edgeID,group2,group3,group4,group1,group5,group6,population,nullGroup
9,6,1,3,3,1,1,9,20
24,5,0,2,1,0,0,10,11
32,3,0,2,1,0,4,15,15
37,6,1,4,2,1,4,21,21
38,6,1,5,6,2,3,23,30
39,1,0,1,0,0,2,5,6
40,5,1,5,6,2,4,22,34
41,4,1,5,6,2,2,19,29
42,7,1,8,6,1,3,23,36
43,3,0,4,0,0,1,8,9
44,6,1,4,0,0,2,10,14
45,4,2,3,0,0,0,5,9
46,2,0,1,0,0,2,6,6
56,5,2,4,2,1,3,14,22
57,4,1,2,2,3,1,12,21
67,2,1,2,0,1,7,19,14
68,2,1,0,0,1,1,7,7
70,2,0,1,0,0,3,7,7
71,4,1,3,0,1,6,18,15
77,6,2,7,2,1,4,21,26
78,2,0,2,1,2,2,5,6
79,6,1,8,1,1,6,28,24
82,13,4,4,5,2,3,35,47
83,11,7,9,7,3,5,38,37
84,12,7,11,6,2,3,44,27
85,7,4,7,1,5,4,23,29
86,10,5,7,1,1,4,29,25
87,7,6,7,1,1,4,26,19
88,3,0,2,0,0,0,4,9
89,15,9,9,4,2,2,44,36
90,6,1,2,2,0,1,20,13
92,3,0,1,0,0,0,3,7
93,6,4,8,2,0,1,8,16
94,5,4,7,2,0,1,10,17
96,1,0,0,0,0,0,0,2
100,0,0,0,0,0,0,1,2
101,15,6,3,7,1,3,39,33
105,12,11,4,5,1,2,27,30
125,1,0,0,0,0,0,2,2
127,0,0,1,0,1,1,4,1
128,1,0,0,0,1,1,1,2
133,1,1,2,0,0,1,14,6
134,2,3,1,0,1,0,6,6
135,3,4,2,1,1,1,18,12
137,0,0,1,1,0,0,2,2
138,2,1,3,0,0,1,14,6
139,1,0,2,3,0,2,5,3
140,3,1,2,2,0,0,9,7
142,0,0,0,0,0,2,7,1
144,0,0,2,0,1,1,5,6
145,1,1,3,0,1,1,5,7
146,0,0,0,0,0,1,3,3
147,0,1,2,0,0,0,2,1
151,4,6,8,1,3,7,36,24
152,3,5,4,3,0,3,27,16
153,3,2,6,2,3,6,24,21
156,1,2,2,0,1,0,6,5
158,1,0,1,0,0,0,1,1
159,5,3,10,2,4,6,29,35
166,7,6,6,1,1,1,17,24
167,6,7,1,4,2,2,21,29
173,1,2,3,2,0,2,7,6
174,5,2,3,2,0,1,11,14
175,2,3,2,1,3,1,12,15
176,4,3,2,1,3,1,17,18
177,5,2,3,2,0,1,14,17
182,0,1,3,2,0,0,8,4
183,2,0,1,2,0,0,9,11
186,2,0,1,1,0,0,9,11
188,0,0,0,1,0,0,0,0
190,5,2,3,1,0,2,18,13
206,3,0,0,0,0,1,6,6
214,1,0,0,0,0,0,6,3
227,3,0,1,0,0,0,5,6
229,3,0,0,0,0,1,3,4
230,2,0,0,0,0,1,2,4
231,1,0,0,0,0,0,1,0
237,5,2,2,4,1,0,10,5
239,1,0,0,1,1,0,10,7
241,6,11,3,2,0,5,21,29
244,3,6,1,3,0,0,6,12
247,0,1,0,0,1,0,1,2
252,1,0,0,0,0,0,3,4
269,0,0,2,0,0,0,2,2
270,0,0,0,0,0,0,2,0
274,3,4,0,0,0,0,9,12
275,0,1,0,0,1,0,3,2
279,1,0,0,0,0,0,1,0
281,0,0,0,3,0,0,1,0
282,5,0,2,1,0,1,14,10
283,5,0,2,4,0,1,15,10
287,0,0,0,1,0,0,0,2
295,5,1,5,5,0,0,17,14
296,3,1,3,3,0,0,7,8
299,0,0,0,2,1,0,8,7
300,3,1,5,3,2,0,10,9
301,4,0,3,1,0,0,4,6
302,1,1,1,2,1,0,4,2
303,0,0,1,0,0,0,3,2
304,2,1,0,2,1,0,8,9
307,2,0,0,2,0,0,9,9
309,4,1,3,3,0,0,16,18
310,4,2,3,5,2,0,16,23
311,3,0,0,0,0,0,7,4
312,0,0,0,0,0,0,0,0
313,3,0,0,0,0,0,7,4
314,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,1
329,0,0,1,0,0,1,3,2
331,1,0,3,1,0,0,7,6
332,3,5,7,2,0,2,20,14
333,2,5,5,1,0,2,18,15
334,1,3,3,1,0,2,7,9
340,1,1,3,3,2,4,13,6
341,2,0,0,1,1,3,8,7
343,6,0,2,1,1,0,7,7
345,2,2,2,1,0,1,11,9
349,2,0,1,2,0,0,6,13
350,10,0,1,2,2,3,15,15
351,8,0,2,2,2,3,9,2
352,0,0,1,1,0,0,3,5
353,1,0,4,1,0,1,14,13
354,2,0,3,0,0,1,10,7
355,0,0,2,0,0,1,11,9
356,0,0,0,0,0,0,6,5
357,0,0,2,0,0,1,7,6
362,4,3,3,3,2,1,14,16
365,2,6,1,2,0,0,6,6
366,4,8,4,3,1,1,19,18
368,3,1,1,0,3,1,12,10
369,4,0,4,6,3,0,20,11
370,10,9,8,6,1,5,41,26
371,4,8,5,0,1,4,24,20
372,1,0,1,1,0,1,5,5
373,0,0,1,1,0,0,1,5
374,4,2,2,0,2,0,7,9
375,5,2,2,0,2,1,9,7
377,0,1,1,1,0,0,9,4
378,1,1,3,2,0,1,13,8
380,2,1,0,3,0,1,7,7
381,1,1,3,3,0,2,11,7
388,4,0,5,2,2,2,16,18
393,11,4,7,5,3,5,39,23
394,9,5,10,4,1,6,42,24
395,3,0,3,2,1,3,15,10
396,6,3,10,3,1,5,32,15
398,4,1,3,1,3,3,22,15
400,6,2,5,4,2,3,19,25
401,4,0,5,2,2,2,16,18
402,2,2,2,2,0,1,7,17
403,1,0,1,0,1,1,6,4
404,5,6,6,1,0,5,28,24
405,4,6,8,1,0,5,25,27
406,3,5,3,2,1,2,11,12
407,1,3,2,1,1,2,9,13
408,8,11,10,5,1,5,41,26
409,11,9,8,6,1,5,41,27
411,4,3,1,0,0,3,12,23
413,6,7,10,5,1,4,33,21
424,1,0,2,1,0,1,7,13
427,1,0,6,2,0,5,14,12
428,0,0,1,1,1,1,6,5
429,2,0,4,2,0,2,14,6
430,4,3,9,4,1,5,27,15
431,3,3,6,1,1,3,18,12
434,2,0,1,1,0,0,7,2
435,1,0,2,2,0,2,2,7
436,4,0,3,1,3,3,21,14
