edgeID,group1,group2,group3,group0,group4,group5,population,nullGroup
13091,1,1,0,1,0,1,1,2
13095,6,1,2,3,0,0,7,7
13100,3,1,1,1,0,0,0,3
13101,1,1,2,1,0,0,10,12
13136,1,3,0,0,0,0,1,1
13139,3,2,2,1,0,0,0,1
13144,2,4,2,1,0,0,0,3
13152,0,1,0,0,0,0,2,7
13153,2,2,2,1,0,0,5,3
13159,9,3,4,0,0,1,3,20
13179,1,0,0,0,0,0,2,2
13180,2,0,0,0,0,1,3,2
13181,3,0,0,0,0,0,1,3
13182,0,0,0,0,0,1,0,1
13184,0,0,0,0,0,0,2,0
13191,1,0,0,0,0,0,0,2
13202,2,6,0,0,2,0,8,8
13205,0,1,0,0,0,0,0,2
13207,2,7,0,0,2,0,6,10
13211,2,0,0,0,1,0,2,0
13217,7,7,14,6,2,4,0,50
13225,15,5,5,2,5,0,21,34
13275,1,2,0,1,0,0,4,0
13324,3,2,3,1,0,0,2,7
13325,0,0,0,0,0,0,2,2
13335,4,3,2,2,0,1,4,9
13356,0,1,3,3,0,3,12,10
13367,8,4,11,3,2,3,27,31
13373,8,4,9,6,1,4,29,34
13374,0,0,0,1,1,0,5,0
13376,1,0,1,1,2,0,6,1
13377,0,0,0,0,1,0,3,1
13401,0,0,2,0,0,0,5,3
13408,0,0,3,0,0,0,0,3
13419,11,4,13,7,2,3,25,45
13438,41,21,14,7,6,7,131,72
13439,36,16,13,6,4,6,100,65
13440,25,6,9,5,5,3,78,41
13441,19,15,8,4,3,4,78,37
13474,2,2,1,1,0,4,1,10
13479,10,6,4,3,3,1,60,22
13481,8,5,2,1,3,1,48,17
13494,31,18,16,6,3,6,132,41
13499,21,15,17,7,5,5,76,51
13515,20,15,16,5,3,4,80,51
13517,4,3,3,4,3,3,6,14
13530,31,21,14,10,4,8,65,114
13538,50,32,17,13,10,16,223,74
13552,3,0,1,0,0,0,2,6
13557,16,6,5,4,0,1,20,46
13561,6,1,0,1,0,0,11,8
13576,10,5,3,2,2,1,40,8
13593,9,4,2,2,0,0,12,23
13601,1,1,0,1,0,1,0,8
13603,5,5,3,0,1,1,4,4
13607,12,6,3,3,0,0,13,25
13608,22,8,8,4,0,3,15,30
13627,19,1,5,2,0,3,13,32
13650,19,1,5,1,0,3,11,32
13664,2,0,0,0,0,0,0,5
13682,4,1,1,0,0,0,3,8
13708,0,0,0,0,1,0,2,2
13710,2,3,3,1,0,0,5,7
13740,2,3,4,1,0,0,3,9
13749,0,1,1,0,0,0,1,1
13771,7,3,5,3,2,0,4,11
13794,4,2,5,1,0,0,0,6
13803,12,13,21,14,12,12,75,90
13806,15,9,12,4,3,3,57,15
13808,13,14,24,13,13,11,77,88
13809,12,13,22,13,14,11,81,92
13872,3,0,0,0,0,0,0,1
13890,1,1,0,1,1,0,0,4
13897,21,14,14,10,5,7,70,66
13938,7,4,4,2,0,0,12,16
13966,31,21,21,13,6,9,91,108
13986,5,4,4,1,1,1,5,17
13987,1,1,1,0,0,0,1,1
14014,25,9,8,4,0,3,70,60
14049,24,8,7,6,3,4,78,61
14055,6,6,4,3,2,6,14,10
14065,10,8,4,5,1,1,67,22
14079,1,2,0,0,0,0,0,2
14118,0,1,0,1,1,1,0,1
14119,0,0,0,0,1,0,0,2
14122,7,3,3,1,1,1,6,10
14123,7,3,2,1,2,0,12,12
14124,1,0,1,0,1,1,3,7
14126,0,0,0,0,0,0,0,0
14129,0,0,0,0,0,0,0,0
14130,0,1,0,1,1,1,0,1
14133,1,0,2,1,1,1,0,10
14136,3,1,2,1,1,1,3,11
14139,3,1,2,2,1,0,5,11
14146,0,0,0,0,0,1,3,0
14152,0,1,3,0,0,0,2,2
14155,3,5,3,5,0,0,17,31
14156,6,5,3,5,2,0,22,38
14157,2,0,0,0,1,0,1,5
14160,1,0,0,0,0,0,0,2
14166,0,0,0,0,0,0,0,0
14171,5,6,5,5,2,1,24,39
14172,1,1,4,0,0,1,0,3
14174,3,4,3,2,2,0,12,31
14175,4,2,2,0,1,1,0,5
14201,6,10,10,2,2,2,35,33
14257,0,0,0,0,0,0,0,2
14282,1,0,0,0,0,0,0,2
14283,0,0,0,0,0,1,2,0
14284,0,0,0,0,0,0,0,0
14288,2,0,1,0,0,2,6,4
