edgeID,group2,group3,group4,group1,group5,group6,population,nullGroup
9,5,5,6,5,2,2,16,16
24,4,3,7,0,0,2,13,14
32,6,2,3,2,1,3,14,15
37,4,2,1,2,1,1,16,17
38,2,6,2,0,0,1,10,13
39,0,1,0,2,0,0,1,1
40,2,5,2,2,0,1,11,12
41,0,4,2,1,0,1,7,11
42,2,4,2,0,0,2,10,14
43,2,2,1,1,0,1,4,8
44,4,2,2,1,0,1,8,13
45,2,2,3,1,0,1,6,8
46,2,0,0,0,0,0,3,4
56,1,4,0,1,2,2,11,12
57,1,4,0,0,2,2,9,9
67,6,2,2,1,0,1,12,13
68,3,1,2,2,1,1,6,11
70,2,1,0,0,0,1,6,5
71,4,3,2,1,0,0,10,12
77,5,1,8,3,5,5,29,25
78,4,0,2,0,1,1,9,14
79,7,2,8,3,6,6,25,32
82,8,6,7,5,4,6,33,37
83,12,8,9,5,4,5,36,31
84,16,10,9,2,3,2,34,33
85,6,2,8,1,1,4,25,29
86,13,4,6,1,1,3,18,25
87,11,4,5,1,1,1,13,20
88,2,0,1,0,0,2,5,5
89,17,6,7,3,3,4,32,27
90,5,5,3,1,0,2,16,16
92,2,1,1,0,0,0,5,5
93,6,1,6,2,1,3,17,16
94,6,2,6,2,1,3,17,18
96,0,1,2,0,0,0,3,4
100,0,0,2,0,0,0,2,3
101,5,3,9,3,0,2,31,37
105,9,10,4,2,0,5,35,33
125,1,1,1,0,0,0,0,0
127,0,2,0,0,0,0,1,0
128,1,3,1,0,0,0,1,0
133,1,2,2,0,3,1,5,7
134,3,2,2,0,0,3,8,12
135,4,4,6,0,3,4,13,19
137,1,0,0,0,0,0,2,3
138,1,2,2,0,1,1,4,9
139,2,0,0,1,0,0,2,4
140,2,1,1,0,1,1,6,6
142,1,1,1,0,0,1,0,5
144,0,0,0,0,1,2,1,2
145,3,0,0,0,1,0,4,4
146,1,0,0,0,0,2,2,1
147,2,0,1,0,0,0,4,4
151,8,6,13,2,5,11,36,41
152,6,5,9,1,3,7,30,28
153,5,7,6,1,2,6,33,38
156,4,0,1,0,1,2,6,6
158,2,0,1,0,0,1,2,3
159,6,7,11,1,2,6,40,41
166,4,3,3,4,1,0,21,25
167,6,2,4,2,0,1,16,21
173,1,2,0,1,0,1,9,8
174,2,2,1,2,0,4,7,12
175,1,4,4,1,1,2,18,18
176,1,4,4,1,1,1,20,12
177,2,3,1,2,0,3,12,11
182,1,0,0,2,1,0,4,5
183,0,2,0,1,1,0,7,6
186,1,1,0,1,1,0,7,8
188,0,1,0,0,0,0,1,1
190,3,3,1,1,1,1,9,9
206,3,1,1,0,0,1,9,10
214,2,1,1,0,0,1,7,7
227,0,1,0,0,0,0,3,3
229,1,0,2,0,0,0,3,2
230,0,0,1,0,0,0,2,2
231,1,0,1,0,0,0,1,0
237,2,2,1,1,0,3,6,9
239,2,2,1,1,0,2,6,3
241,2,7,6,2,2,2,30,35
244,2,4,3,0,0,2,8,8
247,0,0,1,0,0,0,2,0
252,0,1,1,0,0,0,2,5
269,1,1,3,0,0,0,5,6
270,0,1,1,0,0,0,5,1
274,0,2,3,0,0,1,5,5
275,0,0,0,0,0,1,1,2
279,0,0,2,0,0,0,4,3
281,0,0,0,0,0,0,0,1
282,4,0,2,0,0,1,7,4
283,4,0,2,0,0,1,7,5
287,1,1,1,0,0,0,0,0
295,4,0,4,0,1,3,7,6
296,1,0,1,1,1,3,7,5
299,3,0,1,1,0,0,3,5
300,1,1,1,1,0,1,9,4
301,0,1,2,0,0,2,6,4
302,1,1,0,1,0,1,1,1
303,2,1,0,0,0,0,3,0
304,3,3,3,1,0,2,9,7
307,1,2,3,0,1,2,4,4
309,6,2,3,2,0,0,16,16
310,6,3,3,3,1,2,21,17
311,1,1,5,0,0,1,7,8
312,0,1,1,0,0,0,2,1
313,1,2,7,0,0,1,10,9
314,0,0,1,0,0,0,1,0
324,0,0,0,0,0,0,1,1
329,1,0,1,0,0,0,2,0
331,3,0,0,0,0,0,9,13
332,9,1,6,0,1,0,22,25
333,6,1,6,0,1,0,17,14
334,5,1,3,1,0,1,11,15
340,7,1,6,4,0,0,14,13
341,8,2,4,2,0,0,8,12
343,1,5,3,1,0,0,5,8
345,3,1,1,0,0,1,5,13
349,5,0,0,0,0,1,9,6
350,10,5,5,1,0,1,14,12
351,9,5,5,1,0,0,9,8
352,3,0,0,0,0,0,4,4
353,5,1,1,1,0,1,11,13
354,2,0,1,1,0,1,8,8
355,8,0,2,1,1,0,10,13
356,3,0,1,0,0,0,3,6
357,5,0,1,1,1,0,9,9
362,6,2,2,1,2,2,19,18
365,3,4,2,0,0,1,6,7
366,1,5,6,2,0,1,19,18
368,3,2,1,0,1,4,9,12
369,8,2,3,1,0,4,20,15
370,11,7,6,4,1,4,35,28
371,4,5,4,3,0,4,20,21
372,4,5,0,2,0,2,10,10
373,0,2,0,2,0,1,4,6
374,3,3,2,0,0,4,11,11
375,5,4,2,0,0,1,13,11
377,1,1,1,1,0,1,6,6
378,5,3,1,1,0,3,13,11
380,2,1,1,2,0,2,9,6
381,5,5,3,1,1,4,11,11
388,4,0,4,1,4,1,12,24
393,7,5,8,4,3,11,32,42
394,7,4,8,6,2,10,42,44
395,3,1,2,1,3,5,12,12
396,3,4,9,5,2,10,37,31
398,3,3,5,1,1,6,24,23
400,7,1,4,3,4,4,17,28
401,3,0,4,1,3,1,11,23
402,4,1,1,2,1,3,7,10
403,2,2,2,2,0,0,7,4
404,5,5,5,5,1,5,26,27
405,5,7,5,4,1,5,26,26
406,4,4,3,2,0,3,15,10
407,6,2,5,1,1,2,7,10
408,12,10,7,3,2,3,42,33
409,10,7,6,4,1,4,34,27
411,5,2,2,3,1,1,15,22
413,11,10,7,3,2,2,37,31
424,2,1,3,0,1,2,11,16
427,0,2,5,2,2,3,18,12
428,0,0,1,1,0,1,9,10
429,0,1,6,2,2,4,14,8
430,2,4,8,3,2,9,33,29
431,2,3,4,3,2,6,26,26
434,1,0,1,3,0,2,6,6
435,0,0,1,0,1,2,10,7
436,3,3,5,1,1,6,24,23
437,2,3,5,1,0,7,19,22
443,2,3,4,3,2,6,27,22
445,0,0,1,0,1,0,3,6
447,1,2,4,0,1,1,17,16
448,3,3,5,3,3,6,26,14
452,0,0,0,0,0,0,0,0
469,0,2,0,0,2,1,4,12
482,1,2,0,1,0,0,10,5
483,3,0,2,2,0,1,12,7
485,3,0,1,1,0,1,11,9
490,6,3,0,0,0,3,8,8
491,1,0,0,1,0,4,8,10
493,2,1,3,1,1,2,11,8
495,1,1,3,0,1,2,7,6
496,2,0,1,1,1,1,6,4
503,1,1,4,1,1,5,14,10
504,2,1,5,4,5,10,22,27
505,3,2,9,5,6,14,31,34
506,9,4,5,2,2,1,20,25
511,8,6,5,6,2,4,36,54
512,2,3,3,4,1,1,10,19
517,1,5,0,0,0,0,10,12
519,0,0,0,0,0,0,0,0
531,1,3,3,1,0,1,18,14
536,7,7,4,3,0,4,34,29
547,1,0,0,0,0,0,5,5
