edgeID,group1,group2,group3,group0,group4,group5,population,nullGroup
9,1,4,4,2,0,1,8,12
24,3,1,1,0,0,1,5,9
32,1,2,4,2,0,2,16,13
37,2,3,6,2,0,1,12,10
38,4,4,1,2,1,0,12,21
39,1,1,0,0,0,0,3,5
40,6,5,1,2,1,0,10,23
41,3,5,1,1,1,0,8,21
42,3,5,3,2,1,1,9,27
43,0,0,2,1,0,1,1,6
44,4,1,3,1,0,1,6,9
45,2,0,2,0,0,1,4,4
46,2,1,1,1,0,0,2,5
56,7,1,3,0,1,3,18,11
57,5,1,4,0,1,3,14,8
67,5,3,3,0,0,1,6,17
68,4,2,1,0,1,0,6,12
70,2,1,1,1,0,0,2,5
71,5,4,4,1,0,1,8,18
77,2,1,6,6,5,7,36,29
78,1,3,1,2,0,1,14,14
79,3,4,7,4,5,8,34,31
82,8,7,9,4,1,3,33,39
83,8,10,9,3,0,2,33,38
84,6,9,10,2,2,6,31,31
85,2,3,7,4,2,5,18,15
86,5,4,7,2,0,4,24,25
87,4,3,7,2,0,3,24,19
88,3,2,0,0,0,1,5,5
89,5,8,8,4,2,8,36,32
90,3,4,4,2,0,2,16,12
92,5,3,0,0,0,1,3,3
93,11,5,2,0,1,0,14,14
94,9,4,2,0,1,0,12,12
96,0,1,0,0,0,0,1,1
100,1,1,1,0,0,0,1,4
101,6,4,0,2,1,2,14,27
105,11,13,4,2,3,4,46,31
125,1,0,0,0,0,0,1,2
127,0,0,0,0,0,0,0,4
128,1,0,0,0,0,0,1,4
133,3,0,4,1,1,1,8,8
134,0,2,5,3,0,3,13,8
135,3,2,9,4,1,4,21,16
137,0,0,0,0,0,3,5,4
138,3,0,4,1,1,4,9,14
139,2,1,0,0,0,3,9,6
140,4,0,2,1,0,5,8,16
142,1,1,1,0,1,0,3,3
144,1,1,0,1,0,0,0,2
145,1,3,0,0,0,1,4,4
146,0,0,0,0,0,0,1,1
147,1,2,0,0,0,1,3,3
151,6,4,8,5,2,8,41,24
152,6,6,7,1,2,5,30,25
153,9,3,11,4,4,5,29,27
156,3,0,0,1,1,1,5,2
158,1,0,0,1,0,0,1,2
159,11,6,13,5,3,5,34,35
166,10,6,4,3,2,2,19,21
167,5,2,2,2,1,1,10,17
173,1,0,3,0,0,1,4,9
174,2,0,2,2,2,1,13,14
175,6,1,0,1,1,2,12,14
176,6,3,0,2,0,3,11,15
177,4,1,2,1,1,0,11,12
182,0,0,2,0,0,0,3,2
183,1,2,2,1,1,0,12,9
186,1,3,3,1,0,0,12,9
188,0,1,1,0,1,0,2,2
190,4,4,2,2,0,2,16,15
206,4,2,2,1,0,0,12,10
214,0,3,1,1,0,0,8,6
227,0,2,1,1,0,0,3,6
229,0,2,0,0,0,0,1,3
230,0,1,0,0,0,0,1,3
231,0,1,0,0,0,0,0,0
237,1,4,0,0,0,0,16,12
239,3,0,3,1,1,0,3,6
241,7,4,5,2,0,4,18,34
244,4,1,3,0,0,1,7,11
247,1,0,0,0,0,1,3,2
252,0,1,0,0,1,0,2,0
269,4,1,0,0,0,3,6,5
270,0,1,0,0,0,1,1,3
274,3,2,1,0,1,0,9,8
275,1,0,0,1,0,0,1,3
279,1,0,0,0,0,0,6,3
281,1,0,0,1,0,0,1,1
282,4,1,2,0,2,2,9,7
283,5,1,2,1,2,2,12,10
287,1,0,1,0,0,0,1,1
295,6,1,2,3,2,1,14,10
296,5,1,1,1,0,1,5,7
299,1,1,1,1,0,0,8,4
300,6,2,0,1,1,1,10,10
301,4,1,0,0,1,1,7,7
302,2,0,0,0,0,0,4,5
303,0,1,1,1,0,0,2,1
304,7,1,2,1,1,1,6,10
307,5,1,2,1,0,1,1,7
309,2,3,8,0,1,2,12,12
310,1,3,8,0,0,2,14,18
311,0,3,3,2,0,1,11,4
312,2,0,0,0,0,0,1,1
313,3,3,3,2,0,2,13,7
314,1,0,0,0,0,1,1,2
324,1,0,0,0,1,0,0,2
329,2,0,0,0,0,0,0,1
331,5,1,2,0,0,0,10,4
332,10,7,5,2,1,1,24,23
333,4,6,3,2,1,1,15,18
334,4,4,1,3,1,1,9,14
340,3,1,1,4,3,3,18,9
341,2,1,2,1,1,3,17,6
343,4,2,1,0,0,1,10,5
345,3,1,1,2,0,2,11,4
349,3,2,1,0,1,0,6,9
350,6,5,2,1,2,2,16,15
351,4,3,1,1,1,2,15,7
352,2,1,0,0,0,0,5,8
353,5,2,1,0,1,1,13,20
354,3,1,1,0,1,1,8,12
355,5,1,1,0,0,2,11,17
356,3,1,1,1,0,1,9,11
357,3,0,0,1,0,1,5,11
362,4,2,8,1,2,2,18,15
365,1,0,3,0,0,1,7,9
366,2,1,2,0,0,3,12,20
368,7,0,2,2,0,2,7,14
369,6,3,3,7,1,3,16,16
370,11,9,7,8,2,4,39,34
371,2,6,2,3,1,3,24,24
372,3,0,4,1,1,0,7,11
373,1,0,1,0,1,0,2,3
374,8,0,2,2,0,0,6,13
375,5,0,5,3,0,0,8,12
377,2,2,0,0,0,0,9,8
378,5,3,4,1,1,0,13,14
380,1,0,1,0,0,0,10,9
381,3,1,4,1,1,0,19,10
388,0,1,3,1,1,3,18,18
393,5,4,10,6,3,7,35,37
394,8,8,15,8,3,7,37,45
395,3,0,1,2,0,4,11,13
396,5,4,8,6,2,6,28,30
398,2,2,6,3,1,3,18,21
400,2,3,7,2,2,6,18,22
401,0,1,3,1,1,3,18,19
402,2,2,4,1,1,5,8,15
403,0,1,2,0,0,1,5,1
404,3,5,3,3,1,5,22,23
405,3,6,6,3,1,4,24,25
406,8,2,4,2,1,1,12,10
407,2,2,4,0,3,2,17,13
408,18,9,9,8,2,5,45,42
409,12,10,7,8,2,4,41,38
411,2,3,3,0,0,3,11,20
413,13,9,8,8,2,5,32,36
424,1,1,1,2,1,2,4,9
427,1,2,5,2,2,0,12,15
428,0,0,0,0,0,0,2,3
429,1,3,5,0,3,0,12,13
430,2,4,9,4,2,4,24,30
431,3,1,7,4,3,4,21,24
434,3,0,0,1,0,1,3,3
435,0,0,0,1,0,1,2,4
436,1,2,6,3,1,3,18,20
437,1,2,6,4,1,1,15,18
443,3,0,3,3,1,3,16,19
445,0,1,2,0,2,0,1,3
447,1,0,2,2,1,3,6,7
448,4,0,3,4,1,2,18,22
452,1,0,0,0,0,0,0,1
469,1,1,1,2,2,2,5,8
482,1,1,1,0,0,0,2,3
483,2,1,2,0,0,1,8,4
485,1,2,2,0,0,1,8,6
490,5,2,3,1,0,3,5,13
491,4,1,3,0,1,2,7,10
493,2,1,4,0,1,2,11,10
495,3,0,3,0,0,4,7,5
496,1,1,1,0,0,2,6,9
503,1,3,4,1,1,2,13,18
504,1,2,9,4,5,9,26,31
505,2,5,12,4,5,11,34,40
506,3,3,3,1,1,2,15,23
511,4,7,7,4,1,3,29,35
