edgeID,group2,group3,group4,group1,group5,group6,population,nullGroup
9,3,3,5,1,0,2,18,21
24,2,1,1,1,0,1,11,10
32,9,5,3,3,0,0,26,13
37,11,2,4,1,2,1,21,9
38,8,0,2,4,2,4,26,21
39,2,1,1,0,1,0,7,4
40,5,1,1,4,3,4,26,22
41,3,1,1,3,2,4,22,21
42,5,2,2,3,3,5,24,27
43,2,1,1,0,1,1,8,8
44,3,6,1,2,1,1,12,15
45,2,2,0,0,0,0,9,9
46,1,4,1,2,1,1,5,6
56,5,6,1,3,2,3,11,18
57,5,6,1,3,2,3,11,16
67,3,1,2,2,1,3,13,16
68,1,1,1,0,0,2,8,6
70,1,4,0,2,1,1,4,7
71,2,4,2,2,0,2,14,16
77,2,6,7,8,0,4,17,25
78,4,3,1,2,1,2,6,7
79,4,3,8,10,1,6,17,24
82,9,10,10,2,1,2,42,44
83,10,11,7,4,2,2,36,33
84,9,8,8,3,2,4,34,24
85,6,3,5,5,0,6,29,18
86,5,8,7,2,1,2,27,14
87,2,7,6,2,0,2,25,14
88,3,1,1,0,1,0,2,2
89,7,11,12,2,1,3,32,28
90,10,8,4,1,1,1,21,25
92,1,1,0,0,2,0,4,5
93,4,2,6,1,1,1,14,19
94,4,2,5,1,2,1,16,18
96,0,0,0,0,0,0,0,1
100,0,0,0,0,0,0,1,2
101,11,7,4,2,3,7,18,30
105,8,9,8,2,1,0,25,32
125,0,1,0,0,0,0,2,2
127,2,0,0,0,0,0,1,1
128,0,1,0,0,0,0,3,1
133,4,0,5,1,0,2,10,7
134,2,4,6,1,1,2,8,20
135,6,4,8,2,1,5,20,27
137,0,0,2,2,0,2,5,3
138,4,0,5,2,0,3,11,6
139,1,0,3,1,1,2,8,5
140,6,0,4,1,0,1,12,7
142,0,0,2,0,0,2,5,4
144,1,0,1,1,1,1,3,3
145,1,0,2,0,1,1,7,5
146,0,0,0,0,0,0,3,1
147,0,0,1,0,0,0,2,2
151,7,3,7,1,2,3,30,23
152,7,3,3,2,1,2,20,14
153,6,2,6,1,3,3,26,23
156,0,0,0,0,1,1,3,8
158,0,0,0,1,1,1,0,1
159,9,6,8,1,3,4,28,25
166,4,4,4,2,1,2,18,15
167,6,3,2,0,3,3,12,21
173,1,3,1,1,2,0,4,2
174,8,5,4,1,1,1,16,17
175,2,5,2,1,0,2,17,14
176,3,7,4,2,3,2,17,23
177,7,7,4,1,2,1,17,23
182,0,2,0,1,0,1,2,6
183,1,4,1,0,1,1,7,12
186,1,4,1,0,1,1,7,12
188,0,0,0,0,0,0,0,0
190,3,5,2,0,3,3,18,17
206,3,0,1,1,1,1,6,11
214,2,0,0,0,3,1,5,3
227,3,1,0,1,0,2,6,5
229,2,0,0,0,2,0,5,1
230,3,0,0,0,1,0,4,2
231,0,0,0,0,1,0,2,0
237,2,0,2,0,0,3,10,12
239,2,1,1,3,0,0,9,9
241,6,6,4,0,3,1,18,29
244,0,4,0,1,0,0,10,5
247,0,0,0,0,0,0,0,1
252,3,0,0,0,0,0,2,0
269,2,2,0,0,1,0,8,5
270,1,1,0,1,0,0,1,2
274,2,0,0,0,1,0,8,4
275,0,0,1,0,0,0,2,3
279,1,1,0,2,0,0,6,5
281,1,0,0,0,0,0,3,1
282,1,0,0,2,1,2,9,7
283,2,0,0,3,1,2,13,9
287,0,1,1,0,0,0,2,2
295,3,1,2,2,1,1,15,18
296,2,1,1,1,0,1,7,10
299,1,0,2,0,0,1,6,5
