edgeID,group2,group3,group4,group1,group5,group6,population,nullGroup
9,6,2,3,0,0,6,24,23
24,1,1,0,0,1,1,7,9
32,8,1,1,1,0,1,19,10
37,11,1,2,4,0,2,16,13
38,5,4,4,3,0,2,16,25
39,3,0,0,0,0,0,6,4
40,6,4,4,3,0,2,18,23
41,6,2,3,2,0,1,14,23
42,6,3,5,4,0,3,17,24
43,0,1,2,2,0,2,7,3
44,2,1,3,2,0,2,10,4
45,1,0,1,2,0,2,7,5
46,2,1,2,0,0,0,4,0
56,4,2,3,1,0,2,14,13
57,2,1,2,1,1,2,12,15
67,0,1,4,0,1,4,13,9
68,4,0,2,0,1,2,6,7
70,2,1,1,0,0,0,3,2
71,2,0,3,0,1,4,10,9
77,2,4,8,4,4,8,21,28
78,2,4,1,1,0,2,11,9
79,0,6,9,5,4,10,16,29
82,15,9,7,1,4,9,46,49
83,9,11,8,2,1,2,33,33
84,12,10,6,5,5,2,37,31
85,5,7,5,5,4,2,21,23
86,14,3,6,1,2,2,19,16
87,13,3,3,1,2,2,13,16
88,0,0,3,0,0,0,7,3
89,15,8,7,6,5,3,28,27
90,8,6,3,1,0,1,20,19
92,0,0,3,0,0,0,4,3
93,1,1,5,1,2,2,10,16
94,2,1,5,1,2,2,8,15
96,0,0,1,0,0,0,0,0
100,0,2,1,0,0,0,0,1
101,7,7,5,1,1,5,19,35
105,6,15,2,1,0,4,38,31
125,1,1,1,0,0,0,2,1
127,0,0,1,0,0,0,1,1
128,1,1,2,0,0,0,3,2
133,2,4,5,3,0,0,13,8
134,1,0,3,1,2,1,9,8
135,3,4,8,4,2,1,20,16
137,1,0,0,0,1,0,1,1
138,3,4,4,2,1,0,12,9
139,1,3,1,0,0,1,4,4
140,3,6,3,2,1,1,10,12
142,1,1,1,0,0,2,3,0
144,0,1,0,0,1,0,7,3
145,0,2,0,0,0,1,6,4
146,0,0,0,0,1,0,4,1
147,0,1,0,0,0,1,1,2
151,3,5,7,0,2,7,31,30
152,6,6,7,0,1,4,33,32
153,5,8,8,0,1,7,31,31
156,0,0,1,0,0,0,2,2
158,0,0,1,0,0,0,0,0
159,8,9,11,1,1,7,39,39
166,7,5,1,0,0,1,14,13
167,8,8,2,0,0,4,18,20
173,3,1,0,1,0,0,6,8
174,7,3,3,1,0,1,8,13
175,2,3,1,2,0,1,10,11
176,4,3,1,1,1,1,15,11
177,9,1,3,0,1,3,13,15
182,1,0,2,1,2,0,6,5
183,4,2,3,1,2,1,13,10
186,3,2,4,0,2,2,13,11
188,1,0,0,1,0,0,0,1
190,6,4,4,1,2,3,21,18
206,2,0,1,0,0,3,7,3
214,4,1,0,0,0,2,9,4
227,3,1,1,1,0,1,4,5
229,3,1,1,0,0,0,5,2
230,3,1,1,0,0,0,5,1
231,1,0,0,0,0,0,1,2
237,5,2,3,0,0,0,3,11
239,1,1,0,2,0,0,10,8
241,7,10,6,4,2,3,33,35
244,2,3,3,0,2,2,13,9
247,1,1,0,0,0,0,1,1
252,0,1,1,0,0,0,3,3
269,3,1,3,1,1,1,6,5
270,0,1,0,0,0,0,1,4
274,3,5,1,0,2,0,7,12
275,0,0,0,0,1,1,0,1
279,1,0,1,1,1,0,2,2
281,0,1,0,0,0,0,0,2
282,4,0,3,4,1,0,10,8
283,4,2,3,4,1,1,12,12
287,0,0,0,0,0,0,1,0
295,4,1,4,1,1,4,9,17
296,3,0,0,0,0,3,3,7
299,0,1,1,0,0,0,6,5
300,3,0,1,0,0,5,2,8
301,3,0,0,0,0,5,2,4
302,3,0,1,0,0,0,0,1
303,0,0,1,0,0,0,2,1
304,3,2,2,1,0,3,12,9
307,3,3,3,0,0,1,5,6
309,4,3,5,4,1,2,18,18
310,3,6,4,5,1,4,22,22
311,2,3,2,1,3,0,8,5
312,1,0,1,0,0,1,1,2
313,3,4,3,1,3,1,10,9
314,0,1,0,0,0,0,1,2
324,0,0,0,0,1,0,0,1
329,0,1,1,0,1,0,2,1
331,2,0,1,1,0,0,4,3
332,8,3,4,1,3,2,20,18
333,6,3,3,0,3,1,15,14
334,2,3,1,0,2,2,12,12
340,0,0,2,1,1,3,10,8
341,1,1,4,1,1,4,10,6
343,1,2,1,1,0,0,9,7
345,3,2,4,1,0,0,7,5
349,1,1,3,0,0,0,8,6
350,1,1,4,0,1,4,18,12
351,0,0,3,0,1,4,12,8
352,1,0,1,0,0,0,7,7
353,2,3,2,0,1,1,11,14
354,1,1,1,0,1,1,4,7
355,4,1,3,0,0,1,9,13
356,2,0,1,0,0,1,7,4
357,2,1,2,0,0,0,8,9
362,2,4,2,5,1,4,13,19
365,2,4,3,0,3,2,14,9
366,6,7,0,1,1,3,18,20
368,4,2,1,1,1,1,5,10
369,6,2,4,4,1,2,15,15
370,11,6,6,5,1,3,39,36
371,5,6,3,2,1,2,27,25
372,1,2,3,0,0,1,6,1
373,0,1,2,0,0,1,3,4
374,3,1,3,0,0,0,4,9
375,4,0,0,0,0,0,3,6
377,1,1,1,0,0,0,5,5
378,2,2,2,0,0,1,8,7
380,1,1,2,0,0,0,9,2
381,3,2,2,2,2,1,10,12
388,3,3,3,2,4,1,7,8
393,5,4,6,1,3,5,28,32
394,10,3,4,5,1,4,41,46
395,3,2,2,1,0,2,13,10
396,6,1,4,5,2,3,30,30
398,3,3,2,2,0,4,10,24
400,4,2,6,0,3,1,15,16
401,3,2,4,1,3,1,8,8
402,1,0,2,1,0,0,7,8
403,0,0,0,0,1,1,6,3
404,7,6,2,2,2,2,27,27
405,7,6,2,2,2,3,32,29
406,4,3,6,4,1,0,12,9
407,7,2,6,3,3,1,13,14
408,12,7,9,4,3,3,42,41
409,11,6,7,5,1,2,39,34
411,3,6,2,3,1,2,19,18
413,11,7,8,2,3,3,44,37
424,1,2,5,3,0,3,11,14
427,2,1,7,1,1,1,15,11
428,0,0,2,1,3,0,9,5
429,2,0,7,3,1,0,19,10
430,5,0,6,5,4,3,33,29
431,3,0,2,5,5,3,22,23
