edgeID,group2,group3,group4,group1,group5,group6,population,nullGroup
186,3,3,5,0,0,1,10,8
188,0,0,1,0,0,0,3,1
190,3,5,5,0,0,1,14,11
206,3,0,1,2,0,1,8,10
214,2,0,2,1,0,1,7,4
227,2,0,3,0,0,0,6,5
229,2,0,1,0,0,1,2,2
230,2,0,1,0,0,0,3,3
231,1,0,0,0,0,1,0,0
237,2,2,2,0,1,0,4,3
239,1,0,3,0,1,1,5,6
241,3,2,3,2,1,2,18,34
244,1,0,2,2,0,0,9,9
247,1,0,0,0,0,0,0,0
252,0,0,0,0,0,0,1,0
269,0,4,0,0,0,0,2,3
270,0,0,2,0,0,0,4,5
274,1,0,3,0,0,0,9,6
275,0,0,0,0,0,0,1,2
279,0,1,0,0,0,0,5,3
281,0,0,0,0,2,0,1,3
282,2,0,1,0,1,2,6,7
283,2,0,1,0,3,2,7,10
287,1,0,1,0,1,1,3,1
295,2,0,2,2,2,2,10,13
296,3,0,1,1,0,0,7,6
299,1,0,1,0,0,0,4,3
300,2,0,1,0,0,0,5,5
301,1,0,0,0,0,0,1,3
302,1,1,1,0,0,0,2,1
303,2,1,0,0,0,0,2,3
304,1,2,1,0,1,2,5,7
307,2,1,0,2,1,1,5,8
309,1,5,6,3,8,2,15,20
310,2,4,5,2,10,5,16,24
311,1,1,1,1,0,0,5,6
312,0,0,0,0,0,0,1,0
313,1,1,1,1,0,0,6,6
314,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0
329,0,1,0,0,1,0,3,1
331,3,1,1,2,0,2,9,6
332,8,6,3,4,0,2,16,16
333,7,5,2,2,0,0,7,10
334,4,3,2,2,0,0,11,10
340,6,1,3,2,0,0,10,7
341,5,0,1,2,0,2,7,11
343,6,1,1,0,0,2,10,9
345,1,4,0,2,0,0,7,4
349,2,2,2,0,2,1,5,6
350,6,3,2,2,2,1,11,11
351,4,1,0,2,0,0,8,7
352,2,2,1,1,1,0,6,3
353,2,3,1,2,2,0,10,6
354,0,1,0,1,1,0,6,5
355,3,2,2,1,2,0,10,9
356,1,0,2,1,2,0,5,6
357,0,1,2,0,0,0,2,2
362,2,2,4,3,7,4,16,24
365,2,0,2,1,0,0,7,7
366,4,0,4,1,1,2,9,16
368,0,0,0,0,0,2,9,8
369,7,1,3,0,0,3,16,12
370,12,5,3,4,1,10,30,37
371,6,4,2,4,1,5,20,30
372,3,1,2,0,3,1,5,7
373,0,1,2,0,1,0,3,4
374,0,0,1,1,1,2,5,3
375,3,0,1,1,1,1,5,6
377,3,0,1,1,2,1,7,6
378,4,1,3,1,5,2,12,13
380,1,0,1,2,1,2,3,7
381,2,0,4,3,4,2,9,12
388,5,2,2,1,3,2,15,16
393,10,3,5,3,2,5,35,23
394,11,5,5,3,4,6,36,35
395,6,1,3,2,0,1,21,6
396,5,6,3,2,4,2,25,27
398,5,2,2,2,1,4,18,13
400,9,1,2,3,3,3,29,24
401,5,1,1,1,3,2,14,16
402,3,0,1,2,2,3,22,15
403,5,0,0,0,0,0,1,1
404,8,4,2,3,1,5,21,28
405,11,4,2,3,1,5,20,29
406,1,3,3,3,1,6,20,14
407,2,1,1,0,1,2,8,12
408,13,6,5,4,1,8,32,37
409,12,6,3,4,1,10,31,38
411,4,3,1,2,0,2,9,17
413,10,4,5,2,0,6,27,29
424,0,2,4,3,2,3,11,12
427,3,2,4,0,2,2,21,12
428,0,0,1,1,0,2,3,4
429,3,2,3,0,1,0,15,10
430,4,4,4,2,4,3,25,27
431,3,4,3,2,5,3,16,25
434,3,2,2,0,0,1,5,3
435,2,0,0,2,0,3,6,8
436,5,2,1,2,1,4,17,14
437,2,2,1,3,1,1,14,10
443,3,3,3,2,5,2,15,22
445,1,1,1,0,0,0,4,2
447,2,2,2,4,2,1,16,12
448,3,1,4,2,5,2,17,22
452,0,0,0,0,0,0,0,0
469,1,1,3,2,2,2,4,17
482,0,1,2,0,1,0,1,3
483,1,0,1,1,0,0,1,3
485,1,0,1,0,0,0,0,3
490,3,0,3,3,2,2,13,15
491,4,1,2,4,3,2,10,13
493,3,2,1,2,2,2,8,6
495,1,1,1,4,1,2,14,13
496,1,2,0,1,0,0,4,3
503,3,1,3,1,1,1,12,10
504,7,3,8,8,5,5,35,34
505,9,4,9,8,6,6,41,40
506,3,2,3,2,2,0,11,26
511,6,7,12,3,0,3,32,49
512,2,1,3,2,1,0,8,17
517,3,4,1,0,0,1,5,4
519,0,0,0,0,0,0,2,1
531,2,4,0,0,0,1,11,3
536,7,6,7,1,3,7,35,28
547,0,0,1,0,0,1,5,2
558,5,5,4,0,1,3,18,12
560,0,1,4,0,0,0,4,8
565,4,2,7,1,6,4,26,20
567,7,5,4,3,0,6,17,31
592,0,1,0,0,0,0,0,0
593,1,3,1,0,0,1,5,4
595,0,1,0,0,0,0,1,3
597,0,2,0,0,0,0,3,3
609,0,0,0,0,0,1,1,0
612,0,0,0,1,1,0,2,1
615,0,0,1,0,0,0,2,2
616,0,1,0,0,0,0,0,1
617,0,1,0,0,0,0,1,4
622,0,3,4,2,0,3,6,11
626,1,0,0,1,0,1,4,2
627,1,0,0,2,0,1,5,3
629,1,1,1,0,0,0,3,1
633,0,0,0,0,0,0,2,6
634,1,2,1,1,0,0,10,11
635,0,2,0,1,0,1,5,15
637,0,2,0,1,0,1,3,10
642,1,6,7,6,9,3,29,34
646,0,7,7,5,7,3,28,31
647,1,2,0,3,2,0,6,4
648,0,7,7,5,7,4,28,31
651,0,0,0,0,0,1,0,0
652,3,5,7,0,1,1,14,8
653,3,2,6,5,6,5,24,29
658,3,4,4,1,3,1,14,13
659,2,6,4,1,1,1,12,11
660,3,1,6,0,2,0,11,15
661,0,2,1,0,0,0,1,1
665,0,0,1,0,0,0,2,5
668,0,1,0,0,0,0,2,1
669,0,0,0,0,0,0,1,2
671,0,0,0,0,0,0,0,0
672,0,0,1,1,0,0,4,5
677,1,0,0,0,0,0,3,0
678,1,0,0,0,0,0,2,0
679,0,1,0,0,0,0,3,2
680,0,2,0,0,0,0,3,3
690,1,3,2,5,1,1,15,14
692,0,0,0,1,1,0,3,0
695,1,0,2,4,3,1,17,15
699,2,0,7,0,5,7,15,16
700,0,0,1,0,0,1,7,4
701,2,1,6,0,5,6,13,13
702,2,1,4,0,5,3,14,13
703,0,0,2,0,0,3,3,2
707,2,1,3,0,5,3,8,9
708,11,8,7,4,1,5,21,29
715,4,2,6,2,3,4,28,23
721,3,3,2,0,0,2,10,8
723,1,1,0,1,0,0,3,1
724,2,1,0,0,0,1,4,3
726,1,0,0,1,0,1,3,2
732,0,0,1,0,0,0,3,1
734,0,0,0,0,0,0,2,1
737,0,1,0,0,2,0,3,2
738,0,1,0,0,2,0,3,3
741,9,6,4,2,0,1,26,19
742,4,4,3,1,0,1,14,7
743,5,5,1,1,0,0,25,15
744,12,8,8,11,4,8,57,50
746,3,1,3,2,4,2,10,12
747,7,3,7,7,5,6,42,30
752,2,4,1,2,0,3,12,6
753,1,2,1,1,0,1,9,3
754,1,2,0,1,0,2,3,3
759,2,6,7,0,1,1,15,8
761,0,0,0,0,0,1,2,1
768,4,0,0,3,1,3,11,14
770,4,4,3,3,0,9,25,27
776,1,2,0,1,0,1,3,3
777,2,2,0,0,0,3,2,6
784,3,2,3,0,0,0,8,17
785,4,2,6,2,3,4,28,23
786,1,2,5,0,1,2,13,19
787,2,2,4,2,2,2,21,17
788,2,4,3,1,3,1,15,11
812,5,1,3,1,1,0,17,16
813,5,3,4,0,2,0,23,29
822,2,0,1,0,0,0,7,5
825,0,0,0,0,0,0,3,0
826,1,0,1,0,0,0,7,5
827,1,0,0,0,0,0,5,6
829,0,1,0,0,0,0,4,1
830,0,1,0,0,0,0,3,1
831,1,0,0,0,0,0,4,4
832,1,1,0,0,0,0,1,3
836,4,1,2,1,0,0,10,5
837,1,0,0,0,1,1,3,5
838,1,0,2,1,1,1,2,3
839,2,0,1,1,2,2,4,7
842,2,0,1,0,0,0,7,8
843,1,0,0,2,0,1,6,6
844,0,0,0,1,0,1,4,8
847,2,0,1,2,1,2,6,7
848,2,0,2,2,1,2,12,11
849,1,1,0,0,0,0,4,3
850,3,1,2,2,1,1,7,5
851,4,3,0,0,0,1,10,6
852,5,2,0,0,0,1,12,8
853,1,1,0,0,0,0,4,4
854,5,1,1,1,0,3,10,7
855,6,2,1,0,1,4,13,11
856,0,0,0,1,0,0,4,2
857,1,0,0,0,1,1,6,5
859,1,0,0,0,1,0,5,6
860,1,1,0,0,0,0,2,2
861,7,0,2,1,0,3,12,11
864,2,0,0,0,0,1,3,3
870,2,2,2,3,7,3,12,22
871,2,0,0,1,1,0,3,3
872,3,0,0,0,0,0,3,5
873,1,2,2,2,8,3,14,22
877,1,0,1,1,0,0,1,2
878,1,0,1,1,1,0,3,6
879,2,0,0,0,1,0,4,6
880,1,0,1,0,1,0,2,1
881,2,0,2,1,1,1,3,3
882,1,0,1,1,0,1,1,2
883,1,0,2,1,1,1,3,5
885,1,0,0,0,0,0,2,2
890,2,0,1,1,2,1,6,4
893,5,5,1,0,1,2,23,25
899,9,7,7,1,2,2,31,44
900,6,8,5,0,0,2,23,27
918,0,1,0,0,0,1,1,1
922,1,0,0,0,1,0,4,6
925,1,0,0,0,0,0,4,6
930,0,0,0,0,0,0,3,2
942,0,2,0,0,1,0,4,4
943,1,0,0,0,0,0,2,1
944,0,0,1,0,0,0,3,3
945,1,1,0,0,0,0,1,2
946,0,3,0,0,0,0,0,1
947,0,3,0,0,0,0,1,1
948,0,0,0,0,0,0,1,0
951,0,3,1,0,1,0,5,5
952,0,1,0,0,0,0,1,0
965,2,0,0,2,0,3,2,3
966,3,2,2,2,2,3,13,19
967,1,0,0,1,1,1,2,7
968,1,0,1,0,0,0,1,2
969,2,1,3,3,1,2,8,12
974,6,5,8,0,1,1,20,26
975,7,5,6,1,3,1,27,40
976,9,11,10,1,2,2,36,47
978,2,1,2,0,0,2,6,3
988,1,1,1,0,1,0,4,2
990,0,0,0,0,0,0,1,3
999,3,1,3,1,2,1,10,14
1008,5,7,10,3,0,4,28,26
1009,2,1,0,0,0,0,5,3
1010,1,1,0,0,0,0,2,1
1014,1,1,1,2,1,1,7,7
1030,5,6,1,5,1,2,14,9
1037,14,11,6,3,1,3,28,24
1039,18,6,10,3,6,6,46,48
1042,0,0,0,0,0,0,1,2
1052,2,1,2,0,0,2,5,4
1053,1,1,3,0,0,2,9,6
1054,2,2,1,0,0,0,7,3
1058,1,0,0,0,0,1,0,2
1060,3,2,1,0,0,1,7,3
1063,1,0,3,0,0,0,7,13
1064,1,2,0,0,0,0,2,3
1066,0,1,0,0,0,0,1,1
1067,9,2,0,3,0,3,22,21
1069,3,3,1,1,1,0,10,8
1070,4,2,5,2,2,1,17,32
1083,7,3,6,8,5,3,30,30
1084,2,0,1,6,1,1,14,16
1085,4,2,2,4,1,4,33,26
1086,1,1,2,1,2,3,19,16
1087,0,1,1,1,0,2,8,13
1088,1,2,3,0,1,2,12,14
1089,0,1,2,0,1,3,14,14
1091,1,1,2,0,3,0,13,17
1093,1,0,3,4,3,2,19,17
1094,5,1,4,4,3,1,17,17
1095,6,1,9,6,7,3,27,31
1096,1,0,0,0,1,0,2,2
1097,1,0,1,0,1,0,3,3
1098,0,0,0,0,0,0,0,0
1099,1,1,1,0,2,2,17,15
1100,1,0,2,0,2,3,13,14
1101,0,1,2,0,0,1,5,4
1102,4,4,7,5,4,2,36,30
1103,4,4,7,6,3,3,36,28
1104,3,2,2,3,1,1,9,9
1105,0,0,0,0,1,0,2,3
1108,0,1,1,0,0,0,2,4
1110,1,1,1,0,2,3,15,16
1111,4,4,6,6,3,2,36,28
1112,4,3,7,5,3,3,34,25
1113,0,1,1,0,0,1,3,4
1114,0,0,0,0,0,0,0,0
1115,4,1,3,3,8,2,18,19
1116,4,1,3,3,5,2,19,18
1117,2,1,2,1,1,1,7,7
1119,6,1,5,4,6,3,23,22
1120,5,2,7,6,2,2,34,27
1122,6,3,8,6,4,5,47,37
1132,10,4,11,6,7,6,48,42
1136,1,4,4,1,1,1,7,7
1137,10,0,8,0,1,3,24,17
1138,7,1,3,1,5,4,14,22
1139,4,0,1,1,2,3,9,19
1140,3,1,2,2,3,1,7,9
1144,1,0,0,0,1,0,4,5
1150,2,1,4,5,5,2,15,13
1153,1,3,3,0,0,0,7,2
1154,2,3,3,0,0,0,8,3
1158,4,0,1,1,1,3,8,13
1165,6,1,0,2,0,4,14,13
1169,2,2,1,2,1,1,7,4
1170,3,1,0,0,0,1,7,6
1174,7,2,0,3,1,5,12,20
1175,7,3,0,4,1,3,19,25
1177,6,0,2,2,1,7,6,15
1179,11,16,12,6,2,7,47,35
1189,3,1,0,1,0,1,7,1
1192,1,0,0,0,0,0,3,1
1203,5,5,2,1,2,3,17,11
1204,5,3,1,0,2,2,16,13
1205,5,4,0,0,2,3,19,13
1206,5,4,3,1,2,2,16,11
1211,7,4,0,4,1,3,15,21
1213,2,1,1,0,0,0,5,5
1214,1,0,0,0,0,0,1,0
1215,0,0,0,0,0,0,0,0
1216,0,0,0,0,0,0,2,1
1217,4,3,1,1,0,2,11,6
1218,5,7,1,0,0,1,11,14
1219,3,6,2,1,0,3,14,14
1223,1,0,0,0,0,0,1,4
1236,1,0,1,0,0,0,1,0
1237,8,2,9,4,1,3,23,23
1238,4,7,7,2,3,4,34,38
1240,9,10,12,4,2,5,41,51
1242,6,2,9,4,1,3,24,16
1244,3,3,0,1,2,3,17,13
1245,3,3,0,1,2,4,16,12
1246,0,0,0,0,0,1,1,1
1248,0,1,0,0,0,0,2,2
1263,5,1,2,1,0,0,9,9
1264,6,2,2,0,0,1,11,10
1265,1,3,2,1,0,1,8,5
1268,0,0,0,0,0,0,0,0
1274,13,12,9,2,0,7,35,38
1277,2,0,0,1,0,0,4,2
1280,4,1,0,3,0,4,11,14
1281,8,3,1,0,1,4,21,24
1283,5,4,2,1,4,4,19,27
1287,4,1,7,1,2,1,18,17
1294,14,10,7,2,0,4,39,34
1295,2,2,0,0,0,1,3,7
1296,1,1,2,0,0,0,2,0
1297,0,1,1,0,0,0,1,0
1301,3,0,0,1,2,3,2,7
1303,1,0,2,0,0,0,1,1
1306,3,1,2,1,0,0,5,1
1307,5,1,7,3,1,3,23,15
1311,1,0,1,0,0,0,1,0
1312,0,0,1,0,0,0,0,0
1317,2,0,2,0,0,0,4,1
1318,4,0,4,0,0,0,9,6
1319,6,0,2,0,0,0,7,7
1322,8,1,0,0,0,3,10,11
1323,6,4,3,1,1,1,13,11
1326,9,4,6,4,1,1,14,13
1342,7,5,2,3,0,8,21,30
1344,2,2,0,0,1,1,4,5
1346,1,1,1,2,0,1,6,1
1347,4,1,1,2,3,2,14,11
1350,1,1,1,2,0,0,0,4
1365,5,2,2,0,0,1,10,6
1368,8,2,0,3,1,6,12,21
1369,6,3,1,1,1,4,11,17
1370,4,1,3,2,0,3,13,15
1374,2,1,2,0,0,2,8,7
1375,7,5,3,3,0,2,14,16
1376,5,4,2,3,0,0,8,10
1377,0,0,0,0,0,0,1,0
1381,2,1,2,3,2,2,15,19
1386,0,0,1,0,0,0,3,1
1388,2,2,3,0,1,2,11,15
1390,0,0,1,1,0,1,9,13
1391,1,2,6,2,1,2,9,18
1392,2,2,1,2,1,1,7,10
1394,4,0,1,1,0,0,5,4
1395,3,2,5,5,3,1,14,14
1396,4,3,7,7,1,5,28,26
1397,7,3,11,6,3,6,22,30
1399,0,0,0,0,1,1,1,1
1401,3,2,0,0,1,1,4,4
1405,1,0,1,2,0,1,5,4
1411,3,2,7,3,2,2,12,7
1412,3,2,6,1,2,2,11,7
1413,0,1,1,2,0,0,2,1
1416,1,1,3,1,2,1,4,8
1417,3,3,6,2,1,2,11,9
1418,3,3,5,2,2,2,15,10
1419,0,1,1,0,1,0,5,2
1423,0,2,2,2,0,3,5,10
1430,0,0,0,0,0,0,0,0
1433,0,0,0,1,0,0,2,1
1439,2,2,7,3,2,2,12,7
1440,1,0,0,0,0,0,0,0
1442,0,0,0,0,0,0,1,0
1443,5,1,4,1,0,1,9,11
1445,0,0,1,0,1,1,3,1
1447,1,0,2,0,0,0,2,5
1450,3,3,0,4,1,0,11,10
1453,1,2,1,0,1,0,6,5
1454,2,2,2,0,1,0,7,5
1455,1,0,1,0,0,0,1,2
1459,2,1,7,3,1,2,8,6
1460,2,1,7,3,1,2,8,6
1469,4,4,5,4,2,2,16,18
1470,2,3,1,4,1,0,10,11
1471,2,1,3,3,0,1,5,6
1472,1,0,2,1,0,0,4,3
1473,1,2,2,0,1,0,5,8
1474,1,2,1,0,1,0,5,7
1475,0,0,1,0,0,0,2,2
1476,2,1,0,1,1,1,3,7
1481,0,0,1,0,0,0,2,2
1482,3,6,7,3,1,5,23,24
1483,3,6,8,3,1,5,23,22
1487,3,1,2,3,1,2,6,5
1495,2,1,5,2,1,2,9,5
1497,0,0,2,1,1,1,2,2
1498,0,0,0,0,1,1,1,1
1499,5,2,1,2,1,1,17,11
1500,2,0,2,0,1,0,5,2
1501,3,2,2,2,2,1,17,12
1507,1,2,1,0,0,1,4,6
1513,2,1,0,0,0,1,4,1
1516,2,1,7,1,6,3,22,19
1517,0,1,1,0,0,0,5,2
1518,1,1,3,0,1,2,9,3
1519,1,1,9,1,5,5,18,18
1521,0,0,0,2,0,0,0,0
1522,1,1,9,3,5,6,20,21
1524,0,0,0,0,0,1,1,1
1531,0,2,0,1,0,1,7,15
1532,0,0,0,0,0,1,1,1
1533,0,2,0,1,0,1,5,15
1544,10,5,13,2,1,4,31,22
1557,9,8,11,4,1,0,40,32
1559,1,0,0,1,0,2,1,1
1560,0,0,0,1,0,1,1,0
1561,1,0,0,0,0,1,0,1
1563,1,0,0,1,0,1,5,4
1574,2,0,3,1,0,1,18,14
1575,0,0,0,0,0,0,3,2
1576,2,0,3,1,0,1,15,12
1580,2,1,0,1,0,0,7,4
1582,2,0,0,0,0,0,2,3
1583,2,1,0,0,0,1,3,2
1584,0,0,0,0,0,1,1,1
1585,0,0,0,0,0,1,1,1
1586,0,0,0,0,0,0,0,0
1588,7,8,8,2,2,3,35,31
1595,0,0,3,0,0,0,3,3
1596,0,1,1,0,0,0,3,3
1597,1,1,2,1,0,2,6,7
1598,1,0,1,1,0,2,7,6
1603,0,0,0,0,0,0,0,1
1604,0,0,0,0,0,0,1,2
1605,0,0,0,0,0,0,1,3
1607,2,0,7,1,0,1,19,16
1608,8,5,8,1,1,3,20,14
1609,0,0,0,0,0,0,1,1
1610,0,0,1,0,1,0,2,0
1611,0,0,1,0,1,0,3,1
1612,10,8,11,2,3,3,39,25
1616,0,0,0,0,0,1,1,1
1617,0,0,1,1,0,1,3,3
1623,17,2,4,4,1,2,22,24
1624,7,1,2,2,0,0,12,12
1625,12,4,4,4,1,2,21,23
1626,11,2,0,4,0,1,19,9
1627,9,2,0,4,0,1,19,10
1628,2,1,0,0,0,0,3,2
1633,0,0,0,0,0,0,1,2
1634,0,0,0,0,0,0,0,0
1636,2,1,9,3,1,2,11,19
1639,1,0,1,0,0,0,3,1
1641,0,1,1,0,0,1,2,3
1647,3,6,9,3,0,5,24,25
1648,0,0,0,0,0,0,1,0
1651,1,1,1,0,0,0,1,0
1654,10,2,0,3,0,1,17,7
1655,1,0,0,1,0,0,2,2
1660,2,4,1,1,0,2,11,7
1668,10,9,3,4,0,4,29,18
1669,1,0,0,0,0,0,3,0
1673,0,0,4,0,0,0,4,4
1679,0,1,0,0,0,0,0,1
1682,0,0,0,0,0,0,0,0
1683,15,6,4,5,1,3,21,26
1684,14,4,4,4,1,3,20,26
1689,1,0,2,0,3,0,10,15
1695,3,1,11,3,1,2,17,23
1697,3,0,10,3,1,1,17,21
1701,0,0,4,0,1,0,7,7
1703,2,0,7,1,1,1,10,13
1706,0,1,0,0,0,0,0,1
1713,1,1,0,1,0,1,4,2
1714,0,0,0,0,0,0,1,0
1715,16,6,4,5,1,3,24,27
1717,1,0,0,0,0,0,3,1
1725,12,4,3,2,1,0,19,18
1731,1,2,1,0,1,1,7,7
1732,3,0,3,4,3,2,14,18
1733,2,4,6,4,4,3,25,17
1734,6,4,9,8,2,5,36,28
1735,2,1,3,1,1,1,8,8
1739,0,1,2,2,0,0,9,3
1749,9,3,4,4,0,3,30,33
1761,3,2,2,0,2,3,17,14
1780,11,11,10,8,1,2,39,38
1783,4,5,4,4,1,2,19,18
1784,8,6,7,4,0,0,22,21
1785,4,4,10,3,3,7,28,28
1790,3,4,5,1,3,2,25,19
1803,3,3,1,1,0,1,13,9
1805,2,5,2,0,0,1,15,8
1806,2,2,0,0,0,0,1,0
1807,1,3,3,0,0,1,16,7
1808,2,3,2,0,0,1,14,8
1809,2,1,4,0,0,1,7,6
1810,2,1,3,0,0,1,6,8
1826,2,5,0,0,0,0,6,10
1827,0,1,0,0,0,0,3,3
1828,1,2,4,0,0,0,7,3
1829,2,1,1,0,0,0,5,5
1830,3,1,5,0,0,0,14,10
1832,0,1,1,1,0,1,4,6
1839,2,2,1,2,2,2,9,10
1848,0,0,1,1,0,0,3,1
1849,2,2,1,1,2,1,10,11
1851,2,2,2,2,2,1,13,12
1855,0,0,0,0,0,0,1,0
1864,2,0,3,0,0,2,6,12
1865,1,5,7,5,9,2,23,24
1866,0,0,0,0,0,0,2,1
1870,3,1,2,1,1,3,7,14
1875,1,0,1,0,0,1,6,9
1886,0,0,1,0,0,0,2,1
1887,5,3,3,2,1,0,17,14
1891,1,1,0,0,0,0,5,2
1895,1,0,5,2,1,2,11,17
1896,10,5,4,1,0,4,21,17
1898,4,0,0,1,0,0,8,10
1903,2,1,4,1,0,3,15,23
1910,3,3,2,3,0,4,12,21
1922,1,0,0,0,0,0,9,7
1927,4,3,3,3,0,4,22,29
1934,1,0,3,0,0,1,7,6
1936,2,1,3,0,0,2,9,10
1939,3,1,3,1,1,3,11,10
1961,2,3,0,0,0,0,1,0
1962,5,5,3,1,3,2,17,13
1963,6,8,3,1,3,2,17,12
1965,6,6,4,1,2,2,18,9
1966,1,2,1,0,0,1,8,7
1967,0,0,2,0,0,1,9,4
1968,2,0,1,0,0,1,2,3
1969,2,0,3,0,0,0,6,4
1970,1,0,2,0,0,1,7,6
1971,7,5,2,2,2,3,18,12
1972,8,5,2,2,2,3,19,13
1973,0,0,2,0,0,0,2,2
1975,8,5,2,2,2,3,19,13
1976,0,0,0,0,0,0,0,0
1978,8,5,1,2,2,3,19,13
1979,0,0,1,0,0,0,0,0
1980,10,5,2,2,2,3,22,16
1981,0,0,0,2,0,0,3,3
1982,10,5,2,4,2,3,25,17
1985,17,9,4,5,4,5,42,39
1992,5,3,3,2,2,2,21,18
1993,6,3,3,0,1,2,22,19
1999,5,1,1,0,1,2,7,13
2004,4,4,1,0,0,1,5,7
2007,6,3,2,0,0,2,12,12
2008,1,0,0,0,0,2,3,2
2009,7,3,2,0,0,0,11,12
2010,4,3,6,6,1,6,27,20
2012,4,2,6,4,0,2,20,20
2013,2,2,1,2,0,2,6,7
2015,2,1,3,0,1,0,8,8
2016,2,2,2,0,1,2,9,11
2017,0,1,1,0,0,2,3,3
2020,0,0,0,0,0,0,3,4
2021,4,0,2,0,2,1,12,9
2022,1,0,1,0,2,2,10,6
2023,2,0,1,0,0,1,7,4
2024,1,2,0,0,0,0,1,2
2025,1,0,1,0,2,0,8,4
2026,2,2,0,0,2,0,8,5
2030,0,0,0,0,0,0,1,1
2031,0,0,1,0,0,0,1,3
2035,3,3,1,0,0,1,3,6
2038,2,3,0,0,0,0,3,3
2039,1,2,0,0,0,1,3,2
2040,1,3,0,0,0,1,6,5
2041,4,4,1,2,0,4,19,9
2042,2,4,0,1,0,2,12,2
2044,4,5,1,1,0,2,13,3
2045,4,5,1,1,0,2,11,2
2046,0,0,0,0,0,0,2,1
2047,2,1,3,0,0,2,9,3
2048,2,1,3,0,0,2,11,4
2050,3,1,2,0,0,2,2,1
2052,0,3,2,0,0,1,9,5
2053,1,1,3,0,0,1,10,6
2055,2,4,1,0,0,0,10,9
2057,1,0,1,0,0,0,2,3
2058,1,0,1,0,0,0,1,3
2060,0,0,0,0,0,0,1,0
2061,0,3,1,0,0,0,5,5
2062,0,3,1,0,0,0,6,5
2063,0,0,0,0,0,0,1,0
2066,0,1,0,0,0,1,2,2
2067,1,1,0,0,0,1,4,2
2068,2,2,1,0,0,2,7,7
2069,3,3,1,0,0,1,5,7
2070,1,2,0,0,0,0,4,2
2073,3,3,1,1,0,2,12,4
2074,5,4,4,1,0,4,21,7
2093,1,1,1,2,0,1,7,2
2116,5,1,2,0,2,1,8,18
2127,0,1,2,0,0,0,3,1
2129,6,7,6,1,2,2,21,10
2130,1,0,0,0,0,0,3,2
2131,3,0,1,0,0,0,4,3
2132,3,0,1,0,0,0,2,4
2133,3,3,0,0,2,3,16,12
2135,1,0,0,0,0,0,1,1
2136,5,4,3,1,2,2,14,10
2137,0,0,0,0,0,0,2,1
2140,5,5,3,1,3,2,15,11
2142,3,1,1,0,1,0,3,7
2147,1,0,0,0,0,0,3,2
2152,3,1,1,0,1,0,3,7
2155,2,0,0,0,0,0,1,1
2156,1,0,0,0,0,0,2,1
2157,0,0,0,0,0,0,0,0
2158,1,0,0,0,0,0,2,1
2161,2,2,0,0,0,0,8,11
2162,1,1,0,0,0,0,4,5
