edgeID,group1,group2,group3,group0,group4,group5,population,nullGroup
9,7,4,1,0,3,4,21,21
24,4,2,2,3,3,2,4,11
32,11,8,2,0,0,3,18,10
37,7,4,1,1,0,1,21,9
38,5,1,1,1,1,4,14,22
39,1,0,1,0,1,2,4,4
40,6,1,0,1,3,2,15,19
41,4,1,0,0,2,0,14,16
42,6,1,1,1,2,1,18,16
43,2,0,1,1,2,1,4,2
44,3,0,2,2,2,1,6,4
45,2,0,0,1,2,0,3,4
46,1,0,2,1,0,1,3,4
56,5,0,5,3,1,5,15,14
57,4,1,4,4,0,2,12,16
67,8,4,4,2,0,0,15,12
68,5,1,2,0,0,0,7,8
70,1,0,2,1,0,1,3,5
71,9,4,4,3,0,1,18,13
77,6,3,3,8,2,8,22,26
78,2,0,0,1,0,3,8,10
79,6,3,3,7,2,7,24,30
82,16,6,8,2,4,5,38,45
83,5,9,11,6,4,4,35,37
84,4,8,7,4,2,2,29,28
85,5,3,7,4,2,6,17,18
86,6,7,2,1,2,0,21,25
87,7,6,1,1,3,0,20,24
88,1,1,1,0,1,0,3,7
89,7,10,8,4,4,2,32,28
90,4,8,3,4,2,2,20,19
92,0,1,0,1,0,0,5,1
93,3,4,9,3,0,1,10,19
94,2,2,8,2,0,1,11,16
96,0,0,0,0,0,0,3,1
100,0,0,0,0,0,0,3,1
101,3,8,6,1,3,4,34,31
105,10,13,6,2,4,3,39,41
125,0,0,0,0,0,0,1,0
127,1,0,0,0,0,0,3,2
128,0,0,0,0,0,0,1,1
133,0,2,2,0,1,2,9,6
134,2,1,3,1,0,1,11,9
135,2,3,6,2,1,4,21,18
137,0,0,0,1,0,0,3,4
138,0,2,2,0,1,0,13,7
139,0,2,1,0,1,1,7,8
140,0,3,1,0,0,1,12,9
142,0,1,1,0,1,0,4,4
144,0,1,1,0,1,0,4,3
145,0,2,0,0,1,0,5,7
146,0,1,1,0,0,0,2,1
147,0,0,0,0,0,0,1,3
151,3,3,9,5,4,8,43,36
152,1,4,2,4,4,4,24,17
153,3,3,9,3,0,6,34,30
156,2,0,2,1,0,1,5,6
158,0,0,1,0,0,1,3,4
159,8,4,11,4,1,6,40,39
166,11,7,3,2,1,1,20,18
167,5,3,2,0,2,3,15,18
173,0,0,0,1,0,0,5,4
174,4,5,2,0,1,0,15,14
175,5,0,0,0,0,0,5,5
176,6,0,2,0,0,0,9,9
177,4,5,4,0,1,0,16,19
182,0,1,0,1,0,1,5,3
183,2,4,0,1,0,1,10,8
186,3,4,0,1,0,2,12,10
188,0,0,0,0,0,1,1,1
190,5,6,1,0,1,2,16,13
206,2,1,3,1,0,2,10,4
214,3,1,2,0,0,2,7,7
227,3,1,0,0,0,0,2,5
229,3,0,0,0,0,0,1,3
230,3,0,0,0,0,0,1,3
231,0,0,0,0,0,0,0,0
237,4,3,3,1,2,0,9,6
239,2,0,1,1,0,1,5,6
241,10,5,5,1,3,0,26,21
244,2,4,4,0,1,0,16,13
247,0,0,0,0,0,0,2,1
252,3,1,0,0,0,0,3,3
269,2,0,1,0,0,0,5,4
270,0,0,1,0,0,0,5,1
274,5,4,1,0,2,1,10,15
275,0,0,0,0,0,0,2,3
279,2,0,1,0,0,2,7,3
281,0,0,0,0,0,0,1,1
282,5,2,2,1,0,0,11,6
283,5,2,2,1,0,0,12,7
287,0,0,0,0,0,1,1,0
295,6,3,3,1,0,0,11,10
296,4,2,1,1,1,0,8,3
299,3,1,1,1,0,1,3,10
300,4,1,2,2,2,0,10,6
301,2,0,2,0,3,0,6,3
302,2,1,0,1,1,0,2,1
303,1,0,1,1,0,0,4,2
304,5,1,5,2,4,0,16,15
307,3,2,2,2,2,0,10,8
309,2,2,6,2,1,3,17,16
310,6,3,8,3,3,3,25,25
311,4,2,3,0,1,1,8,13
312,0,0,0,0,0,0,1,0
313,4,2,3,0,1,1,10,14
314,0,0,0,0,0,0,1,1
324,1,0,0,0,0,0,1,1
329,1,0,0,0,0,0,2,1
331,2,1,1,1,0,0,2,5
332,6,8,2,3,0,2,21,24
333,4,6,1,2,0,2,18,18
334,3,4,1,2,0,0,13,16
340,4,2,2,2,1,1,10,8
341,5,2,1,0,0,1,10,10
343,3,1,2,0,0,1,5,7
345,3,1,1,0,0,0,7,3
349,3,0,2,0,0,0,7,6
350,7,1,4,0,0,2,15,12
351,4,1,3,0,0,2,7,7
352,2,0,2,0,0,0,4,9
353,5,1,4,0,1,0,9,17
354,2,1,2,0,0,0,5,6
355,6,0,4,0,2,0,12,15
356,3,0,2,1,0,0,5,9
357,2,0,1,1,2,0,5,8
362,2,3,3,1,4,3,22,22
365,2,3,4,0,1,0,12,12
366,3,0,1,2,2,2,14,18
368,3,0,1,0,0,0,12,12
369,6,3,6,1,0,4,21,16
370,10,6,8,2,1,5,26,34
371,3,4,3,1,1,1,18,21
372,2,0,4,2,0,0,7,7
373,0,0,1,1,0,0,3,4
374,2,0,1,0,0,0,10,11
375,2,0,2,1,0,0,10,10
377,0,2,2,0,0,1,4,1
378,2,2,6,2,0,1,9,8
380,1,2,3,0,0,1,5,4
381,1,1,4,0,3,2,7,9
388,1,5,2,1,1,1,10,17
393,7,6,8,2,1,3,26,25
394,6,2,13,2,1,6,33,39
395,3,5,3,2,0,0,11,9
396,4,3,7,2,0,5,23,28
398,5,1,7,3,0,4,22,10
400,1,5,4,1,1,1,13,23
401,1,4,2,1,0,1,8,16
402,0,1,2,0,1,0,5,9
403,1,3,1,0,0,2,2,0
404,3,7,4,1,1,2,21,21
405,4,6,3,1,1,2,21,21
406,14,2,4,2,1,0,19,11
407,7,5,3,1,1,1,11,11
408,15,9,10,1,1,3,32,43
409,10,6,8,2,1,5,28,35
411,4,4,2,1,1,0,18,10
413,14,9,11,1,0,3,28,41
424,1,0,7,2,0,2,8,16
427,2,2,3,1,1,2,12,19
428,0,0,1,2,0,0,3,5
429,3,1,3,1,2,3,10,14
430,5,1,9,1,0,4,19,27
431,1,2,8,0,2,2,15,21
434,3,2,2,1,0,2,5,4
435,1,0,2,0,0,2,3,7
436,4,1,7,3,0,4,21,11
437,3,1,7,2,0,1,18,10
443,2,1,6,1,2,3,14,19
445,2,1,0,0,1,1,2,5
447,1,0,2,2,0,2,10,11
448,1,1,7,1,3,2,15,15
452,0,0,0,0,0,0,0,0
469,1,0,2,0,0,2,7,6
482,5,0,2,1,0,0,6,3
483,2,1,1,0,0,0,7,4
485,6,1,0,0,0,0,5,4
490,3,2,3,1,0,1,11,10
491,1,4,7,1,0,0,8,6
493,0,4,6,1,0,1,6,4
495,1,4,3,0,0,1,8,6
496,0,3,3,0,0,1,3,2
503,3,2,6,4,0,3,11,13
504,1,1,8,6,5,7,34,22
505,4,3,14,10,5,10,43,29
506,2,2,3,3,3,3,26,26
511,9,2,10,1,2,5,38,42
512,3,1,0,2,2,1,10,20
517,0,3,1,0,0,0,7,6
519,0,0,0,0,0,0,0,0
531,2,5,0,0,0,0,10,13
536,10,5,3,2,4,4,29,22
547,1,0,1,0,1,0,5,6
558,3,0,5,4,2,4,11,19
560,3,0,0,1,1,2,3,9
565,3,3,4,3,2,2,22,23
567,8,4,7,2,1,1,27,24
592,0,0,0,0,0,0,1,0
593,1,1,0,0,0,0,7,6
595,0,0,0,0,0,0,1,0
597,0,0,0,0,0,0,0,0
609,2,2,0,0,0,1,2,2
612,1,0,0,0,0,0,2,3
615,1,1,1,0,0,0,3,6
616,0,0,1,0,0,0,1,3
617,1,1,1,0,0,0,3,8
622,4,0,4,0,1,2,8,12
626,3,1,0,0,2,1,5,7
627,2,1,0,0,2,1,6,7
629,0,1,1,0,0,0,1,4
633,4,0,3,1,1,0,8,12
634,6,1,3,2,1,0,12,15
635,5,1,4,2,1,0,10,16
637,3,1,3,2,1,0,8,13
642,8,4,8,2,2,2,30,27
646,9,5,7,3,2,2,30,27
647,1,1,1,1,0,0,2,4
648,10,5,7,3,2,2,32,28
651,0,0,0,0,1,0,2,1
652,3,2,4,1,1,0,8,7
653,11,4,2,2,1,2,34,23
658,3,0,3,2,0,2,8,8
659,6,2,3,2,0,0,9,10
660,3,2,1,2,0,2,8,12
661,0,0,0,0,0,0,0,1
665,0,0,1,0,0,0,3,3
668,1,0,0,0,1,1,0,1
669,1,1,0,0,1,1,1,2
671,0,0,0,0,0,0,0,0
672,4,1,2,0,1,1,6,13
677,0,1,1,0,0,0,4,1
678,1,1,1,1,0,0,6,3
679,3,1,0,0,0,1,2,3
680,3,1,0,0,0,1,2,3
690,2,2,1,1,0,1,10,11
692,1,1,1,1,0,1,5,5
695,1,2,5,1,1,4,11,9
699,3,2,5,1,1,8,13,20
700,1,0,3,1,0,3,5,10
701,2,2,2,2,0,5,9,17
702,2,2,2,2,0,4,10,13
703,0,2,0,2,0,1,5,8
707,4,1,1,0,0,5,9,9
708,5,2,4,5,0,7,23,26
715,3,7,6,4,2,4,13,13
721,3,1,4,2,1,4,15,19
723,4,1,1,0,1,1,9,7
724,3,1,0,0,0,1,6,5
726,2,0,1,0,1,0,4,5
732,1,0,0,0,0,0,0,1
734,1,0,0,0,0,0,0,0
737,0,2,1,0,1,0,6,0
738,1,3,2,0,1,0,9,8
741,4,2,4,3,0,0,12,14
742,5,1,1,2,0,1,13,12
743,1,2,3,1,0,1,14,9
744,9,7,9,5,3,7,47,43
746,0,1,1,2,0,3,5,9
747,6,5,4,7,3,6,27,30
752,5,3,4,0,0,0,5,8
753,4,1,1,0,0,0,5,1
754,1,2,3,0,0,0,0,7
759,3,3,4,1,0,0,10,8
761,0,1,0,0,1,0,2,3
768,0,1,3,0,0,0,7,7
770,12,5,7,1,0,0,23,26
776,1,0,1,0,0,0,2,5
777,0,2,2,0,0,0,2,4
784,3,4,2,1,1,1,11,14
785,2,7,6,4,2,4,14,14
786,2,1,1,2,0,1,10,11
787,3,4,5,2,2,4,11,9
788,3,1,3,2,0,2,9,8
812,2,2,2,0,0,5,18,19
813,6,5,3,1,0,8,25,27
822,1,1,1,0,0,0,7,7
825,1,1,0,0,0,1,4,2
826,2,1,2,0,0,0,7,8
827,1,0,1,0,0,1,4,7
829,2,0,1,1,0,0,4,1
830,0,0,1,1,0,1,2,1
831,1,0,2,1,0,1,2,2
832,1,0,1,0,0,0,0,1
836,3,0,1,2,1,1,6,8
837,1,0,1,0,0,1,3,4
838,4,0,2,1,0,1,1,7
839,3,0,3,1,0,2,4,11
842,4,1,2,2,2,0,10,6
843,0,0,1,1,2,0,3,3
844,0,0,2,0,2,0,3,4
847,4,0,2,2,2,1,5,7
848,5,0,2,1,0,1,4,9
849,2,0,0,1,0,0,1,5
850,3,0,1,2,0,1,4,5
851,2,2,1,0,0,0,8,3
852,4,2,1,1,0,0,9,6
853,2,0,0,1,0,0,1,5
854,3,0,2,0,0,1,8,6
855,4,2,1,0,0,1,9,6
856,2,0,2,0,0,0,4,6
857,3,2,1,0,0,0,5,6
859,2,3,2,0,0,0,7,8
860,0,1,0,0,0,0,3,3
861,4,1,2,0,0,1,8,10
864,1,1,0,0,0,0,3,1
870,2,3,4,1,3,3,22,21
871,0,1,3,0,0,0,7,7
872,1,0,2,0,0,0,3,5
873,2,2,5,1,3,3,17,18
877,1,1,2,0,0,0,8,8
878,3,1,2,0,0,0,7,5
879,2,0,2,0,0,0,7,7
880,0,0,2,0,0,0,3,3
881,1,0,2,0,0,0,2,6
882,2,0,0,1,0,0,3,3
883,1,0,2,0,0,0,2,5
885,0,0,0,0,0,0,0,1
890,0,2,4,0,0,1,4,2
893,8,7,5,2,1,0,24,15
899,13,6,3,5,3,4,44,38
900,7,4,4,4,3,4,24,26
918,4,0,0,0,0,0,2,2
922,3,0,1,1,0,2,7,12
925,3,0,1,1,0,2,8,12
930,1,0,0,1,0,2,3,6
942,1,6,2,1,0,0,11,9
943,1,1,1,0,0,0,5,5
944,2,3,1,0,0,1,6,6
945,1,1,0,0,0,1,0,4
946,1,3,1,0,0,0,8,7
947,1,3,1,1,0,0,8,6
948,0,0,0,1,0,0,0,1
951,3,6,2,1,0,1,14,12
952,2,2,0,0,0,0,4,2
965,0,1,1,0,0,0,4,5
966,9,6,4,1,1,2,16,16
967,2,0,1,1,1,0,4,5
968,5,1,1,0,0,0,2,5
969,2,7,4,0,0,2,14,16
974,3,4,5,1,0,0,24,20
975,10,5,4,6,3,5,40,43
976,13,7,9,7,3,5,46,49
978,0,1,1,0,1,0,1,4
988,2,2,3,0,1,0,7,5
990,0,1,0,0,1,0,4,3
999,4,3,3,1,0,4,14,15
1008,7,4,10,0,2,4,18,20
1009,3,2,2,1,0,0,8,7
1010,0,1,0,0,1,0,1,1
1014,1,3,1,0,0,1,8,6
1030,4,6,3,3,1,3,17,16
1037,8,17,3,1,3,4,27,28
1039,9,10,9,5,5,9,43,39
1042,0,0,0,0,0,0,2,3
1052,0,0,1,0,1,0,1,3
1053,2,3,1,0,2,0,6,11
1054,2,3,0,0,1,0,5,8
1058,0,2,0,0,1,0,4,4
1060,2,1,0,0,0,0,3,4
1063,3,1,1,1,1,1,7,10
1064,0,3,1,0,0,0,4,4
1066,0,0,0,0,0,0,1,2
1067,6,2,1,0,0,2,14,19
1069,4,3,1,2,0,1,14,14
