edgeID,group1,group2,group3,group0,group4,group5,population,nullGroup
9,0,4,4,4,0,5,19,17
24,1,2,3,0,0,1,11,10
32,5,2,4,2,0,3,18,10
37,8,4,4,2,1,4,18,15
38,7,4,2,4,2,3,25,22
39,0,0,0,0,0,0,9,5
40,7,4,2,4,2,3,22,19
41,6,3,2,3,1,3,19,17
42,8,3,2,3,1,3,19,24
43,3,1,0,0,0,0,4,9
44,5,3,1,0,0,0,5,13
45,2,2,0,0,0,0,3,7
46,3,1,1,0,0,0,4,6
56,3,1,6,0,0,2,11,16
57,2,1,5,0,0,1,12,13
67,3,1,2,1,2,2,13,13
68,1,1,1,0,0,1,7,7
70,3,1,1,0,0,0,4,7
71,6,2,3,1,2,2,11,12
77,6,4,5,1,2,5,22,19
78,6,3,2,0,1,0,11,8
79,6,3,7,1,1,5,19,19
82,8,7,4,3,2,7,36,33
83,13,14,8,3,2,4,38,41
84,14,12,10,3,2,5,35,41
85,7,8,3,2,0,2,19,16
86,11,6,11,2,2,2,18,21
87,8,2,10,1,2,2,15,18
88,3,3,1,1,0,0,6,4
89,12,6,11,2,2,3,30,30
90,8,6,3,1,0,2,23,23
92,3,2,1,2,0,0,7,4
93,1,2,4,1,3,3,10,16
94,1,3,6,2,3,4,10,15
96,0,1,2,1,0,0,2,4
100,0,2,2,1,0,0,1,5
101,2,2,10,3,0,6,23,35
105,11,6,9,3,1,2,28,28
125,0,0,1,0,0,1,6,2
127,2,2,0,0,0,0,4,1
128,2,1,1,0,0,1,5,2
133,1,3,3,4,1,4,11,6
134,7,2,0,4,0,1,9,11
135,8,5,4,7,2,4,20,17
137,0,0,1,1,0,1,3,4
138,1,3,4,4,1,4,14,6
139,1,1,2,1,0,1,4,6
140,2,4,4,4,1,4,11,3
142,0,0,0,0,0,0,1,7
144,2,1,0,1,0,0,4,4
145,1,4,0,1,1,0,6,6
146,1,1,0,0,0,0,1,0
147,0,4,0,0,1,0,1,2
151,6,4,7,7,3,4,34,42
152,2,6,8,4,1,3,23,28
153,6,4,7,5,2,3,25,26
156,0,0,2,1,1,0,2,3
158,0,0,0,0,0,1,3,1
159,5,4,8,5,2,5,35,31
166,3,5,4,0,1,0,13,8
167,5,2,6,2,0,3,11,18
173,2,2,0,0,1,1,8,8
174,8,2,0,1,1,1,11,17
175,8,1,3,0,0,0,15,16
176,8,1,3,0,1,1,18,13
177,8,1,0,1,2,2,15,17
182,0,0,1,1,0,2,3,3
183,1,0,0,1,0,3,7,5
186,2,0,0,1,0,4,9,7
188,0,0,0,0,0,0,2,0
190,4,2,1,1,0,7,18,15
206,6,0,3,1,0,0,12,10
214,3,0,1,1,0,0,5,7
227,3,2,0,2,0,0,3,7
229,1,2,0,1,0,0,1,5
230,1,3,0,1,0,0,2,5
231,0,1,0,1,0,0,0,1
237,3,0,1,0,0,1,5,6
239,0,1,2,1,2,0,7,7
241,9,4,7,2,0,1,23,33
244,2,0,1,1,0,0,7,13
247,0,0,0,0,0,0,1,0
252,1,0,1,0,0,0,3,3
269,2,1,0,0,0,0,3,2
270,0,0,1,0,0,0,1,0
274,4,0,3,1,0,0,7,12
275,0,0,0,0,0,0,0,1
279,1,0,0,1,0,0,4,3
281,0,0,1,0,0,0,2,1
282,0,3,1,0,2,1,9,8
283,1,4,2,0,2,1,13,11
287,1,0,0,0,0,0,3,0
295,2,2,3,0,2,3,13,7
296,1,1,1,0,0,1,6,5
299,0,0,0,0,0,0,5,7
300,3,3,2,0,0,0,5,8
301,3,2,2,0,0,0,2,6
302,0,0,0,0,0,0,3,1
303,1,1,0,0,0,0,3,4
304,2,0,1,2,0,0,5,8
307,2,0,0,2,0,0,6,9
309,6,4,2,2,3,4,16,16
310,6,4,3,6,3,4,21,17
311,3,3,2,0,1,0,8,8
312,0,0,0,0,0,0,2,0
313,3,3,2,0,1,0,10,8
314,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,1,1
329,0,0,0,0,0,0,1,2
331,4,1,0,0,0,0,8,5
332,9,3,2,0,0,0,23,17
333,7,2,2,0,0,0,19,12
334,6,1,2,0,0,0,8,12
340,4,3,7,0,0,2,11,8
341,3,2,4,0,0,1,15,11
343,2,3,1,0,0,0,9,8
345,3,1,1,1,0,0,7,10
349,1,4,1,1,0,0,8,5
350,3,7,2,1,2,2,22,12
351,3,5,3,0,2,2,17,10
352,1,4,2,1,0,0,5,3
353,2,4,3,1,3,1,11,6
354,1,0,1,0,3,1,6,3
355,4,3,3,2,1,1,10,9
356,2,2,1,2,1,1,7,7
357,2,1,2,0,2,0,7,4
362,2,2,4,3,1,4,19,21
365,1,1,0,1,0,0,7,11
366,2,5,1,2,0,0,14,16
368,5,1,3,0,2,0,11,15
369,6,4,5,2,1,1,16,10
370,15,11,8,4,5,3,46,39
371,9,6,3,2,6,2,31,24
372,6,0,1,1,3,1,7,6
373,1,0,1,0,1,1,4,3
374,3,0,4,0,1,0,9,11
375,2,1,4,1,3,0,9,9
377,1,1,0,0,0,2,5,0
378,8,2,1,1,3,1,10,8
380,1,2,1,0,0,2,5,1
381,2,0,3,0,3,2,15,9
388,0,2,4,0,2,3,14,20
393,6,6,7,5,2,2,32,29
394,11,5,7,5,4,5,38,40
395,3,1,1,2,1,0,13,12
396,8,4,5,2,5,3,31,31
398,3,2,6,3,3,3,18,16
400,2,4,6,1,3,2,27,25
401,0,2,4,0,2,3,15,19
402,2,3,2,1,1,1,11,13
403,0,0,2,1,2,2,3,1
404,9,5,2,2,7,3,33,27
405,9,5,4,3,5,3,32,26
406,7,1,4,4,0,2,14,14
407,4,2,4,3,0,1,9,9
408,19,9,11,3,5,4,49,39
409,14,10,8,5,5,3,48,40
411,3,4,4,1,1,2,14,20
413,19,9,9,4,4,3,44,31
424,2,2,2,1,0,2,9,14
427,6,1,5,0,4,6,18,11
428,1,0,2,1,0,0,3,8
429,8,1,3,0,3,5,13,10
430,8,2,4,2,5,5,29,29
431,4,3,4,2,2,3,24,25
434,0,2,1,1,2,1,6,4
435,0,0,3,1,2,0,5,4
436,3,2,6,3,3,3,18,15
437,4,2,3,3,0,2,14,17
443,4,1,4,2,3,3,25,21
445,0,2,2,0,1,2,1,4
447,2,0,4,2,1,5,16,10
448,2,1,5,4,0,3,23,19
452,0,0,0,0,0,0,0,1
469,0,1,3,2,0,5,11,15
482,1,0,1,0,1,0,3,2
483,2,0,2,1,2,0,6,3
485,2,0,2,1,0,1,5,4
490,4,0,5,0,2,0,12,6
491,5,2,3,1,1,1,8,6
493,6,1,2,1,1,2,5,11
495,2,1,3,0,0,1,6,8
496,5,1,2,0,1,1,4,5
503,6,0,0,1,2,1,10,10
504,3,1,9,3,3,8,26,29
505,7,1,9,4,4,6,38,35
506,5,1,7,2,1,3,18,25
511,9,5,13,3,3,5,44,60
512,1,1,4,0,1,2,15,17
517,5,0,2,1,0,0,5,7
519,0,0,0,0,0,0,0,0
531,3,2,2,0,0,0,8,5
536,11,6,8,4,1,2,41,32
547,1,0,0,1,0,1,1,3
558,6,2,4,2,1,2,17,12
560,2,1,1,1,0,1,8,8
565,7,6,6,3,4,6,27,36
567,4,5,6,4,2,6,27,31
592,0,0,0,0,0,0,0,0
593,4,0,2,1,0,0,3,6
595,0,0,0,0,0,0,0,0
597,0,0,0,0,0,0,0,0
