edgeID,group1,group2,group3,group0,group4,group5,population,nullGroup
658,9,7,11,3,6,0,16,20
659,11,11,9,4,4,3,21,18
660,9,10,9,4,2,3,20,31
661,1,2,1,1,0,0,1,5
665,2,1,1,1,1,0,8,2
668,0,0,0,0,0,0,1,1
669,1,0,1,0,0,0,0,0
671,1,0,1,0,0,0,1,1
672,6,0,1,0,0,0,1,5
677,5,2,0,1,0,0,2,5
678,5,1,1,2,2,0,3,8
679,2,0,0,1,1,0,2,0
680,2,1,0,1,1,0,3,1
690,9,6,14,8,4,10,16,50
692,0,2,5,3,1,2,6,14
695,6,2,14,11,5,12,7,29
699,11,7,24,10,2,9,34,66
700,4,2,10,4,1,3,2,42
701,11,7,15,6,1,6,35,23
702,12,7,11,3,1,6,35,23
703,6,2,5,3,3,5,2,2
707,9,8,11,3,1,5,37,19
708,16,16,32,14,8,14,134,78
715,19,20,25,8,4,9,57,60
721,17,6,13,3,4,6,44,48
723,8,4,5,0,2,0,9,23
724,6,5,6,0,3,0,18,19
726,4,1,3,0,1,0,9,10
732,1,2,1,1,1,1,8,3
734,1,1,1,0,1,1,8,0
737,1,2,2,0,0,0,5,5
738,4,2,2,0,0,0,5,6
741,15,7,12,9,3,4,57,53
742,14,3,8,6,2,1,16,39
743,12,7,8,9,1,3,43,36
744,38,14,27,22,10,15,83,122
746,3,6,9,7,2,6,49,17
747,23,9,21,10,8,11,72,69
752,19,17,7,3,2,1,32,55
753,8,10,3,1,1,0,1,33
754,13,7,5,2,1,1,32,23
759,4,6,6,2,1,1,6,7
761,2,0,1,1,0,0,1,2
768,5,3,4,3,3,2,2,22
770,21,8,6,3,1,5,81,31
776,3,4,1,1,0,0,7,8
777,13,7,7,4,1,1,40,32
784,13,10,11,3,4,7,64,19
785,19,20,25,8,5,9,56,63
786,6,8,11,5,3,7,63,14
787,12,16,14,5,3,7,46,55
788,8,7,9,3,6,0,15,19
812,15,13,17,11,5,5,80,65
813,33,26,25,13,10,8,176,120
822,2,2,6,2,1,1,5,14
825,0,1,0,0,0,0,0,2
826,3,3,5,1,0,1,5,8
827,3,2,5,1,0,1,5,6
829,0,0,3,2,0,0,3,5
830,1,0,3,2,0,0,1,5
831,1,1,4,3,0,0,1,7
832,0,1,2,1,1,0,0,4
836,4,3,9,3,3,3,2,23
837,1,0,3,1,0,0,6,5
838,5,2,0,0,2,0,0,6
839,6,2,5,0,2,0,13,10
842,10,6,8,1,0,2,20,28
843,1,2,3,1,1,7,31,10
844,3,2,4,1,0,6,41,17
847,6,4,2,0,3,7,25,16
848,6,5,7,3,5,4,14,22
849,2,1,3,2,1,1,3,14
850,4,4,5,1,5,4,4,15
851,9,3,9,2,1,2,10,21
852,13,4,7,4,2,4,12,39
853,3,1,3,2,1,2,2,18
854,10,4,6,2,1,2,19,24
855,17,5,10,4,4,5,18,44
856,2,0,2,1,0,1,3,5
857,9,1,7,3,3,4,3,26
859,9,1,7,3,3,5,3,39
860,2,1,1,1,0,1,1,18
861,11,5,7,3,1,3,21,39
864,4,2,1,2,0,2,4,23
870,21,5,12,5,4,3,41,46
871,10,2,7,2,2,4,7,26
872,9,3,6,2,3,2,4,30
873,22,6,11,7,3,3,44,50
877,7,3,6,1,2,2,5,24
878,4,1,4,0,2,1,1,13
879,7,2,2,1,0,1,6,13
880,2,0,1,1,0,1,1,1
881,2,1,2,2,1,2,3,6
882,1,1,0,1,2,1,5,6
883,3,2,2,2,3,1,0,6
885,0,0,0,0,2,1,1,2
890,2,1,4,0,2,4,2,7
893,21,19,11,6,7,4,25,40
899,25,20,27,9,8,8,112,133
900,17,17,23,7,9,7,106,89
918,4,1,2,0,0,0,0,2
922,5,3,8,6,4,2,47,28
925,6,3,8,6,4,2,46,29
930,0,0,2,2,0,1,26,2
942,3,3,2,0,0,2,8,7
943,1,2,1,0,0,1,4,1
944,2,2,1,0,0,1,8,1
945,1,0,1,0,0,0,5,1
946,5,2,2,0,1,1,4,16
947,6,2,4,0,1,2,6,17
948,1,0,2,0,0,0,1,0
951,8,5,5,0,1,3,15,19
952,2,1,2,0,1,1,4,10
965,3,6,2,2,1,2,6,2
966,31,11,19,6,6,4,47,88
967,5,3,7,3,1,1,19,14
968,9,3,5,0,2,2,3,19
969,25,7,13,5,3,1,33,63
974,9,6,19,5,2,3,4,29
975,31,17,34,11,11,12,104,128
976,30,15,32,10,9,9,105,132
978,3,1,2,2,0,1,2,4
988,1,1,1,1,0,0,0,1
990,2,1,2,1,1,1,1,3
999,16,8,17,10,6,7,90,56
1008,25,11,17,6,7,7,39,70
1009,8,7,3,3,2,1,6,15
1010,2,1,0,0,1,0,1,7
1014,11,1,8,2,3,2,8,43
1030,6,17,11,8,4,7,20,36
1037,20,17,8,2,2,6,59,32
1039,34,27,26,16,6,22,128,141
1042,2,1,1,0,1,0,6,3
1052,2,1,2,2,0,1,1,3
1053,13,2,9,5,0,3,5,24
1054,10,1,8,3,0,3,5,22
1058,2,1,1,1,0,1,1,3
1060,12,0,7,2,0,2,6,29
1063,10,7,11,2,3,4,56,10
1064,1,4,0,3,1,3,7,8
1066,1,1,0,0,0,0,1,0
1067,28,8,14,3,4,6,161,39
1069,13,5,8,0,2,3,8,41
1070,22,13,26,11,9,9,97,88
1083,8,6,36,6,11,14,44,118
1084,6,2,10,10,7,8,24,32
1085,10,6,19,7,13,13,32,88
1086,13,3,20,12,9,10,27,61
1087,8,8,8,6,2,5,40,12
1088,7,7,10,9,8,9,58,55
1089,15,6,12,7,3,7,11,20
1091,13,10,6,4,3,5,65,16
1093,6,3,17,11,5,8,12,35
1094,2,1,17,8,5,10,12,40
1095,8,4,28,15,10,15,19,74
1096,3,2,5,0,2,2,12,27
1097,3,2,5,0,2,1,11,26
1098,1,0,0,0,0,1,0,0
1099,8,3,19,11,9,10,25,58
1100,6,1,14,9,6,9,24,43
1101,2,1,4,4,5,3,1,13
1102,28,15,34,10,9,27,56,147
1103,25,14,33,11,10,22,58,127
1104,17,6,15,7,9,7,3,59
1105,2,2,5,0,2,0,13,26
1108,2,0,8,3,1,2,2,28
1110,6,1,21,9,7,11,24,69
1111,21,10,31,11,9,21,58,114
1112,20,10,31,9,9,23,56,110
1113,1,0,5,1,1,3,6,8
1114,0,0,1,0,0,0,4,0
1115,8,4,27,5,10,13,37,79
1116,7,4,30,7,9,16,36,90
1117,12,7,15,6,6,4,4,71
1119,20,6,37,11,13,14,36,135
1120,15,8,27,8,10,11,42,97
1122,20,8,39,15,17,19,79,134
1132,18,6,49,13,14,22,72,142
1136,8,7,10,5,4,1,15,36
1137,20,12,17,5,6,6,70,48
1138,13,1,32,11,12,12,37,119
1139,9,2,28,8,9,12,33,96
1140,6,1,6,3,3,2,6,37
1144,4,3,5,0,2,1,19,28
1150,11,5,16,5,6,3,11,41
1153,14,3,6,6,3,1,17,39
1154,16,4,8,7,3,1,21,44
1158,9,2,28,8,9,13,31,96
1165,15,22,6,5,2,5,120,15
1169,5,2,3,7,5,2,24,22
1170,7,5,3,0,0,0,10,12
1174,21,12,10,6,2,4,156,23
1175,26,14,14,3,2,4,139,35
1177,13,14,7,5,4,7,4,19
1179,18,35,22,11,6,9,48,107
1189,8,1,1,0,0,0,6,6
1192,2,1,2,0,0,0,1,5
1203,11,8,4,0,2,4,29,33
1204,9,15,8,5,5,0,49,46
1205,8,14,8,5,3,1,50,41
1206,10,6,2,0,4,3,27,31
1211,22,12,14,3,2,4,141,30
1213,5,2,0,0,0,0,5,10
1214,1,1,1,0,0,0,1,0
1215,4,1,0,0,1,0,5,6
1216,7,2,1,0,1,0,8,8
1217,1,4,3,1,0,2,1,18
1218,4,10,6,1,1,3,2,6
1219,5,12,7,2,1,1,1,20
1223,10,5,5,2,2,1,7,40
1236,1,0,0,0,0,1,1,3
1237,10,8,18,6,8,4,8,83
1238,16,19,18,8,6,13,122,39
1240,23,22,28,14,8,13,126,84
1242,12,8,17,5,2,6,17,33
1244,7,16,10,5,4,0,48,40
1245,7,14,10,6,4,0,49,40
1246,2,0,1,1,2,0,2,1
1248,1,1,1,0,0,0,1,1
1263,15,7,6,3,2,2,8,54
1264,15,8,5,3,2,3,9,50
1265,5,2,1,2,0,1,1,14
1268,1,0,1,0,0,1,0,3
1274,32,31,29,10,8,11,70,116
1277,5,1,3,1,1,2,5,18
1280,16,21,8,6,1,4,124,29
1281,16,23,17,10,5,12,118,48
1283,19,19,18,7,5,12,108,59
1287,36,20,21,9,4,9,98,60
1294,37,30,21,8,8,16,132,87
1295,5,5,3,1,1,0,2,19
1296,3,0,1,1,0,0,7,5
1297,2,0,1,1,0,0,7,3
1301,2,5,0,3,0,0,26,3
1303,0,0,0,0,0,1,3,2
1306,4,2,2,2,0,0,7,10
1307,10,8,17,3,2,6,14,43
1311,1,1,1,0,0,0,2,0
1312,0,0,0,0,0,0,1,0
1317,2,2,2,0,0,1,3,8
1318,11,6,7,3,2,3,13,45
1319,10,5,5,3,2,2,10,41
1322,18,18,7,4,2,2,106,24
1323,13,3,3,4,1,6,61,26
1326,2,6,9,3,4,4,9,34
1342,26,16,17,7,1,14,253,38
1344,6,4,2,1,0,1,11,17
1346,3,1,3,1,0,1,8,13
1347,7,15,8,5,5,1,48,48
1350,3,1,0,0,1,0,9,10
1365,5,3,3,3,0,2,3,11
1368,26,15,12,5,3,5,157,31
1369,15,20,8,5,2,4,130,25
1370,11,7,11,4,3,3,68,40
1374,4,3,3,1,2,1,1,15
1375,9,15,13,7,5,6,55,57
1376,5,12,11,6,3,5,54,45
1377,1,1,1,0,0,0,2,1
1381,29,20,12,7,5,4,104,52
1386,2,0,3,1,1,0,2,8
1388,5,6,9,8,7,8,60,59
1390,6,10,3,4,1,6,24,11
1391,7,4,13,7,8,14,25,43
1392,14,5,14,8,8,8,3,67
1394,4,3,5,3,3,1,3,29
1395,8,2,8,7,8,6,6,56
1396,11,7,21,12,10,15,28,63
1397,15,7,20,15,11,17,40,81
1399,1,2,2,1,0,1,2,4
1401,7,5,13,3,3,1,0,38
1405,11,1,3,2,0,0,18,29
1411,14,10,12,2,4,13,10,80
1412,10,11,11,2,4,11,13,75
1413,4,0,1,0,0,2,0,6
1416,8,3,4,3,1,1,4,36
1417,18,13,15,3,3,14,7,95
1418,19,11,18,4,3,13,7,96
1419,3,5,3,1,2,1,1,18
1423,15,3,8,4,3,5,37,62
1430,3,4,3,0,0,0,2,11
1433,3,1,5,1,0,2,17,10
1439,14,10,13,2,4,12,10,80
1440,0,0,1,0,0,1,2,0
1442,2,1,0,0,0,0,0,8
1443,7,8,6,4,1,1,10,44
1445,2,1,7,1,1,1,0,10
1447,5,0,1,0,1,1,0,7
1450,11,6,11,4,5,3,8,49
1453,10,3,12,1,1,1,27,25
1454,13,3,13,1,1,1,28,30
1455,2,0,1,0,0,0,0,4
1459,15,10,12,2,3,13,10,74
1460,16,10,12,2,3,12,10,74
1469,13,6,19,4,7,4,14,71
1470,13,8,15,5,6,6,8,57
1471,3,4,3,0,2,0,12,21
1472,9,2,7,0,1,2,3,14
1473,12,2,12,1,3,3,31,28
1474,7,1,12,1,3,1,27,25
1475,2,0,5,0,1,0,0,8
1476,6,2,8,3,1,1,15,13
1481,1,0,0,0,0,0,1,1
1482,17,10,14,5,7,7,27,64
1483,17,10,14,5,7,8,28,67
1487,3,5,3,0,1,0,6,7
1495,14,9,11,1,5,14,11,67
1497,2,4,1,0,2,1,4,14
1498,0,3,0,1,0,0,2,2
1499,10,3,17,9,4,3,14,47
1500,4,3,7,4,1,1,4,22
1501,11,3,18,7,5,2,16,47
1507,6,1,10,1,2,1,24,22
1513,9,2,5,2,0,0,17,26
1516,17,4,19,10,5,11,140,47
1517,7,0,2,2,0,0,5,13
1518,12,1,13,3,2,2,6,24
1519,17,5,16,11,3,11,144,37
1521,2,1,0,0,0,0,2,1
1522,20,7,18,12,3,12,153,47
1524,7,0,4,0,0,0,1,11
1531,21,5,13,7,1,5,44,59
1532,5,0,5,0,0,0,1,11
1533,16,5,8,7,1,5,45,48
1544,16,6,16,4,4,7,8,52
1557,16,17,12,6,7,9,62,23
1559,5,8,1,1,1,1,6,32
1560,4,7,1,2,1,1,6,31
1561,2,5,1,0,0,0,1,2
1563,3,3,3,0,0,0,12,6
1574,6,4,10,6,1,7,8,23
1575,2,1,3,0,0,2,2,2
1576,4,3,7,6,1,5,6,21
1580,5,3,7,0,1,0,22,15
1582,2,2,1,0,0,0,2,6
1583,5,4,6,0,2,0,15,16
1584,0,0,1,3,1,1,5,0
1585,0,0,2,3,0,1,9,1
1586,0,0,1,0,1,0,0,3
1588,14,11,12,7,7,10,60,47
1595,1,0,2,1,1,0,6,0
1596,4,2,2,1,2,3,5,6
1597,5,1,2,4,2,4,4,8
1598,1,0,0,3,0,1,0,3
1603,2,2,1,1,0,0,4,4
1604,3,4,3,0,1,1,10,8
1605,1,0,2,1,1,1,4,6
1607,6,4,11,6,3,10,8,38
1608,10,4,9,4,1,3,0,38
1609,2,2,0,0,0,0,0,4
1610,3,0,0,1,0,2,1,3
1611,1,4,0,1,0,2,3,7
1612,10,10,14,7,8,7,34,44
1616,0,0,1,0,0,2,3,1
1617,5,0,1,1,0,3,1,3
1623,24,23,17,9,7,9,7,62
1624,6,11,6,3,2,6,5,12
1625,22,14,11,6,5,7,2,52
1626,12,9,10,5,4,4,8,16
1627,12,10,11,6,4,5,9,17
1628,0,0,1,0,0,0,0,0
1633,3,4,2,0,0,1,10,6
1634,0,0,1,0,1,0,0,4
1636,5,2,13,6,9,9,24,62
1639,2,1,4,1,0,3,3,2
1641,0,0,1,3,2,1,2,4
1647,17,10,14,5,6,7,33,63
1648,0,0,0,0,1,0,1,0
1651,2,0,0,0,0,0,0,5
1654,9,8,9,5,4,2,8,17
1655,5,1,2,0,0,1,2,1
1660,13,14,3,1,0,0,24,23
1668,25,26,7,4,2,5,29,44
1669,0,0,0,0,0,0,1,1
1673,2,1,4,2,2,5,2,19
1679,0,0,0,1,0,0,1,1
1682,0,0,0,0,0,0,0,1
1683,23,16,10,8,4,7,6,51
1684,23,14,11,6,4,7,3,58
1689,13,9,7,3,3,4,63,12
1695,7,4,14,9,8,15,23,71
1697,3,2,11,7,5,12,17,62
1701,2,4,5,2,1,4,7,21
1703,3,5,12,9,5,11,53,24
1706,0,0,0,1,0,0,1,2
1713,5,7,1,2,1,1,8,32
1714,1,0,0,0,0,0,2,1
1715,24,16,11,8,4,7,7,56
1717,1,0,0,0,0,0,0,4
1725,23,19,4,5,1,6,7,13
1731,14,5,13,7,7,7,0,60
1732,6,2,11,8,8,6,21,25
1733,20,10,23,18,11,13,11,84
1734,23,13,35,19,15,15,21,127
1735,12,6,16,6,6,4,1,70
1739,2,1,6,5,6,3,7,24
1749,39,13,23,9,5,7,180,61
1761,26,8,15,4,0,11,50,75
1780,38,9,16,16,4,13,95,87
1783,28,9,11,10,4,8,78,62
1784,17,3,4,6,2,7,34,41
1785,9,8,27,7,7,10,104,66
1790,26,7,8,9,1,10,91,28
1803,5,4,3,0,1,1,14,22
1805,8,4,5,1,1,1,15,35
1806,4,1,1,0,0,0,1,2
1807,11,4,8,1,1,1,14,41
1808,5,3,4,1,1,1,15,34
1809,14,6,6,2,2,2,23,16
1810,8,5,2,1,2,1,24,9
1826,7,2,1,1,1,1,13,13
1827,3,0,1,1,0,0,4,10
1828,4,2,4,1,2,2,6,27
1829,5,2,0,1,0,0,5,8
1830,10,4,4,1,2,2,5,33
1832,8,2,3,3,1,2,9,21
1839,7,4,1,1,0,0,5,16
1848,1,0,1,1,0,1,3,4
1849,7,1,0,1,0,0,5,11
1851,7,1,2,3,0,1,9,16
1855,0,2,0,0,0,1,0,2
1864,18,13,5,3,0,7,133,33
1865,28,16,17,5,4,2,27,99
1866,6,1,1,1,0,0,5,5
1870,23,12,9,3,3,6,136,14
1875,5,6,8,1,0,2,25,17
1886,1,1,1,1,1,1,10,3
1887,19,15,18,11,6,7,79,87
1891,8,6,8,2,1,3,3,33
1895,21,10,15,5,1,3,43,59
1896,26,13,7,3,0,4,44,25
1898,8,7,5,2,0,1,8,15
1903,24,19,9,9,0,9,222,43
1910,19,10,10,2,3,8,179,33
1922,7,3,4,3,0,0,19,19
1927,28,13,14,5,3,7,201,53
1934,1,0,7,6,3,6,49,5
1936,6,4,13,8,3,7,78,18
1939,7,3,15,10,5,10,94,33
1961,4,1,1,0,0,0,1,2
1962,14,8,6,0,4,2,21,25
1963,13,7,5,0,3,2,18,25
1965,12,5,6,0,2,3,18,19
1966,5,5,3,1,3,0,19,23
1967,4,2,4,0,2,1,17,15
1968,7,3,2,1,0,0,18,10
1969,4,2,3,2,2,0,4,20
1970,9,3,4,3,2,0,23,29
1971,12,9,7,1,4,4,32,36
1972,15,11,11,2,5,7,33,42
1973,2,4,6,0,1,2,6,13
1975,15,11,11,3,5,8,33,43
1976,0,0,0,1,0,1,0,1
1978,16,11,12,3,6,6,37,42
1979,0,0,1,0,0,2,2,5
1980,20,10,11,4,6,9,42,44
1981,2,1,1,1,0,3,1,1
1982,21,8,10,3,6,7,42,44
1985,38,25,27,12,9,14,127,90
1992,12,11,10,4,4,4,58,27
1993,10,12,11,7,9,6,68,59
1999,14,8,8,1,0,3,54,22
2004,4,8,4,2,1,4,1,17
2007,13,9,12,11,5,6,43,50
2008,3,2,1,3,2,4,14,9
2009,11,7,11,10,3,6,40,44
2010,20,9,21,9,11,9,56,65
2012,15,5,19,7,9,9,53,62
2013,2,3,5,3,2,3,24,22
2015,1,2,6,1,1,3,18,20
2016,3,4,9,3,4,5,26,30
2017,2,2,4,1,3,2,6,12
2020,0,0,1,0,1,2,10,3
2021,6,7,9,2,1,2,19,20
2022,6,7,7,0,1,3,32,21
2023,2,0,4,2,0,1,11,7
2024,1,1,0,0,1,0,2,1
2025,3,7,3,0,1,1,16,14
2026,4,6,3,0,0,1,14,15
2030,0,0,0,0,0,0,1,0
2031,3,2,3,1,0,0,3,4
2035,8,6,6,2,0,1,0,4
2038,4,3,2,0,0,0,2,2
2039,1,1,0,1,0,0,0,4
2040,4,4,2,1,0,0,1,5
2041,16,20,5,2,1,2,22,24
2042,5,7,2,1,1,2,1,6
2044,6,10,1,1,1,1,0,19
2045,5,9,1,1,1,1,0,16
2046,1,1,0,0,0,0,0,3
2047,2,3,1,1,0,1,1,2
2048,2,4,1,1,0,1,2,6
2050,0,0,0,1,0,0,0,10
2052,3,8,2,1,0,0,15,12
2053,4,10,1,1,0,1,18,15
2055,10,14,6,3,0,1,15,23
2057,2,2,3,1,0,0,2,4
2058,3,2,3,1,0,0,3,5
2060,0,0,0,0,0,0,0,2
2061,2,2,0,0,0,0,1,9
2062,1,2,0,0,0,0,0,6
2063,0,0,0,0,0,0,0,2
2066,6,3,2,1,0,1,0,2
2067,5,4,3,1,0,1,1,2
2068,8,10,8,3,0,1,1,7
2069,4,10,5,2,0,0,1,6
2070,3,3,1,0,0,0,1,0
2073,6,8,1,0,1,0,0,16
2074,8,10,2,1,1,1,4,17
2093,4,1,3,1,0,3,8,16
2116,22,13,11,3,3,9,71,49
2127,5,1,1,1,1,1,0,12
2129,15,4,7,1,3,4,18,29
2130,0,0,1,1,2,1,3,5
2131,4,4,4,1,2,3,5,20
2132,4,4,4,1,0,2,6,17
2133,6,15,8,6,3,0,47,39
2135,0,1,0,1,0,0,2,1
2136,9,5,2,0,4,2,24,24
2137,0,0,0,0,2,1,1,7
2140,11,6,3,1,4,3,20,27
2142,10,6,4,0,0,3,12,28
2147,0,0,0,0,2,1,1,6
2152,11,6,4,0,0,4,12,31
2155,2,0,1,0,0,1,4,4
2156,3,4,1,0,0,0,17,3
2157,2,0,0,0,0,1,1,2
2158,2,4,1,0,0,0,16,3
2161,5,9,3,0,2,0,53,10
2162,6,2,3,0,1,0,9,11
