edgeID,group0,group1,group2
8298,0,0,0
8300,2,1,0
8305,4,1,3
8306,3,1,2
8307,0,0,1
8314,2,2,0
8315,5,3,3
8316,5,1,3
8333,4,7,4
8341,3,4,2
8352,1,0,0
8396,5,6,4
8406,1,2,3
8408,0,0,1
8425,14,14,6
8426,2,3,3
8427,13,15,4
8430,1,1,0
8432,2,2,0
8441,8,3,3
8442,5,4,1
8444,1,2,0
8445,1,1,0
8450,0,0,0
8460,8,3,12
8461,2,1,0
8466,1,2,0
8479,1,1,6
8481,2,0,1
8482,2,2,0
8483,1,1,0
8484,0,1,0
8499,3,9,1
8521,2,3,0
8527,2,0,2
8536,1,0,0
8540,1,1,3
8549,0,0,0
8570,1,0,0
8572,1,0,0
8578,37,24,13
8583,7,3,4
8591,0,2,0
8595,0,1,0
8603,0,2,1
8605,0,2,0
8616,8,4,0
8617,4,4,1
8636,7,1,0
8643,1,3,1
8645,2,2,1
8646,0,0,1
8647,24,8,16
8649,10,6,6
8651,3,4,1
8656,3,6,4
8664,5,6,4
8678,2,2,0
8680,0,0,0
8685,1,2,3
8686,27,13,16
8687,24,7,15
8689,0,2,0
8690,0,0,0
8700,2,5,1
8702,0,0,0
8706,0,2,0
8707,4,6,2
8710,2,1,0
8715,0,2,3
8719,1,0,0
8732,2,0,4
8735,2,0,4
8736,2,0,1
8741,1,7,3
8756,1,2,0
8760,2,5,0
8761,0,4,1
8776,5,12,7
8791,0,0,0
8804,0,0,1
8805,0,0,1
8806,0,0,0
8811,4,3,5
8817,1,5,2
8827,9,8,3
8830,2,0,0
8835,6,0,5
8844,11,9,8
8849,2,3,5
8854,0,1,0
8861,2,11,4
8885,2,1,1
8887,0,0,0
8904,1,2,3
8906,1,1,1
8907,0,0,1
8909,0,1,1
8913,0,0,0
8918,4,4,1
8919,4,4,1
8922,3,3,1
8923,2,2,0
8932,0,0,1
8938,1,0,1
8940,0,0,0
8963,0,0,0
8964,0,0,0
8965,0,1,0
8972,4,2,0
8973,4,2,0
8979,3,2,0
8980,1,0,0
8985,12,22,8
8994,9,3,5
8996,4,2,0
9002,3,0,4
9010,1,3,3
9014,8,4,5
9023,1,1,6
9032,6,4,1
9049,0,2,2
9095,4,8,5
9098,3,0,3
9099,3,0,3
9100,5,2,5
9101,5,2,1
9103,5,5,4
9105,0,2,2
9111,0,1,0
9112,0,0,0
9118,10,3,4
9119,9,2,6
9120,1,1,3
9144,0,0,0
9157,0,1,0
9197,10,6,5
9200,0,1,0
9205,3,9,3
9206,0,1,0
9220,0,0,0
9238,5,15,5
9241,3,2,5
9243,1,1,0
9244,2,0,1
9245,0,2,1
9246,1,1,0
9250,0,0,0
9251,0,1,0
9253,1,2,0
9254,0,0,0
9255,0,1,0
9256,1,0,0
9257,0,0,0
9258,0,0,0
9263,8,4,5
9264,6,3,8
9270,0,1,0
9271,0,0,0
9285,1,2,0
9286,0,4,1
9287,0,1,0
9291,0,0,1
9292,1,0,0
9293,2,0,1
9294,1,0,0
9296,1,0,0
9297,1,1,0
9302,1,3,0
9304,0,0,0
9305,0,0,0
9308,0,1,0
9311,1,1,0
9313,0,2,0
9314,0,0,0
9316,1,6,2
9319,1,7,2
9320,0,2,0
9321,0,0,1
9323,2,1,1
9324,2,1,1
9337,0,0,0
9338,0,1,0
9341,3,5,2
9350,1,3,1
9352,1,0,0
9355,2,0,2
9357,4,5,3
9361,1,2,1
9362,1,0,0
9363,0,1,1
9365,3,6,2
9368,1,3,1
9370,0,3,0
9371,0,2,0
9372,10,3,3
9373,10,4,4
9374,0,0,0
9391,2,0,1
9396,1,1,0
9399,4,0,1
9403,2,2,2
9413,4,9,1
9415,1,4,0
9419,3,2,1
9428,2,0,0
9434,0,1,0
9438,1,0,0
9447,0,3,0
9450,1,2,1
9456,12,13,7
9458,1,3,1
9466,1,5,3
9470,3,2,2
9473,2,9,3
9474,3,6,3
9476,1,1,1
9479,2,2,2
9498,2,2,0
9502,1,0,0
9503,0,0,0
9504,0,0,0
9534,1,0,1
9537,1,1,1
9542,1,0,0
9553,1,0,0
9562,0,2,4
9566,9,5,4
9567,1,3,1
9579,1,4,0
9583,1,2,3
9609,1,0,0
9612,4,3,2
9616,0,1,1
9617,2,3,3
9618,2,2,2
9643,0,5,0
9644,0,4,2
9645,1,0,2
9651,3,4,2
9652,5,6,2
9664,1,0,0
9665,1,0,0
9666,1,0,0
9689,3,3,5
9690,3,5,3
9691,1,1,4
9692,0,0,1
9693,2,2,3
9694,1,2,4
9697,0,0,0
9698,3,1,3
9699,17,2,3
9700,16,0,3
9701,4,2,1
9712,4,4,2
9713,3,5,1
9728,0,0,0
9730,1,3,2
9733,3,4,1
9738,4,2,2
9764,1,2,0
9765,9,10,1
9773,1,9,4
9783,2,4,1
9788,5,5,4
9791,2,2,2
9793,3,0,0
9794,0,1,1
9795,3,2,1
9799,2,1,0
9807,0,1,1
9808,0,1,2
9809,0,0,1
9810,0,1,1
9811,0,1,1
9812,1,1,0
9813,1,2,1
9814,0,0,0
9815,0,1,0
9816,1,1,0
9822,1,0,0
9828,1,1,0
9834,1,0,0
9837,5,9,2
9839,7,4,1
9840,8,12,1
9844,1,1,0
9854,0,1,3
9855,0,2,4
9879,0,7,6
9881,1,3,2
9892,0,3,2
9894,0,3,0
9898,3,8,3
9909,3,1,4
9910,4,6,3
9918,1,1,1
9923,3,4,3
9929,1,0,0
9974,3,0,3
9975,3,0,4
9976,2,0,0
9978,1,2,1
9979,2,4,2
9981,2,8,2
9982,6,7,2
9992,2,2,3
9994,3,4,6
10001,4,5,4
10008,2,1,0
10010,1,4,1
10016,7,4,1
10017,7,4,1
10022,7,4,2
10023,8,4,1
10037,2,4,3
10047,3,1,2
10049,2,6,5
10051,3,0,0
10053,4,6,5
10055,7,7,4
10057,4,6,4
10071,2,2,1
10073,0,0,2
10091,5,5,3
10094,5,4,5
10098,15,21,8
10104,3,2,1
10106,11,3,7
10117,3,4,0
10135,2,6,2
10137,4,1,0
10139,2,1,0
10142,0,0,0
10143,0,0,0
10145,0,1,0
10147,0,0,0
10150,0,1,0
10172,1,0,0
10199,2,1,0
10201,1,3,1
10207,0,1,0
10224,8,11,5
10234,4,6,2
10239,0,0,0
10240,3,3,2
10241,3,4,2
10256,2,0,3
10257,2,0,3
10258,0,0,0
10288,2,0,3
10291,0,2,0
10350,0,5,2
10358,1,2,0
10364,4,5,3
10366,5,8,2
10376,0,1,0
10379,0,0,0
10398,1,1,2
10422,2,1,0
10423,0,0,0
10439,1,0,0
10444,1,0,1
10445,4,5,1
10447,2,2,0
10449,2,2,2
10465,2,0,3
10469,4,3,0
10473,3,4,2
10477,2,7,4
10509,5,2,1
10518,2,7,0
10524,2,2,1
10528,7,8,5
10557,2,3,1
10586,8,12,8
10601,3,0,1
10609,13,5,4
10611,5,3,1
10612,11,6,7
10621,5,1,0
10638,5,4,1
10640,4,2,2
10641,8,1,2
10645,5,3,1
10646,3,3,1
10647,3,10,3
10657,2,2,2
10659,5,2,3
10661,3,1,2
10662,5,3,3
10663,4,1,1
10664,3,2,2
10670,0,3,1
10683,1,3,4
10685,0,0,1
10703,16,4,4
10704,17,4,2
10714,2,0,0
10715,2,1,0
10720,3,6,5
10721,1,0,0
10723,1,1,1
10725,5,13,6
10737,8,4,12
10742,7,15,6
10750,0,0,0
10758,5,6,2
10765,0,0,0
10767,1,0,0
10768,1,1,0
10809,1,4,2
10815,5,10,3
10822,5,8,2
10840,0,1,1
10844,0,0,1
10846,1,1,1
10853,1,0,0
10854,2,0,0
10861,0,4,1
10863,0,4,0
10883,8,14,7
10916,0,0,0
10947,11,1,0
10948,15,2,0
10950,2,3,2
10952,1,1,1
10963,0,7,3
10983,1,0,0
11055,0,0,0
11056,0,0,0
11057,0,0,0
11069,3,1,2
11099,0,0,0
11101,5,1,2
11104,1,0,0
11106,0,0,0
11128,1,1,0
11146,1,3,0
11173,3,5,3
11181,7,11,7
11190,4,5,4
11197,3,0,0
11232,1,0,0
11236,1,0,0
11237,1,5,2
11238,2,4,3
11240,2,4,1
11241,5,2,2
11248,0,1,1
11249,2,1,1
11275,7,7,6
11276,8,8,6
11278,5,6,5
11281,3,9,7
11312,4,5,0
11313,3,3,2
11314,4,2,2
11315,2,4,1
11343,10,2,4
11350,0,4,1
11351,0,0,0
11352,0,4,1
11357,0,3,1
11371,1,3,1
11395,24,10,10
11430,1,2,3
11433,3,5,0
11434,3,5,0
11435,2,1,0
11436,1,0,0
11437,1,2,1
11444,0,2,1
11445,2,6,3
11447,2,1,0
11451,1,2,2
11461,3,1,1
11474,10,11,11
11475,2,6,1
11476,1,2,3
11492,34,18,7
11500,10,4,11
11510,1,1,2
11512,2,7,2
11519,6,2,4
11520,9,10,6
11526,3,1,3
11550,3,6,0
11552,4,8,1
11559,4,9,1
11562,0,0,0
11563,0,0,0
11571,15,9,10
11576,1,1,0
11580,0,0,1
11584,38,18,16
11585,38,18,15
11586,1,2,1
11589,3,2,0
11592,0,1,1
11593,5,4,6
11594,4,3,4
11598,2,0,1
11601,1,2,0
11608,7,7,4
11619,3,6,2
11621,7,8,5
11622,0,5,2
11641,23,5,2
11643,37,21,15
11654,22,9,4
11656,7,2,0
11658,0,2,3
11664,0,2,3
11666,0,1,0
11677,0,1,3
11690,11,5,9
11697,3,4,1
11699,0,0,0
11700,1,3,1
11701,2,3,1
11710,0,0,0
11711,1,3,1
11716,3,0,1
11731,3,2,0
11748,2,2,1
11750,1,1,1
11756,1,3,0
11757,2,3,0
11761,0,6,0
11768,0,7,3
11774,0,2,2
11776,0,1,0
11784,1,2,1
11788,2,4,0
11789,1,1,2
11800,0,2,1
11802,0,2,2
11803,1,2,2
11804,0,4,1
11805,0,2,1
11806,1,0,0
11807,1,2,1
11812,1,0,0
11820,0,1,2
11821,0,0,0
11829,0,1,0
11835,0,2,1
11854,0,1,1
11855,0,2,1
11861,0,1,1
11870,1,5,4
11871,1,5,5
11872,0,5,1
11874,0,1,0
11876,4,5,4
11878,5,7,5
11880,0,1,0
11889,1,3,0
11895,2,5,2
11905,4,4,3
11915,1,1,0
11917,0,1,2
11918,0,0,0
11920,4,16,5
11924,1,0,0
11925,5,10,3
11927,5,4,2
11935,0,0,0
11947,0,0,3
11954,1,1,2
11965,3,2,3
11978,1,1,0
11991,3,6,3
12023,9,8,0
12035,0,1,0
12040,1,1,0
12043,5,3,3
12047,3,1,5
12060,1,0,0
12063,1,2,0
12064,1,4,2
12095,1,2,2
12100,2,2,1
12101,1,0,0
12118,10,8,5
12119,8,7,5
12120,1,3,2
12131,8,5,8
12132,6,0,1
12150,0,0,0
12166,0,1,4
12198,1,1,0
12229,2,2,5
12237,0,0,0
12241,2,2,0
12242,3,0,0
12243,5,1,0
12252,0,0,0
12265,3,2,3
12267,3,3,1
12269,1,1,1
12272,1,1,4
12273,1,2,4
12274,0,1,0
12276,8,2,1
12280,2,2,2
12284,9,5,5
12302,5,3,5
12303,5,3,4
12304,4,5,5
12314,0,0,0
12318,0,0,0
12322,0,0,1
12335,3,4,4
12343,3,3,4
12358,2,2,1
12359,3,2,1
12367,0,0,0
12368,1,2,1
12372,3,4,5
12383,5,4,5
12386,7,4,9
12389,5,7,4
12409,1,3,1
12426,2,5,7
12429,3,1,0
12432,0,0,0
12433,1,1,0
12434,1,1,0
12435,3,6,7
12438,3,10,8
12440,0,0,0
12441,1,4,1
12444,1,4,1
12446,4,5,6
12454,2,1,1
12463,3,7,4
12469,2,2,0
12471,1,1,0
12475,1,1,2
12476,1,2,3
12477,0,1,0
12485,3,7,0
12486,1,1,9
12487,2,1,9
12488,1,1,0
12497,1,2,1
12498,0,1,1
12499,0,1,0
12510,3,4,3
12511,3,2,4
12534,8,3,6
12542,1,4,0
12545,1,0,2
12555,2,4,3
12556,0,4,3
12557,2,0,0
12564,1,2,1
12569,0,0,1
12570,1,1,10
12572,6,4,2
12581,7,8,4
12582,3,2,2
12587,0,6,3
12590,1,1,0
12608,1,1,1
12610,0,0,0
12611,18,13,6
12631,7,10,3
12653,16,17,7
12699,5,0,2
12704,8,11,5
12712,2,0,5
12713,26,5,3
12718,5,5,6
12724,6,5,2
12735,1,2,1
12743,2,7,3
12744,7,11,6
12788,0,0,0
12799,5,6,1
12801,0,4,0
12808,1,6,8
12821,1,0,1
12822,1,0,1
12823,1,1,0
12838,1,3,1
12846,1,0,0
12847,0,1,1
12848,0,1,1
12850,0,1,0
12853,0,0,1
12855,1,0,0
12860,1,2,0
12861,1,1,1
12866,1,1,0
12908,2,2,0
12915,2,4,4
12916,2,4,4
12960,1,0,0
12970,0,1,1
12972,0,1,0
12981,0,0,0
12990,0,2,0
13014,1,1,2
13015,0,0,0
13019,2,2,3
13071,8,4,5
13080,3,2,5
13081,2,4,2
13088,1,0,1
13090,2,1,1
13095,1,1,0
13096,0,0,0
13116,2,1,2
13119,1,1,0
13120,1,0,0
13123,2,1,2
13128,7,0,2
13130,5,1,1
13131,2,0,2
13132,2,0,1
13133,0,0,0
13150,0,0,1
13160,1,1,1
13161,3,5,2
13172,3,0,0
13175,0,0,0
13176,1,0,0
13178,1,0,0
13184,17,8,9
13188,3,0,0
13194,2,1,0
13195,11,5,6
13200,1,0,4
13204,0,1,1
13215,2,0,1
13236,2,2,0
13237,0,0,0
13291,0,1,1
13299,2,1,0
13301,1,0,0
13308,1,1,1
13316,2,2,1
13317,1,2,1
13357,3,6,3
13383,1,0,0
13384,0,0,0
13393,2,2,0
13394,1,0,1
13395,0,0,0
13409,4,2,3
13410,3,1,1
13432,7,7,3
13435,1,1,2
13439,5,3,0
13445,9,8,5
13473,8,9,7
13487,5,11,4
13488,3,3,0
13489,4,8,4
13499,2,2,0
13501,1,1,0
13509,0,0,0
13511,8,1,1
13555,23,24,11
13558,1,0,0
13560,8,4,0
13563,5,5,2
13566,2,1,0
13568,1,0,1
13572,6,9,7
13573,2,7,1
13574,4,6,6
13578,1,0,1
13586,6,6,4
13603,3,8,3
13611,25,4,3
13612,22,6,2
13617,0,2,0
13624,3,3,6
13634,1,1,1
13641,3,0,0
13642,1,1,0
13644,2,0,2
13646,1,0,0
13648,4,3,0
13654,1,5,3
13657,7,8,3
13665,3,2,0
13668,3,2,3
13670,5,5,3
13673,6,0,0
13676,3,0,1
13677,3,2,2
13688,1,0,1
13689,10,3,6
13694,11,5,8
13700,0,0,0
13731,3,3,0
13738,0,0,2
13757,3,3,0
13759,0,0,0
13763,4,5,4
13764,7,5,6
13766,1,0,0
13769,2,3,6
13773,2,1,0
13775,3,1,0
13777,1,1,6
13780,1,1,6
13785,1,2,1
13796,7,4,11
13799,0,2,2
13806,0,0,0
13812,23,8,13
13813,0,0,0
13819,6,5,3
13821,5,3,5
13823,2,2,2
13824,0,0,0
13825,1,1,3
13826,4,2,3
13828,2,0,0
13830,2,0,0
13831,4,0,2
13832,4,2,3
13833,0,1,1
13834,9,3,8
13837,1,1,3
13839,2,0,3
13840,0,2,1
13842,0,0,0
13869,1,0,1
13872,2,3,1
13879,0,1,2
13880,0,1,2
13904,2,0,2
13905,4,0,8
13906,3,2,8
13917,0,1,2
13937,0,0,0
13941,4,2,9
13943,2,2,5
13946,1,0,0
13949,1,1,1
13952,3,1,1
13987,0,0,1
13991,3,1,3
13992,3,1,1
14002,2,4,5
14003,0,0,0
14006,1,4,5
14010,0,0,2
14015,0,1,0
14031,2,1,0
14032,3,1,2
14037,12,9,4
14044,2,4,0
14045,1,1,2
14046,1,0,0
14050,3,0,3
14051,1,0,2
14052,2,0,0
14063,2,0,1
14077,3,0,1
14078,3,0,1
14079,2,0,0
14080,4,0,3
14083,2,0,0
14084,3,1,1
14085,2,0,1
14088,0,0,2
14090,2,4,2
14091,2,3,2
14092,0,2,0
14113,1,1,2
14116,0,3,0
14120,5,5,3
14133,0,3,3
14134,8,9,4
14138,3,1,0
14139,1,0,0
14140,1,1,0
14151,3,2,1
14154,1,0,0
14155,2,1,1
14157,9,4,5
14160,1,2,1
14162,1,2,0
14165,3,1,1
14167,3,1,5
14178,4,2,3
14179,2,0,2
14184,2,2,2
14195,4,5,3
14196,3,5,3
14206,1,2,1
14210,4,3,1
14217,3,1,1
14221,5,0,3
14222,5,0,3
14227,2,0,3
14230,3,1,2
14231,4,2,2
14234,2,0,4
14248,14,18,6
14253,0,1,1
14254,0,0,1
14255,2,4,1
14256,0,1,2
14258,0,0,0
14261,3,5,0
14266,3,1,1
14268,2,7,2
14290,5,9,3
14300,5,4,1
14313,6,5,3
14321,4,6,5
14326,4,6,3
14327,5,7,3
14381,4,4,0
14383,2,5,0
14388,38,21,12
14389,2,7,1
14391,2,1,1
14401,2,4,1
14415,0,0,0
14462,2,4,0
14463,2,4,0
14471,5,6,4
14472,0,0,0
14489,1,0,0
14490,0,0,0
14491,1,0,0
14526,3,2,2
14544,0,0,0
14545,0,0,0
14546,1,0,1
14553,7,4,1
14555,8,5,2
14556,6,1,2
14561,7,7,4
14589,1,0,1
14590,0,0,0
14591,0,0,0
14611,6,0,1
14644,4,7,2
14646,0,1,0
14653,4,2,1
14676,0,0,0
14677,0,0,0
14678,0,1,0
14687,1,0,2
14740,1,1,0
14742,2,2,0
14749,1,1,0
14751,0,0,0
14769,3,5,5
14770,4,3,4
14778,0,3,0
14780,0,0,0
14805,0,0,0
14806,0,0,1
14827,2,5,3
14860,1,0,0
14861,2,3,1
14873,0,1,0
14877,1,2,0
14880,1,3,2
14881,2,2,0
14882,0,2,0
14883,1,1,1
14890,1,3,0
14909,1,2,0
14915,9,7,3
14954,18,7,4
14974,22,10,3
14985,14,13,3
14991,7,7,4
14992,6,7,4
15003,0,2,0
15047,2,7,2
15065,0,0,0
15075,14,9,2
15081,24,27,9
15099,6,5,7
15109,6,8,1
15127,0,0,0
15132,1,0,0
15136,6,5,4
15147,3,2,2
15148,1,1,1
15161,3,3,0
15162,9,11,6
15163,7,5,2
15164,5,5,3
15201,1,4,1
15203,10,5,1
15205,3,2,2
15209,1,1,0
15210,0,0,0
15216,3,2,1
15218,3,0,0
15253,4,3,6
15255,0,1,1
15263,0,0,0
15264,1,0,0
15265,0,0,0
15280,3,0,2
15281,3,0,0
15282,0,1,2
15297,6,6,2
15299,4,4,1
15308,1,1,0
15312,0,4,2
15313,4,1,2
15332,2,0,1
15338,1,0,2
15360,2,1,1
15377,3,1,3
15379,10,4,6
15394,0,1,0
15395,3,3,1
15413,0,0,0
15414,0,0,0
15453,28,9,15
15463,27,10,16
15474,0,1,0
15475,0,0,0
15476,0,1,0
15506,0,0,0
15508,0,0,0
15537,1,2,0
15584,0,0,0
15588,0,2,0
15589,0,0,0
15614,8,4,1
15615,0,4,5
15618,5,4,1
15625,1,2,0
15626,2,1,1
15627,3,3,2
15633,15,11,11
15638,6,3,3
15641,1,1,1
15683,0,0,0
15685,1,0,1
15691,0,0,0
15692,0,0,0
15693,0,0,0
15694,8,5,2
15696,0,2,0
15701,0,0,0
15709,1,1,0
15714,2,1,1
15716,0,2,1
15758,1,0,0
15760,0,0,0
15796,0,1,0
15797,5,2,0
15823,0,5,3
15831,8,6,3
15859,1,0,0
15861,1,0,0
15867,1,1,0
15886,5,4,2
15896,4,3,3
15897,2,1,3
15915,3,1,2
15933,3,1,1
15953,1,2,1
15998,1,1,0
16004,12,5,5
16027,4,11,2
16041,0,2,1
16042,1,2,1
16052,4,3,1
16055,0,0,0
16061,1,0,0
16062,0,0,1
16071,1,0,1
16078,9,8,0
16096,2,0,1
16097,0,1,1
16098,0,0,2
16105,0,2,4
16108,0,2,3
16110,5,2,6
16146,3,2,2
16147,0,2,2
16170,8,10,2
16211,12,1,1
16231,11,5,2
16298,2,9,2
16310,2,0,2
16311,3,1,2
16317,0,0,1
16334,0,0,0
16372,4,10,2
16377,2,0,1
16386,0,0,0
16387,0,0,0
16388,0,0,0
16390,2,0,2
16391,2,0,2
16404,4,0,3
16455,1,1,0
16470,8,3,3
16471,0,0,0
16495,1,0,0
16501,1,0,0
16503,0,2,4
16504,0,0,0
16533,1,0,2
16536,1,2,1
16541,0,0,0
16550,1,0,2
16576,1,3,1
16577,1,4,0
16578,0,1,1
16630,1,1,2
16687,11,5,4
16708,2,4,1
16735,2,11,4
16782,3,16,2
16803,0,0,0
16807,2,0,0
16824,2,0,0
16833,1,1,1
16838,4,0,3
16848,7,12,5
16860,0,0,0
16861,0,1,0
16871,1,1,1
16901,0,0,0
16904,0,1,2
16922,4,2,0
16924,3,3,0
16939,3,1,2
16981,3,2,0
16983,2,3,3
16998,3,2,11
17004,4,3,11
17058,5,10,2
17069,1,1,0
17087,5,3,5
17126,3,3,4
17139,24,14,11
17140,23,13,11
17145,1,0,2
17146,1,0,2
17172,2,1,10
17177,1,1,0
17228,27,26,11
17282,1,2,2
17293,6,12,7
17320,1,1,0
17325,1,2,0
17392,6,8,4
17394,2,1,1
17409,18,7,9
17413,0,0,0
17414,2,3,3
17438,2,8,3
17454,12,10,4
17481,2,1,6
17494,5,5,6
17548,0,0,0
17549,1,0,0
17550,0,0,0
17551,0,1,0
17553,4,5,1
17555,41,17,10
17594,0,1,2
17596,4,3,1
17599,4,8,4
17616,11,1,6
17618,6,1,9
17619,8,1,9
17642,11,1,6
17645,0,0,0
17647,4,1,2
17648,1,0,0
17686,1,3,2
17696,5,2,1
17702,0,0,0
17703,0,1,0
17712,2,0,1
17723,0,2,2
17730,9,7,3
17731,10,9,4
17793,2,1,0
17800,6,2,5
17819,1,1,3
17825,0,0,0
17827,16,12,10
17844,1,3,2
17845,0,1,2
17856,2,1,2
17864,3,0,0
17865,4,2,4
17866,4,2,3
17867,0,1,1
17874,3,2,3
17910,0,1,1
17931,0,0,1
17962,3,0,0
17963,4,0,0
17986,1,1,0
18002,5,7,4
18026,15,9,9
18095,0,1,0
18229,0,3,1
18272,2,1,3
18349,0,3,1
18415,6,2,0
18416,6,3,0
18417,0,1,0
18447,1,2,1
18449,0,0,2
18451,2,2,0
18454,1,3,3
18470,7,4,1
18471,1,0,0
18493,1,3,1
18533,10,7,4
18566,32,13,11
18587,2,3,1
18613,8,5,3
18628,0,1,1
18685,0,0,0
18691,17,11,3
18692,5,1,2
18757,2,3,3
18758,2,3,7
18886,0,2,1
18895,5,0,0
18896,3,2,1
18899,0,2,1
18914,5,0,1
18964,1,1,0
18965,1,1,0
18966,0,0,0
18980,1,2,1
19024,0,2,4
19102,15,8,6
19145,1,1,0
19180,5,11,5
19193,13,7,4
19206,3,1,2
19226,5,8,1
19235,3,6,1
19236,8,7,2
19251,0,0,0
19306,46,28,18
19340,6,13,6
19342,0,4,2
19368,1,1,2
19420,1,0,0
19432,5,0,0
19433,6,1,6
19437,7,0,1
19439,2,0,0
19470,2,2,0
19472,2,3,0
19487,14,16,3
19497,1,1,0
19498,0,1,0
19533,0,2,5
19544,0,3,2
19619,0,1,0
19620,1,1,1
19621,2,0,1
19644,0,0,0
19646,5,1,2
19665,0,1,0
19666,0,1,0
19668,0,1,0
19669,0,0,0
19691,0,0,0
19739,0,0,0
19749,2,0,2
19755,12,6,9
19757,2,7,5
19764,2,6,6
19767,20,6,3
19768,11,18,4
19794,5,9,4
19799,12,11,4
19813,0,0,1
19814,0,2,1
19815,0,0,0
19824,11,10,4
19826,6,10,1
19829,1,2,0
19830,13,16,3
19886,0,0,1
19887,1,0,0
19888,1,0,1
19895,5,3,0
19909,0,3,6
19917,8,10,6
19937,1,0,2
19944,9,10,8
19975,3,1,0
19976,5,3,3
19980,7,11,3
19990,1,3,3
19997,0,2,1
19998,3,1,1
20000,3,8,6
20006,2,1,0
20008,1,2,0
20011,4,5,4
20022,2,1,0
20023,2,1,1
20058,1,0,2
20090,2,4,0
20114,8,2,4
20132,4,6,4
20178,1,4,5
20179,0,1,0
20229,1,3,1
20247,3,3,3
20271,0,0,0
20272,1,1,0
20273,1,1,0
20284,17,14,13
20289,1,0,1
20291,0,0,1
20292,1,1,0
20294,6,6,4
20310,2,0,0
20311,1,0,0
20316,0,1,1
20320,1,0,0
20321,0,0,0
20322,1,0,0
20355,4,2,6
20357,1,0,0
20371,2,1,1
20372,3,2,1
20392,0,3,0
20393,0,0,0
20394,0,4,0
20411,0,0,0
20440,2,7,1
20446,1,0,0
20456,0,0,0
20460,0,1,0
20461,0,0,0
20466,0,0,0
20467,0,1,1
20469,1,1,2
20471,1,0,0
20475,1,0,1
20493,1,2,0
20494,0,1,0
20497,0,0,0
20498,1,0,1
20502,0,0,0
20504,0,0,0
20510,0,0,0
20515,0,0,0
20516,2,0,0
20523,1,1,1
20532,0,0,0
20536,2,1,2
20537,3,2,2
20539,0,0,0
20540,0,0,0
20541,0,0,0
20542,0,0,0
20543,0,0,0
20552,1,1,1
20553,0,1,0
20555,1,1,0
20557,4,5,2
20559,5,5,2
20568,2,0,1
20570,4,5,2
20572,5,6,3
20575,0,0,0
20583,2,6,1
20584,2,5,2
20585,0,1,1
20612,3,1,0
20618,11,9,9
20629,1,0,3
20633,9,9,2
20634,2,2,2
20637,4,6,2
20639,7,3,3
20645,5,7,3
20671,0,1,0
20697,5,6,1
20733,2,2,3
20736,2,3,0
20749,4,1,1
20756,1,5,1
20758,3,3,1
20759,4,6,1
20763,2,2,1
20773,1,5,2
20791,1,0,0
20827,4,0,4
20832,2,1,4
20880,7,11,3
20923,1,1,0
20924,0,2,1
20970,0,1,1
20977,3,5,4
20981,0,1,1
20982,2,6,0
21046,2,0,0
21057,1,0,2
21071,6,3,0
21109,7,14,2
21117,1,0,1
21119,1,0,2
21120,4,5,4
21121,3,2,7
21122,8,10,7
21125,7,2,0
21126,10,4,1
21158,0,5,2
21187,2,1,0
21188,1,0,1
21191,1,0,2
21195,0,2,0
21206,5,7,1
21207,0,2,0
21230,0,0,1
21238,0,0,0
21328,3,8,6
21337,1,3,0
21348,2,0,0
21350,1,0,0
21368,2,0,0
21380,0,0,0
21412,3,4,2
21432,4,0,2
21433,4,1,2
21448,3,3,5
21451,4,10,2
21482,3,1,1
21586,0,3,1
21589,4,2,2
21603,2,1,0
21620,4,4,0
21642,3,7,0
21644,3,0,0
21649,3,2,0
21681,1,1,0
21684,2,3,5
21685,1,0,1
21688,0,2,1
21689,1,2,0
21690,2,3,0
21713,15,19,4
21728,0,0,1
21741,1,1,1
21750,0,1,0
21754,2,1,1
21756,2,4,0
21760,3,0,3
21778,7,10,6
21792,5,2,2
21794,2,1,1
21850,16,9,8
21867,0,1,0
21871,7,6,8
21927,0,1,1
21935,3,5,5
21993,1,1,1
22014,1,0,0
22030,2,1,2
22031,2,2,2
22032,0,0,0
22036,13,3,4
22037,2,2,0
22038,11,2,3
22050,3,11,4
22056,2,1,1
22057,6,13,8
22093,15,12,10
22094,8,4,6
22096,15,11,6
22101,2,2,1
22127,14,15,10
22154,5,5,1
22169,0,0,1
22175,7,6,4
22176,5,10,2
22192,0,1,0
22215,1,1,1
22249,3,5,1
22268,7,5,4
22355,0,1,0
22371,0,0,0
22374,1,0,1
22406,1,1,2
22407,3,2,2
22409,0,1,0
22449,2,7,3
22456,3,2,1
22477,3,0,1
22482,0,1,0
22485,0,1,0
22486,2,1,0
22501,3,3,2
22518,3,1,1
22561,0,3,6
22568,2,2,1
22569,2,2,0
22581,0,0,0
22583,1,1,1
22596,1,0,0
22608,0,0,0
22634,2,10,1
22635,2,10,3
22636,0,0,2
22643,8,13,2
22647,2,1,1
22649,2,1,0
22718,8,2,1
22720,1,2,4
22725,6,1,1
22727,2,1,0
22745,1,0,0
22749,0,1,4
22830,2,5,2
22937,5,3,1
22938,4,2,0
22974,3,4,0
22993,5,7,3
22996,1,2,1
22997,0,0,0
23032,1,1,0
23055,2,0,0
23062,1,0,0
23069,0,0,0
23071,2,0,1
23079,9,5,0
23092,3,1,0
23132,1,0,0
23182,38,12,11
23253,0,0,0
23287,4,3,5
23290,4,5,5
23310,7,7,5
