edgeID,AC,RB,BB,RBB
2160,0,0,0,0
2162,0,0,0,0
2164,0,0,0,0
2175,0,0,0,0
2179,7,6,13,16
2180,7,6,14,16
2181,0,0,0,0
2182,0,0,1,0
2209,3,3,3,3
2212,0,0,1,4
2222,5,12,8,15
2223,6,13,7,16
2228,14,20,4,15
2229,10,11,20,9
2235,27,16,29,12
2237,17,9,9,9
2239,0,3,0,2
2244,19,27,5,5
2245,19,27,5,5
2246,0,0,0,0
2247,0,19,0,11
2248,0,2,0,1
2272,0,0,0,1
2273,0,0,0,0
2274,0,0,0,1
2315,9,16,18,7
2343,4,3,14,2
2344,4,3,14,2
2345,0,0,0,0
2351,9,6,14,7
2354,1,6,2,3
2356,5,5,15,3
2357,0,1,0,0
2360,2,2,13,0
2362,3,7,5,3
2363,8,10,13,16
2364,8,10,13,16
2365,0,0,0,0
2366,5,6,4,7
2368,9,10,13,17
2369,4,4,2,4
2370,9,10,12,16
2371,3,2,2,3
2372,3,2,1,2
2377,0,0,0,0
2380,1,1,26,30
2381,1,1,26,30
2389,0,0,2,2
2390,1,4,7,8
2391,1,4,5,6
2393,8,3,7,9
2398,0,0,2,2
2402,1,1,3,3
2404,0,0,0,0
2405,0,0,0,0
2411,0,0,0,0
2417,4,3,5,2
2418,5,4,6,3
2435,2,2,2,2
2450,10,7,16,17
2458,1,0,0,1
2459,1,1,1,1
2460,1,0,2,1
2465,1,1,1,1
2466,2,2,2,2
2473,1,2,2,1
2496,0,4,0,2
2509,1,2,2,2
2510,1,1,3,2
2511,2,13,3,13
2513,2,29,31,73
2516,0,0,1,1
2521,8,5,10,9
2531,0,1,1,1
2532,1,2,1,1
2533,1,1,2,2
2534,0,0,0,0
2535,1,0,0,0
2536,1,0,0,0
2541,2,1,3,1
2545,1,1,1,1
2546,0,0,0,0
2547,0,0,0,0
2556,0,0,6,9
2557,0,1,2,1
2558,5,8,6,8
2559,4,8,3,9
2569,1,0,1,0
2573,0,1,1,1
2574,1,1,1,1
2575,0,0,0,0
2576,1,0,0,0
2592,1,1,2,0
2594,1,13,0,11
2600,4,5,6,4
2616,5,12,6,14
2625,1,2,0,0
2626,0,0,0,0
2627,2,1,1,3
2633,5,4,6,3
2647,8,12,11,15
2658,9,6,5,8
2670,7,17,18,18
2681,3,6,2,7
2696,1,1,3,1
2697,0,0,3,5
2698,2,0,5,5
2718,9,29,41,36
2731,0,0,0,1
2732,0,1,0,0
2733,12,0,11,3
2734,13,2,12,3
2743,0,0,0,0
2744,0,0,0,0
2745,0,0,0,0
2747,4,1,4,1
2756,1,8,3,8
2757,2,6,2,5
2758,1,0,1,1
2759,0,21,0,12
2762,3,36,1,26
2765,1,1,2,1
2767,0,0,0,0
2768,1,1,2,1
2770,0,0,0,0
2774,1,1,1,1
2789,3,2,2,2
2795,8,2,12,3
2813,1,1,3,3
2816,13,13,17,15
2817,12,13,18,17
2819,0,0,1,1
2821,1,2,5,2
2824,3,1,16,15
2830,7,4,8,3
2833,10,12,7,10
2834,12,7,13,10
2837,7,2,5,2
2841,5,1,26,0
2845,0,0,1,1
2846,0,0,3,1
2848,34,39,28,27
2849,4,3,5,8
2870,3,3,2,2
2873,1,0,1,2
2879,0,0,4,8
2880,7,5,4,9
2881,6,4,3,2
2883,0,0,0,0
2884,0,0,0,0
2888,0,0,0,0
2892,2,5,2,3
2900,2,1,1,1
2903,0,2,1,1
2904,5,6,14,15
2905,4,7,14,15
2908,0,0,2,1
2910,0,1,1,1
2912,0,0,0,0
2913,0,0,0,1
2914,1,1,1,2
2915,1,1,1,1
2916,1,1,1,1
2929,10,7,11,9
2930,27,24,23,10
2934,0,0,0,0
2935,0,0,0,0
2936,0,0,0,0
2942,2,2,1,2
2943,0,0,0,0
2944,0,0,1,0
2952,0,2,0,2
2954,5,9,4,10
2975,0,2,0,2
2978,5,11,4,12
2983,1,1,2,2
2987,23,2,11,11
2988,5,1,39,0
2989,26,3,22,11
2990,6,0,30,6
2995,19,12,15,23
3004,10,4,9,19
3023,18,24,35,20
3024,9,12,10,8
3025,17,27,35,17
3026,10,11,8,11
3039,2,2,1,2
3041,0,0,0,1
3047,1,4,2,2
3051,7,2,10,0
3054,1,3,0,0
3057,5,0,3,0
3058,0,0,1,0
3062,9,12,5,6
3072,30,38,6,25
3083,0,0,2,0
3093,1,1,2,1
3098,3,4,3,4
3099,0,0,1,0
3100,3,4,2,4
3101,2,7,4,5
3102,2,7,5,5
3129,43,6,37,6
3130,0,0,2,10
3131,43,6,37,10
3169,1,0,8,12
3174,7,8,19,9
3177,1,0,1,1
3182,3,2,1,2
3183,0,0,0,0
3187,0,0,0,0
3196,10,19,38,49
3206,7,19,46,47
3217,0,0,4,0
3218,1,0,6,1
3235,17,18,32,21
3237,0,3,5,1
3240,0,1,0,1
3241,0,0,0,0
3242,4,2,3,2
3262,9,9,7,5
3273,14,4,26,6
3274,23,23,26,24
3306,1,1,0,1
3307,0,0,0,0
3308,9,10,13,16
3313,6,3,23,17
3317,8,15,5,9
3318,5,5,3,4
3319,13,20,8,13
3325,4,7,16,17
3326,4,7,16,18
3327,0,0,0,0
3347,2,2,1,2
3375,7,0,3,0
3379,4,7,7,5
3386,10,3,3,6
3395,0,1,0,0
3396,0,0,1,0
3398,1,14,1,11
3408,23,30,28,39
3409,4,18,7,18
3410,25,30,23,25
3422,3,3,16,4
3423,8,9,24,35
3429,16,11,33,11
3431,0,3,3,5
3434,1,2,0,5
3437,2,3,2,2
3441,1,0,3,1
3442,1,0,3,0
3461,8,5,19,3
3462,0,0,2,6
3463,1,0,2,6
3464,2,1,3,1
3465,2,3,3,6
3466,0,0,0,1
3468,0,1,1,1
3469,1,1,1,2
3470,4,5,4,5
3471,2,4,1,5
3477,0,2,8,0
3479,0,0,0,1
3480,0,0,0,1
3482,4,5,4,5
3484,0,0,0,0
3485,0,0,0,1
3486,1,1,0,0
3488,0,0,1,0
3489,2,1,0,0
3490,1,0,0,0
3494,1,1,1,2
3495,0,0,0,1
3499,9,9,16,12
3501,1,1,5,17
3502,0,1,2,3
3503,1,0,3,14
3505,1,2,5,1
3515,6,6,4,1
3516,0,4,0,5
3517,6,6,5,5
3518,6,6,5,8
3519,2,2,3,3
3520,1,1,2,2
3522,4,5,1,4
3523,4,5,1,4
3524,0,0,0,0
3546,1,1,1,1
3567,0,15,3,16
3575,0,8,1,4
3588,0,1,1,18
3589,0,1,1,5
3590,0,2,0,19
3596,0,0,0,0
3597,0,1,1,18
3598,0,8,1,4
3606,2,3,5,2
3607,13,24,12,29
3609,0,2,1,3
3610,13,24,11,28
3612,1,3,1,3
3623,8,16,11,11
3624,3,6,8,5
3625,9,15,14,10
3631,7,13,12,10
3633,4,2,4,2
3639,5,5,4,4
3647,0,0,1,0
3649,0,0,0,0
3653,3,5,3,4
3672,6,6,21,12
3681,5,4,6,4
3692,6,6,28,14
3694,0,0,9,6
3696,20,9,24,10
3707,33,32,43,60
3716,10,11,24,15
3717,9,10,33,17
3719,8,11,5,4
3724,7,12,10,11
3728,4,2,11,12
3729,0,1,7,10
3731,1,4,0,1
3747,5,6,17,17
3748,7,6,19,19
3749,2,2,2,2
3750,0,0,0,0
3752,1,1,1,1
3753,4,7,16,18
3755,1,1,1,1
3757,0,0,0,0
3759,0,0,0,0
3767,0,0,0,0
3768,0,0,2,0
3770,2,3,4,8
3787,0,0,1,0
3788,0,0,0,0
3789,0,0,1,0
3795,0,1,4,0
3826,1,1,1,1
3827,4,11,12,7
3828,3,10,13,8
3832,2,5,0,7
3842,0,0,0,0
3843,0,0,0,0
3844,0,0,0,0
3846,36,9,25,10
3847,37,10,26,9
3876,1,4,3,4
3877,6,6,5,6
3878,7,8,4,4
3882,12,15,15,32
3885,0,0,1,0
3887,8,3,8,8
3888,9,4,9,9
3889,0,0,0,0
3895,23,5,7,13
3896,23,5,7,11
3900,5,3,5,5
3901,1,4,3,5
3902,0,1,0,0
3927,0,0,0,0
3945,5,2,39,38
3949,10,1,16,0
3950,10,1,16,0
3951,0,0,0,0
3952,13,1,7,1
3954,13,1,7,1
3961,4,3,7,7
3965,0,0,1,0
3966,5,2,3,3
3967,5,2,4,3
3971,1,2,3,2
3973,16,8,7,4
3988,12,36,19,26
3989,0,2,0,2
3990,12,34,19,24
3999,3,6,4,1
4016,9,13,6,6
4017,10,13,5,6
4022,7,9,3,4
4023,7,11,5,9
4024,3,3,6,8
4025,3,3,4,5
4026,0,0,0,0
4029,0,0,1,0
4030,2,2,2,4
4032,1,2,1,1
4033,2,1,0,2
4034,0,0,0,0
4036,1,0,0,1
4038,0,0,0,0
4039,0,0,0,0
4042,0,3,3,2
4043,6,2,6,2
4044,0,2,1,1
4045,21,5,9,6
4048,11,1,4,0
4049,11,1,4,0
4051,41,22,58,24
4053,61,8,57,9
4060,0,0,0,0
4061,0,0,2,0
4064,0,3,0,3
4092,0,1,9,3
4098,10,15,12,12
4108,9,10,24,11
4141,0,2,3,4
4142,0,1,0,2
4147,0,1,1,1
4148,0,1,0,1
4150,0,0,1,0
4155,0,0,0,0
4156,0,1,1,1
4176,3,8,2,6
4177,0,9,1,8
4178,46,4,45,14
4181,23,32,44,20
4182,2,7,2,6
4183,7,21,8,15
4184,25,33,42,20
4188,3,6,4,4
4189,42,0,53,0
4190,1,2,2,2
4191,2,4,1,0
4192,44,0,52,0
4194,1,1,0,2
4195,55,26,48,18
4196,0,1,0,0
4201,0,0,3,3
4202,0,0,0,0
4203,10,10,2,7
4204,4,3,2,2
4205,2,7,5,8
4206,8,14,5,13
4209,0,3,0,1
4211,3,4,3,1
4212,1,2,1,1
4213,4,4,3,2
4214,2,2,1,2
4216,7,17,18,12
4217,2,1,4,3
4218,5,16,17,12
4223,23,20,13,20
4225,6,3,6,3
4232,8,12,6,13
4235,1,4,1,3
4239,28,6,20,8
4240,9,15,3,7
4241,4,5,6,2
4242,12,12,8,2
4243,4,5,7,3
4244,10,11,7,3
4245,2,1,2,0
4247,20,6,16,6
4248,16,30,10,30
4252,0,10,0,11
4253,15,32,9,32
4254,0,1,0,0
4256,0,8,2,6
4258,1,11,4,8
4259,0,1,1,1
4262,10,10,31,14
4263,25,22,16,23
4264,18,13,11,11
4265,7,9,5,12
4266,0,0,0,0
4267,3,4,3,2
4268,6,7,4,4
4269,3,3,3,2
4270,0,7,0,5
4271,6,11,6,8
4272,6,8,6,9
4274,0,2,0,2
4275,6,10,6,11
4276,6,16,6,12
4285,16,26,6,14
4288,2,3,2,1
4290,0,10,0,5
4291,0,13,0,5
4292,0,3,0,0
4294,5,8,7,5
4295,4,9,6,6
4299,6,17,12,11
4300,6,14,12,11
4307,0,2,5,2
4309,2,2,2,2
4310,2,2,3,2
4311,0,0,1,0
4312,0,0,0,0
4316,0,0,0,0
4317,2,2,2,3
4318,1,1,1,2
4321,0,0,0,0
4326,6,10,12,11
4327,6,10,12,11
4328,0,0,0,0
