edgeID,AC,RB,BB,RBB
31498,0,1,0,1
6389,36,47,48,43
31654,5,7,12,10
31497,0,1,0,1
31496,1,1,1,1
31490,1,1,1,0
31474,0,0,0,0
50969,0,0,0,1
58865,32,18,24,32
13328,25,22,80,46
66263,1,1,2,2
26729,0,1,0,0
26681,1,1,1,2
15938,1,1,43,6
6284,0,0,0,0
54213,0,1,3,3
6315,3,3,5,4
66927,0,0,2,0
6314,6,4,9,7
54215,1,2,4,4
6285,0,0,1,1
6283,2,2,3,3
15923,3,4,11,15
31190,0,0,0,0
28659,0,1,3,2
6313,4,2,5,4
4926,0,1,3,1
67422,51,22,51,23
67417,0,0,1,3
54152,0,0,0,0
54153,0,1,2,2
3447,9,10,7,5
67171,1,1,2,0
67260,16,15,9,7
67279,51,23,51,23
67292,0,0,0,1
67287,0,0,0,0
67288,0,1,4,6
26566,3,4,4,5
67368,0,0,1,1
67369,0,0,0,0
67387,20,20,45,37
26562,0,0,2,2
67443,10,14,11,8
4908,0,0,0,0
26724,18,24,47,39
16031,16,16,17,18
66237,0,1,1,2
26734,0,0,0,0
67657,19,19,20,13
26735,0,0,3,0
15826,3,3,1,9
66233,0,1,2,3
66238,0,0,1,1
3307,0,0,1,0
66285,0,1,1,2
66248,1,1,0,0
66249,0,0,0,0
66253,1,1,2,2
66255,9,9,12,6
66244,2,1,2,1
66246,0,0,1,1
3258,0,0,0,2
66629,0,0,2,2
54206,18,18,11,7
16067,22,31,40,36
66631,1,1,3,3
66287,0,2,1,2
66397,3,18,1,14
66431,10,56,31,50
66470,17,14,27,23
66497,9,5,14,11
66558,1,1,1,1
66273,0,0,0,0
26443,1,2,2,3
66690,5,7,14,10
15813,2,2,2,3
26736,0,0,3,0
66231,1,0,0,0
3261,2,1,2,4
66257,2,2,1,1
66243,2,0,2,0
66259,2,1,2,1
2594,2,1,0,2
16899,2,2,2,4
16698,0,0,3,1
25877,5,6,8,4
16663,1,0,3,2
2980,28,11,12,4
2961,20,22,23,12
26039,2,2,3,4
16668,3,4,72,57
25876,0,0,7,1
70796,0,0,0,0
70798,2,0,8,2
25875,5,6,11,5
25727,18,24,43,34
25696,1,1,1,1
2593,2,1,0,2
25544,1,1,2,1
28072,1,0,7,0
16554,10,10,6,9
16555,1,1,3,1
25287,70,8,79,15
16924,2,6,1,1
16925,5,10,9,6
3034,0,0,0,0
3259,2,1,2,2
70797,3,1,9,3
68309,5,5,3,4
3257,1,0,8,4
3256,1,0,8,6
3219,0,0,4,3
3218,3,2,7,3
3217,3,2,11,6
26181,4,3,4,7
16645,1,2,11,4
16699,0,0,4,1
16492,0,0,0,0
68540,0,0,1,0
37694,0,0,0,0
16550,1,1,2,0
16551,1,2,1,3
16552,2,3,3,3
68598,1,1,0,1
68548,2,1,3,1
68549,0,0,0,0
68605,1,1,3,10
4600,0,0,0,0
68966,0,0,0,0
16553,8,8,6,7
69035,2,2,0,2
69195,84,40,119,49
68906,0,0,0,0
68965,0,0,0,0
28099,0,0,0,0
28104,0,0,4,3
28070,0,2,2,1
27626,3,3,4,6
4495,3,3,2,5
4599,5,9,13,11
4598,5,9,13,11
62107,1,1,0,1
28234,0,0,1,1
28121,0,0,0,2
28120,2,2,2,2
66227,9,10,26,12
68547,1,2,0,2
28103,0,0,4,3
63074,28,14,24,27
63089,0,0,0,0
63092,0,5,3,1
28100,37,21,38,35
68627,2,3,3,12
66229,9,10,27,12
32781,0,1,2,1
65647,0,3,0,1
3849,0,5,0,11
63390,2,1,2,1
63438,3,1,2,2
4435,5,6,11,5
4434,6,6,11,6
63522,1,1,0,2
60964,0,0,0,1
28303,11,14,8,24
28380,0,1,7,2
60776,0,0,0,0
4885,0,0,1,5
60850,1,1,1,1
4849,0,0,1,0
63526,1,2,2,2
61892,0,0,0,0
4848,1,0,3,2
60997,1,1,1,1
61000,1,1,1,1
61119,16,12,23,19
61090,1,1,6,5
28552,32,16,29,12
28551,32,16,29,12
63523,0,0,0,1
4693,14,37,14,30
4847,1,0,4,2
61524,4,4,4,6
15156,0,0,0,0
15157,0,0,0,0
4748,16,9,15,8
60995,0,0,0,0
61004,0,0,1,1
15097,0,1,0,1
15149,0,0,0,0
28393,0,0,2,2
28067,1,4,8,7
15231,0,0,0,0
65635,1,2,7,7
66228,2,1,3,1
63558,14,12,10,9
27782,0,0,4,3
15697,1,0,0,1
15731,0,0,0,0
15756,0,0,0,0
3879,10,7,30,31
3872,1,2,0,0
65690,12,11,60,40
3932,8,9,17,8
3931,0,0,2,0
3927,9,10,18,9
3926,8,9,21,8
65942,0,0,0,3
27768,0,0,0,0
61877,4,4,4,6
63222,6,9,13,14
65643,0,4,1,7
3859,2,27,2,17
3858,2,25,2,14
3857,0,2,0,3
3856,1,3,0,3
3853,0,1,1,6
3850,1,5,0,6
3925,0,0,4,0
65995,0,0,3,4
66222,8,13,28,13
66226,1,3,4,3
65121,0,0,0,0
63560,14,10,8,10
65119,1,1,1,1
15662,18,20,14,18
15229,0,1,1,1
63778,3,1,0,0
50708,0,0,0,0
27625,54,19,38,27
15659,0,0,2,3
27383,1,0,1,0
27378,1,0,1,0
27445,0,0,0,0
27444,1,2,3,3
27443,1,2,3,3
42281,11,9,10,8
27385,52,22,35,20
65018,1,1,1,1
64333,0,0,1,4
64592,1,1,15,21
64651,3,4,4,6
64799,0,0,2,0
64877,0,0,2,2
65029,7,9,26,11
27373,55,22,33,20
11144,1,1,1,1
3027,15,23,27,28
11146,0,2,0,1
15660,2,2,4,2
15661,16,18,10,17
4100,10,14,14,11
50807,4,3,6,6
50710,0,0,0,0
42285,13,12,9,9
42283,12,10,9,8
37693,0,0,5,1
37670,0,0,0,0
37641,3,3,3,2
42276,1,1,0,1
42279,11,9,10,8
42280,0,0,0,1
16657,0,0,1,0
42286,13,12,9,11
42287,0,0,0,0
9420,0,0,0,1
42291,0,0,0,2
42295,0,0,0,0
42298,13,12,7,8
42299,6,5,4,5
9381,0,2,3,3
9380,7,7,11,11
42303,3,11,3,15
42304,3,2,3,2
42307,1,0,4,2
42308,8,6,5,6
9500,0,0,47,43
42309,7,6,7,8
9501,2,2,83,53
42289,13,12,9,11
37802,12,15,15,21
42290,17,14,27,23
41456,8,10,6,4
38467,3,3,1,6
41455,0,5,3,1
38384,0,0,0,3
38383,18,18,21,7
38198,21,30,40,36
11060,3,9,7,16
11061,0,0,0,0
11116,1,1,0,1
11117,3,3,3,3
11062,2,8,6,15
11118,4,4,3,2
9703,10,31,23,28
9701,10,31,23,28
11135,6,5,5,3
9594,51,22,51,23
11145,1,3,1,2
11174,0,0,0,0
42382,1,1,1,1
38468,3,3,1,6
42347,0,0,1,3
37719,37,21,38,35
11185,1,0,4,2
11189,0,0,0,0
37808,3,1,7,5
37807,2,1,7,3
37806,1,0,0,2
11533,0,1,2,0
36897,0,1,1,1
11532,0,1,3,0
37345,0,0,1,1
36950,0,0,0,0
36949,0,0,0,0
36948,0,0,0,0
36940,9,6,19,10
36902,20,20,47,39
42930,1,1,1,1
36952,0,1,0,1
36939,9,5,18,9
11563,0,0,3,1
11534,0,0,1,0
36887,0,0,0,0
36886,0,0,0,0
36885,0,0,0,0
36883,10,13,11,12
36882,10,13,11,12
36881,0,0,0,0
8955,2,2,3,3
8954,0,1,2,2
8940,13,15,28,15
8939,2,1,8,8
8938,15,17,35,18
8932,0,0,5,3
42929,0,0,0,0
42310,18,21,16,18
30738,0,0,0,0
55429,0,0,1,0
15657,1,1,4,3
42345,1,1,2,4
36967,6,2,12,4
37344,0,0,0,1
37341,10,14,12,11
42332,2,3,2,3
42341,39,31,49,36
42390,2,3,0,2
42385,1,1,1,2
42387,1,1,1,1
42357,0,0,1,3
42362,0,0,0,0
42365,0,0,0,0
42366,0,0,0,1
42376,0,0,1,2
42383,1,1,0,1
10420,3,3,5,8
36959,0,0,0,0
37346,1,1,0,1
42346,0,0,0,0
42396,0,0,0,0
42405,1,1,1,0
42413,8,4,17,15
37323,85,35,121,47
37079,6,9,5,9
37006,0,0,1,2
37004,3,2,2,6
36990,5,2,7,5
36966,1,1,1,0
11569,7,13,19,10
38469,0,0,0,0
38480,10,8,9,6
39208,7,5,14,14
39862,5,7,6,12
27551,0,0,1,2
39863,0,0,1,0
15658,0,0,1,1
39188,0,0,0,6
40045,0,0,2,3
39911,0,0,0,1
39912,0,1,3,3
39919,5,7,7,3
40042,0,2,1,1
40043,0,1,3,1
38983,1,1,23,10
38987,1,1,22,18
39042,3,3,2,3
40132,8,55,30,47
40407,5,19,25,20
40409,0,0,0,0
40411,0,2,0,2
40419,2,27,2,17
38988,0,0,13,22
40131,3,36,5,27
39515,8,9,3,5
39534,0,0,0,2
10153,1,1,16,8
39325,0,0,1,2
39753,3,2,6,11
39435,5,7,5,8
39408,16,13,23,18
10154,0,0,11,16
39324,2,2,1,4
39502,13,37,13,24
39506,0,0,0,2
39511,0,0,0,0
39513,0,0,0,1
10625,0,2,1,2
39514,7,8,2,3
39503,16,40,13,30
39504,0,0,0,0
39535,6,8,2,3
39537,1,0,0,0
39551,0,0,0,0
39563,0,0,0,0
39568,0,0,1,1
39571,2,3,5,6
39573,2,3,4,7
39583,0,0,0,0
39407,17,14,24,19
39678,0,0,0,0
39679,3,3,2,3
39372,0,0,5,3
38479,0,0,0,0
38886,20,20,18,21
10138,1,1,4,4
9934,11,8,21,9
39550,0,0,0,1
38520,0,0,0,0
39562,0,0,0,0
38519,0,0,0,0
38518,0,0,0,0
9918,0,1,0,2
38515,9,7,9,6
9896,0,0,0,0
9895,1,2,0,2
9894,2,1,1,1
9890,0,0,0,0
41328,1,0,1,1
41330,0,0,0,1
41325,1,0,1,2
41398,2,3,4,12
41399,0,1,8,4
41403,31,23,31,34
41405,34,17,22,27
38509,1,1,0,0
38507,0,0,0,0
47376,15,12,24,21
47520,0,1,2,0
46921,19,18,11,7
40907,39,31,51,38
40910,3,2,2,3
38885,7,11,17,15
38686,13,25,13,13
41407,1,2,3,8
38501,0,1,3,4
38481,10,8,9,6
41212,0,1,1,1
38521,1,0,0,0
40885,33,23,45,29
38829,1,11,6,9
40864,0,0,0,0
40866,10,6,17,8
40883,22,23,31,27
40884,36,39,21,22
40886,9,6,19,10
10137,41,36,57,46
38503,1,1,0,0
10860,2,2,4,9
38502,1,0,1,2
10023,1,0,3,2
10021,0,0,0,1
10019,1,1,0,0
10008,2,2,28,23
10007,2,1,30,21
16926,4,5,9,6
38522,1,0,0,0
38775,5,7,12,10
41168,1,0,1,0
41181,29,23,31,34
38710,0,0,3,5
9966,33,36,25,23
41211,0,0,1,0
10857,1,1,4,7
11570,0,2,3,4
11572,7,12,16,8
34786,1,0,1,0
47931,13,37,13,24
47932,0,0,0,0
34784,35,38,27,21
34736,13,14,9,11
34732,0,0,0,1
34726,0,5,1,8
34725,10,11,12,9
34724,10,14,13,11
48130,0,0,0,0
48156,5,7,12,10
48185,0,1,2,1
7621,0,1,1,1
7620,1,1,0,0
47892,16,39,15,32
7615,0,1,0,0
47930,0,0,0,0
7613,2,1,1,1
48186,0,1,2,1
7614,3,1,2,2
48187,0,0,0,0
48191,1,1,1,0
48193,1,0,1,1
48199,1,1,0,1
7584,0,1,4,1
7582,2,2,2,2
47801,0,0,0,0
47891,16,40,14,29
47796,0,0,0,0
47315,1,1,0,1
47373,0,1,0,3
47374,1,3,2,3
47375,16,14,24,21
38506,0,0,0,0
47518,2,1,1,1
48722,84,34,119,46
11573,1,0,2,0
48716,0,6,0,3
47568,4,4,3,5
47570,17,15,24,22
47572,18,16,24,23
47587,1,1,1,1
47627,4,4,3,5
34795,2,1,9,8
47669,0,0,0,0
34794,1,1,2,2
47696,16,39,16,32
47697,5,11,10,17
7728,0,0,0,0
7727,1,1,0,1
7726,1,1,0,1
47751,0,0,0,0
7100,3,3,11,3
7098,2,1,2,1
47753,0,0,1,0
48215,0,0,0,1
7226,3,1,7,3
49476,7,7,11,4
12861,0,0,0,0
12862,0,0,0,0
47787,0,0,14,5
12863,0,0,0,0
47800,0,0,0,0
33654,0,0,0,0
33381,1,0,2,0
7133,17,19,15,3
12984,17,14,27,21
33374,4,1,5,4
49623,7,7,12,4
7099,3,2,11,2
33541,19,17,20,3
7448,0,0,0,0
33194,0,0,0,0
7446,3,2,10,5
33003,0,0,2,1
32994,0,0,0,0
7020,2,1,2,1
13004,2,2,2,3
34370,3,11,3,15
48288,0,0,1,0
50348,0,0,2,1
7096,5,7,9,9
33895,0,0,0,0
48293,0,0,1,0
8095,0,0,2,0
7008,18,22,86,66
32986,0,0,1,1
17116,2,1,3,3
7303,18,16,74,52
33893,0,0,0,0
33193,0,0,0,0
34369,2,12,7,9
34206,13,39,14,22
34041,0,0,0,0
48543,26,25,37,40
7449,0,0,0,0
7447,0,0,0,0
7521,1,3,3,2
7445,1,1,3,3
7519,1,0,1,1
7444,2,1,7,6
7428,5,5,8,10
7427,1,0,4,1
48659,0,0,0,0
7520,0,1,2,1
47314,1,1,0,6
34207,13,43,14,22
48291,0,0,0,0
48660,0,0,0,0
7863,0,0,34,12
47561,2,2,0,5
49157,0,0,2,3
33894,0,0,0,0
11571,0,3,2,4
47294,0,0,1,0
47292,0,0,1,0
35967,0,0,0,0
43698,0,0,0,0
43699,1,2,1,2
35966,0,0,2,0
43878,0,0,1,0
35959,1,0,2,1
35886,3,2,2,3
43945,0,0,7,6
43946,49,24,43,22
43996,1,1,2,2
44000,2,2,1,2
44002,0,0,1,0
44012,0,0,3,3
44340,0,0,0,0
44366,1,1,1,2
35580,1,2,5,6
35544,0,2,4,6
35542,12,11,60,40
44514,0,2,2,2
8433,0,0,0,0
8409,1,3,2,2
35505,0,0,4,4
44523,0,0,0,0
35498,0,0,6,0
12122,3,4,4,6
35984,7,13,17,10
12123,4,5,3,5
11831,26,24,33,32
46951,11,16,18,20
46972,16,15,18,21
8624,5,9,14,12
43471,17,14,23,15
11606,14,42,11,26
8813,15,36,13,14
11607,0,1,0,0
36644,1,1,3,0
11576,1,1,3,5
43361,54,18,35,19
11605,14,43,11,26
43066,0,0,2,5
11662,0,1,5,3
11664,28,19,29,24
8713,1,2,3,2
48723,1,1,2,1
8756,0,0,5,0
49067,1,2,1,3
43380,53,22,36,23
8712,0,0,3,2
11601,2,2,7,3
11574,1,2,1,4
11677,2,2,7,3
11678,1,1,1,1
11736,0,1,2,1
36163,1,2,6,3
36031,41,37,52,46
44682,58,17,38,28
44787,4,3,11,9
8711,3,4,2,2
35277,0,0,0,1
46555,31,42,41,28
35256,14,19,17,12
35244,1,13,2,8
46914,0,0,0,0
36366,86,31,117,40
8701,4,4,51,18
47293,0,0,2,0
41273,28,19,30,24
40908,38,30,48,33
84443,0,0,0,0
47053,29,23,31,34
35278,12,13,7,7
47197,8,5,9,3
35043,1,1,1,1
46979,4,6,9,11
46981,7,7,8,8
12124,0,0,0,0
46983,6,7,8,10
35070,13,14,8,5
35044,0,0,0,0
35042,1,1,1,1
34898,20,22,18,21
35041,1,1,1,1
35039,0,0,0,0
35072,11,6,16,5
35000,0,0,0,0
45439,0,1,0,0
45436,2,2,6,1
71786,6,10,14,12
17005,3,4,4,5
8044,0,0,3,0
8094,0,0,1,0
35497,0,0,2,4
35496,2,1,1,1
12159,2,2,2,2
12155,0,0,0,0
12156,1,1,1,1
8247,0,0,0,0
8246,0,0,0,0
12175,6,9,13,14
8240,0,0,0,0
12176,5,9,14,13
45443,0,0,2,0
34999,8,11,9,10
34903,8,8,5,6
45452,1,0,1,3
45991,0,0,6,2
35485,5,11,17,6
35483,0,1,16,6
12199,5,6,3,3
12244,8,11,9,10
35404,0,0,2,0
8096,0,0,1,0
12177,4,4,7,5
19282,13,12,6,8
10602,1,0,1,1
72115,19,19,20,13
1570,2,2,1,0
21223,0,0,0,0
46022,32,23,48,29
25286,1,4,4,8
71549,92,124,134,128
22219,2,3,10,2
1137,4,4,19,6
45455,0,0,1,1
46976,1,1,2,1
19267,36,47,50,48
2497,7,10,13,15
2496,0,1,1,0
2495,5,7,11,13
20748,31,21,33,27
2494,1,5,2,1
85831,0,0,0,0
45470,2,0,4,0
88201,19,17,20,3
81374,18,11,20,11
22215,5,4,22,11
17002,2,3,5,5
17003,0,0,2,1
88501,29,21,32,35
17039,11,14,16,20
1131,0,0,0,0
84729,0,0,0,0
22217,1,0,1,1
1134,41,47,54,55
19247,3,1,0,2
19246,30,12,10,6
907,1,2,6,3
1133,6,7,4,5
88016,74,94,39,45
23694,8,8,12,8
124,3,2,5,2
19340,0,0,0,0
88261,4,3,6,6
21089,1,0,1,1
88340,2,2,5,8
74872,0,0,0,0
22208,14,12,11,9
88009,1,0,10,8
83048,0,0,0,0
17452,2,6,1,10
19342,7,3,13,4
82929,2,2,2,2
2167,56,20,44,25
88470,0,0,0,0
88262,4,3,6,6
21090,1,0,0,1
21221,6,9,14,14
22236,30,12,10,6
23692,5,6,5,5
76696,1,2,6,3
88011,0,1,16,6
88010,1,1,10,6
17126,1,0,6,0
71190,0,0,0,0
71191,26,25,37,40
1290,19,17,20,3
1579,3,2,5,3
1572,0,0,1,1
39167,0,0,0,0
18471,0,0,1,1
80729,0,0,2,2
19341,7,3,13,4
18984,1,2,4,4
80583,17,16,16,20
23840,11,15,21,24
72346,0,0,0,0
17042,0,1,7,4
17046,2,2,3,2
573,1,1,7,1
24076,9,5,14,11
2429,2,1,4,3
588,1,1,1,0
72272,0,0,0,0
17040,11,14,16,20
85658,9,5,16,7
84066,0,0,0,0
19120,1,6,0,13
549,0,0,0,0
72354,0,1,6,1
17047,0,0,0,0
980,2,2,0,0
17048,0,0,1,0
24081,0,1,0,1
88082,0,0,2,1
1129,0,0,2,3
580,0,0,0,0
21098,1,3,2,3
87972,10,15,20,22
83050,0,0,0,0
83053,0,0,0,0
85810,1,0,0,0
579,19,21,48,40
39183,14,10,18,3
83083,0,0,0,0
20954,51,21,46,22
88116,13,11,32,33
1776,6,7,13,8
22214,0,0,0,1
84480,43,49,73,61
1130,0,0,2,3
17038,0,0,0,0
19029,32,33,46,41
87813,0,0,1,0
17029,7,6,4,9
276,0,1,0,1
19245,34,14,11,9
88299,3,2,5,2
21849,1,2,3,3
17030,8,7,3,8
22812,0,0,2,0
23841,0,1,2,1
24144,1,1,0,1
836,18,24,44,36
21094,1,3,2,3
84479,42,48,69,58
85813,0,0,0,0
544,0,0,0,0
88008,1,0,8,4
71927,0,0,2,0
17031,2,2,2,2
18468,0,0,1,1
21844,1,1,1,0
71974,0,0,0,0
545,0,0,0,0
546,0,0,0,0
17037,0,0,0,0
548,0,0,0,0
18469,0,0,11,14
17036,0,0,0,0
88093,32,42,39,37
85811,0,0,0,1
21088,0,0,0,0
362,17,13,21,17
88255,1,1,0,1
381,0,0,0,0
88589,1,3,2,2
1916,3,4,73,34
837,1,0,4,1
444,2,2,2,2
21452,0,0,0,0
607,8,9,19,8
370,1,1,7,2
21403,3,3,14,3
21776,1,1,1,2
21402,3,3,16,3
21451,0,0,0,0
21450,0,0,0,0
1667,0,0,1,0
18982,1,3,4,4
24082,33,37,25,22
1917,3,2,53,35
23831,0,0,0,0
21366,0,0,0,0
18803,0,0,29,8
23917,9,10,12,7
1070,13,43,14,22
88047,20,20,24,11
19698,1,1,0,0
88259,3,2,5,4
17451,8,25,22,18
80472,3,1,12,9
80473,0,0,0,0
23832,0,0,1,0
1666,3,2,3,1
838,18,24,46,38
88300,2,2,6,1
87211,10,12,11,9
88301,2,2,3,2
88452,1,1,4,1
22249,1,1,2,3
88465,1,1,2,1
22245,14,8,7,9
22246,14,8,7,9
22247,0,0,0,0
88462,0,0,0,0
1907,2,2,20,8
88253,0,0,3,0
393,16,14,13,18
20750,5,7,4,7
1909,1,1,26,10
20749,37,21,38,35
21895,1,2,1,2
793,0,0,0,0
416,0,0,0,1
85657,8,5,15,6
1,1,3,4,14
84444,0,0,2,0
18550,1,1,1,0
1423,0,6,1,3
1438,0,6,1,3
578,20,22,49,41
11,14,10,21,17
79999,17,16,15,20
21894,0,0,0,0
79930,1,2,0,0
608,8,9,19,8
1668,4,3,3,2
1935,23,30,39,28
23835,0,0,2,0
88260,4,3,6,6
88381,18,15,21,11
80581,17,16,18,22
1908,1,1,32,4
847,33,35,46,42
24621,1,1,1,1
22585,9,6,9,4
75781,3,4,4,7
88345,16,12,33,10
23826,0,0,1,2
21099,0,0,0,0
1691,2,2,1,2
22921,33,26,32,35
24952,0,0,1,0
22920,29,16,23,28
22814,3,2,12,6
88344,13,11,20,6
22583,41,31,50,35
1526,0,0,1,0
23825,6,6,12,8
21081,0,0,0,0
21893,1,2,1,2
74217,0,0,2,0
88543,0,1,1,1
21087,1,1,0,1
79669,1,1,2,5
79676,1,1,2,3
73687,0,0,0,0
22260,1,0,1,1
85834,0,0,0,0
79670,0,0,0,1
80522,1,2,1,4
839,1,0,6,1
79679,1,1,2,1
88367,1,0,5,0
21307,1,1,1,0
24800,15,14,18,20
21882,23,33,43,31
347,0,0,0,0
79681,1,1,0,0
42657,0,0,1,0
10712,7,0,4,0
30806,0,0,0,0
65943,0,0,0,3
30807,0,4,0,7
30800,1,1,1,1
30732,0,4,0,9
10711,8,1,5,1
40295,3,3,3,11
40490,0,0,0,0
62014,0,0,0,6
765,2,0,1,0
37078,6,10,5,10
42624,0,0,0,0
15299,1,1,1,2
65940,0,0,0,0
30736,20,19,9,7
17285,1,3,0,2
30722,1,2,1,1
42660,1,0,1,0
57456,0,0,0,0
42625,0,0,0,0
40293,3,3,3,11
35119,2,5,2,8
30728,0,4,0,9
62015,0,0,0,6
10553,2,2,2,1
15301,1,1,0,1
15405,6,3,4,10
17715,2,1,2,1
30726,0,0,0,0
42712,1,0,0,0
63417,0,0,0,0
42634,0,0,1,0
42635,0,0,1,0
15406,6,9,3,12
10713,0,0,0,0
42710,1,2,1,2
30743,0,4,0,9
55345,2,1,1,2
30720,2,1,2,1
87745,0,0,0,0
30724,0,4,0,9
42711,0,0,1,0
30723,0,4,0,8
17248,3,3,1,2
62013,0,0,0,0
50436,2,1,4,1
50433,0,0,0,0
50432,1,0,0,1
50424,2,1,4,1
15404,0,6,1,6
42626,0,0,0,0
50423,2,1,4,1
56601,1,7,2,7
30802,0,5,0,8
9256,0,0,0,1
670,0,2,1,3
40898,0,0,0,0
9429,1,1,1,2
9428,0,0,0,0
2132,0,0,0,1
605,0,0,0,0
50531,0,3,1,10
774,0,0,0,0
40897,0,0,0,0
32976,7,10,3,11
18238,0,2,0,2
9468,0,1,0,3
9470,0,1,0,5
32519,7,0,7,1
48101,1,2,2,1
50418,1,0,0,1
40899,0,0,0,0
41776,8,0,5,0
45433,0,0,0,0
59378,6,0,1,0
59370,6,2,3,0
59407,0,0,1,3
59417,17,19,14,6
32946,2,1,4,1
669,1,1,1,0
45438,0,1,0,0
606,0,0,0,0
37930,0,1,1,0
41865,3,6,3,8
34730,0,5,1,9
50420,1,0,0,1
604,0,0,0,0
39613,0,0,0,0
54132,6,5,6,13
7134,0,2,0,2
9255,0,0,0,0
667,2,0,1,0
39806,0,0,0,1
39807,1,2,1,1
666,2,0,1,0
14255,6,4,6,8
40488,0,6,1,6
71178,1,1,1,1
39808,1,0,1,0
45434,0,0,0,0
33548,0,0,0,0
39805,0,0,0,0
