edgeID,AC,RB,BB,RBB
1829,1,0,2,2
1830,25,11,35,6
1831,25,10,34,3
1838,8,4,9,11
1839,0,2,1,1
1840,8,6,8,12
1841,0,1,5,8
1857,1,1,0,1
1858,2,2,1,1
1863,1,1,13,3
1866,4,5,3,2
1867,0,4,5,4
1869,0,1,1,1
1870,10,8,5,5
1871,0,1,1,0
1872,7,5,4,4
1873,0,1,3,2
1881,8,45,5,31
1884,1,1,2,1
1885,1,1,2,1
1886,0,0,0,0
1887,1,1,8,7
1888,0,0,5,1
1889,0,0,6,5
1890,2,2,6,9
1891,2,2,6,9
1892,0,0,0,0
1894,0,1,5,1
1895,0,0,1,1
1909,1,1,8,5
1910,31,10,36,11
1912,0,0,0,0
1913,0,0,0,0
1914,9,6,12,13
1915,7,4,12,11
1917,5,6,4,7
1918,7,6,7,6
1921,2,0,4,0
1923,0,14,4,7
1924,0,11,4,6
1925,8,8,9,14
1926,8,7,9,13
1934,0,0,0,0
1935,4,5,8,20
1936,4,5,8,20
1942,9,1,5,2
1948,2,0,2,3
1949,2,2,2,1
1950,1,0,0,0
1951,2,1,0,0
1956,0,0,1,0
1958,1,1,3,2
1964,12,9,67,29
1965,15,12,62,62
1973,0,0,0,0
1974,0,0,0,0
1976,2,0,2,2
1977,1,2,1,2
1981,0,0,3,0
2004,0,0,2,0
2030,6,14,16,22
2033,5,6,7,7
2036,6,6,9,8
2040,0,3,0,5
2044,4,7,9,9
2050,0,0,0,0
2052,1,1,1,1
2053,0,0,0,0
2054,0,0,0,0
2056,0,0,0,0
2057,7,11,9,13
2058,7,11,9,13
2061,0,0,0,0
2062,0,0,0,0
2065,2,0,2,1
2069,0,3,0,2
2074,0,0,0,0
2076,0,0,0,0
2078,0,0,0,0
2092,3,10,11,21
2097,2,1,3,1
2098,1,0,1,2
2099,0,0,3,0
2106,1,0,1,0
2115,0,0,0,0
2116,1,1,1,1
2117,2,2,2,2
2123,0,0,0,0
2127,6,7,7,6
2130,0,0,0,0
2131,0,0,0,0
2133,0,1,1,0
2135,4,4,4,4
2139,1,1,1,1
2141,0,0,0,0
2144,0,0,0,0
2145,0,0,0,0
2147,6,7,7,6
2152,1,1,1,1
2153,1,2,1,2
2154,1,0,0,0
2160,2,1,1,2
2162,2,1,1,2
2164,0,0,0,0
2175,0,0,0,0
2179,9,7,4,9
2180,10,8,5,10
2181,0,1,3,3
2182,1,2,2,2
2209,8,8,8,8
2212,2,1,2,2
2222,12,14,18,28
2223,10,12,14,26
2228,6,10,1,11
2229,16,8,10,13
2235,26,14,19,16
2237,10,6,9,7
2239,0,2,0,2
2244,21,25,10,10
2245,20,24,10,9
2246,1,1,0,1
2247,0,13,0,7
2248,0,1,0,0
2272,0,0,0,0
2273,0,0,0,0
2274,1,1,1,1
2315,13,6,15,9
2343,8,1,10,6
2344,9,2,11,5
2345,0,0,0,0
2351,6,7,25,7
2354,0,9,2,3
2356,9,3,10,4
2357,0,1,1,3
2360,3,2,10,0
2362,6,9,5,8
2363,3,8,7,12
2364,3,8,7,12
2365,0,0,0,0
2366,2,3,1,3
2368,2,7,7,12
2369,1,2,1,3
2370,2,7,6,10
2371,2,1,1,2
2372,2,1,2,2
2377,0,0,1,0
2380,5,3,31,29
2381,5,3,32,29
2389,0,0,0,0
2390,2,2,4,1
2391,3,3,3,0
2393,5,2,7,4
2398,0,0,1,0
2402,0,0,2,1
2404,1,1,1,1
2405,2,2,3,1
2411,1,1,2,2
2417,10,10,5,4
2418,10,10,5,4
2435,1,1,0,1
2450,9,13,9,16
2458,0,0,1,1
2459,0,0,0,1
2460,0,0,1,0
2465,0,0,0,0
2466,1,1,0,1
2473,1,1,1,0
2496,0,7,0,3
2509,2,2,2,1
2510,1,2,1,1
2511,3,7,3,10
2513,5,39,26,82
2516,0,0,0,1
2521,16,5,9,3
2531,1,2,2,3
2532,1,3,2,3
2533,1,0,1,1
2534,1,0,3,1
2535,2,2,2,2
2536,0,1,0,0
2541,1,2,4,5
2545,1,1,0,0
2546,0,0,0,0
2547,1,1,0,0
2556,1,1,3,5
2557,1,0,4,2
2558,2,3,2,3
2559,3,3,2,3
2569,0,0,0,0
2573,0,0,1,0
2574,0,0,0,0
2575,3,3,3,1
2576,4,4,3,2
2592,2,3,3,0
2594,0,4,1,6
2600,3,6,6,4
2616,5,11,5,11
2625,0,0,0,0
2626,0,0,0,0
2627,0,1,0,2
2633,1,2,4,2
2647,7,10,5,10
2658,4,3,5,6
2670,7,11,6,11
2681,2,4,3,4
2696,1,0,2,2
2697,1,2,5,1
2698,1,1,6,2
2718,14,33,40,39
2731,0,0,0,1
2732,0,1,0,1
2733,11,1,14,6
2734,11,0,14,4
2743,0,0,0,0
2744,0,0,0,0
2745,0,0,0,0
2747,5,0,1,1
2756,3,2,3,2
2757,2,4,4,1
2758,0,1,0,0
2759,0,14,0,7
2762,0,21,7,15
2765,0,0,0,0
2767,0,0,0,0
2768,0,0,0,0
2770,0,0,0,0
2774,0,0,0,0
2789,4,2,3,1
2795,17,1,9,1
2813,2,3,0,1
2816,9,9,6,8
2817,9,12,8,10
2819,0,1,0,1
2821,5,3,4,3
2824,6,4,15,15
2830,12,6,17,4
2833,12,15,6,11
2834,14,10,13,15
2837,13,4,15,3
2841,5,0,19,0
2845,0,0,0,0
2846,2,3,0,1
2848,44,41,37,37
2849,5,10,6,9
2870,0,0,0,0
2873,4,3,1,3
2879,0,0,4,2
2880,4,5,6,2
2881,5,4,5,1
2883,1,0,0,0
2884,0,1,0,0
2888,0,0,0,0
2892,3,9,0,3
2900,1,2,1,2
2903,0,0,0,0
2904,5,4,7,10
2905,4,5,8,11
2908,1,2,2,2
2910,1,2,0,1
2912,0,0,1,0
2913,0,0,2,1
2914,0,0,2,1
2915,1,1,3,2
2916,1,1,3,2
2929,4,7,8,10
2930,27,14,14,13
2934,0,0,0,0
2935,1,1,0,0
2936,1,1,2,2
2942,0,0,0,0
2943,0,0,0,0
2944,0,0,0,0
2952,0,3,0,4
2954,3,5,4,7
2975,0,3,0,2
2978,5,10,6,11
2983,3,0,1,1
2987,13,6,11,9
2988,7,0,25,0
2989,19,5,17,9
2990,5,1,23,4
2995,17,14,21,24
3004,9,7,13,12
3023,16,25,29,21
3024,15,19,15,20
3025,16,28,30,22
3026,14,15,11,18
3039,0,0,0,0
3041,0,0,0,0
3047,2,3,2,2
3051,16,1,7,0
3054,1,4,1,1
3057,2,0,3,0
3058,0,0,1,0
3062,3,6,4,6
3072,25,28,6,18
3083,0,0,1,0
3093,0,0,0,0
3098,0,3,1,2
3099,0,1,1,1
3100,0,2,0,1
3101,4,7,0,7
3102,4,8,1,8
3129,53,5,35,8
3130,0,2,1,6
3131,53,3,34,10
3169,0,0,6,8
3174,6,9,21,18
3177,0,1,0,1
3182,1,0,1,2
3183,1,1,1,0
3187,0,0,0,1
3196,5,16,34,43
3206,5,18,44,44
3217,0,0,4,1
3218,2,1,6,2
3235,21,13,26,18
3237,0,3,4,3
3240,0,0,0,1
3241,0,1,0,0
3242,2,1,3,1
3262,14,7,9,7
3273,17,1,30,3
3274,24,13,35,12
3306,0,0,0,0
3307,0,0,0,0
3308,2,7,6,10
3313,7,3,14,14
3317,4,16,5,13
3318,9,3,4,3
3319,13,19,7,16
3325,3,4,9,9
3326,4,5,10,10
3327,1,1,1,1
3347,0,2,0,1
3375,2,3,1,2
3379,1,4,9,6
3386,7,4,5,4
3395,1,0,0,1
3396,1,0,0,0
3398,0,4,1,7
3408,24,38,38,59
3409,7,25,6,32
3410,27,33,40,33
3422,3,4,26,5
3423,5,8,42,47
3429,17,8,27,15
3431,1,4,4,8
3434,3,3,2,6
3437,0,0,0,0
3441,1,0,6,2
3442,1,0,6,1
3461,9,5,10,4
3462,1,1,3,3
3463,4,1,5,3
3464,3,0,2,0
3465,3,4,4,11
3466,0,0,1,3
3468,0,0,1,0
3469,0,2,0,0
3470,2,2,3,3
3471,2,4,2,3
3477,3,5,7,3
3479,0,1,1,3
3480,0,1,0,3
3482,4,4,4,5
3484,0,1,1,4
3485,0,0,0,1
3486,0,0,0,1
3488,0,0,0,0
3489,1,1,0,0
3490,0,0,1,0
3494,0,2,0,0
3495,0,1,0,3
3499,11,10,19,9
3501,4,4,9,30
3502,4,4,5,17
3503,0,0,4,13
3505,1,0,3,0
3515,4,6,6,4
3516,0,11,0,9
3517,9,10,4,8
3518,9,15,4,9
3519,2,3,1,1
3520,0,0,0,1
3522,2,2,1,1
3523,2,2,3,1
3524,0,0,0,0
3546,0,0,2,1
3567,1,17,5,18
3575,0,6,0,5
3588,0,3,0,11
3589,1,0,0,2
3590,0,4,1,12
3596,0,0,0,0
3597,0,3,0,11
3598,0,8,0,5
3606,3,3,2,5
3607,8,15,15,18
3609,2,4,1,2
3610,8,15,15,20
3612,2,2,1,2
3623,14,19,7,15
3624,4,3,5,8
3625,15,17,10,16
3631,14,19,8,13
3633,8,2,6,3
3639,9,4,6,3
3647,1,1,0,1
3649,0,0,0,0
3653,8,3,4,2
3672,5,8,18,18
3681,3,6,6,4
3692,5,8,23,20
3694,0,0,11,6
3696,34,9,33,5
3707,27,30,37,44
3716,17,18,33,19
3717,13,18,28,28
3719,4,5,5,4
3724,5,14,9,10
3728,2,2,4,8
3729,0,0,4,5
3731,1,7,0,6
3747,3,4,11,11
3748,2,3,10,10
3749,0,0,0,0
3750,0,0,0,0
3752,0,0,0,0
3753,4,5,10,10
3755,1,1,1,1
3757,0,0,0,0
3759,0,0,0,0
3767,0,0,0,0
3768,0,0,0,0
3770,1,3,3,3
3787,0,0,1,0
3788,0,0,0,0
3789,0,0,1,0
3795,1,0,3,0
3826,1,2,3,3
3827,2,6,9,5
3828,4,9,13,9
3832,4,10,6,8
3842,0,2,0,2
3843,1,1,0,3
3844,1,3,0,1
3846,23,9,23,5
3847,22,8,23,6
3876,1,2,0,4
3877,8,9,4,7
3878,8,10,3,6
3882,6,20,19,22
3885,0,1,1,1
3887,5,3,6,5
3888,7,3,4,5
3889,0,0,0,0
3895,22,3,5,10
3896,22,3,5,10
3900,1,1,4,1
3901,1,1,4,1
3902,0,0,0,0
3927,1,1,1,1
3945,4,1,37,36
3949,12,2,6,2
3950,12,2,6,2
3951,0,0,0,0
3952,6,2,6,1
3954,6,2,6,1
3961,5,6,8,8
3965,0,0,0,0
3966,2,0,6,0
3967,3,1,7,1
3971,0,0,0,0
3973,17,10,5,5
3988,14,40,5,30
3989,0,1,0,0
3990,14,39,5,30
3999,2,2,8,1
4016,4,8,4,9
4017,3,6,4,7
4022,13,8,7,8
4023,12,6,7,10
4024,1,1,6,9
4025,1,0,5,4
4026,0,0,0,0
4029,0,0,1,0
4030,1,0,4,4
4032,3,2,2,3
4033,3,1,3,1
4034,0,1,1,0
4036,0,0,0,0
4038,3,3,2,1
4039,3,0,1,1
4042,0,1,2,3
4043,4,2,6,1
4044,0,0,3,1
4045,14,2,9,7
4048,7,2,5,1
4049,11,3,7,3
4051,24,15,39,18
4053,45,5,48,9
4060,0,0,0,0
4061,0,0,0,0
4064,0,5,1,5
4092,0,3,4,2
4098,15,12,13,10
4108,9,5,19,9
4141,0,1,2,3
4142,0,0,0,0
4147,0,1,3,1
4148,0,1,3,1
4150,0,0,0,0
4155,0,0,1,0
4156,0,1,2,1
4176,2,10,6,7
4177,0,14,1,9
4178,66,2,47,7
4181,23,40,33,30
4182,3,4,2,12
4183,4,26,1,18
4184,22,40,31,26
4188,2,4,3,6
4189,43,1,47,2
4190,0,1,0,4
4191,0,3,2,0
4192,45,1,48,0
4194,2,4,2,4
4195,53,25,43,21
4196,1,2,1,2
4201,2,3,4,1
4202,1,2,0,0
4203,13,5,8,5
4204,5,2,2,1
4205,3,2,7,6
4206,10,4,10,11
4209,1,6,1,6
4211,3,6,4,3
4212,0,0,1,0
4213,5,9,5,4
4214,1,2,1,0
4216,7,12,17,14
4217,2,2,6,3
4218,8,13,17,14
4223,14,13,13,14
4225,6,4,6,6
4232,7,11,12,9
4235,4,11,3,11
4239,21,7,11,10
4240,7,13,4,8
4241,3,3,4,4
4242,16,17,5,7
4243,3,3,4,5
4244,13,14,3,7
4245,3,3,2,1
4247,15,7,15,8
4248,10,19,15,17
4252,1,5,1,9
4253,10,18,14,19
4254,1,0,0,1
4256,0,11,0,10
4258,5,17,3,18
4259,2,6,1,4
4262,13,19,26,28
4263,15,16,15,16
4264,12,7,14,8
4265,3,9,5,8
4266,0,0,0,0
4267,1,2,1,4
4268,1,5,2,5
4269,0,3,1,1
4270,2,4,4,3
4271,8,12,11,11
4272,10,10,15,8
4274,0,4,0,4
4275,10,14,15,12
4276,8,18,15,12
4285,32,32,19,33
4288,2,6,3,4
4290,1,10,1,11
4291,1,14,1,18
4292,0,4,0,7
4294,2,2,6,8
4295,2,2,6,8
4299,6,12,7,22
4300,6,8,7,15
4307,0,0,3,1
4309,0,0,0,0
4310,0,0,0,0
4311,0,0,0,0
4312,0,0,0,0
4316,0,0,0,0
4317,1,0,1,0
4318,1,0,1,0
4321,0,0,0,0
4326,4,11,12,5
4327,6,11,11,4
4328,1,1,0,0
4333,1,1,1,1
4338,0,0,0,0
4347,3,3,3,3
4361,1,0,1,1
4378,6,23,23,20
4385,5,3,6,7
4386,0,0,0,0
4387,8,13,3,9
4389,8,13,3,9
4391,5,7,24,16
4392,4,5,22,9
4394,0,0,1,1
4396,8,18,5,14
4397,0,0,1,1
4398,2,4,2,3
4399,11,21,25,22
4400,2,5,0,3
4401,11,22,23,22
4402,0,0,0,0
4403,7,5,6,8
4404,7,5,6,8
4406,0,4,1,3
4408,7,9,7,11
4409,14,18,27,26
4410,13,17,24,23
4411,0,0,0,1
4412,0,0,2,1
4415,35,20,27,32
4416,1,1,7,5
4418,34,19,20,26
4419,1,2,7,6
4422,1,2,13,2
4424,0,0,0,0
4425,4,7,16,13
4426,0,1,7,6
4429,38,44,32,32
4430,35,39,24,26
4436,2,1,7,5
4437,3,4,8,38
4442,7,3,3,5
4444,6,4,31,29
4445,0,0,0,0
4446,5,3,5,5
4447,5,3,5,5
4448,1,0,2,1
4450,3,2,3,2
4451,5,3,4,4
4452,0,0,1,0
4453,14,13,8,6
4454,1,0,0,0
4455,13,13,8,6
4465,1,0,6,1
4476,0,0,1,0
4477,0,0,0,0
4508,1,2,1,0
4520,3,9,28,12
4521,11,7,14,16
4522,14,10,40,18
4536,16,10,12,8
4537,2,5,9,8
4543,1,0,0,1
4545,28,21,26,15
4572,1,1,0,0
4573,1,1,1,1
4583,0,0,0,0
4584,2,11,4,11
4586,0,1,2,2
4588,1,7,2,5
4589,1,1,0,3
4590,1,7,1,5
4593,9,12,3,8
4596,0,0,2,0
4597,0,0,2,0
4598,0,0,0,0
4599,1,1,1,1
4600,0,0,0,0
4602,3,19,13,7
4603,0,15,3,5
4604,2,5,11,3
4607,0,0,0,0
4608,0,0,0,0
4618,0,2,1,4
4622,0,2,1,3
4623,1,1,1,0
4627,0,0,0,0
4630,13,15,21,35
4634,1,3,2,4
4637,0,0,0,0
4647,11,13,47,43
4664,0,0,0,1
4809,10,14,10,14
4825,2,5,1,5
4922,0,0,7,0
4951,3,2,8,2
4955,3,1,9,3
4972,1,1,1,1
4975,1,0,5,0
5032,9,8,6,7
5033,8,8,4,5
5034,1,0,2,2
5038,2,4,2,3
5040,7,10,19,17
5041,4,7,15,11
5044,2,7,1,3
5046,6,7,9,10
5047,15,13,7,10
5049,10,9,5,5
5050,3,2,2,6
5057,1,4,0,4
5058,3,5,6,4
5059,3,2,5,3
5068,4,5,3,3
5069,1,0,0,0
5070,5,5,3,3
5071,9,7,11,8
5094,0,1,0,1
5095,1,1,0,1
5103,0,0,1,2
5104,1,1,2,3
5105,0,0,0,0
5171,5,4,14,12
5177,3,2,2,1
5179,3,2,0,2
5181,0,0,0,0
5183,4,10,6,8
5186,6,11,8,10
5187,2,1,2,2
5188,16,9,15,5
5189,0,0,0,0
5190,16,9,15,5
5192,1,1,0,1
5193,0,2,0,2
5194,0,0,1,2
5195,5,8,6,3
5196,4,7,6,5
5197,0,0,1,1
5200,5,8,7,6
5202,1,5,3,1
5203,10,9,16,18
5204,14,12,20,19
5206,3,1,1,2
5208,3,3,2,2
5210,2,2,2,1
5211,0,0,0,0
5212,0,1,1,0
5213,0,1,1,0
5225,6,7,6,9
5236,2,1,1,5
5241,0,0,0,3
5251,6,3,5,3
5254,13,13,13,10
5258,10,8,9,9
5259,4,4,3,3
5261,0,0,0,1
5263,0,0,0,0
5265,3,3,2,2
5267,3,3,2,3
5274,3,0,3,1
5275,2,0,1,1
5302,0,0,1,1
5303,0,1,1,1
5304,0,1,0,0
5322,32,7,57,18
5338,0,0,0,0
5341,1,2,2,2
5342,0,3,1,1
5350,15,23,20,25
5351,0,0,3,2
5352,15,23,19,23
5356,0,0,1,0
5357,3,3,6,7
5368,6,8,8,11
5369,0,0,0,0
5370,7,7,7,10
5372,0,0,0,0
5373,0,0,0,0
5374,1,1,1,1
5375,0,0,0,0
5376,0,0,0,0
5377,0,0,0,0
5378,0,0,0,0
5384,0,0,0,0
5385,0,0,0,0
5386,0,0,0,0
5387,0,0,0,0
5388,0,0,0,0
5398,4,1,3,1
5399,1,1,1,1
5400,4,6,10,10
5401,7,6,12,10
5402,4,1,3,1
5404,1,1,1,1
5405,1,1,1,1
5406,0,0,0,0
5409,1,0,0,0
5411,7,7,11,11
5418,0,0,0,0
5419,2,2,2,2
5423,0,0,0,0
5424,0,0,0,0
5427,2,2,2,2
5431,6,9,2,5
5447,1,1,0,1
5472,1,1,0,0
5473,0,0,0,0
5474,1,1,2,1
5475,1,1,0,0
5476,0,0,0,0
5479,0,0,1,1
5484,0,0,0,0
5485,0,0,0,0
5486,0,0,1,0
5489,0,0,0,0
5494,4,1,3,1
5509,1,2,0,0
5515,1,2,2,2
5516,1,2,2,2
5518,14,15,20,30
5519,14,14,20,30
5520,1,1,0,0
5521,1,2,0,0
5523,3,6,3,4
5525,14,15,21,31
5526,3,6,4,5
5530,0,0,0,0
5531,0,1,0,0
5532,14,15,21,31
5533,13,15,20,30
5535,1,1,1,1
5536,1,1,0,0
5537,12,14,18,28
5539,7,7,7,10
5540,7,7,7,10
5543,7,7,7,10
5545,0,0,0,0
5585,1,3,1,2
5586,0,0,0,1
5587,1,3,1,3
5591,17,33,44,26
5597,1,2,1,1
5633,4,6,10,10
5649,0,3,0,6
5654,6,5,3,5
5662,0,0,4,0
5663,0,0,1,2
5668,13,4,16,20
5676,6,1,4,5
5677,0,4,10,12
5681,1,2,4,2
5683,2,3,1,3
5684,0,0,0,0
5685,0,2,0,3
5686,0,2,0,3
5687,0,0,0,0
5688,0,0,0,0
5701,7,6,12,18
5702,8,7,12,19
5706,0,2,0,0
5707,0,0,0,0
5708,1,3,1,1
5721,24,10,14,6
5723,6,3,14,7
5724,23,12,15,4
5729,28,7,20,9
5730,28,8,20,9
5731,0,0,1,5
5732,0,1,3,5
5733,2,3,4,1
5734,4,4,5,5
5735,1,2,2,3
5739,3,7,14,13
5741,0,0,0,1
5743,0,0,0,1
5745,0,0,0,0
5747,7,7,7,11
5748,0,0,0,0
5752,0,0,0,0
5754,0,0,0,0
5755,0,0,0,0
5758,7,7,7,11
5760,6,5,11,19
5762,4,7,3,7
5763,7,7,7,11
5764,12,11,17,30
5765,6,5,11,19
5766,1,1,1,0
5768,4,7,3,7
5770,0,0,0,0
5771,1,1,0,1
5783,8,18,4,13
5785,9,19,5,14
5786,0,0,0,0
5790,9,20,5,14
5797,12,22,8,17
5798,12,22,8,17
5800,1,1,0,0
5807,0,0,1,2
5808,0,0,0,1
5809,0,0,0,0
5815,6,8,4,6
5816,6,8,4,7
5821,2,4,6,2
5822,3,5,5,1
5833,0,0,0,0
5835,2,3,2,3
5836,0,0,2,1
5922,3,7,3,5
5946,3,2,3,3
5953,1,0,1,0
5955,2,1,3,4
5956,0,0,0,0
5957,2,2,2,6
5958,0,0,0,4
5959,2,0,5,0
6006,42,52,43,37
6007,70,77,26,32
6009,30,47,9,21
6042,0,0,0,0
6067,2,11,1,5
6069,17,15,10,4
6092,2,2,2,2
6093,23,23,23,15
6096,19,12,18,18
6106,1,1,1,0
6108,8,19,6,14
6115,8,8,14,4
6122,5,4,5,7
6123,2,1,2,4
6124,1,1,1,1
6125,0,0,0,0
6127,6,5,6,8
6129,14,8,13,12
6130,7,5,5,8
6131,17,11,16,18
6135,2,6,3,5
6136,1,5,2,4
6140,0,0,0,0
6146,3,9,1,8
6158,0,7,3,5
6160,10,8,16,4
6169,8,7,10,11
6171,0,0,0,0
6172,7,6,9,10
6173,4,4,1,1
6175,17,19,6,9
6176,2,3,2,3
6180,3,2,2,0
6213,0,0,0,0
6217,1,0,1,0
6220,1,0,1,0
6271,13,6,15,10
6272,3,10,3,14
6273,10,8,12,14
6274,9,20,7,15
6286,13,12,17,29
6290,10,27,29,43
6295,9,13,21,11
6296,0,12,9,10
6297,9,1,12,1
6300,14,34,39,40
6301,8,19,22,42
6306,1,3,0,2
6313,2,3,2,2
6314,2,3,2,3
6315,0,0,0,1
6329,11,10,7,12
6330,10,9,6,11
6331,2,1,1,0
6332,2,1,1,0
6342,0,1,1,1
6343,10,14,16,25
6344,10,13,15,24
6355,10,13,15,24
6356,10,13,14,22
6357,2,4,3,4
6372,1,1,0,0
6373,1,1,0,0
6374,0,0,0,0
6375,51,24,39,23
6376,32,20,17,13
6377,36,18,50,17
6378,13,10,22,9
6379,22,20,10,17
6380,6,4,4,5
6381,24,16,10,11
6386,4,8,10,10
6387,6,4,4,5
6388,5,1,2,2
6389,4,6,9,8
6400,0,0,0,0
6401,0,0,0,0
6402,1,1,1,1
