edgeID,AC,RB,BB,RBB
2418,6,9,11,11
2435,1,0,0,0
2450,9,10,9,12
2458,0,0,0,0
2459,0,1,0,1
2460,1,0,1,0
2465,1,3,1,4
2466,2,3,1,4
2473,1,0,0,0
2496,0,3,0,0
2509,3,4,3,0
2510,3,4,1,4
2511,5,7,2,7
2513,3,32,27,57
2516,0,0,0,0
2521,8,5,3,4
2531,1,1,0,0
2532,0,0,1,1
2533,0,0,0,0
2534,1,2,0,4
2535,3,4,1,5
2536,1,1,0,0
2541,2,4,3,5
2545,0,0,0,0
2546,0,0,0,0
2547,0,0,0,0
2556,0,1,7,7
2557,0,1,2,2
2558,2,4,4,10
2559,3,5,2,6
2569,1,1,2,1
2573,0,0,1,1
2574,0,1,2,1
2575,0,0,0,0
2576,0,1,1,0
2592,1,2,2,1
2594,0,1,0,4
2600,4,1,5,1
2616,6,9,5,13
2625,0,0,0,0
2626,0,0,0,0
2627,2,1,2,4
2633,0,2,1,3
2647,7,9,3,13
2658,9,6,4,10
2670,7,10,5,13
2681,3,2,4,5
2696,0,0,0,0
2697,0,0,2,0
2698,0,0,2,0
2718,4,31,35,33
2731,0,1,0,1
2732,0,1,0,1
2733,9,0,11,8
2734,9,0,11,8
2743,0,0,1,0
2744,0,0,0,0
2745,0,0,1,0
2747,7,1,9,2
2756,4,8,4,5
2757,4,8,4,5
2758,0,0,0,0
2759,0,13,0,8
2762,0,21,6,17
2765,0,0,0,0
2767,0,0,0,1
2768,0,0,0,1
2770,0,0,0,0
2774,1,1,2,1
2789,1,1,1,1
2795,9,1,2,0
2813,2,0,0,0
2816,13,7,4,6
2817,12,11,7,11
2819,0,0,0,0
2821,2,4,3,2
2824,3,4,11,14
2830,8,8,11,9
2833,10,17,9,11
2834,12,9,8,11
2837,9,6,9,5
2841,3,2,15,0
2845,1,1,1,1
2846,2,0,0,0
2848,40,36,24,26
2849,7,8,6,15
2870,1,1,2,0
2873,2,0,1,2
2879,0,0,3,2
2880,5,6,8,5
2881,4,5,4,2
2883,0,0,0,0
2884,1,2,1,2
2888,0,0,0,0
2892,3,9,2,5
2900,0,0,0,2
2903,1,0,1,2
2904,10,10,6,10
2905,9,10,7,10
2908,1,1,1,1
2910,1,1,0,0
2912,0,0,0,0
2913,1,1,0,0
2914,0,0,1,1
2915,0,0,0,0
2916,0,0,0,0
2929,3,3,8,5
2930,23,15,23,7
2934,0,0,1,1
2935,0,1,0,0
2936,1,0,0,0
2942,0,1,1,2
2943,0,1,0,1
2944,1,1,2,0
2952,0,6,0,6
2954,2,2,5,5
2975,1,5,1,5
2978,5,9,8,12
2983,0,0,0,0
2987,16,2,10,8
2988,3,0,25,0
2989,19,2,17,7
2990,2,0,18,3
2995,21,25,23,32
3004,14,15,14,16
3023,24,23,43,24
3024,11,15,12,10
3025,25,25,41,23
3026,8,11,12,11
3039,1,0,1,1
3041,0,1,0,0
3047,0,0,1,0
3051,10,3,3,1
3054,0,0,1,0
3057,2,0,4,0
3058,0,0,0,0
3062,5,5,5,6
3072,17,27,9,14
3083,1,0,1,0
3093,1,1,1,1
3098,1,3,1,3
3099,0,2,0,1
3100,1,1,1,2
3101,0,4,2,1
3102,0,6,2,2
3129,51,3,47,6
3130,0,0,1,6
3131,51,3,46,12
3169,1,0,4,17
3174,3,7,10,9
3177,0,0,0,0
3182,1,2,3,2
3183,0,0,0,0
3187,0,0,0,0
3196,5,16,37,48
3206,5,18,40,35
3217,0,0,4,0
3218,0,0,6,0
3235,7,10,21,13
3237,5,7,6,3
3240,1,0,0,1
3241,0,0,0,0
3242,1,1,4,2
3262,10,15,6,7
3273,27,4,25,5
3274,33,14,24,12
3306,1,1,1,0
3307,0,0,0,1
3308,7,12,13,22
3313,2,2,13,12
3317,6,12,4,12
3318,7,3,6,4
3319,11,15,10,16
3325,8,9,6,9
3326,8,9,6,9
3327,0,0,0,0
3347,0,0,0,0
3375,4,2,3,1
3379,4,5,8,6
3386,6,2,7,3
3395,0,0,1,0
3396,0,0,0,0
3398,0,1,1,4
3408,26,31,38,44
3409,11,16,11,19
3410,30,30,26,24
3422,6,3,25,7
3423,15,21,37,42
3429,3,9,22,14
3431,0,4,2,5
3434,0,0,1,6
3437,2,2,3,3
3441,2,0,3,0
3442,2,1,3,1
3461,4,4,15,7
3462,0,0,1,2
3463,3,3,3,3
3464,3,3,2,1
3465,7,5,9,11
3466,0,1,0,0
3468,1,0,1,0
3469,1,2,2,1
3470,6,5,8,9
3471,7,6,8,9
3477,0,4,5,1
3479,1,1,1,1
3480,0,0,0,0
3482,4,5,8,9
3484,2,3,2,1
3485,1,2,1,0
3486,1,1,1,0
3488,1,0,1,1
3489,0,1,0,1
3490,0,1,0,0
3494,0,1,1,0
3495,0,0,0,0
3499,14,13,26,9
3501,3,3,5,18
3502,0,0,1,2
3503,3,3,4,16
3505,1,1,2,1
3515,5,10,8,5
3516,0,8,0,9
3517,5,9,1,4
3518,5,11,1,7
3519,3,2,3,2
3520,2,1,1,1
3522,4,3,3,3
3523,3,4,2,2
3524,0,0,0,0
3546,0,1,0,0
3567,0,11,4,16
3575,0,2,0,3
3588,1,2,3,11
3589,0,2,0,3
3590,1,4,3,12
3596,0,0,0,0
3597,1,2,3,11
3598,0,2,0,3
3606,1,2,2,2
3607,8,19,8,18
3609,3,4,2,3
3610,8,22,8,19
3612,3,1,0,2
3623,11,13,10,9
3624,2,3,4,4
3625,13,15,13,12
3631,12,12,10,9
3633,5,2,4,3
3639,5,4,4,5
3647,0,0,0,0
3649,1,1,1,1
3653,4,3,3,4
3672,4,9,30,19
3681,5,0,5,0
3692,4,9,37,30
3694,0,0,11,11
3696,32,9,22,4
3707,22,24,40,46
3716,20,19,40,14
3717,9,14,41,25
3719,6,4,4,3
3724,4,9,4,6
3728,2,3,5,13
3729,0,0,4,10
3731,0,5,0,6
3747,3,5,4,6
3748,3,4,5,6
3749,0,1,1,2
3750,0,0,0,0
3752,0,1,1,2
3753,3,5,4,6
3755,0,0,0,0
3757,0,0,1,1
3759,0,0,0,0
3767,1,1,0,0
3768,0,0,0,0
3770,2,8,3,9
3787,0,0,1,0
3788,0,0,0,0
3789,0,0,1,0
3795,1,1,2,1
3826,1,3,0,2
3827,1,5,4,1
3828,2,8,4,3
3832,3,8,4,6
3842,0,2,0,0
3843,0,2,0,0
3844,1,1,1,1
3846,30,9,22,6
3847,29,8,21,5
3876,0,1,0,0
3877,5,9,2,4
3878,5,8,2,4
3882,8,19,13,33
3885,2,0,0,0
3887,12,5,10,7
3888,11,4,9,6
3889,0,0,0,0
3895,23,4,12,10
3896,24,5,11,11
3900,1,2,2,3
3901,1,2,2,3
3902,0,0,0,0
3927,0,0,0,0
3945,5,3,32,30
3949,10,2,4,2
3950,10,2,4,2
3951,0,0,0,0
3952,12,0,11,0
3954,12,0,11,0
3961,4,3,7,6
3965,0,0,0,0
3966,3,2,5,3
3967,3,2,5,3
3971,1,2,2,2
3973,10,4,8,0
3988,16,50,9,38
3989,0,2,0,0
3990,16,48,9,38
3999,2,5,6,2
4016,6,5,4,5
4017,6,6,4,5
4022,10,15,6,6
4023,10,15,7,8
4024,2,3,3,4
4025,2,3,2,2
4026,0,0,0,0
4029,1,1,0,2
4030,0,1,1,1
4032,1,1,0,1
4033,1,1,0,1
4034,0,0,0,0
4036,0,0,0,0
4038,2,1,0,0
4039,3,0,1,1
4042,2,2,1,3
4043,3,2,5,5
4044,0,2,1,3
4045,5,1,8,2
4048,4,0,5,1
4049,7,0,6,2
4051,37,16,36,21
4053,47,9,36,12
4060,0,0,0,0
4061,0,0,0,0
4064,0,1,0,2
4092,0,0,4,1
4098,13,8,15,11
4108,11,7,10,9
4141,1,1,2,4
4142,0,0,0,0
4147,0,4,1,0
4148,0,2,1,1
4150,0,2,0,1
4155,0,2,0,0
4156,0,2,1,0
4176,2,11,2,9
4177,0,14,1,7
4178,49,2,36,8
4181,33,42,44,31
4182,6,8,4,8
4183,10,31,4,21
4184,38,45,43,32
4188,2,7,3,5
4189,46,1,44,1
4190,1,0,0,3
4191,1,6,2,1
4192,48,2,45,2
4194,4,4,3,3
4195,60,29,48,21
4196,1,3,1,2
4201,0,0,4,4
4202,0,0,0,0
4203,6,5,4,4
4204,2,0,1,0
4205,2,5,7,7
4206,6,10,10,11
4209,1,5,1,5
4211,5,8,5,6
4212,1,0,0,0
4213,5,8,5,6
4214,1,0,0,0
4216,5,12,9,6
4217,0,1,6,4
4218,5,11,7,6
4223,21,22,9,21
4225,1,0,1,0
4232,10,10,12,8
4235,1,12,1,11
4239,21,6,17,7
4240,8,8,5,7
4241,3,6,2,3
4242,7,14,4,6
4243,2,5,2,3
4244,6,10,4,6
4245,0,3,0,0
4247,17,6,7,6
4248,15,27,15,25
4252,2,8,1,11
4253,13,23,12,23
4254,1,3,1,2
4256,1,6,1,8
4258,1,18,4,15
4259,1,2,4,6
4262,10,15,38,26
4263,26,25,13,26
4264,23,16,11,18
4265,3,9,2,8
4266,0,0,0,0
4267,3,3,2,3
4268,3,5,4,2
4269,1,3,3,0
4270,1,3,1,4
4271,7,10,11,10
4272,6,9,10,10
4274,0,2,0,2
4275,5,10,9,11
4276,4,14,8,14
4285,25,27,7,18
4288,1,0,0,1
4290,0,12,1,9
4291,1,14,1,10
4292,1,2,0,1
4294,3,6,10,7
4295,3,6,10,7
4299,9,16,6,16
4300,7,13,5,14
4307,1,0,1,0
4309,0,0,0,0
4310,0,0,1,0
4311,2,0,0,0
4312,1,1,0,1
4316,0,0,0,0
4317,1,0,0,0
4318,1,0,0,0
4321,0,0,0,0
4326,5,11,26,10
4327,5,12,23,12
4328,0,3,1,2
4333,0,0,0,0
4338,0,0,0,0
4347,1,2,1,3
4361,1,1,4,2
4378,1,7,16,12
4385,6,3,7,6
4386,0,1,0,4
4387,11,9,7,9
4389,12,9,8,12
4391,2,2,19,19
4392,2,2,16,11
4394,1,1,2,2
4396,13,20,11,14
4397,0,1,1,1
4398,2,3,4,3
4399,5,5,25,19
4400,1,3,1,0
4401,5,6,23,17
4402,0,0,0,1
4403,7,7,8,7
4404,7,7,8,8
4406,3,6,5,6
4408,9,10,12,11
4409,20,9,27,23
4410,20,9,27,24
4411,1,0,1,0
4412,2,1,2,2
4415,32,25,31,26
4416,2,1,5,6
4418,30,25,28,20
4419,2,1,4,7
4422,4,5,10,3
4424,0,1,0,0
4425,1,1,6,3
4426,1,1,2,2
4429,28,42,30,27
4430,27,42,25,25
4436,5,7,9,4
4437,4,11,3,31
4442,12,5,8,7
4444,9,8,22,26
4445,0,1,1,1
4446,9,5,11,8
4447,7,4,8,7
4448,0,0,0,0
4450,3,1,2,1
4451,3,1,2,1
4452,0,0,0,0
4453,4,3,6,3
4454,0,0,0,0
4455,4,3,6,3
4465,0,0,5,1
4476,3,2,4,1
4477,0,0,1,1
4508,1,1,1,1
4520,5,11,43,23
4521,13,9,17,20
4522,18,16,58,29
4536,10,5,8,6
4537,5,7,9,10
4543,0,0,0,0
4545,16,27,21,12
4572,0,1,0,2
4573,0,1,0,2
4583,2,2,0,2
4584,1,12,1,6
4586,0,1,0,1
4588,2,1,2,4
4589,0,2,0,0
4590,4,3,4,6
4593,1,9,0,12
4596,1,1,1,1
4597,0,0,0,0
4598,0,0,0,0
4599,0,1,0,1
4600,0,1,0,1
4602,7,30,19,14
4603,2,25,14,11
4604,6,6,4,4
4607,0,2,0,1
4608,0,0,2,1
4618,1,2,0,3
4622,0,2,0,1
4623,0,2,0,1
4627,0,0,1,0
4630,10,19,19,23
4634,0,2,1,0
4637,0,0,0,1
4647,8,8,34,35
4664,0,0,0,0
4809,8,11,11,11
4825,0,4,1,4
4922,0,0,8,1
4951,6,8,8,5
4955,7,7,11,4
4972,1,0,0,1
4975,1,1,4,1
5032,6,6,4,5
5033,6,6,4,5
5034,0,0,0,0
5038,4,1,5,1
5040,18,10,21,16
5041,10,3,15,6
5044,3,9,2,5
5046,13,10,7,11
5047,16,14,14,16
5049,5,7,5,4
5050,3,3,8,10
5057,1,0,0,0
5058,2,5,5,3
5059,1,5,5,3
5068,4,5,2,6
5069,1,1,1,1
5070,5,6,3,7
5071,4,7,8,11
5094,0,1,0,0
5095,0,1,0,0
5103,0,0,0,1
5104,0,0,0,1
5105,0,0,0,0
5171,3,1,16,8
5177,3,2,3,2
5179,2,2,2,2
5181,0,0,0,0
5183,3,8,4,6
5186,4,9,4,6
5187,0,0,1,1
5188,16,9,6,6
5189,1,1,1,1
5190,16,9,6,6
5192,1,0,0,1
5193,0,0,0,1
5194,0,1,1,1
5195,4,5,5,3
5196,4,4,8,5
5197,0,1,3,2
5200,5,3,9,6
5202,3,2,3,2
5203,6,6,17,22
5204,10,7,21,24
5206,1,2,0,0
5208,1,1,0,0
5210,3,1,1,0
5211,0,1,1,2
5212,0,0,0,0
5213,1,2,2,3
5225,3,6,6,6
5236,0,2,1,2
5241,1,1,2,1
5251,6,5,2,2
5254,13,13,8,10
5258,11,10,7,9
5259,2,2,1,1
5261,0,1,0,0
5263,1,1,0,0
5265,3,3,2,1
5267,1,2,1,2
5274,3,2,0,1
5275,4,3,1,2
5302,1,1,2,2
5303,0,0,0,1
5304,0,0,1,0
5322,44,12,68,12
5338,0,0,0,0
5341,0,0,0,0
5342,1,1,1,1
5350,17,11,16,19
5351,0,0,8,2
5352,16,10,9,18
5356,0,0,0,0
5357,3,6,10,7
5368,3,5,11,9
5369,0,0,0,0
5370,3,5,11,9
5372,0,0,0,0
5373,0,0,0,0
5374,1,1,0,1
5375,1,3,2,3
5376,2,4,4,4
5377,2,3,4,2
5378,3,4,5,5
5384,1,0,0,0
5385,2,2,1,2
5386,0,1,0,1
5387,4,3,3,2
5388,3,3,3,2
5398,4,3,3,2
5399,4,3,3,2
5400,3,3,10,10
5401,3,3,10,10
5402,4,3,3,2
5404,0,0,0,0
5405,0,0,0,0
5406,1,1,1,1
5409,1,1,0,0
5411,3,3,9,11
5418,1,1,1,1
5419,0,0,0,0
5423,0,0,0,0
5424,0,0,0,0
5427,1,1,1,1
5431,6,14,6,6
5447,0,0,1,0
5472,1,1,1,0
5473,1,0,0,3
5474,1,1,0,1
5475,1,1,1,0
5476,0,0,0,0
5479,1,1,1,2
5484,1,1,1,1
5485,0,0,0,0
5486,1,1,1,1
5489,1,1,0,1
5494,4,3,3,2
5509,5,5,2,4
5515,2,3,1,1
5516,3,3,2,2
5518,12,10,12,14
5519,11,10,12,14
5520,4,4,2,4
5521,5,4,2,4
5523,3,4,2,0
5525,12,10,12,14
5526,2,3,3,3
5530,0,0,0,0
5531,0,0,0,0
5532,12,10,12,14
5533,12,10,12,14
5535,1,0,0,1
5536,1,0,0,0
5537,11,9,11,12
5539,3,5,11,9
5540,3,5,11,9
5543,4,7,12,10
5545,0,0,0,0
5585,6,3,1,1
5586,0,0,0,0
5587,6,3,1,1
5591,26,34,48,24
5597,2,1,2,3
5633,3,3,10,10
5649,0,3,1,2
5654,0,0,1,0
5662,0,0,6,0
5663,0,0,2,2
5668,15,9,10,20
5676,3,3,5,6
5677,0,10,16,15
5681,2,1,0,0
5683,0,3,1,5
5684,0,0,0,0
5685,0,1,0,1
5686,0,1,0,1
5687,3,4,5,5
5688,0,0,0,0
5701,7,5,13,20
5702,7,5,13,20
5706,0,0,0,0
5707,0,0,1,0
5708,1,1,2,1
5721,14,9,25,7
5723,5,3,15,5
5724,18,9,23,3
5729,21,7,22,6
5730,21,7,22,6
5731,0,0,2,6
5732,0,0,2,6
5733,0,0,2,0
5734,1,1,5,4
5735,3,3,1,0
5739,5,13,17,21
5741,0,0,0,0
5743,0,0,0,0
5745,0,0,0,0
5747,4,7,12,10
5748,0,0,0,0
5752,1,1,0,0
5754,4,5,5,5
5755,4,5,6,2
5758,5,8,10,12
5760,6,9,5,9
5762,12,10,15,8
5763,5,8,11,12
5764,10,17,17,21
5765,7,10,6,10
5766,2,1,1,1
5768,11,10,13,7
5770,2,3,1,2
5771,1,0,0,0
5783,14,19,11,14
5785,14,19,11,14
5786,0,0,0,0
5790,14,19,11,14
5797,14,18,11,14
5798,13,17,11,13
5800,3,1,0,1
5807,0,0,0,1
5808,0,0,0,1
5809,3,1,0,1
5815,5,5,3,1
5816,5,5,3,2
5821,2,5,3,6
5822,3,6,3,7
5833,0,0,0,0
5835,1,2,1,1
5836,0,0,1,1
5922,3,9,3,7
5946,5,5,2,4
5953,2,1,1,1
5955,1,1,1,1
5956,0,0,0,0
5957,0,0,0,6
5958,0,0,0,6
5959,2,0,3,0
6006,34,34,26,24
6007,46,59,24,30
6009,12,31,7,14
6042,1,1,1,0
6067,1,13,3,5
6069,24,24,9,8
6092,6,2,2,2
6093,33,28,31,16
6096,13,13,14,13
6106,1,1,0,0
6108,13,18,11,14
6115,12,10,13,6
6122,4,6,4,4
6123,4,5,4,4
6124,1,2,1,1
6125,0,0,0,0
6127,4,6,4,4
6129,10,7,9,13
6130,6,6,6,6
6131,14,11,11,13
6135,2,6,2,5
6136,2,6,2,5
6140,0,0,0,0
6146,1,11,4,6
6158,1,6,0,2
6160,12,10,13,6
6169,15,10,4,11
6171,2,2,1,1
6172,15,10,5,12
6173,3,1,0,1
6175,11,16,5,8
6176,2,2,1,2
6180,1,0,1,1
6213,0,0,0,0
6217,2,1,1,3
6220,1,1,1,3
6271,7,7,10,9
6272,3,7,7,21
6273,4,10,9,20
6274,12,17,10,13
6286,20,17,26,28
6290,7,33,31,48
6295,6,15,24,12
6296,1,14,7,11
6297,4,0,16,0
6300,6,33,37,35
6301,9,18,28,39
6306,1,2,1,2
6313,2,3,4,4
6314,1,2,3,5
6315,0,2,0,2
6329,7,5,7,8
6330,7,5,7,8
6331,0,2,3,5
6332,0,2,3,5
6342,1,0,2,1
6343,12,10,14,16
6344,11,10,12,15
6355,11,10,12,15
6356,11,10,12,14
6357,4,4,1,3
6372,1,1,0,0
6373,1,1,0,0
6374,0,0,0,0
6375,47,27,48,26
6376,31,23,15,18
6377,45,15,60,19
6378,25,9,23,11
6379,19,19,5,13
6380,17,10,9,12
6381,28,19,11,13
6386,9,12,11,12
6387,13,10,7,10
6388,8,7,5,5
6389,5,10,10,8
6400,0,0,0,0
6401,0,0,0,0
6402,1,1,1,1
