edgeID,AC,RB,BB,RBB
2559,2,4,0,7
2569,2,1,2,0
2573,2,1,1,1
2574,1,0,2,2
2575,0,1,0,0
2576,0,1,0,0
2592,0,1,2,1
2594,1,3,2,7
2600,4,9,7,5
2616,6,16,6,18
2625,0,0,0,0
2626,0,0,0,0
2627,0,0,1,2
2633,1,2,2,3
2647,8,12,12,17
2658,9,6,7,5
2670,8,11,11,15
2681,1,1,2,4
2696,1,2,0,2
2697,0,1,7,7
2698,1,1,7,7
2718,17,28,37,28
2731,0,0,0,1
2732,0,0,0,0
2733,10,0,11,2
2734,10,0,11,1
2743,0,0,0,0
2744,0,0,0,0
2745,0,0,0,0
2747,6,0,5,0
2756,2,3,2,2
2757,2,3,1,2
2758,0,0,1,0
2759,0,12,1,8
2762,3,22,6,18
2765,0,0,0,0
2767,0,2,0,0
2768,0,2,0,0
2770,0,0,0,0
2774,1,1,1,1
2789,2,1,3,1
2795,13,2,10,2
2813,2,1,1,1
2816,13,5,13,8
2817,12,11,13,11
2819,0,0,0,0
2821,6,3,3,3
2824,3,3,16,15
2830,16,7,6,5
2833,10,16,8,15
2834,18,7,13,8
2837,19,6,9,4
2841,6,0,13,0
2845,0,0,0,0
2846,2,1,1,1
2848,37,36,27,31
2849,3,9,7,6
2870,1,2,1,1
2873,2,2,0,3
2879,0,0,0,0
2880,3,5,4,4
2881,1,3,2,2
2883,1,1,1,0
2884,1,2,2,2
2888,0,1,1,0
2892,1,8,1,6
2900,0,0,0,0
2903,1,0,2,2
2904,10,6,11,12
2905,9,6,11,12
2908,1,1,1,1
2910,0,0,0,0
2912,0,0,0,0
2913,1,2,1,0
2914,1,2,0,0
2915,2,2,1,2
2916,1,1,1,1
2929,5,2,6,6
2930,31,21,21,20
2934,0,0,0,0
2935,0,0,0,0
2936,1,1,1,1
2942,0,1,0,1
2943,0,1,0,1
2944,0,0,0,0
2952,0,2,1,2
2954,5,7,4,9
2975,0,0,0,0
2978,5,7,4,9
2983,3,3,3,3
2987,31,9,12,15
2988,6,0,25,0
2989,36,9,22,14
2990,5,0,21,1
2995,17,14,20,19
3004,8,6,9,13
3023,25,21,41,27
3024,17,15,16,16
3025,26,25,42,26
3026,15,12,12,18
3039,2,1,0,1
3041,2,1,0,1
3047,2,1,0,0
3051,14,1,7,0
3054,0,1,0,1
3057,1,0,1,0
3058,1,0,3,0
3062,4,8,5,7
3072,16,23,11,15
3083,0,0,2,0
3093,1,0,1,1
3098,1,2,1,1
3099,0,0,0,0
3100,1,2,1,1
3101,1,13,2,5
3102,1,13,2,5
3129,53,3,53,5
3130,0,0,1,9
3131,53,3,54,12
3169,2,1,10,7
3174,8,7,9,8
3177,0,0,0,0
3182,0,1,0,0
3183,0,0,0,0
3187,0,0,0,0
3196,17,19,48,44
3206,14,19,48,30
3217,0,2,0,1
3218,4,2,5,1
3235,12,14,24,17
3237,5,11,3,3
3240,0,0,0,0
3241,0,0,0,0
3242,1,2,1,2
3262,10,14,7,9
3273,17,5,26,9
3274,26,20,26,24
3306,1,0,0,1
3307,1,1,1,1
3308,2,6,9,11
3313,3,3,14,15
3317,5,9,5,8
3318,9,6,9,4
3319,14,15,12,12
3325,8,6,11,13
3326,8,6,11,13
3327,0,1,0,0
3347,0,0,0,0
3375,2,3,1,3
3379,5,6,6,7
3386,5,3,7,5
3395,0,0,0,0
3396,1,1,1,1
3398,1,3,2,7
3408,22,34,37,36
3409,4,17,7,19
3410,22,37,32,31
3422,2,0,6,4
3423,7,12,16,44
3429,9,9,25,9
3431,1,4,1,3
3434,0,2,0,6
3437,3,4,3,1
3441,0,0,0,1
3442,1,1,1,1
3461,6,8,21,11
3462,0,0,0,2
3463,2,2,3,4
3464,2,2,3,2
3465,1,2,4,8
3466,0,0,3,2
3468,0,1,0,1
3469,0,2,0,2
3470,1,1,3,4
3471,1,2,3,5
3477,1,2,5,2
3479,0,2,3,3
3480,1,2,3,4
3482,2,3,3,5
3484,2,1,3,2
3485,0,1,2,1
3486,1,1,0,1
3488,1,0,0,0
3489,1,0,0,0
3490,0,1,0,1
3494,0,2,0,2
3495,0,1,2,3
3499,11,10,34,9
3501,1,2,10,17
3502,0,1,7,10
3503,1,1,3,7
3505,1,2,2,2
3515,7,8,7,2
3516,0,2,0,3
3517,4,5,0,0
3518,4,7,0,3
3519,3,3,2,2
3520,0,0,0,0
3522,2,4,1,4
3523,2,4,1,4
3524,0,0,0,0
3546,0,0,0,0
3567,0,12,0,14
3575,0,1,0,1
3588,0,1,2,9
3589,1,2,1,3
3590,0,2,2,11
3596,0,0,0,0
3597,1,2,1,10
3598,0,2,0,1
3606,0,1,1,3
3607,10,24,6,29
3609,2,6,2,5
3610,10,25,7,30
3612,0,3,1,0
3623,7,12,8,9
3624,0,5,2,4
3625,7,10,9,10
3631,7,9,9,9
3633,4,2,3,2
3639,3,2,3,2
3647,2,2,2,1
3649,1,1,1,1
3653,4,1,4,3
3672,6,15,22,23
3681,4,6,7,5
3692,7,16,32,37
3694,0,0,9,13
3696,29,10,33,9
3707,17,23,37,44
3716,15,20,51,18
3717,9,24,42,35
3719,5,7,5,5
3724,5,12,2,7
3728,3,5,8,8
3729,0,0,2,3
3731,1,7,1,8
3747,7,6,11,12
3748,7,6,10,12
3749,0,0,1,0
3750,0,1,1,0
3752,0,1,0,0
3753,9,7,12,14
3755,2,1,1,2
3757,0,1,0,0
3759,0,0,0,0
3767,0,0,0,0
3768,0,0,0,0
3770,1,5,5,5
3787,0,0,0,0
3788,0,0,0,0
3789,0,0,0,0
3795,1,2,2,2
3826,2,2,2,3
3827,2,3,5,4
3828,4,5,7,7
3832,3,9,5,7
3842,2,3,1,3
3843,1,2,0,2
3844,1,1,1,1
3846,22,10,24,5
3847,20,8,22,3
3876,0,0,0,0
3877,4,5,0,0
3878,4,5,0,0
3882,10,22,22,27
3885,0,0,1,0
3887,6,2,7,8
3888,5,1,8,7
3889,0,0,0,0
3895,13,4,10,5
3896,13,4,10,5
3900,1,2,2,2
3901,1,2,2,2
3902,0,0,0,0
3927,0,0,1,0
3945,2,1,29,30
3949,12,3,10,3
3950,12,2,10,3
3951,0,1,0,0
3952,8,2,8,2
3954,8,1,8,2
3961,6,7,6,8
3965,0,0,0,0
3966,2,1,3,1
3967,3,2,4,2
3971,1,1,1,1
3973,12,9,3,6
3988,17,39,9,34
3989,1,1,0,0
3990,16,38,9,34
3999,0,5,4,1
4016,5,7,5,8
4017,5,7,5,8
4022,9,13,6,8
4023,9,14,9,8
4024,1,3,4,2
4025,1,2,1,2
4026,0,0,1,1
4029,0,0,0,0
4030,1,2,1,2
4032,1,0,0,1
4033,0,0,1,0
4034,0,1,0,0
4036,0,0,0,1
4038,4,3,1,1
4039,3,1,0,0
4042,0,0,0,0
4043,2,0,5,2
4044,0,0,0,2
4045,17,5,7,5
4048,6,1,0,1
4049,9,2,0,1
4051,39,16,66,19
4053,56,8,72,12
4060,0,0,0,0
4061,1,1,1,1
4064,0,2,0,3
4092,0,1,12,1
4098,14,11,19,7
4108,12,12,20,5
4141,0,0,1,2
4142,1,1,0,1
4147,0,2,3,2
4148,0,1,2,1
4150,0,1,1,1
4155,0,1,2,1
4156,1,2,2,0
4176,4,11,11,8
4177,1,17,5,11
4178,51,1,52,8
4181,36,43,52,34
4182,6,8,9,9
4183,12,28,9,24
4184,38,45,51,35
4188,5,11,7,10
4189,39,3,38,1
4190,3,6,4,6
4191,1,6,1,3
4192,42,2,42,2
4194,1,0,1,2
4195,55,34,48,28
4196,0,0,0,3
4201,2,2,6,5
4202,0,0,0,0
4203,12,9,3,4
4204,5,2,1,1
4205,9,10,11,8
4206,16,17,13,11
4209,0,4,0,3
4211,3,6,2,5
4212,2,2,1,1
4213,3,6,2,6
4214,2,2,1,2
4216,10,8,11,9
4217,2,2,8,7
4218,9,9,12,10
4223,36,29,14,21
4225,7,3,6,4
4232,14,14,21,16
4235,1,7,2,5
4239,33,8,24,10
4240,11,17,4,12
4241,4,5,4,6
4242,21,23,10,9
4243,6,8,8,10
4244,13,18,8,9
4245,8,6,4,0
4247,30,8,16,6
4248,26,33,23,27
4252,0,7,0,12
4253,26,34,23,27
4254,0,0,0,0
4256,0,10,0,7
4258,1,14,2,11
4259,0,5,0,3
4262,7,23,40,32
4263,37,31,16,23
4264,29,19,11,13
4265,8,12,5,10
4266,0,0,0,0
4267,1,1,1,0
4268,1,1,2,1
4269,0,0,1,1
4270,0,5,1,2
4271,9,4,4,3
4272,9,3,5,3
4274,0,3,0,3
4275,9,6,7,4
4276,7,9,5,8
4285,20,18,12,16
4288,4,2,4,2
4290,0,6,1,6
4291,0,8,1,8
4292,0,2,0,2
4294,9,5,10,11
4295,12,8,11,10
4299,12,19,4,14
4300,12,17,4,12
4307,1,1,1,1
4309,1,1,1,2
4310,1,1,2,2
4311,0,0,1,0
4312,0,0,2,0
4316,0,0,0,0
4317,0,1,0,0
4318,0,1,0,0
4321,0,0,0,0
4326,4,8,17,10
4327,3,9,17,11
4328,1,1,0,1
4333,1,1,2,2
4338,0,0,0,0
4347,2,5,2,1
4361,0,0,0,0
4378,4,14,23,7
4385,7,7,10,8
4386,0,0,0,2
4387,6,13,5,7
4389,6,13,5,9
4391,4,8,22,17
4392,8,9,22,16
4394,2,1,0,1
4396,14,20,8,10
4397,1,1,1,1
4398,3,6,5,10
4399,7,17,28,23
4400,4,7,5,7
4401,8,18,30,26
4402,0,0,1,0
4403,5,10,10,12
4404,5,10,9,12
4406,0,6,2,3
4408,6,17,10,16
4409,11,12,21,16
4410,11,12,22,19
4411,0,0,1,1
4412,0,0,2,4
4415,31,28,22,38
4416,3,2,4,7
4418,28,26,16,33
4419,2,2,2,5
4422,5,4,14,10
4424,0,0,1,1
4425,2,3,5,5
4426,0,0,1,0
4429,26,34,23,22
4430,25,32,21,19
4436,4,5,4,4
4437,1,9,6,36
4442,6,2,7,8
4444,8,6,24,26
4445,0,0,0,0
4446,3,2,6,8
4447,3,2,6,8
4448,0,0,0,0
4450,0,3,0,0
4451,0,3,0,0
4452,1,1,1,1
4453,12,13,7,7
4454,0,0,0,0
4455,12,13,7,7
4465,0,1,1,1
4476,0,0,4,0
4477,0,0,2,0
4508,0,0,2,1
4520,4,10,26,14
4521,14,15,21,19
4522,17,18,40,22
4536,21,13,14,11
4537,6,4,6,7
4543,2,1,2,3
4545,21,36,28,20
4572,0,2,0,2
4573,0,2,0,2
4583,0,1,1,1
4584,0,4,1,4
4586,1,1,1,2
4588,1,4,2,2
4589,2,0,0,1
4590,4,5,3,4
4593,0,14,1,9
4596,2,3,3,3
4597,3,3,5,5
4598,0,1,1,1
4599,0,0,0,0
4600,1,0,0,0
4602,12,24,15,9
4603,2,17,11,8
4604,9,10,9,8
4607,1,0,2,1
4608,1,1,1,2
4618,1,2,0,2
4622,2,0,0,2
4623,1,1,1,2
4627,1,1,1,1
4630,15,20,21,32
4634,2,0,0,1
4637,0,0,0,0
4647,8,9,38,46
4664,0,0,0,0
4809,15,13,13,18
4825,1,4,2,3
4922,0,0,8,2
4951,5,6,5,8
4955,4,5,4,7
4972,0,0,0,0
4975,3,2,1,3
5032,4,4,4,5
5033,4,4,4,5
5034,0,0,0,0
5038,1,7,4,5
5040,11,11,15,22
5041,7,6,11,7
5044,3,10,3,8
5046,16,9,9,12
5047,17,13,18,19
5049,4,4,4,4
5050,5,5,13,12
5057,0,2,2,1
5058,6,10,11,7
5059,6,8,9,6
5068,2,3,2,3
5069,1,0,1,0
5070,3,3,3,3
5071,4,4,10,9
5094,2,3,1,3
5095,3,3,2,3
5103,1,1,1,2
5104,0,0,0,1
5105,0,0,0,0
5171,4,1,20,13
5177,1,2,1,3
5179,1,1,1,1
5181,1,1,1,1
5183,4,8,4,6
5186,4,10,4,8
5187,0,0,0,0
5188,18,7,14,6
5189,0,0,0,0
5190,18,7,14,6
5192,1,0,1,1
5193,0,0,0,2
5194,0,1,0,0
5195,8,11,7,8
5196,8,11,7,8
5197,0,0,0,0
5200,7,10,6,7
5202,0,7,2,2
5203,7,8,16,15
5204,16,9,20,18
5206,1,0,2,1
5208,2,2,1,2
5210,2,0,2,1
5211,1,0,0,0
5212,0,0,0,0
5213,0,1,1,1
5225,4,7,7,7
5236,1,1,1,3
5241,0,0,2,2
5251,6,5,6,4
5254,12,8,9,7
5258,8,3,6,5
5259,4,5,3,4
5261,1,1,1,1
5263,0,0,0,0
5265,4,4,4,3
5267,2,2,2,1
5274,2,1,2,1
5275,3,2,3,2
5302,0,0,0,0
5303,0,0,0,0
5304,0,0,0,0
5322,26,5,55,15
5338,1,0,0,0
5341,0,5,0,2
5342,0,4,1,1
5350,16,12,23,13
5351,0,1,5,3
5352,15,12,21,13
5356,0,0,0,0
5357,10,8,11,10
5368,6,10,9,14
5369,0,0,0,0
5370,6,10,9,14
5372,0,0,0,0
5373,0,0,0,0
5374,0,0,1,1
5375,1,2,2,2
5376,1,2,1,1
5377,2,2,1,0
5378,1,2,2,1
5384,1,1,1,1
5385,0,1,1,1
5386,0,1,1,1
5387,4,3,2,1
5388,3,2,1,0
5398,5,5,2,1
5399,4,3,2,1
5400,3,3,8,8
5401,5,6,9,9
5402,5,5,2,1
5404,0,0,0,0
5405,0,0,0,0
5406,0,0,0,0
5409,0,0,0,0
5411,5,6,9,9
5418,0,0,0,0
5419,0,0,0,0
5423,2,2,1,0
5424,2,2,1,0
5427,2,2,1,0
5431,8,15,3,8
5447,0,1,2,1
5472,0,0,0,0
5473,2,0,0,0
5474,1,0,0,0
5475,0,0,0,0
5476,0,0,0,0
5479,0,0,0,0
5484,0,0,0,0
5485,0,0,0,0
5486,0,0,0,0
5489,1,0,0,0
5494,5,5,3,3
5509,2,3,1,1
5515,0,2,2,2
5516,0,0,0,0
5518,8,12,20,30
5519,10,13,23,33
5520,2,2,0,0
5521,2,3,1,1
5523,2,5,2,5
5525,8,12,21,33
5526,2,5,3,4
5530,1,1,1,1
5531,0,0,1,1
5532,9,12,21,32
5533,8,11,21,32
5535,0,0,1,1
5536,1,1,0,0
5537,8,11,19,30
5539,7,10,8,13
5540,7,10,8,13
5543,8,11,9,14
5545,2,1,0,0
5585,3,2,2,1
5586,0,1,1,1
5587,3,3,3,2
5591,13,25,46,14
5597,0,0,0,0
5633,3,3,8,8
5649,0,2,2,11
5654,2,2,3,2
5662,0,1,8,3
5663,0,0,3,0
5668,10,4,10,36
5676,3,3,11,14
5677,0,9,17,13
5681,1,1,0,2
5683,2,3,2,2
5684,0,1,1,0
5685,3,9,3,6
5686,2,7,1,5
5687,1,2,2,1
5688,0,0,0,0
5701,1,5,7,16
5702,2,6,6,15
5706,0,0,0,0
5707,0,0,1,0
5708,1,1,0,1
5721,28,19,22,14
5723,13,17,20,15
5724,27,24,20,11
5729,36,10,23,11
5730,36,10,24,11
5731,0,0,2,8
5732,0,0,1,8
5733,3,2,1,2
5734,5,5,2,4
5735,1,2,0,1
5739,7,4,15,9
5741,0,1,0,2
5743,1,0,0,1
5745,0,0,0,1
5747,8,12,9,15
5748,0,0,0,1
5752,0,0,0,0
5754,2,3,3,1
5755,3,4,4,3
5758,7,11,8,13
5760,7,5,12,18
5762,8,12,14,17
5763,6,10,7,12
5764,13,14,20,29
5765,7,5,12,18
5766,1,2,2,2
5768,7,10,11,14
5770,2,1,2,2
5771,2,1,0,1
5783,15,20,7,10
5785,14,19,6,9
5786,0,0,0,0
5790,15,20,8,11
5797,21,24,14,16
5798,21,24,14,16
5800,2,2,0,0
5807,1,1,4,3
5808,1,1,3,2
5809,1,1,0,0
5815,4,6,3,7
5816,4,6,5,8
5821,3,2,3,3
5822,3,2,2,2
5833,1,2,0,0
5835,3,5,1,3
5836,0,0,1,0
5922,1,8,1,7
5946,8,7,6,5
5953,2,1,1,1
5955,0,0,3,3
5956,0,0,0,0
5957,0,0,0,2
5958,0,0,0,2
5959,2,0,4,0
6006,32,33,25,24
6007,58,65,24,28
6009,17,30,11,16
6042,1,0,0,0
6067,3,11,3,8
6069,12,23,9,6
6092,2,3,2,0
6093,19,32,21,10
6096,15,9,12,16
6106,2,1,2,1
6108,16,20,11,13
6115,7,10,4,9
6122,5,3,3,4
6123,5,3,3,4
6124,0,0,0,0
6125,0,0,0,0
6127,6,4,4,5
6129,18,6,15,11
6130,6,4,4,5
6131,18,8,13,10
6135,2,6,1,7
6136,1,4,2,5
6140,1,0,1,0
6146,4,10,1,8
6158,0,3,1,4
6160,7,10,4,9
6169,17,8,7,9
6171,0,1,0,0
6172,17,9,7,9
6173,5,7,0,1
6175,24,26,11,10
6176,5,5,5,1
6180,2,0,1,1
6213,0,0,0,0
6217,2,2,2,1
6220,1,0,1,0
6271,15,6,15,2
6272,0,11,6,19
6273,15,17,17,19
6274,18,22,12,13
6286,32,25,26,44
6290,8,20,25,38
6295,6,8,15,7
6296,0,7,4,6
6297,6,1,11,1
6300,16,30,36,30
6301,15,28,34,49
6306,3,3,1,4
6313,1,5,1,4
6314,3,6,3,6
6315,0,1,0,0
6329,10,11,3,8
6330,10,11,3,9
6331,3,3,2,1
6332,3,3,2,0
6342,0,1,2,1
6343,13,16,30,32
6344,13,15,28,31
6355,12,14,27,30
6356,11,13,23,27
6357,3,6,5,8
6372,0,0,1,1
6373,1,0,0,0
6374,0,1,0,0
6375,44,22,44,16
6376,28,15,12,11
6377,29,18,46,19
6378,14,12,13,19
6379,16,10,8,8
6380,7,4,3,6
6381,23,12,5,8
6386,7,8,12,9
6387,5,2,2,4
6388,2,1,2,2
6389,4,7,12,7
6400,1,0,0,0
6401,0,0,0,0
6402,1,0,0,0
