edgeID,AC,RB,BB,RBB
10857,1,0,4,5
11570,1,1,2,1
11572,8,13,15,7
34786,0,0,1,2
47931,19,33,19,23
47932,0,0,0,0
34784,29,38,17,21
34736,8,16,10,8
34732,1,0,0,0
34726,0,6,0,9
34725,7,16,10,8
34724,7,18,10,11
48130,0,0,0,0
48156,3,2,12,15
48185,0,0,2,0
7621,0,0,0,0
7620,0,0,0,0
47892,19,31,19,25
7615,0,0,0,0
47930,0,0,0,0
7613,0,0,1,1
48186,0,0,2,0
7614,0,0,1,1
48187,0,0,0,0
48191,1,0,2,0
48193,1,0,0,0
48199,1,1,0,1
7584,0,0,2,0
7582,1,1,0,0
47801,2,1,0,1
47891,19,31,19,23
47796,0,1,2,1
47315,0,0,0,0
47373,2,2,2,1
47374,2,2,1,4
47375,19,15,26,18
38506,0,0,0,0
47518,4,3,2,4
48722,89,39,106,49
11573,0,0,3,1
48716,1,9,0,6
47568,4,4,4,5
47570,17,17,24,20
47572,18,22,24,24
47587,3,2,1,2
47627,5,5,5,5
34795,2,5,7,8
47669,1,0,0,0
34794,0,1,4,4
47696,21,30,18,23
47697,2,10,9,14
7728,0,0,1,0
7727,3,4,3,2
7726,3,4,2,2
47751,0,0,0,0
7100,8,2,10,9
7098,1,0,2,0
47753,0,1,1,1
48215,0,0,1,0
7226,4,4,3,8
49476,3,3,9,7
12861,0,0,0,0
12862,0,0,0,0
47787,1,1,7,1
12863,0,0,0,0
47800,0,0,0,0
33654,0,1,1,1
33381,1,0,0,1
7133,12,15,14,5
12984,16,14,19,22
33374,4,1,2,5
49623,4,4,10,8
7099,9,2,10,9
33541,9,14,15,10
7448,0,1,0,2
33194,1,1,2,2
7446,3,2,8,3
33003,0,0,0,0
32994,0,0,0,1
7020,0,1,3,1
13004,5,4,2,3
34370,0,7,3,9
48288,0,0,0,0
50348,0,0,0,0
7096,4,8,10,10
33895,0,0,0,0
48293,0,0,0,0
8095,0,0,0,0
7008,21,23,68,63
32986,2,2,2,2
17116,0,0,1,6
7303,9,8,58,32
33893,0,0,1,0
33193,1,1,2,2
34369,0,8,5,11
34206,20,33,18,23
34041,1,3,1,3
48543,27,30,39,45
7449,0,0,0,0
7447,0,1,0,2
7521,1,1,3,1
7445,0,0,2,0
7519,1,1,4,0
7444,3,2,6,3
7428,5,8,11,9
7427,1,1,3,3
48659,0,1,0,1
7520,0,0,1,1
47314,2,2,1,1
34207,21,38,17,24
48291,0,0,0,0
48660,1,0,0,0
7863,1,2,30,15
47561,2,2,1,1
49157,2,0,2,2
33894,0,0,1,0
11571,2,3,3,0
47294,1,2,1,3
47292,0,0,2,1
35967,0,0,0,0
43698,0,1,0,0
43699,0,1,0,0
35966,0,0,1,1
43878,1,0,0,0
35959,0,0,2,1
35886,2,1,0,1
43945,1,0,10,4
43946,50,27,25,27
43996,1,1,1,1
44000,3,5,2,6
44002,0,0,0,0
44012,1,0,3,3
44340,0,0,0,0
44366,0,1,1,3
35580,3,2,6,2
35544,3,2,6,4
35542,13,12,49,37
44514,0,1,0,2
8433,1,3,1,3
8409,0,0,0,0
35505,0,0,3,0
44523,0,0,0,0
35498,0,0,2,1
12122,2,1,7,4
35984,7,11,13,7
12123,2,1,7,4
11831,28,31,37,45
46951,9,10,17,19
46972,8,13,17,22
8624,4,4,12,13
43471,19,13,26,17
11606,21,36,19,24
8813,20,26,15,15
11607,1,0,0,0
36644,1,1,0,1
11576,0,0,5,4
43361,46,12,25,14
11605,22,36,19,24
43066,2,2,6,4
11662,0,0,6,4
11664,27,20,29,15
8713,0,0,1,0
48723,0,0,1,0
8756,0,0,0,0
49067,2,3,4,0
43380,46,12,24,14
8712,0,1,0,1
11601,2,4,5,2
11574,0,0,2,1
11677,1,3,3,1
11678,0,0,1,0
11736,1,0,1,0
36163,3,4,11,14
36031,35,35,54,54
44682,41,16,25,20
44787,2,2,6,6
8711,0,1,1,1
35277,0,0,0,0
46555,33,42,27,17
35256,13,19,17,15
35244,1,12,0,9
46914,0,0,0,0
36366,89,39,109,48
8701,1,1,36,9
47293,1,2,3,4
41273,27,19,31,15
40908,35,25,42,28
84443,0,0,0,0
47053,24,19,28,20
35278,6,12,6,5
47197,7,5,10,7
35043,0,0,2,0
46979,5,9,10,10
46981,4,8,10,10
12124,0,0,0,0
46983,4,8,11,11
35070,7,13,5,6
35044,0,0,2,0
35042,0,0,0,0
34898,10,18,13,17
35041,1,1,0,0
35039,0,0,0,0
35072,12,5,12,11
35000,0,0,0,0
45439,0,0,0,0
45436,0,0,2,0
71786,8,10,16,17
17005,6,6,4,3
8044,0,1,3,1
8094,0,0,1,0
35497,0,0,0,0
35496,1,0,2,1
12159,1,1,1,1
12155,0,0,0,0
12156,1,1,1,1
8247,0,0,1,0
8246,0,0,1,0
12175,8,10,15,16
8240,0,0,2,0
12176,10,12,17,19
45443,0,0,3,0
34999,6,14,8,11
34903,2,1,4,4
45452,1,1,3,3
45991,0,0,3,1
35485,6,11,14,8
35483,0,2,8,10
12199,3,3,2,3
12244,6,14,6,11
35404,0,0,1,0
8096,0,0,1,0
12177,4,1,7,5
19282,6,12,6,5
10602,0,1,2,3
72115,20,19,14,13
1570,0,0,1,0
21223,0,0,1,1
46022,24,18,40,25
25286,3,7,3,11
71549,98,111,118,119
22219,6,1,10,9
1137,2,5,17,12
45455,0,0,1,1
46976,0,0,0,0
19267,36,35,34,37
2497,7,9,15,16
2496,0,0,0,1
2495,7,9,15,17
20748,30,22,32,19
2494,0,0,0,0
85831,0,0,0,0
45470,0,1,1,2
88201,10,14,14,7
81374,13,11,13,14
22215,9,8,21,14
17002,6,6,4,6
17003,0,0,0,3
88501,26,20,30,21
17039,11,13,13,17
1131,0,0,0,0
84729,0,0,0,1
22217,1,2,1,1
1134,45,42,41,42
19247,5,3,2,4
19246,21,13,7,2
907,0,0,5,5
1133,3,4,4,5
88016,77,88,32,36
23694,3,5,12,10
124,1,2,7,6
19340,0,0,0,0
88261,3,2,6,2
21089,0,0,0,0
88340,2,1,5,5
74872,0,1,0,2
22208,12,6,8,7
88009,2,3,11,13
83048,0,0,0,0
17452,0,2,1,4
19342,3,1,8,1
82929,0,0,0,0
2167,45,9,26,13
88470,0,0,0,0
88262,4,3,8,3
21090,0,0,0,0
21221,7,9,16,17
22236,21,12,7,1
23692,3,4,5,5
76696,1,1,4,5
88011,1,3,7,11
88010,2,3,7,11
17126,1,0,3,0
71190,1,1,1,1
71191,27,30,37,45
1290,10,14,14,8
1579,3,3,5,4
1572,1,2,0,0
39167,1,2,1,3
18471,1,1,1,1
80729,0,0,5,0
19341,3,1,8,1
18984,0,1,3,7
80583,13,20,14,18
23840,11,11,16,20
72346,2,1,1,1
17042,0,0,1,1
17046,0,1,4,2
573,1,2,6,4
24076,5,2,11,5
2429,2,1,5,1
588,0,0,0,0
72272,0,0,0,0
17040,13,15,14,18
85658,4,1,8,1
84066,0,0,0,0
19120,0,3,0,8
549,0,0,0,0
72354,3,2,5,4
17047,0,0,0,0
980,2,3,2,2
17048,0,1,4,2
24081,0,0,0,0
88082,3,4,6,2
1129,2,1,0,0
580,0,0,0,0
21098,0,0,0,0
87972,11,11,16,20
83050,0,1,1,1
83053,0,0,0,0
85810,1,0,0,0
579,20,23,44,38
39183,8,10,14,3
83083,0,0,0,0
20954,50,19,30,21
88116,7,7,20,24
1776,11,13,10,5
22214,0,0,0,0
84480,45,44,55,52
1130,2,1,0,0
17038,1,1,0,0
19029,32,31,40,38
87813,2,1,2,1
17029,7,6,7,5
276,0,0,1,0
19245,26,16,9,6
88299,0,1,6,5
21849,2,3,4,1
17030,6,5,6,4
22812,0,0,1,0
23841,0,0,2,0
24144,0,1,1,1
836,18,21,41,39
21094,0,0,0,0
84479,42,42,50,48
85813,1,0,0,0
544,0,0,0,0
88008,2,3,11,13
71927,0,0,2,0
17031,1,1,1,1
18468,0,0,0,0
21844,0,0,0,0
71974,0,0,1,0
545,0,0,0,0
546,0,0,0,0
17037,1,1,0,0
548,0,0,0,0
18469,0,0,18,22
17036,0,0,0,0
88093,34,31,25,33
85811,0,0,0,0
21088,0,0,0,0
362,12,13,17,19
88255,0,0,0,0
381,0,0,0,0
88589,1,3,1,3
1916,1,0,58,33
837,0,0,2,0
444,0,0,1,1
21452,0,0,1,1
607,8,11,15,10
370,0,0,7,1
21403,1,5,15,8
21776,0,0,0,0
21402,1,5,15,7
21451,1,1,1,1
21450,1,1,2,2
1667,0,0,1,0
18982,0,0,4,8
24082,30,39,17,20
1917,0,0,40,34
23831,0,0,0,0
21366,0,0,0,0
18803,0,0,19,2
23917,7,10,11,7
1070,22,38,18,25
88047,24,24,20,18
19698,0,0,0,1
88259,2,1,5,1
17451,20,22,45,20
80472,6,6,12,6
80473,1,0,0,1
23832,0,0,1,0
1666,2,2,4,4
838,18,21,42,39
88300,0,1,5,5
87211,4,5,6,13
88301,2,3,4,1
88452,1,1,3,3
22249,2,1,1,1
88465,0,0,0,1
22245,12,7,6,5
22246,11,6,5,4
22247,2,2,2,2
88462,0,0,0,0
1907,0,0,18,6
88253,1,1,3,2
393,9,12,14,17
20750,2,5,6,12
1909,1,0,25,7
20749,33,22,39,26
21895,1,1,1,1
793,1,3,1,3
416,0,0,1,0
85657,4,1,8,1
1,0,3,2,6
84444,1,1,2,1
18550,0,0,0,0
1423,0,10,0,5
1438,0,10,0,5
578,21,24,43,39
11,14,11,18,18
79999,13,20,14,18
21894,0,0,2,1
79930,2,3,2,0
608,8,11,15,10
1668,2,2,3,4
1935,27,28,24,17
23835,1,0,1,0
88260,2,1,5,1
88381,13,11,13,14
80581,16,20,19,20
1908,1,0,21,1
847,35,37,40,40
24621,1,1,0,1
22585,7,5,12,6
75781,2,3,4,1
88345,21,12,33,8
23826,0,0,1,0
21099,0,0,0,0
1691,2,0,1,1
22921,25,21,29,23
24952,1,1,0,0
22920,20,12,18,18
22814,7,4,18,8
88344,15,9,18,5
22583,38,27,46,28
1526,0,0,1,0
23825,8,7,10,2
21081,1,0,0,0
21893,2,2,0,1
74217,0,0,1,1
88543,0,0,3,1
21087,0,0,0,0
79669,0,0,1,0
79676,1,1,1,1
73687,0,0,0,1
22260,1,2,1,1
85834,0,0,0,0
79670,2,2,2,2
80522,0,0,1,0
839,1,1,6,1
79679,0,1,3,2
88367,0,2,2,2
21307,0,0,0,0
24800,8,13,17,22
21882,26,27,30,22
347,0,0,2,1
79681,4,3,1,2
42657,3,2,2,2
10712,2,0,5,0
30806,0,0,0,0
65943,0,0,1,3
30807,0,6,0,8
30800,0,1,0,1
30732,1,8,3,8
10711,2,0,5,0
40295,2,10,1,13
40490,0,0,0,0
62014,0,0,0,4
765,0,0,0,0
37078,5,13,3,8
42624,0,0,0,0
15299,1,0,2,0
65940,0,2,0,0
30736,11,22,15,12
17285,0,0,0,0
30722,0,0,0,0
42660,1,0,2,0
57456,0,0,0,0
42625,0,0,0,0
40293,2,10,1,13
35119,2,7,1,9
30728,1,9,2,9
62015,0,1,0,4
10553,2,1,1,1
15301,0,0,0,0
15405,1,12,2,13
17715,2,1,1,1
30726,2,0,2,2
42712,2,1,2,1
63417,0,0,0,0
42634,3,2,2,2
42635,3,2,2,2
15406,1,16,2,19
10713,0,0,0,0
42710,1,3,4,2
30743,1,8,3,8
55345,0,0,0,1
30720,2,1,1,1
87745,0,1,0,0
30724,1,7,2,9
42711,2,3,1,2
30723,0,7,0,9
17248,0,0,0,0
62013,0,1,0,0
50436,2,0,4,0
50433,0,0,0,0
50432,2,2,2,3
50424,2,0,4,0
15404,1,7,1,7
42626,0,0,0,0
50423,2,0,4,0
56601,2,4,2,5
30802,0,7,0,9
9256,0,1,1,1
670,0,0,0,0
40898,0,0,0,0
9429,1,0,1,0
9428,0,0,0,0
2132,0,0,0,0
605,0,0,0,0
50531,2,10,1,12
774,1,1,0,1
40897,0,0,0,0
32976,1,16,2,19
18238,0,5,0,1
9468,0,3,0,3
9470,0,4,0,4
32519,5,0,7,0
48101,3,2,2,2
50418,2,2,2,3
40899,0,0,0,0
41776,3,0,7,0
45433,2,0,2,2
59378,0,0,1,0
59370,1,2,1,1
59407,0,1,0,3
59417,12,14,14,6
32946,2,0,4,0
669,0,0,0,0
45438,0,0,0,0
606,0,0,0,0
37930,0,2,0,0
41865,2,4,5,3
34730,0,7,1,10
50420,0,0,0,1
604,0,0,0,0
39613,0,0,0,0
54132,4,10,5,13
7134,0,3,0,1
9255,0,0,1,0
667,0,0,0,0
39806,1,0,0,1
39807,0,0,0,0
666,0,0,0,0
14255,5,5,6,8
40488,3,5,3,5
71178,0,0,0,0
39808,1,0,0,1
45434,0,0,0,0
33548,0,1,0,3
39805,0,0,0,0
