edgeID,AC,RB,BB,RBB
66631,0,0,2,2
66287,0,5,0,5
66397,1,12,1,17
66431,23,50,32,58
66470,14,10,21,17
66497,11,4,19,15
66558,0,0,0,0
66273,0,0,0,0
26443,3,2,8,4
66690,7,12,18,13
15813,3,3,6,2
26736,0,0,0,0
66231,0,0,1,0
3261,3,3,6,4
66257,0,0,0,1
66243,2,0,2,0
66259,1,1,3,0
2594,4,5,2,4
16899,2,3,6,5
16698,0,1,5,1
25877,5,5,4,1
16663,0,0,1,2
2980,29,11,7,2
2961,23,20,27,21
26039,5,6,8,5
16668,1,1,80,53
25876,0,1,6,3
70796,0,0,0,0
70798,3,3,6,5
25875,4,5,5,3
25727,26,17,32,37
25696,1,1,0,0
2593,4,5,4,5
25544,0,0,1,0
28072,1,4,3,1
16554,8,13,4,7
16555,0,0,1,1
25287,109,15,95,24
16924,2,2,5,3
16925,2,2,5,2
3034,1,1,1,0
3259,2,2,4,2
70797,3,3,6,5
68309,6,3,5,6
3257,1,1,5,2
3256,1,1,6,3
3219,2,2,8,2
3218,2,1,2,5
3217,5,4,11,8
26181,3,3,7,4
16645,0,1,13,3
16699,0,1,7,1
16492,1,1,3,1
68540,0,0,0,0
37694,0,0,0,0
16550,0,0,0,0
16551,2,1,2,0
16552,2,1,2,0
68598,0,0,0,1
68548,0,0,0,1
68549,0,0,0,0
68605,2,3,2,5
4600,0,0,0,0
68966,1,1,3,1
16553,7,12,4,7
69035,1,0,1,1
69195,118,69,132,72
68906,0,0,0,0
68965,0,0,4,0
28099,0,0,0,0
28104,0,0,3,2
28070,0,5,0,5
27626,1,0,4,3
4495,5,5,6,5
4599,6,5,13,15
4598,6,5,13,15
62107,1,1,1,1
28234,0,0,1,1
28121,0,0,0,2
28120,3,3,2,1
66227,5,3,9,3
68547,1,1,1,0
28103,0,0,3,2
63074,24,15,16,19
63089,0,0,5,1
63092,2,2,6,2
28100,25,26,25,31
68627,3,4,3,5
66229,5,3,11,3
32781,0,0,0,0
65647,0,6,0,5
3849,0,4,0,6
63390,4,6,1,5
63438,1,2,0,1
4435,9,9,4,4
4434,9,9,7,5
63522,0,0,0,0
60964,1,4,1,3
28303,7,19,7,30
28380,0,0,3,1
60776,1,1,1,1
4885,1,2,6,5
60850,1,1,2,1
4849,0,0,2,0
63526,0,0,0,1
61892,1,1,3,2
4848,2,2,1,1
60997,2,3,2,4
61000,3,4,1,4
61119,12,7,18,16
61090,0,0,3,3
28552,36,14,22,9
28551,37,15,23,10
63523,0,0,1,0
4693,25,28,25,31
4847,1,1,2,2
61524,0,0,5,0
15156,0,1,0,0
15157,0,0,1,0
4748,4,4,13,6
60995,0,0,0,0
61004,1,1,2,2
15097,0,1,0,2
15149,0,0,0,0
28393,1,1,7,1
28067,1,4,3,6
15231,0,0,0,0
65635,1,4,3,6
66228,2,0,1,0
63558,19,6,6,8
27782,1,1,7,3
15697,0,0,0,0
15731,0,0,0,0
15756,1,1,2,1
3879,5,6,24,28
3872,0,1,0,0
65690,11,8,59,40
3932,9,9,16,6
3931,1,1,3,2
3927,8,10,11,11
3926,8,10,12,11
65942,0,0,0,1
27768,0,0,0,0
61877,0,0,5,0
63222,11,9,16,16
65643,0,7,0,7
3859,1,22,1,20
3858,1,21,1,17
3857,0,1,0,3
3856,1,3,1,2
3853,0,1,0,2
3850,0,3,0,4
3925,0,0,1,0
65995,2,2,7,3
66222,8,7,13,7
66226,3,2,2,2
65121,0,0,0,0
63560,19,6,6,8
65119,0,0,0,1
15662,17,22,15,21
15229,0,2,0,2
63778,2,2,0,0
50708,0,0,0,0
27625,47,16,28,26
15659,0,0,1,2
27383,0,0,0,0
27378,0,0,0,0
27445,0,0,0,0
27444,2,1,5,4
27443,2,1,5,4
42281,10,8,6,5
27385,48,19,26,24
65018,4,4,1,4
64333,4,4,7,3
64592,1,1,19,20
64651,8,6,7,4
64799,0,0,1,2
64877,0,1,6,2
65029,5,3,10,3
27373,48,19,26,24
11144,1,1,1,2
3027,23,30,41,25
11146,0,4,0,1
15660,1,1,3,2
15661,16,21,13,21
4100,10,11,16,7
50807,2,3,9,9
50710,0,0,0,2
42285,13,8,9,6
42283,10,8,7,5
37693,0,1,7,1
37670,0,0,1,1
37641,2,2,0,3
42276,0,1,1,0
42279,10,8,5,5
42280,0,0,0,0
16657,0,0,2,0
42286,9,7,10,8
42287,0,0,0,2
9420,0,0,0,0
42291,0,1,0,2
42295,0,0,0,0
42298,9,6,11,7
42299,3,5,3,2
9381,1,1,2,3
9380,5,6,12,14
42303,4,4,3,11
42304,4,4,1,3
42307,0,0,2,0
42308,6,4,7,7
9500,0,0,37,39
42309,6,4,7,7
9501,0,0,78,54
42289,10,8,11,7
37802,17,21,16,25
42290,15,11,18,17
41456,6,3,10,5
38467,3,2,2,2
41455,1,1,2,2
38384,1,1,3,6
38383,17,10,13,4
38198,34,42,50,33
11060,3,3,8,14
11061,1,1,3,0
11116,0,2,0,0
11117,4,4,4,1
11062,3,3,4,13
11118,5,7,3,2
9703,27,20,30,21
9701,26,19,31,20
11135,7,9,4,5
9594,53,27,31,27
11145,1,5,1,3
11174,0,0,0,0
42382,0,0,0,0
38468,3,2,2,2
42347,2,2,2,4
37719,24,25,27,33
11185,0,0,1,2
11189,0,0,0,0
37808,1,1,3,3
37807,0,2,4,1
37806,0,0,2,1
11533,0,1,2,0
36897,1,0,0,0
11532,1,2,4,1
37345,0,0,1,0
36950,0,0,0,0
36949,0,0,0,1
36948,0,0,0,1
36940,11,4,22,6
36902,29,18,43,42
42930,2,2,2,2
36952,0,1,0,1
36939,11,3,21,5
11563,0,1,3,1
11534,0,0,1,0
36887,1,1,1,1
36886,1,1,1,1
36885,1,1,1,1
36883,12,14,8,14
36882,13,15,9,15
36881,0,0,0,0
8955,0,1,1,4
8954,0,1,0,4
8940,14,11,12,7
8939,1,2,8,4
8938,15,13,21,12
8932,0,1,7,3
42929,0,0,0,0
42310,19,19,13,22
30738,0,0,1,1
55429,1,1,5,2
15657,0,0,1,2
42345,2,2,2,4
36967,9,1,17,3
37344,0,0,0,0
37341,8,9,13,6
42332,3,5,3,1
42341,25,28,33,34
42390,3,2,0,1
42385,0,0,0,1
42387,0,0,1,0
42357,1,1,1,1
42362,0,0,0,0
42365,1,1,0,1
42366,1,1,1,1
42376,0,1,0,0
42383,3,3,2,3
10420,1,1,16,2
36959,0,0,0,0
37346,1,1,0,1
42346,0,0,0,0
42396,0,0,1,0
42405,0,0,0,0
42413,10,3,26,18
37323,118,59,130,62
37079,7,9,3,6
37006,1,1,3,4
37004,3,3,5,5
36990,7,8,6,9
36966,1,1,0,0
11569,8,19,13,14
38469,0,0,0,0
38480,9,7,3,4
39208,4,5,14,17
39862,4,1,5,9
27551,3,3,4,4
39863,0,0,1,1
15658,0,0,0,0
39188,1,1,0,6
40045,0,0,1,2
39911,0,0,0,0
39912,2,3,2,3
39919,7,7,6,5
40042,1,1,2,1
40043,1,3,2,2
38983,0,0,22,10
38987,0,0,21,16
39042,1,0,1,1
40132,21,48,28,54
40407,14,17,23,22
40409,0,0,0,1
40411,0,1,0,5
40419,1,22,1,21
38988,0,0,19,24
40131,4,32,4,32
39515,5,9,4,3
39534,0,0,1,0
10153,1,1,14,7
39325,1,1,3,4
39753,2,3,2,6
39435,6,4,3,6
39408,16,15,28,14
10154,1,1,10,12
39324,2,3,4,2
39502,22,27,24,26
39506,0,0,1,0
39511,0,0,0,0
39513,0,2,0,2
10625,3,3,3,3
39514,2,8,3,4
39503,21,28,24,28
39504,0,0,0,0
39535,2,8,2,4
39537,0,0,0,0
39551,0,0,0,0
39563,0,0,0,0
39568,0,0,0,0
39571,1,8,6,6
39573,1,8,6,6
39583,0,0,0,0
39407,16,15,28,14
39678,0,0,0,0
39679,1,0,1,1
39372,0,1,7,3
38479,1,1,2,1
38886,31,25,16,17
10138,2,1,7,1
9934,5,5,18,10
39550,0,2,0,2
38520,0,0,0,0
39562,0,0,0,0
38519,0,0,2,0
38518,0,0,2,0
9918,2,2,1,2
38515,7,5,2,2
9896,0,0,0,0
9895,0,1,0,0
9894,0,1,0,0
9890,1,1,1,1
41328,1,1,1,2
41330,1,1,0,3
41325,2,2,1,5
41398,3,4,3,5
41399,1,2,5,4
41403,26,28,29,24
41405,24,15,11,15
38509,1,1,0,1
38507,0,0,0,0
47376,16,15,28,13
47520,2,0,1,1
46921,13,9,16,1
40907,26,29,34,35
40910,0,2,5,2
38885,10,9,14,19
38686,15,19,18,11
41407,0,1,5,5
38501,2,3,2,3
38481,10,8,5,5
41212,3,3,2,2
38521,3,3,1,0
40885,20,26,33,31
38829,2,2,4,9
40864,0,0,0,1
40866,11,3,21,6
40883,21,25,26,26
40884,33,39,21,26
40886,12,4,24,10
10137,45,31,46,53
38503,0,0,0,0
10860,0,1,8,2
38502,2,3,2,3
10023,0,0,2,0
10021,0,0,2,0
10019,1,1,3,1
10008,0,0,24,17
10007,0,0,37,25
16926,1,1,1,0
38522,3,3,1,0
38775,6,10,16,11
41168,1,0,1,1
41181,23,27,25,24
38710,3,3,5,7
9966,33,39,22,25
41211,1,0,0,0
10857,1,1,4,4
11570,1,1,3,0
11572,11,19,14,17
34786,0,0,0,0
47931,21,26,24,26
47932,0,0,0,0
34784,34,40,21,26
34736,7,5,13,0
34732,0,0,0,0
34726,0,5,0,6
34725,7,5,13,0
34724,7,8,13,6
48130,0,0,0,0
48156,8,11,18,13
48185,1,2,2,2
7621,0,0,1,0
7620,0,0,1,0
47892,24,29,24,32
7615,0,0,0,0
47930,1,1,0,0
7613,0,1,2,1
48186,0,1,3,1
7614,0,1,2,1
48187,0,0,0,0
48191,0,0,1,0
48193,0,1,2,1
48199,0,0,0,0
7584,0,1,1,2
7582,1,2,0,1
47801,1,1,0,0
47891,23,28,24,29
47796,0,0,1,1
47315,1,1,1,1
47373,1,1,1,3
47374,3,3,2,4
47375,18,17,27,14
38506,0,0,1,0
47518,6,2,1,3
48722,118,60,131,62
11573,3,1,3,1
48716,0,9,1,10
47568,4,3,2,3
47570,19,18,27,14
47572,18,20,27,15
47587,1,1,0,1
47627,4,2,2,3
34795,1,0,9,5
47669,1,2,0,1
34794,0,0,1,4
47696,26,29,25,31
47697,4,4,10,15
7728,0,0,1,0
7727,2,2,2,2
7726,2,2,1,2
47751,0,0,0,0
7100,9,2,12,5
7098,1,1,1,1
47753,0,0,0,0
48215,0,0,1,0
7226,4,4,5,6
49476,4,5,5,3
12861,0,0,0,0
12862,0,0,0,0
47787,1,0,8,4
12863,0,0,0,0
47800,0,0,0,0
33654,0,0,0,0
33381,0,0,0,0
7133,17,11,14,2
12984,15,12,18,15
33374,4,5,2,6
49623,3,4,6,4
7099,8,1,11,4
33541,18,11,12,4
7448,0,1,0,2
33194,2,2,1,1
7446,1,2,6,0
33003,1,1,2,2
32994,3,3,2,3
7020,0,0,0,0
13004,3,2,2,3
34370,3,3,4,10
48288,0,0,0,0
50348,0,0,1,1
7096,2,2,5,8
33895,1,1,1,1
48293,1,1,0,1
8095,0,0,1,1
7008,15,17,83,66
32986,3,3,3,4
17116,1,1,3,5
7303,5,6,78,42
33893,1,1,2,2
33193,2,2,1,1
34369,2,2,4,9
34206,16,29,18,20
34041,0,1,0,0
48543,44,28,37,49
7449,0,0,0,0
7447,0,1,0,2
7521,0,0,0,1
7445,1,1,1,1
7519,0,0,0,1
7444,1,2,4,0
7428,2,0,6,7
7427,0,0,4,1
48659,1,1,1,2
7520,0,0,0,0
47314,2,1,1,1
34207,20,37,19,25
48291,1,1,0,1
48660,0,0,1,0
7863,0,0,41,17
47561,3,2,2,2
49157,3,2,2,5
33894,0,0,1,1
11571,3,2,1,4
47294,1,1,0,1
47292,0,0,3,2
35967,0,0,0,0
43698,0,0,0,1
43699,1,0,1,0
35966,1,1,1,2
43878,1,0,0,0
35959,1,0,4,2
35886,0,1,2,1
43945,0,0,9,6
43946,47,20,27,21
43996,1,1,2,1
44000,0,2,0,2
44002,0,0,1,0
44012,0,0,1,4
44340,0,0,0,0
44366,0,0,0,0
35580,3,2,7,8
35544,3,2,6,7
35542,11,8,59,40
44514,2,3,6,5
8433,1,2,1,1
8409,1,3,1,3
35505,1,0,3,1
44523,0,0,0,0
35498,0,0,2,1
12122,8,6,7,3
35984,7,18,12,12
12123,8,6,7,3
11831,43,28,35,45
46951,14,25,19,31
46972,7,14,21,16
8624,9,15,18,16
43471,16,15,24,14
11606,21,31,22,25
8813,26,26,20,19
11607,0,0,0,0
36644,1,0,2,1
11576,1,1,7,1
43361,47,19,26,25
11605,21,31,22,25
43066,3,3,2,3
11662,0,0,1,2
11664,24,24,26,21
8713,0,0,4,0
48723,0,1,1,0
8756,0,0,1,1
49067,3,2,1,4
43380,47,17,27,24
8712,0,0,1,0
11601,2,0,2,1
11574,5,3,3,0
11677,2,0,3,1
11678,0,0,1,0
11736,1,1,2,1
36163,1,0,6,9
36031,45,31,47,54
44682,62,20,24,28
44787,2,1,11,11
8711,0,0,3,0
35277,0,0,0,0
46555,38,45,34,23
35256,20,26,16,16
35244,0,11,1,8
46914,0,0,0,0
36366,117,55,131,58
8701,0,0,46,13
47293,2,2,4,4
41273,24,24,26,21
40908,26,29,29,32
84443,0,0,0,0
47053,23,27,25,24
35278,9,14,2,1
47197,6,3,9,4
35043,1,1,1,0
46979,3,1,5,8
46981,2,3,5,9
12124,0,0,0,0
46983,2,2,5,9
35070,9,14,2,1
35044,0,0,2,1
35042,0,0,0,0
34898,22,22,16,23
35041,1,1,0,1
35039,0,0,0,0
35072,10,5,14,18
35000,2,2,1,3
45439,0,1,1,1
45436,0,2,2,0
71786,10,9,14,19
17005,3,3,8,5
8044,1,1,1,1
8094,1,1,2,3
35497,0,0,1,0
35496,0,0,0,0
12159,2,2,0,3
12155,0,0,1,0
12156,2,2,1,3
8247,0,0,0,0
8246,2,1,2,2
12175,10,8,16,15
8240,3,2,3,3
12176,9,8,17,15
45443,0,1,1,0
34999,10,12,5,13
34903,6,4,6,7
45452,0,0,2,2
45991,0,0,2,1
35485,9,16,11,13
35483,0,0,5,6
12199,5,4,0,1
12244,10,12,4,10
35404,0,0,2,0
8096,0,0,0,1
12177,8,7,7,4
19282,9,14,2,3
10602,1,1,2,4
72115,25,18,17,14
1570,0,0,0,0
21223,0,0,0,0
46022,21,27,33,31
25286,1,3,5,11
71549,120,139,149,145
22219,7,2,9,3
1137,2,3,8,7
45455,0,0,0,1
46976,1,1,1,1
19267,44,43,47,41
2497,12,10,18,16
2496,0,0,0,0
2495,13,11,19,17
20748,27,26,27,26
2494,0,0,0,0
85831,1,1,1,2
45470,1,0,4,3
88201,17,10,13,3
81374,12,8,14,18
22215,9,4,19,9
17002,3,3,8,6
17003,0,0,0,1
88501,24,28,27,25
17039,14,22,15,27
1131,0,0,0,0
84729,0,0,2,1
22217,2,0,3,2
1134,57,45,54,45
19247,5,1,1,3
19246,29,11,5,2
907,0,0,6,2
1133,3,2,5,2
88016,104,120,52,49
23694,5,3,7,7
124,2,2,7,4
19340,0,0,0,0
88261,1,2,6,7
21089,1,0,3,2
88340,0,1,8,2
74872,0,1,0,2
22208,18,5,5,8
88009,0,0,5,8
83048,0,0,0,0
17452,1,1,3,4
19342,10,2,17,3
82929,2,2,3,1
2167,49,14,29,24
88470,1,1,0,0
88262,1,2,7,7
21090,2,1,2,2
21221,12,10,18,16
22236,27,11,6,1
23692,3,2,5,2
76696,1,1,7,3
88011,0,0,5,7
88010,0,0,3,6
17126,1,3,2,0
71190,0,0,0,0
71191,44,28,37,49
1290,17,10,13,3
1579,3,2,3,5
1572,0,0,0,0
39167,2,0,0,0
18471,0,0,1,1
80729,2,2,8,2
19341,10,2,17,3
18984,1,2,2,5
80583,13,19,15,10
23840,14,24,19,28
72346,0,0,0,0
17042,0,2,4,1
17046,0,0,0,0
573,3,3,7,2
24076,10,3,18,14
2429,1,2,4,4
588,0,0,0,0
72272,0,0,0,0
17040,15,21,14,26
85658,11,3,21,6
84066,0,0,0,0
19120,0,2,0,5
549,0,0,0,0
72354,0,1,3,1
17047,0,0,0,0
980,3,0,2,1
17048,0,0,0,0
24081,1,1,1,1
88082,0,1,5,1
1129,1,2,2,0
580,0,0,0,0
21098,2,2,2,2
87972,14,25,19,31
83050,1,1,1,1
83053,1,1,2,0
85810,1,2,0,0
579,27,16,38,41
39183,17,8,12,3
83083,1,1,1,1
20954,49,19,34,26
88116,5,6,27,28
1776,11,12,9,8
22214,1,1,0,0
84480,59,47,58,52
1130,1,2,2,0
17038,0,0,0,0
19029,45,30,35,40
87813,0,0,0,0
17029,6,4,3,6
276,4,4,3,4
19245,34,12,6,5
88299,2,2,7,2
21849,2,4,7,4
17030,6,4,3,6
22812,0,0,1,2
23841,2,1,4,3
24144,0,0,0,0
836,26,17,33,39
21094,2,2,2,2
84479,58,46,55,49
85813,0,0,0,0
544,1,1,1,0
88008,0,0,4,8
71927,0,0,2,3
17031,0,0,0,0
18468,0,0,1,1
21844,0,0,0,0
71974,0,1,0,0
545,0,0,0,0
546,0,0,0,1
17037,0,0,0,0
548,0,0,0,0
18469,0,0,16,17
17036,0,0,0,0
88093,41,39,34,35
85811,0,0,1,1
21088,0,0,0,0
362,11,16,22,16
88255,1,1,1,1
381,0,0,0,0
88589,3,6,3,5
1916,1,1,73,42
837,0,0,0,0
444,5,5,0,1
21452,0,0,0,0
607,8,10,15,8
370,0,0,5,2
21403,0,0,12,2
21776,0,0,1,1
21402,0,0,12,2
21451,0,0,1,0
21450,0,0,1,0
1667,1,1,2,3
18982,2,2,3,4
24082,34,40,21,26
1917,0,0,55,38
23831,0,0,0,0
21366,0,0,1,0
18803,0,0,24,6
23917,9,11,12,11
1070,20,37,19,24
88047,24,17,23,18
19698,0,0,0,0
88259,1,2,5,5
17451,25,18,32,16
80472,1,1,9,9
80473,0,0,0,0
23832,0,0,0,0
1666,3,3,5,4
838,26,17,36,40
88300,2,2,6,1
87211,13,19,9,11
88301,2,4,7,4
88452,2,3,3,3
22249,2,1,3,3
88465,0,0,4,3
22245,20,7,6,9
22246,19,6,6,8
22247,0,0,1,0
88462,0,0,0,0
1907,0,0,22,7
88253,0,0,1,1
393,8,15,17,16
20750,4,0,4,7
1909,0,0,23,10
20749,25,26,25,31
21895,1,2,2,2
793,2,3,2,2
416,0,0,1,0
85657,10,3,18,4
1,1,1,4,11
84444,0,0,2,0
18550,0,0,1,0
1423,0,10,2,8
1438,0,10,2,8
578,28,17,39,42
11,7,4,16,15
79999,13,19,13,10
21894,1,0,2,4
79930,0,2,1,0
608,8,10,15,8
1668,2,2,3,3
1935,41,48,40,28
23835,0,0,0,0
88260,0,1,5,6
88381,12,8,14,18
80581,17,19,20,12
1908,0,0,27,3
847,47,33,36,41
24621,1,1,0,1
22585,6,3,11,5
75781,3,2,2,2
88345,11,8,27,9
23826,0,0,1,2
21099,0,0,0,0
1691,1,0,1,1
22921,28,30,25,25
24952,0,0,1,1
22920,24,14,14,19
22814,2,0,13,3
88344,9,8,15,8
22583,28,31,33,32
1526,0,0,1,3
23825,9,9,8,7
21081,0,0,0,1
21893,1,3,3,3
74217,1,1,1,2
88543,0,0,1,0
21087,0,0,0,1
79669,2,2,1,4
79676,2,1,1,2
73687,0,0,2,1
22260,2,0,3,2
85834,0,0,0,1
79670,1,1,2,1
80522,6,4,1,1
839,0,0,3,1
79679,0,0,1,0
88367,0,1,3,1
21307,1,1,0,0
24800,8,15,22,17
21882,43,51,51,36
347,1,1,1,0
79681,1,1,1,1
42657,2,2,2,2
10712,6,0,4,0
30806,0,0,0,0
65943,0,1,0,6
30807,0,4,0,5
30800,1,0,2,0
30732,1,5,2,6
10711,6,0,4,0
40295,2,8,2,9
40490,0,1,1,1
62014,0,1,0,7
765,0,0,0,0
37078,7,10,3,8
42624,0,0,0,0
15299,0,0,1,0
65940,0,3,1,3
30736,13,9,16,1
17285,0,1,0,0
30722,1,1,3,0
42660,1,1,2,1
57456,0,0,0,0
42625,1,1,1,1
40293,1,7,2,8
35119,3,5,0,6
30728,1,5,2,6
62015,1,2,0,8
10553,3,1,2,2
15301,0,1,1,0
15405,5,8,2,10
17715,3,1,0,1
30726,0,0,0,0
42712,0,0,1,0
63417,0,0,0,0
42634,2,2,2,2
42635,1,1,1,1
15406,4,9,2,9
10713,0,0,0,0
42710,1,1,1,1
30743,1,5,2,6
55345,1,1,1,1
30720,3,1,0,1
87745,0,1,2,1
30724,1,5,2,6
42711,1,1,0,1
30723,1,5,1,5
17248,1,2,1,1
62013,1,1,0,1
50436,3,2,4,1
50433,0,0,0,0
50432,1,1,1,1
50424,3,2,4,1
15404,0,4,1,4
42626,1,1,1,1
50423,3,2,4,1
56601,1,3,1,3
30802,0,5,1,5
9256,0,2,1,3
670,0,0,0,0
40898,0,0,0,0
9429,2,1,3,1
9428,0,0,0,0
2132,0,0,0,0
605,0,0,0,0
50531,1,7,1,10
774,0,1,0,2
40897,0,0,0,0
32976,3,11,2,10
18238,0,2,2,3
9468,1,2,0,2
9470,0,3,1,4
32519,4,0,11,0
48101,1,1,1,1
50418,1,1,1,1
40899,0,0,0,0
41776,7,1,6,1
45433,0,0,0,0
59378,6,1,1,0
59370,6,1,1,0
59407,1,2,0,2
59417,16,13,14,4
32946,2,1,5,2
669,0,0,0,0
45438,0,1,1,1
606,0,0,0,0
37930,0,0,0,0
41865,1,3,1,3
34730,0,5,0,6
50420,0,0,0,0
604,0,0,0,0
39613,0,0,1,0
54132,3,8,6,10
7134,1,0,2,1
9255,0,1,0,2
667,0,0,0,0
39806,0,0,0,0
39807,0,0,0,0
666,0,0,0,0
14255,3,5,5,6
40488,0,3,0,3
71178,0,0,0,0
39808,0,0,0,0
45434,0,0,0,0
33548,0,1,0,2
39805,0,0,0,0
