RD,AC,RL,AL,LL,GL,edgeID
0,3,0,1,0,3,0
0,0,0,0,0,0,1
2,0,1,0,1,0,3
2,0,1,0,1,0,4
0,0,0,0,0,0,5
0,0,0,0,0,0,8
0,3,0,1,0,3,11
0,0,0,0,0,0,14
0,0,1,0,0,0,20
0,0,0,0,0,0,21
0,0,1,0,0,0,22
2,0,2,0,1,0,24
2,1,1,0,0,0,25
3,0,3,0,0,0,26
3,3,2,2,1,2,27
18,2,12,2,12,0,30
19,2,13,2,13,0,31
1,0,1,0,1,0,32
2,1,0,1,1,0,33
1,0,1,0,1,0,34
1,1,1,1,0,0,35
0,0,4,0,0,0,37
0,0,4,0,0,0,38
0,0,0,0,0,0,41
1,0,0,0,1,0,42
1,0,1,0,1,0,43
5,0,5,3,6,0,55
3,0,1,3,1,0,56
2,0,4,0,5,0,57
0,0,0,0,0,0,59
0,0,1,0,0,0,65
0,0,2,0,0,0,66
0,0,3,0,0,0,67
0,0,1,0,0,0,68
0,0,1,0,0,0,69
0,0,2,0,0,0,70
0,0,3,0,0,0,74
0,0,1,0,0,0,75
0,0,1,0,0,0,78
3,0,4,3,3,0,90
0,0,1,0,0,0,92
0,0,4,0,0,0,94
0,0,0,0,0,0,107
0,1,0,1,0,3,108
0,0,0,0,0,0,112
0,0,0,0,0,0,119
0,0,1,0,0,0,121
0,0,0,1,1,1,123
1,2,4,1,2,0,124
0,0,0,0,0,0,129
0,0,0,0,0,0,130
2,1,0,1,1,0,135
2,1,0,1,1,0,136
5,6,7,15,9,4,142
0,0,2,1,2,0,143
5,6,7,14,9,4,144
0,0,1,0,1,0,153
0,0,0,0,0,0,154
0,0,1,0,1,0,155
0,1,1,1,1,1,167
0,1,0,1,0,1,168
2,1,0,0,0,0,169
2,1,0,0,0,0,170
0,0,1,1,1,0,172
1,0,0,0,0,1,174
1,0,0,0,0,2,181
0,0,0,0,0,3,182
0,0,0,0,0,0,190
2,1,0,0,0,0,191
2,0,2,0,2,0,195
2,0,2,0,2,0,196
0,0,0,0,0,0,197
0,0,0,0,0,0,198
1,8,5,3,1,0,202
1,0,2,0,1,2,205
1,0,1,0,1,2,206
0,0,1,0,0,0,207
2,2,6,0,2,0,208
3,3,5,1,3,1,209
0,1,0,0,0,4,211
0,1,0,0,0,4,213
0,0,0,0,0,0,226
6,7,3,9,5,0,227
6,7,3,9,5,0,228
0,0,0,0,0,1,239
0,0,0,0,0,1,240
0,0,0,0,0,0,241
0,0,0,0,0,0,243
0,0,5,0,1,0,245
0,0,5,0,1,0,246
0,0,0,0,0,0,247
1,1,1,0,1,1,251
0,0,0,0,0,0,252
0,0,0,1,0,0,253
3,0,1,2,4,1,264
1,1,2,0,1,2,268
1,1,0,0,0,2,269
0,0,2,0,1,0,270
1,0,0,0,0,0,275
1,0,0,0,0,0,276
0,0,1,0,0,0,278
0,0,1,0,0,1,279
2,5,1,1,1,1,282
0,0,0,0,0,0,283
0,0,1,0,0,0,286
1,0,1,1,1,0,289
1,1,0,0,0,0,292
0,3,0,0,0,0,295
0,1,0,2,0,0,330
2,0,0,0,0,0,344
0,0,0,0,0,4,347
2,3,5,1,2,1,349
2,0,2,3,2,1,361
0,0,0,0,0,2,370
1,0,2,3,2,3,373
1,1,1,1,1,0,381
5,5,7,14,9,4,390
1,0,2,3,2,9,393
0,0,2,0,2,0,398
0,0,2,0,2,0,416
1,0,0,0,1,1,423
0,0,0,0,0,2,426
0,1,1,0,1,2,444
0,0,0,0,0,4,450
0,0,0,0,0,0,456
0,0,3,1,0,1,457
0,0,3,1,0,1,458
0,0,1,2,1,0,463
0,0,2,0,0,0,466
0,0,2,0,0,0,467
0,0,0,0,0,0,469
0,0,0,0,0,4,476
3,24,2,17,2,21,494
0,0,0,0,0,0,502
2,0,0,0,1,0,503
0,0,0,11,0,9,512
0,0,17,0,1,0,513
0,0,17,11,1,9,514
1,0,4,0,1,0,516
0,0,0,0,0,5,528
0,0,0,0,0,0,532
0,0,1,0,0,0,533
0,0,1,0,0,0,534
0,0,17,0,2,0,536
0,0,0,0,1,0,537
1,0,1,0,0,7,550
1,0,3,0,0,12,551
0,0,2,0,0,5,552
0,0,0,0,0,5,553
0,0,2,0,0,0,554
1,1,2,2,2,2,559
0,0,1,0,0,0,572
2,2,5,0,2,0,573
0,0,1,0,0,0,575
0,0,0,0,0,0,576
0,3,1,2,2,0,578
1,4,7,3,1,4,579
1,1,6,1,1,4,580
0,0,0,0,0,2,583
2,0,1,0,5,0,585
0,0,1,0,0,0,588
1,0,2,1,0,1,591
0,0,2,0,0,5,595
0,0,3,0,0,1,607
0,0,2,0,0,2,608
0,2,0,0,0,3,610
1,2,0,0,0,0,611
1,0,0,0,0,3,612
0,0,0,0,0,0,616
0,1,0,0,0,0,617
0,1,0,0,0,0,618
0,0,4,0,2,0,619
3,0,6,2,7,0,620
3,0,2,2,5,0,621
0,0,0,0,0,0,622
0,0,0,0,0,0,624
0,0,0,0,0,0,625
0,0,0,0,0,0,630
1,1,0,0,0,2,631
1,1,0,0,0,0,632
0,1,0,0,0,0,633
0,1,0,0,0,0,634
0,0,0,0,0,0,635
1,0,0,2,1,1,636
0,0,0,0,0,0,639
0,0,0,0,0,0,640
0,0,0,0,0,0,641
0,0,0,0,0,0,643
0,0,0,0,0,0,645
0,0,0,0,0,0,646
0,0,0,0,0,1,648
0,0,0,0,0,1,650
0,0,0,0,0,0,651
1,1,0,1,0,0,653
0,0,1,0,1,0,654
0,0,0,0,0,4,655
0,0,0,0,0,0,658
0,0,0,0,0,0,659
0,0,0,0,0,0,660
0,0,0,0,0,0,661
0,0,0,0,0,0,662
0,0,1,0,0,5,674
3,1,6,1,3,1,678
3,8,7,3,5,0,686
2,8,7,3,4,0,688
1,2,1,2,1,0,691
0,0,0,0,0,1,720
14,10,6,9,13,0,724
0,0,1,0,0,1,726
0,0,1,0,0,1,727
0,0,0,0,0,0,728
10,10,1,10,10,0,730
0,0,0,0,0,1,731
0,0,0,0,0,2,733
0,0,0,0,0,0,734
0,0,0,0,0,2,735
10,12,29,26,29,20,752
0,0,1,0,1,0,754
9,8,39,34,37,6,758
0,0,0,0,0,1,787
2,3,0,2,0,3,788
2,3,0,2,0,2,789
0,0,0,0,0,0,791
0,0,0,0,0,1,792
0,0,0,0,0,0,793
0,0,0,0,0,0,794
0,0,0,0,0,0,795
6,0,1,0,2,1,800
1,2,1,0,0,3,802
0,3,1,1,1,0,836
0,0,0,1,0,0,837
0,3,1,2,1,0,838
0,0,0,0,0,0,839
3,0,0,0,1,0,846
5,1,2,3,2,0,848
2,0,2,4,3,0,850
0,4,0,3,0,3,855
0,1,0,1,4,7,857
0,0,0,1,0,0,866
0,0,2,0,2,0,877
0,0,6,1,9,0,882
2,5,0,3,0,0,886
0,0,6,1,9,0,899
0,0,0,0,0,0,901
1,3,4,2,1,4,907
0,0,0,0,0,0,918
0,0,0,0,0,0,920
0,0,0,0,0,0,921
0,0,0,0,0,0,922
0,0,0,0,0,0,935
0,0,0,0,0,0,936
0,0,0,0,0,0,937
0,0,0,0,0,0,960
0,0,0,0,0,0,961
0,0,0,0,0,0,962
0,0,0,0,0,0,980
0,0,0,0,0,0,1032
0,0,2,2,2,0,1051
0,0,0,0,0,0,1052
0,0,2,2,2,0,1053
2,2,2,2,1,0,1060
0,0,0,0,0,0,1067
2,1,3,7,2,2,1070
0,0,0,0,0,0,1076
0,0,0,0,0,2,1077
0,0,0,0,0,2,1078
1,1,4,3,3,2,1080
0,0,0,1,0,0,1089
1,2,2,1,2,0,1090
1,4,3,3,2,1,1097
0,0,0,1,0,2,1111
0,0,0,0,0,0,1121
7,19,5,12,3,7,1126
0,0,4,0,1,0,1127
0,0,1,0,0,2,1129
0,0,0,0,0,2,1130
0,0,1,0,0,0,1131
1,1,0,1,0,0,1133
6,4,2,2,1,1,1134
0,0,0,0,0,0,1139
0,0,0,0,0,0,1140
0,0,0,0,0,0,1141
2,0,2,0,1,0,1145
2,0,1,0,1,0,1146
0,0,1,0,0,0,1147
1,0,0,0,0,4,1153
2,0,0,1,1,0,1154
0,0,0,0,0,4,1155
1,0,0,1,1,2,1156
0,1,0,0,0,0,1160
0,1,0,0,0,7,1161
0,0,0,0,0,7,1162
1,1,1,1,1,1,1165
3,5,3,5,3,0,1184
10,9,2,10,10,0,1188
0,0,0,0,0,0,1189
10,9,2,10,10,0,1190
0,1,0,1,0,0,1192
0,1,0,1,0,0,1193
0,0,0,0,0,0,1195
0,0,0,0,0,0,1196
0,0,0,0,0,0,1197
0,0,0,0,0,0,1199
0,0,0,0,0,0,1200
0,0,1,0,1,0,1201
4,5,6,6,2,0,1202
4,5,5,6,1,0,1203
5,8,6,6,3,0,1204
0,0,2,1,2,1,1205
5,8,6,7,3,1,1207
0,0,0,1,0,7,1218
1,0,0,0,0,3,1227
0,0,0,0,0,0,1253
0,0,0,0,0,0,1254
0,0,0,0,0,0,1256
0,1,0,0,0,7,1289
0,1,0,0,0,7,1290
0,0,0,0,0,0,1291
0,0,5,0,0,3,1299
0,0,5,0,0,3,1300
11,22,7,15,11,0,1303
1,0,3,0,1,5,1313
0,0,5,0,0,3,1314
1,0,6,0,1,2,1315
3,0,1,0,1,0,1328
4,0,0,0,6,0,1329
3,0,0,0,6,0,1330
1,0,0,0,0,0,1331
1,0,0,0,0,0,1335
1,0,0,0,0,0,1337
2,0,0,0,0,0,1338
6,2,20,4,6,0,1340
3,0,1,0,1,0,1343
0,0,1,1,0,2,1349
0,0,1,1,0,3,1350
0,0,0,0,0,1,1351
7,1,4,1,8,0,1352
7,0,8,1,11,0,1353
2,1,10,2,7,0,1354
7,18,2,9,3,6,1358
0,0,0,0,0,0,1359
7,18,2,9,3,6,1360
4,3,1,4,2,0,1377
3,2,0,3,1,0,1378
0,0,0,0,0,0,1418
0,0,0,0,0,0,1419
0,2,1,0,0,3,1423
0,0,1,0,1,0,1444
3,1,1,3,2,9,1448
5,3,4,4,4,9,1449
0,0,2,0,1,0,1453
