RD,AC,RL,AL,LL,GL,edgeID
0,0,0,0,0,0,1141
0,0,0,0,0,0,1145
0,0,0,0,0,0,1146
0,0,0,0,0,0,1147
0,0,0,0,1,4,1153
1,1,0,0,1,0,1154
1,1,0,1,0,5,1155
2,0,0,1,0,5,1156
1,0,0,2,0,2,1160
1,0,1,1,1,5,1161
0,0,1,1,1,7,1162
0,0,3,0,1,0,1165
7,3,2,1,3,0,1184
7,5,2,5,7,0,1188
0,0,0,0,0,0,1189
7,5,2,5,7,0,1190
0,0,0,0,0,0,1192
0,0,0,0,0,0,1193
2,2,0,1,1,0,1195
2,2,0,1,1,0,1196
0,0,0,0,0,0,1197
0,0,0,0,0,0,1199
0,0,0,0,0,0,1200
1,0,2,2,1,0,1201
5,7,7,8,2,0,1202
4,7,7,6,1,0,1203
5,16,6,9,1,0,1204
1,0,0,0,0,1,1205
4,16,6,9,1,1,1207
0,0,0,0,0,3,1218
0,0,0,0,0,5,1227
0,0,0,0,0,0,1253
0,0,0,0,0,0,1254
2,2,0,1,1,0,1256
0,0,0,0,0,4,1289
0,1,0,1,0,4,1290
0,1,0,1,0,0,1291
0,0,9,1,1,3,1299
0,0,9,1,1,3,1300
5,14,0,8,4,0,1303
0,0,3,0,0,1,1313
0,0,9,0,0,1,1314
0,0,8,0,0,0,1315
5,0,0,0,3,0,1328
6,0,3,2,5,0,1329
3,0,3,2,2,0,1330
3,0,0,0,3,0,1331
3,0,0,0,3,0,1335
0,0,0,0,0,0,1337
3,0,0,0,3,0,1338
3,1,24,4,9,0,1340
2,0,0,0,0,0,1343
0,0,1,0,0,1,1349
0,0,1,0,0,1,1350
0,0,0,0,0,0,1351
9,0,7,1,4,0,1352
9,0,12,1,12,1,1353
8,0,13,0,12,1,1354
6,21,4,12,3,9,1358
0,0,0,0,0,0,1359
6,21,4,12,3,9,1360
5,1,0,0,2,0,1377
5,1,0,0,2,0,1378
2,0,1,0,1,0,1418
1,0,0,0,0,1,1419
0,0,0,0,0,0,1423
1,0,0,0,0,0,1444
2,2,1,5,2,6,1448
4,4,1,5,0,7,1449
0,0,3,0,2,0,1453
0,0,3,0,3,0,1454
0,0,0,0,0,0,1459
1,1,2,1,2,0,1463
0,0,0,0,0,0,1464
0,0,0,0,0,0,1465
1,0,2,1,1,0,1469
0,0,0,0,0,0,1473
1,3,0,0,0,0,1474
1,3,0,0,0,0,1475
0,0,0,0,1,0,1476
0,0,2,0,0,1,1481
0,0,0,0,0,0,1484
0,0,0,0,0,0,1489
0,0,0,0,0,0,1490
0,0,0,0,0,0,1491
2,0,0,1,1,0,1492
2,0,0,1,1,0,1493
4,0,1,1,3,0,1495
2,0,1,0,3,0,1497
0,0,0,0,1,0,1498
0,0,0,0,0,6,1503
0,0,2,1,1,0,1505
6,2,6,3,5,38,1508
13,12,18,27,13,3,1509
4,11,1,6,5,2,1523
3,0,5,1,4,1,1526
0,0,0,0,0,0,1532
0,0,0,0,0,0,1533
1,1,4,0,2,0,1541
1,1,0,0,2,0,1543
0,0,4,0,0,0,1544
0,0,1,0,2,0,1545
0,0,5,0,2,0,1546
3,0,0,0,2,0,1553
3,1,1,1,1,0,1563
1,1,2,2,1,0,1564
2,0,1,1,0,0,1565
0,0,0,0,0,0,1570
0,0,0,0,0,0,1571
0,0,0,0,0,0,1572
0,0,0,0,0,6,1575
2,1,0,0,0,0,1579
0,0,2,0,1,0,1587
0,0,2,0,1,0,1588
0,0,0,0,0,0,1589
0,0,0,3,0,0,1590
3,0,0,0,1,0,1596
3,0,1,0,1,0,1597
0,0,1,0,0,0,1598
0,0,0,0,0,1,1600
0,0,0,0,0,0,1603
0,0,1,0,0,0,1604
1,0,1,1,1,0,1606
0,0,0,0,0,0,1607
1,0,1,1,1,0,1608
0,0,0,0,1,0,1609
0,0,0,0,1,0,1611
3,1,1,0,3,0,1635
2,1,1,0,1,0,1637
1,0,0,0,0,0,1641
1,0,0,0,0,0,1656
1,0,0,0,0,0,1657
0,0,0,0,0,0,1658
1,0,0,0,0,0,1659
2,0,0,0,0,0,1661
0,0,0,0,0,0,1662
0,0,0,0,0,0,1663
0,0,0,0,0,0,1664
1,0,3,0,2,0,1666
1,0,3,0,2,1,1667
0,0,0,0,0,1,1668
2,3,3,4,1,1,1704
1,0,2,0,1,0,1707
1,0,0,0,0,0,1717
1,0,2,0,1,1,1718
0,0,2,0,1,1,1719
0,0,0,0,0,0,1731
1,0,0,0,0,2,1732
1,0,0,0,0,2,1733
1,0,0,0,0,2,1741
0,0,0,0,0,0,1742
0,0,0,0,0,0,1745
0,0,0,0,0,2,1747
1,0,0,0,0,0,1748
2,0,2,1,2,0,1761
2,0,2,1,2,0,1762
0,0,0,0,0,0,1763
0,1,4,2,7,0,1767
0,1,4,2,6,0,1768
0,0,0,0,1,0,1769
0,0,4,1,3,0,1776
0,0,0,0,1,0,1784
0,0,0,0,1,0,1785
0,0,0,0,0,0,1786
0,0,1,0,0,0,1790
0,0,0,0,0,0,1796
1,3,0,3,1,0,1797
1,3,0,3,1,0,1798
1,4,0,1,1,7,1799
0,0,2,0,1,0,1802
0,0,2,0,2,0,1803
0,0,1,0,0,0,1805
0,0,0,0,0,0,1807
0,0,0,0,0,0,1809
0,0,0,0,0,0,1810
0,0,0,0,0,0,1812
0,0,0,0,0,0,1816
0,0,0,0,0,0,1818
0,0,0,0,0,0,1822
0,0,0,0,0,0,1824
0,0,0,0,0,0,1832
0,0,0,0,0,0,1833
0,0,0,0,0,0,1836
2,0,1,0,0,0,1837
2,0,1,0,0,0,1838
0,0,0,0,0,0,1840
0,0,0,0,0,0,1842
0,0,2,0,1,0,1858
0,0,1,0,0,2,1863
0,0,0,0,0,0,1864
0,0,1,0,0,2,1865
1,0,0,0,0,0,1866
0,0,0,0,0,0,1867
0,0,0,0,0,0,1869
0,0,0,0,0,0,1870
0,0,0,0,0,0,1871
0,0,0,0,0,0,1878
1,0,0,0,0,0,1879
1,0,0,0,0,0,1883
2,0,5,2,3,0,1885
3,0,5,2,3,0,1886
1,0,0,0,0,0,1887
0,0,0,0,0,0,1888
0,0,0,0,0,0,1889
3,4,2,3,2,0,1891
4,5,1,2,3,0,1892
1,1,1,1,1,0,1893
0,0,0,0,0,1,1894
0,0,0,0,0,0,1895
3,4,2,3,2,0,1897
0,0,0,0,0,6,1902
0,0,0,0,0,0,1904
0,0,0,0,0,0,1905
0,0,0,0,0,0,1906
0,0,0,0,0,0,1907
0,0,0,0,0,0,1908
0,0,0,0,0,0,1909
0,0,0,0,0,0,1916
0,0,0,0,0,0,1917
5,3,6,4,7,39,1926
2,1,2,2,1,0,1929
2,1,1,2,1,0,1930
0,0,1,0,0,0,1931
0,0,0,0,0,0,1936
0,0,0,0,0,0,1937
0,0,0,0,0,0,1938
6,4,7,1,2,2,1951
0,0,0,3,0,0,2004
1,1,2,0,1,0,2005
1,1,2,3,1,0,2006
2,1,0,1,2,4,2007
1,0,0,0,0,1,2008
2,0,1,0,1,1,2010
0,1,4,1,0,0,2011
2,1,5,1,1,1,2012
0,0,0,0,0,0,2022
0,0,0,0,0,0,2023
4,0,2,3,5,7,2030
2,0,2,2,1,1,2035
1,0,1,0,0,0,2041
0,0,0,0,0,0,2042
1,0,1,0,0,0,2043
0,0,0,0,0,0,2050
0,0,0,0,0,0,2051
0,0,2,2,0,0,2055
0,1,0,0,0,0,2056
3,2,2,2,3,1,2066
0,0,0,0,0,0,2088
1,0,1,0,0,0,2089
2,2,2,2,2,1,2115
0,1,1,0,0,0,2119
0,0,0,0,0,0,2122
0,0,0,0,0,0,2123
0,0,0,0,0,0,2124
0,0,0,0,0,0,2125
2,0,2,0,0,0,2126
2,0,2,0,0,0,2127
0,0,1,0,0,0,2146
0,0,1,0,0,0,2147
2,3,1,2,1,5,2152
0,0,0,0,0,5,2166
2,3,1,2,1,0,2167
2,2,0,0,0,0,2199
1,0,0,0,0,12,2204
1,0,0,0,0,0,2205
4,0,0,0,1,0,2206
4,0,0,0,1,12,2207
3,0,0,0,0,0,2208
1,0,0,1,2,0,2209
0,0,0,1,1,0,2211
0,0,0,0,0,2,2212
0,0,2,1,1,2,2213
0,0,2,1,1,0,2214
0,0,0,0,0,0,2216
0,0,2,0,1,0,2219
0,0,0,0,0,0,2222
0,0,2,0,0,0,2223
1,0,2,1,2,0,2224
1,0,0,1,2,0,2225
0,0,0,0,0,0,2228
0,0,0,0,0,0,2229
1,0,1,1,1,0,2230
1,0,1,0,3,0,2243
1,0,1,0,3,0,2245
1,2,2,2,2,0,2246
1,2,2,2,2,1,2247
0,0,0,0,0,1,2248
6,4,3,4,10,0,2249
6,4,4,4,10,0,2250
0,0,1,0,0,0,2251
3,2,2,2,4,0,2252
0,0,0,0,0,0,2253
3,2,2,2,4,0,2254
0,0,5,0,0,3,2256
6,4,9,4,10,3,2257
2,0,1,0,0,0,2258
3,3,1,3,2,0,2261
0,0,0,0,0,0,2262
3,3,1,3,2,0,2263
2,1,0,0,0,0,2265
5,4,3,5,4,2,2266
4,4,3,5,4,5,2267
1,0,0,0,0,3,2268
1,1,1,1,1,1,2270
5,5,4,6,5,0,2271
4,4,3,5,4,1,2272
0,0,0,0,0,0,2273
0,0,0,0,0,0,2275
0,0,0,0,0,0,2276
0,0,0,0,0,6,2277
2,3,6,3,6,10,2280
9,4,7,2,13,0,2283
0,0,0,0,0,0,2298
0,0,0,0,0,0,2299
0,0,0,0,0,0,2300
0,0,0,0,0,0,2301
0,0,0,0,0,0,2302
0,0,0,0,0,0,2303
0,0,0,0,0,0,2304
0,0,0,0,0,0,2305
0,0,0,0,0,0,2307
0,0,0,0,0,0,2308
0,0,0,0,0,0,2310
0,0,0,0,0,0,2311
0,0,0,0,0,0,2313
0,0,0,0,0,0,2316
0,0,0,0,0,2,2317
0,0,0,0,0,0,2321
0,0,0,0,0,0,2323
0,0,0,0,0,0,2325
0,0,0,0,0,0,2326
1,0,1,0,1,0,2329
0,0,0,0,0,0,2332
0,0,0,0,0,0,2353
0,0,0,0,0,0,2355
0,0,0,0,0,0,2357
0,0,0,0,0,0,2358
2,3,3,3,4,0,2363
1,1,3,3,4,0,2364
0,0,0,0,0,2,2378
0,0,0,0,0,2,2390
3,3,1,4,3,16,2399
3,2,6,6,6,0,2402
2,1,1,0,2,0,2412
4,2,7,6,8,0,2413
1,0,1,0,2,0,2414
3,2,0,2,1,12,2419
0,0,0,0,0,0,2423
0,0,0,0,0,0,2424
0,0,0,0,0,0,2425
2,1,6,6,6,0,2426
0,0,0,0,0,1,2432
2,0,1,0,3,0,2447
3,0,3,2,1,1,2467
0,2,6,6,5,1,2470
2,0,1,0,1,0,2471
1,0,1,0,0,0,2474
0,0,0,0,0,0,2475
1,11,2,2,0,2,2476
1,11,2,2,0,2,2477
8,8,3,6,3,1,2479
11,8,6,9,9,1,2480
3,0,3,5,6,2,2481
1,0,1,1,1,0,2482
1,0,1,1,1,0,2483
1,1,0,0,0,0,2485
3,4,0,1,1,0,2489
0,0,0,1,0,0,2490
1,0,1,0,0,1,2491
1,0,1,0,0,1,2492
0,0,1,0,0,0,2494
0,0,0,1,0,1,2495
0,0,1,0,0,0,2496
0,0,2,1,0,1,2497
4,4,7,13,9,0,2502
4,5,6,13,8,1,2503
0,1,1,0,1,1,2504
1,0,2,1,3,0,2509
0,0,2,0,2,0,2510
1,0,4,1,3,0,2511
0,0,0,1,0,0,2512
3,0,2,0,1,0,2513
3,0,2,1,1,0,2514
0,0,0,0,0,0,2519
3,0,10,1,14,0,2520
3,0,10,1,14,0,2521
1,0,2,0,0,0,2523
2,0,3,0,2,0,2524
3,0,1,0,2,0,2525
0,1,0,1,0,0,2526
0,1,0,1,0,0,2527
0,0,0,0,0,0,2528
0,0,0,0,0,0,2533
2,0,8,0,2,2,2537
1,0,1,0,0,0,2545
0,0,0,0,0,0,2546
0,0,0,0,0,5,2560
0,0,0,0,0,0,2568
0,1,1,1,0,0,2593
0,1,0,1,0,0,2594
0,2,0,2,0,3,2596
3,0,6,7,9,0,2600
3,0,6,7,9,0,2601
0,0,0,0,0,0,2602
4,4,2,11,4,0,2603
0,0,1,0,0,2,2611
0,0,1,0,0,0,2627
0,0,0,0,0,2,2628
1,0,1,0,1,0,2636
0,0,5,1,4,1,2641
0,1,1,1,0,0,2652
0,0,0,0,0,2,2653
1,0,0,0,1,3,2654
1,0,0,0,1,0,2656
7,14,1,7,4,4,2690
0,0,0,0,0,0,2702
0,0,2,0,0,0,2722
0,6,2,4,3,0,2723
0,6,4,4,3,0,2724
3,0,0,3,1,6,2725
6,13,0,17,1,43,2726
3,13,0,14,2,37,2727
7,1,12,1,13,0,2728
7,1,12,1,13,0,2729
0,0,0,0,0,0,2730
0,0,0,0,0,0,2734
0,0,0,0,0,0,2735
0,0,0,0,0,0,2736
1,2,0,0,1,1,2738
1,0,1,2,0,3,2740
0,0,0,0,0,0,2751
2,0,1,0,2,0,2752
5,1,11,1,11,0,2754
0,0,1,0,0,0,2756
0,0,0,0,0,0,2759
0,0,0,0,0,0,2760
2,0,2,0,2,0,2762
0,0,0,0,0,0,2763
0,0,0,0,0,0,2764
0,1,1,1,0,1,2769
0,0,0,0,0,0,2772
0,0,0,0,0,0,2773
0,0,1,0,0,0,2778
0,0,0,0,0,0,2784
0,0,1,1,1,0,2785
0,0,1,1,1,0,2786
3,0,0,1,2,0,2787
3,1,1,2,2,1,2789
0,0,0,0,0,2,2793
0,0,0,0,0,0,2794
0,1,0,1,0,0,2795
0,1,0,1,0,2,2796
0,0,0,0,0,0,2797
0,0,0,0,0,0,2803
0,0,0,0,0,0,2804
0,0,0,0,0,0,2805
7,4,2,4,5,0,2810
7,4,2,4,5,0,2811
1,1,2,2,3,0,2813
1,1,5,2,4,0,2814
0,0,3,0,1,0,2815
2,0,3,2,2,1,2819
0,0,0,0,0,2,2822
0,0,0,0,0,2,2824
1,1,1,1,0,1,2828
0,3,3,3,0,2,2832
0,0,5,0,2,0,2839
0,0,2,0,1,0,2840
0,0,0,0,0,0,2845
0,0,0,0,0,1,2853
0,0,0,0,0,1,2854
0,0,0,0,0,0,2855
7,1,12,1,13,0,2860
7,1,12,1,13,0,2861
0,0,0,0,0,0,2862
7,1,12,1,13,0,2863
0,0,0,0,0,0,2864
2,1,1,0,3,0,2866
0,0,0,0,0,27,2873
0,1,0,0,0,0,2876
0,1,0,0,0,0,2879
2,0,0,0,1,0,2880
2,1,0,0,1,0,2881
0,0,0,0,0,0,2885
0,0,0,0,0,0,2886
0,0,0,0,0,0,2888
0,0,0,0,0,0,2889
0,0,0,0,0,0,2890
1,0,1,0,1,1,2894
0,0,0,0,0,0,2895
1,0,1,0,1,1,2896
0,0,0,0,0,0,2900
0,0,0,0,0,0,2902
0,0,2,2,0,33,2909
0,0,2,2,0,6,2911
0,0,0,0,0,6,2916
0,6,4,4,3,6,2917
0,0,0,0,0,7,2922
0,0,0,0,0,1,2924
0,0,0,0,0,0,2942
2,0,2,1,0,0,2943
2,0,2,1,0,0,2944
0,0,0,0,0,0,2947
4,1,1,2,1,7,2957
7,1,1,0,1,0,2961
1,1,1,0,1,0,2974
1,0,0,0,0,0,2980
6,1,1,0,1,0,2984
0,0,0,0,0,0,2987
0,0,0,0,0,0,2989
0,0,0,0,0,0,2990
0,0,1,1,1,0,2991
2,3,0,4,1,0,3013
0,1,0,3,0,0,3027
2,3,1,2,3,0,3028
2,0,2,0,2,0,3030
0,0,0,0,0,0,3031
2,0,2,0,2,0,3032
0,0,0,0,0,1,3034
1,0,0,0,1,0,3040
1,0,0,0,1,0,3041
0,0,0,0,0,0,3042
0,0,1,1,1,0,3043
0,0,0,0,0,9,3053
10,2,9,7,7,11,3054
10,2,9,7,7,2,3055
3,1,14,4,7,1,3058
1,0,2,0,1,0,3062
4,3,2,5,6,0,3088
9,0,7,5,6,0,3095
3,0,2,1,2,2,3098
1,2,0,2,1,7,3109
10,0,4,1,3,0,3112
5,2,1,3,6,1,3115
1,0,1,1,1,1,3118
2,0,1,0,2,0,3149
0,0,0,0,0,0,3150
2,0,1,0,2,0,3151
2,1,1,1,1,0,3155
4,1,2,2,1,0,3156
0,0,1,0,1,0,3158
0,0,0,0,0,0,3159
0,0,1,0,1,0,3160
0,0,0,0,0,0,3163
0,0,0,0,0,0,3173
0,0,0,0,0,0,3174
0,0,0,0,0,0,3175
0,0,0,0,0,0,3203
0,0,0,0,0,0,3204
0,0,0,0,0,0,3206
0,0,0,0,0,0,3207
0,0,1,0,0,11,3209
0,0,1,0,0,0,3210
0,0,0,0,0,0,3213
0,0,0,0,0,0,3216
0,0,0,0,0,0,3217
0,0,0,0,0,0,3218
0,0,0,0,0,0,3219
1,1,0,1,0,0,3221
1,0,0,0,0,0,3223
0,0,0,0,0,0,3224
1,0,0,0,0,0,3225
0,0,0,0,0,0,3229
0,0,0,0,0,0,3231
2,0,1,1,0,0,3235
2,0,0,1,0,0,3236
0,0,1,0,0,0,3237
0,0,0,0,0,0,3238
0,0,0,0,0,0,3239
0,0,0,0,0,0,3240
1,1,2,1,0,0,3241
1,1,2,1,0,0,3242
0,0,0,0,0,0,3243
1,0,3,4,4,1,3247
1,0,3,4,4,1,3248
0,0,0,0,0,0,3249
1,3,2,2,1,0,3253
1,3,1,2,1,0,3254
0,0,0,0,0,1,3256
0,0,0,0,0,0,3257
0,0,0,0,0,1,3258
1,0,2,0,0,1,3259
1,0,2,0,0,0,3261
0,0,1,1,0,1,3264
2,0,2,1,2,0,3268
0,0,0,0,0,0,3270
2,0,1,0,0,1,3281
0,0,0,0,0,0,3303
1,9,2,4,1,0,3315
1,9,1,4,0,0,3316
0,0,1,0,1,0,3317
2,0,3,1,3,4,3325
0,0,0,0,0,6,3336
2,0,1,0,0,3,3342
1,5,2,2,1,1,3355
1,1,1,4,2,0,3361
0,2,0,0,1,3,3363
0,2,0,0,1,3,3364
0,0,0,0,0,0,3365
1,0,0,0,1,0,3373
0,0,0,0,0,0,3374
0,1,0,0,0,0,3375
2,0,0,0,1,0,3379
7,11,2,13,7,4,3380
5,5,2,2,3,0,3381
0,0,0,0,0,0,3382
5,5,2,2,3,0,3383
0,0,1,0,0,1,3389
8,22,8,31,10,11,3400
3,0,2,1,2,11,3406
10,19,7,30,9,10,3413
14,3,8,2,7,0,3415
0,0,0,0,0,0,3422
0,0,0,0,0,0,3424
1,0,5,5,5,0,3436
2,2,1,2,1,1,3447
0,0,0,0,0,0,3482
1,5,1,3,3,1,3484
1,1,2,2,2,6,3507
1,7,2,9,1,5,3510
1,0,1,0,3,0,3528
1,1,0,1,0,0,3549
1,0,0,1,0,0,3550
0,4,2,1,0,5,3555
1,0,0,0,1,0,3560
0,6,2,12,2,0,3561
0,0,0,0,0,0,3576
0,0,0,0,0,0,3577
0,0,0,0,0,0,3584
0,0,0,0,0,0,3595
0,0,0,0,0,0,3597
0,0,0,0,0,0,3602
2,1,0,0,1,0,3603
2,1,0,0,1,0,3604
6,24,3,10,3,0,3619
4,1,3,1,1,0,3622
4,1,3,1,1,0,3623
0,0,0,0,0,0,3624
0,0,0,0,0,0,3628
0,0,0,0,0,0,3629
0,0,0,0,0,0,3630
0,0,0,0,0,0,3632
1,2,0,0,0,0,3634
0,0,0,0,0,0,3636
1,2,2,3,3,2,3640
0,0,0,0,0,0,3647
0,0,0,0,0,0,3649
6,24,3,10,3,0,3655
0,0,0,0,0,0,3656
1,0,0,0,0,0,3657
2,3,3,4,5,0,3658
8,24,3,11,3,0,3660
2,0,1,0,0,0,3661
3,3,4,4,4,0,3665
1,1,0,2,1,0,3676
4,1,1,1,1,1,3687
0,0,0,0,0,9,3691
2,2,1,1,1,0,3711
1,1,0,1,2,1,3739
1,0,0,0,1,0,3749
0,0,0,1,1,2,3750
0,0,0,0,1,1,3751
1,0,0,1,1,3,3752
0,1,0,0,0,0,3755
1,1,0,5,0,3,3789
0,0,0,0,0,0,3794
