RD,AC,RL,AL,LL,GL,edgeID
0,0,0,0,0,4,0
0,0,0,0,0,0,1
2,0,3,0,1,0,3
2,0,3,0,1,0,4
0,0,0,0,0,0,5
0,0,2,0,1,0,8
0,0,0,0,0,4,11
0,0,0,0,0,0,14
0,0,0,0,0,0,20
0,0,0,0,0,0,21
0,0,0,0,0,0,22
2,0,3,0,1,0,24
5,2,4,2,1,0,25
2,0,4,1,1,0,26
5,2,3,3,1,0,27
14,2,6,6,7,1,30
16,3,8,7,9,2,31
1,0,1,0,1,2,32
2,0,1,0,2,0,33
2,0,1,0,2,0,34
0,0,0,0,0,0,35
0,0,5,0,1,0,37
0,0,5,0,1,0,38
2,0,0,0,0,0,41
0,0,0,0,0,1,42
0,0,0,0,0,0,43
5,4,9,1,9,0,55
3,4,7,1,4,0,56
2,0,2,0,5,0,57
0,0,0,0,0,0,59
0,0,0,0,0,0,65
0,0,2,0,0,0,66
0,0,2,0,0,0,67
0,0,0,0,0,0,68
0,0,0,0,0,0,69
0,0,0,0,0,0,70
0,0,0,0,0,0,74
0,0,0,0,0,0,75
0,0,2,0,0,0,78
1,2,1,4,2,1,90
0,0,0,0,0,0,92
0,0,0,0,0,0,94
0,0,0,0,0,0,107
0,0,0,0,0,6,108
0,0,0,0,0,0,112
0,0,0,0,0,0,119
0,0,0,0,0,0,121
0,0,0,0,1,0,123
0,0,2,1,0,0,124
0,0,0,0,0,0,129
0,0,0,0,0,0,130
2,0,0,0,1,0,135
2,0,0,0,1,0,136
2,3,13,19,11,2,142
0,0,1,0,1,0,143
2,3,14,19,12,2,144
0,0,1,0,1,0,153
0,0,0,0,0,0,154
0,0,1,0,1,0,155
0,0,1,0,1,0,167
0,0,0,0,0,0,168
0,0,0,0,0,0,169
0,0,0,0,0,0,170
0,0,0,0,0,0,172
0,0,0,0,0,0,174
0,0,0,1,1,2,181
0,0,0,1,1,2,182
0,0,0,0,0,0,190
0,0,0,0,0,0,191
0,0,1,0,2,0,195
0,0,1,0,2,0,196
0,0,0,0,0,0,197
0,0,0,0,0,0,198
0,4,7,4,1,0,202
1,0,0,3,3,0,205
1,0,0,3,3,0,206
0,0,0,0,0,0,207
0,0,1,0,0,0,208
0,0,1,1,0,0,209
0,3,0,0,0,4,211
0,2,0,0,0,4,213
0,0,0,0,0,0,226
3,8,3,8,3,0,227
3,8,3,8,3,0,228
0,0,0,0,0,1,239
0,0,0,0,0,1,240
0,0,0,0,0,0,241
0,0,0,0,0,0,243
0,0,6,0,2,0,245
0,0,3,0,2,0,246
0,0,3,0,0,0,247
0,0,1,0,1,1,251
1,1,6,1,1,0,252
0,0,6,0,1,0,253
4,0,2,2,1,0,264
1,0,0,1,1,2,268
1,1,0,1,1,2,269
0,1,0,0,0,0,270
0,0,0,0,0,0,275
0,0,0,0,0,0,276
0,0,2,0,0,0,278
0,0,2,0,0,1,279
2,3,1,2,2,2,282
0,0,0,0,0,0,283
0,0,2,0,0,0,286
3,2,2,0,1,2,289
0,0,0,0,0,0,292
0,0,0,0,0,0,295
1,3,1,3,1,0,330
1,1,0,0,0,0,344
0,0,0,0,0,1,347
0,0,2,1,0,0,349
2,2,1,4,0,0,361
0,0,2,0,0,2,370
2,2,3,4,0,2,373
0,0,0,0,0,0,381
2,3,13,19,10,6,390
2,0,4,3,0,10,393
1,0,3,0,4,0,398
0,0,5,0,3,0,416
2,0,2,0,2,2,423
0,0,2,2,1,2,426
0,0,0,0,0,1,444
0,0,0,0,0,5,450
0,0,0,1,1,1,456
2,1,5,1,1,2,457
2,1,5,0,0,3,458
0,0,0,0,0,0,463
0,0,0,0,0,0,466
0,0,0,0,0,0,467
0,0,0,0,0,0,469
0,0,0,0,0,4,476
12,31,5,20,7,29,494
0,0,0,2,1,0,502
0,0,0,0,0,0,503
0,0,0,11,1,11,512
0,0,13,0,2,0,513
0,0,13,11,3,11,514
0,0,5,0,0,1,516
0,0,0,1,0,8,528
0,0,0,0,0,0,532
0,0,3,0,1,0,533
0,0,3,0,1,0,534
0,0,13,0,2,0,536
0,0,0,0,0,0,537
0,0,1,0,1,7,550
0,0,2,0,1,13,551
0,0,1,0,0,6,552
0,0,0,0,0,6,553
0,0,1,0,0,0,554
0,0,1,3,3,1,559
0,0,0,0,0,1,572
0,0,1,0,0,1,573
0,0,3,0,1,0,575
0,0,0,0,0,0,576
2,5,4,3,3,1,578
2,5,6,3,3,6,579
0,0,2,0,0,5,580
0,0,0,0,0,0,583
4,2,5,0,5,0,585
0,0,0,0,0,0,588
0,0,0,0,1,0,591
0,0,0,0,1,1,595
2,0,0,1,3,0,607
2,0,2,1,3,5,608
0,2,1,2,1,2,610
2,2,1,2,1,1,611
2,0,0,0,0,3,612
0,0,0,0,0,0,616
0,1,0,1,0,0,617
0,1,0,1,0,0,618
0,0,3,0,1,1,619
6,2,6,3,6,1,620
6,2,3,3,5,0,621
0,0,0,0,0,0,622
0,1,0,0,0,0,624
0,1,0,0,0,0,625
0,1,0,1,0,0,630
0,0,0,0,0,3,631
1,0,1,0,0,0,632
1,0,0,0,0,0,633
1,0,0,0,0,0,634
0,0,0,0,0,0,635
0,1,1,0,4,2,636
0,0,0,0,0,0,639
0,0,0,0,0,0,640
0,0,0,0,0,0,641
0,0,0,0,0,0,643
0,0,0,0,0,0,645
0,0,0,0,0,0,646
0,1,0,0,0,0,648
0,0,0,0,0,0,650
0,0,0,0,0,0,651
0,0,0,0,0,0,653
0,0,0,0,0,0,654
3,1,1,1,1,6,655
0,0,0,0,0,0,658
0,0,0,0,0,0,659
0,0,0,0,0,0,660
0,0,0,0,0,0,661
0,0,0,0,0,0,662
