RD,AC,RL,AL,LL,GL,edgeID
0,1,0,2,0,3,0
0,0,0,0,0,0,1
3,1,1,0,1,0,3
3,1,1,0,1,0,4
0,0,0,0,0,0,5
0,0,1,0,0,0,8
0,1,0,2,0,3,11
0,0,0,0,0,0,14
0,0,1,0,0,0,20
0,0,0,0,0,0,21
0,0,1,0,0,0,22
2,0,1,0,2,0,24
3,0,1,2,1,0,25
2,0,1,1,2,0,26
3,0,1,1,1,0,27
23,4,9,4,9,0,30
23,4,8,4,9,1,31
0,0,1,0,0,1,32
2,1,1,0,0,0,33
0,0,1,0,0,0,34
2,1,2,0,0,0,35
0,1,2,0,1,0,37
0,1,2,0,1,0,38
1,0,0,0,0,0,41
1,2,1,1,2,3,42
1,2,1,1,2,3,43
7,2,8,5,7,0,55
3,2,1,4,2,0,56
4,0,7,1,5,0,57
1,0,1,0,2,1,59
0,0,0,0,1,0,65
0,0,1,0,0,0,66
0,0,1,0,1,0,67
0,0,1,0,0,0,68
0,0,0,0,1,0,69
0,0,1,0,1,0,70
0,0,2,0,1,0,74
0,0,1,0,0,0,75
0,0,2,0,0,0,78
5,3,1,4,2,0,90
0,0,1,1,1,0,92
0,0,1,1,2,0,94
0,0,0,0,0,0,107
0,0,0,0,0,8,108
0,0,0,0,0,0,112
0,0,0,0,1,0,119
0,0,1,1,2,0,121
0,0,0,0,0,0,123
2,0,1,0,0,0,124
0,0,0,0,0,0,129
0,0,0,0,1,0,130
1,0,0,1,0,0,135
2,1,1,0,0,1,136
4,11,10,18,10,3,142
0,0,1,0,0,0,143
4,11,11,18,10,3,144
0,0,1,0,0,0,153
0,0,0,0,0,0,154
0,0,1,0,0,0,155
0,0,1,0,0,0,167
0,0,0,0,0,0,168
0,0,0,0,1,0,169
0,0,0,0,1,0,170
0,0,0,0,0,0,172
0,0,0,0,1,0,174
0,0,0,0,1,1,181
0,0,0,0,0,1,182
0,0,0,0,0,0,190
0,0,0,0,1,0,191
3,1,2,1,2,0,195
3,1,2,1,2,0,196
0,0,0,0,0,0,197
0,0,1,0,0,0,198
1,5,8,6,4,0,202
2,0,1,0,1,0,205
2,0,1,0,1,0,206
0,0,0,0,0,0,207
2,0,1,0,0,0,208
2,0,1,0,0,0,209
1,4,1,2,1,11,211
0,3,0,1,0,10,213
0,0,0,0,0,0,226
4,10,5,14,6,0,227
4,10,5,14,6,0,228
0,0,0,0,0,0,239
0,0,0,0,0,0,240
0,0,0,0,0,0,241
0,0,0,0,0,0,243
0,0,4,0,5,0,245
0,0,2,0,5,0,246
0,0,2,0,0,0,247
0,0,1,0,0,0,251
0,0,0,0,0,0,252
0,0,1,0,0,0,253
4,1,4,1,4,1,264
3,3,6,2,1,5,268
3,3,5,2,1,5,269
0,0,3,0,0,0,270
0,0,0,0,0,0,275
0,0,0,0,0,0,276
0,0,4,0,0,0,278
0,0,4,0,0,0,279
1,1,0,0,0,1,282
0,0,0,0,0,0,283
0,0,4,0,0,0,286
2,1,1,0,2,3,289
1,0,0,1,0,0,292
0,1,0,0,0,0,295
0,2,0,0,0,1,330
0,0,0,0,0,0,344
0,0,0,0,0,0,347
2,0,1,0,0,0,349
1,2,0,4,0,0,361
0,0,0,0,0,4,370
1,2,0,4,0,4,373
0,0,0,0,0,0,381
4,11,10,19,11,5,390
1,2,0,3,1,12,393
2,0,4,0,4,0,398
0,0,5,0,0,0,416
1,0,0,0,0,1,423
0,0,0,1,0,0,426
0,0,0,0,0,3,444
0,0,0,0,0,2,450
0,0,0,0,0,0,456
0,0,3,0,0,2,457
1,1,4,1,1,1,458
0,0,0,1,0,0,463
0,0,0,0,0,0,466
1,1,1,1,1,1,467
0,0,0,0,0,0,469
0,0,0,0,0,10,476
9,35,2,22,3,33,494
0,0,0,0,0,0,502
0,0,0,0,0,0,503
0,0,0,10,0,8,512
0,0,9,0,1,0,513
0,0,9,10,1,8,514
0,0,6,1,0,1,516
0,0,0,0,0,2,528
0,0,0,0,1,1,532
1,0,6,0,0,2,533
1,0,6,0,1,1,534
0,0,9,0,1,0,536
0,0,0,0,0,0,537
1,0,0,0,0,5,550
1,0,2,0,0,11,551
0,0,2,0,0,6,552
0,0,0,0,0,6,553
0,0,2,0,0,0,554
0,0,0,4,3,3,559
0,0,0,0,0,0,572
2,0,1,0,0,0,573
1,0,5,0,0,2,575
0,0,1,0,0,0,576
0,2,1,2,0,0,578
0,2,5,2,0,4,579
0,0,6,0,0,4,580
0,0,0,0,0,1,583
6,1,5,1,4,1,585
0,0,0,0,0,0,588
0,0,4,0,1,0,591
0,0,0,0,4,7,595
2,1,2,1,2,0,607
2,1,4,1,2,4,608
1,2,0,1,0,1,610
3,2,1,1,2,0,611
2,0,1,0,2,1,612
0,0,0,0,0,0,616
0,0,0,0,0,1,617
0,0,0,0,0,1,618
0,0,3,0,1,0,619
5,0,8,2,6,0,620
5,0,5,2,5,0,621
0,0,0,0,0,0,622
0,0,0,0,0,0,624
0,0,0,0,0,0,625
0,0,0,1,0,0,630
2,1,0,1,1,1,631
2,1,0,1,1,1,632
1,3,1,2,1,0,633
1,3,1,2,1,0,634
0,0,0,0,0,0,635
0,0,1,2,2,2,636
0,0,0,0,0,0,639
0,1,0,1,0,1,640
0,1,0,1,0,1,641
0,0,0,0,0,0,643
1,0,1,0,1,0,645
1,0,1,0,1,0,646
0,0,0,0,0,0,648
2,0,0,0,0,0,650
2,0,0,0,0,0,651
2,0,0,0,0,0,653
0,0,0,0,0,0,654
0,0,0,0,1,8,655
0,0,0,0,0,0,658
2,0,0,0,0,0,659
2,0,0,0,0,0,660
0,0,0,0,0,0,661
0,0,0,0,0,0,662
1,0,0,0,0,7,674
1,0,1,1,1,0,678
1,5,8,6,7,0,686
1,5,8,6,7,0,688
1,4,2,4,3,1,691
0,0,0,0,0,0,720
9,8,14,8,21,0,724
0,0,1,0,0,0,726
0,0,1,0,0,0,727
0,0,0,0,0,0,728
4,12,5,8,10,0,730
1,0,1,0,2,0,731
0,0,1,1,0,0,733
0,0,0,1,0,0,734
0,0,1,0,0,0,735
8,12,26,28,27,13,752
3,1,2,1,3,0,754
4,2,31,27,28,10,758
0,0,0,0,0,0,787
3,2,4,2,2,5,788
3,2,4,2,2,5,789
2,1,0,1,0,0,791
2,1,0,1,0,0,792
0,0,0,0,0,0,793
0,0,0,0,0,0,794
0,0,0,0,0,0,795
9,0,2,2,3,0,800
3,2,4,3,3,6,802
0,2,1,2,0,0,836
0,0,0,0,0,0,837
0,2,1,2,0,0,838
0,0,0,0,0,0,839
0,0,2,0,1,0,846
3,2,1,0,2,0,848
3,2,2,3,2,0,850
0,2,1,2,2,5,855
2,2,3,4,5,9,857
0,0,0,0,0,0,866
2,0,3,2,1,1,877
1,0,5,0,8,0,882
2,2,0,7,2,1,886
1,0,7,0,8,0,899
0,0,2,0,0,0,901
2,0,3,1,1,0,907
0,0,0,0,0,0,918
0,0,2,0,2,0,920
0,0,2,0,2,0,921
0,0,0,0,0,0,922
0,0,1,0,1,0,935
1,1,2,1,0,0,936
0,0,0,0,0,1,937
0,0,0,0,0,0,960
0,0,0,0,0,0,961
0,0,0,0,0,0,962
0,0,1,0,1,0,980
0,0,0,0,0,0,1032
3,0,2,2,2,0,1051
0,0,0,0,0,0,1052
3,0,2,2,2,0,1053
3,1,4,0,2,1,1060
0,0,0,0,0,0,1067
2,1,2,1,3,4,1070
0,0,0,0,1,0,1076
0,0,0,0,1,1,1077
0,0,0,0,0,1,1078
0,0,1,1,2,0,1080
0,1,0,0,0,0,1089
2,7,2,2,3,0,1090
2,9,2,3,3,0,1097
1,1,0,1,0,0,1111
2,0,1,0,1,1,1121
8,16,10,11,5,6,1126
0,0,4,0,2,0,1127
0,0,0,0,0,4,1129
0,0,0,0,0,4,1130
0,0,0,0,0,0,1131
1,0,0,1,3,0,1133
3,2,3,3,3,1,1134
0,0,0,0,0,0,1139
0,0,0,0,0,0,1140
0,0,0,0,0,0,1141
1,0,1,0,1,0,1145
1,0,1,0,1,0,1146
0,0,0,0,0,0,1147
0,0,1,0,1,9,1153
0,0,0,2,0,0,1154
0,0,0,0,1,12,1155
0,0,1,2,0,7,1156
0,0,0,1,1,2,1160
0,0,0,1,1,2,1161
0,0,0,0,0,4,1162
0,0,1,0,0,0,1165
8,2,2,2,3,2,1184
3,12,4,9,7,0,1188
0,0,0,0,0,0,1189
3,12,4,9,7,0,1190
0,0,0,0,0,0,1192
0,0,0,0,0,0,1193
1,0,0,0,0,0,1195
1,0,0,0,0,0,1196
0,0,0,0,0,0,1197
0,0,0,0,0,0,1199
0,0,0,0,0,0,1200
1,0,1,0,0,0,1201
4,2,4,5,2,0,1202
3,2,5,5,2,0,1203
4,10,6,8,3,0,1204
2,0,2,0,1,0,1205
4,10,6,8,4,0,1207
0,0,0,0,0,4,1218
1,0,0,0,1,2,1227
0,0,0,0,0,0,1253
0,0,0,0,0,0,1254
1,0,0,0,0,0,1256
0,1,0,0,0,6,1289
0,1,0,0,0,6,1290
0,0,0,0,0,0,1291
0,0,5,0,0,0,1299
0,0,5,0,0,0,1300
1,13,2,9,5,0,1303
0,0,3,0,0,3,1313
1,0,5,0,0,0,1314
1,0,6,0,0,3,1315
6,0,2,0,2,0,1328
5,1,5,5,6,1,1329
1,0,2,3,3,0,1330
3,0,2,1,2,0,1331
2,1,1,0,1,0,1335
0,0,0,0,0,0,1337
2,1,1,0,1,0,1338
7,1,22,4,10,0,1340
5,0,2,1,2,0,1343
0,0,1,0,0,1,1349
0,0,1,0,0,1,1350
0,0,0,0,0,0,1351
4,0,9,3,10,1,1352
8,0,13,2,10,1,1353
4,0,16,1,12,2,1354
5,20,2,13,1,7,1358
0,0,0,0,0,1,1359
5,20,2,13,1,8,1360
7,2,0,2,3,0,1377
7,2,0,2,3,0,1378
0,0,0,0,0,0,1418
0,0,0,0,0,0,1419
0,0,0,0,0,1,1423
0,0,0,0,0,0,1444
3,1,1,1,3,9,1448
2,3,3,4,1,9,1449
0,0,6,0,0,0,1453
0,0,6,0,0,0,1454
0,1,0,0,0,0,1459
2,0,2,1,4,0,1463
0,1,0,1,0,0,1464
0,2,0,1,0,0,1465
1,0,2,2,3,0,1469
0,0,0,0,0,0,1473
0,1,0,0,0,0,1474
0,1,0,0,0,0,1475
0,0,0,0,0,0,1476
0,0,2,0,1,0,1481
1,0,0,0,2,0,1484
0,0,0,0,0,0,1489
0,0,0,0,1,0,1490
0,0,0,0,1,0,1491
1,0,1,0,1,0,1492
1,0,1,0,2,0,1493
2,0,2,0,1,0,1495
1,0,1,0,0,0,1497
0,0,0,0,1,0,1498
0,0,0,0,0,2,1503
1,0,2,0,2,1,1505
5,2,2,1,5,43,1508
10,9,16,21,18,1,1509
3,7,0,3,1,4,1523
1,0,0,0,0,0,1526
0,0,0,0,0,0,1532
0,0,0,0,0,0,1533
0,0,4,0,0,0,1541
0,0,0,0,0,0,1543
0,0,4,0,0,0,1544
0,0,4,0,0,0,1545
0,0,8,0,0,0,1546
0,0,0,0,2,0,1553
0,0,0,0,0,0,1563
0,0,0,0,0,0,1564
0,0,0,0,0,0,1565
0,0,0,0,0,0,1570
0,0,0,0,0,0,1571
0,0,0,0,0,0,1572
2,0,1,0,1,8,1575
2,0,0,0,0,1,1579
0,0,2,0,2,0,1587
0,0,2,0,2,0,1588
0,0,0,0,0,0,1589
1,2,1,4,2,0,1590
2,1,0,0,0,1,1596
1,1,0,0,0,1,1597
1,0,0,0,0,0,1598
0,0,0,0,0,2,1600
0,0,0,0,0,0,1603
1,0,0,0,0,0,1604
1,0,0,0,1,0,1606
0,0,0,0,0,0,1607
1,0,0,0,1,0,1608
1,0,0,1,0,0,1609
1,0,0,1,0,0,1611
1,0,0,0,3,0,1635
1,0,0,0,1,0,1637
1,0,1,0,1,0,1641
1,0,1,0,1,0,1656
1,0,1,0,1,0,1657
0,0,0,0,0,0,1658
1,0,0,0,0,0,1659
2,0,1,0,1,0,1661
0,1,0,1,0,0,1662
0,3,0,2,0,0,1663
0,2,0,1,0,0,1664
0,0,0,0,0,0,1666
0,0,0,0,0,0,1667
0,0,0,0,0,0,1668
1,1,3,0,0,1,1704
0,0,3,1,0,0,1707
0,0,0,0,0,0,1717
2,0,0,0,1,0,1718
2,0,0,0,1,0,1719
0,0,0,0,0,0,1731
0,0,0,0,0,1,1732
0,0,0,0,0,1,1733
1,0,0,0,0,1,1741
1,0,0,0,0,0,1742
1,0,0,0,0,0,1745
0,0,0,0,1,1,1747
0,0,0,0,1,0,1748
0,0,0,0,0,0,1761
0,0,0,0,0,0,1762
0,0,0,0,0,0,1763
2,1,6,5,5,0,1767
1,1,7,5,5,0,1768
1,0,1,0,0,0,1769
1,2,3,0,1,0,1776
1,0,1,0,1,0,1784
0,0,0,0,0,0,1785
1,0,1,0,1,0,1786
1,1,0,0,1,0,1790
0,0,0,0,0,0,1796
1,4,0,1,0,0,1797
1,4,0,1,0,0,1798
1,4,1,0,0,10,1799
1,1,1,0,1,0,1802
1,1,1,0,1,0,1803
0,0,1,1,0,1,1805
0,0,0,0,0,0,1807
0,0,0,0,0,0,1809
0,0,0,0,0,0,1810
0,0,0,0,0,0,1812
0,0,0,0,0,0,1816
0,0,0,0,0,0,1818
0,0,0,0,0,0,1822
0,0,0,0,0,0,1824
0,0,0,0,0,0,1832
0,0,0,0,0,0,1833
1,0,0,0,0,0,1836
1,0,0,0,0,0,1837
2,0,0,0,0,0,1838
0,0,0,0,0,0,1840
0,0,0,0,0,0,1842
2,0,6,0,3,0,1858
0,0,0,0,0,0,1863
0,0,1,0,0,0,1864
0,0,1,0,0,0,1865
2,0,0,0,1,0,1866
0,0,0,0,0,0,1867
1,0,0,0,1,0,1869
1,0,0,0,1,0,1870
0,0,0,0,0,0,1871
0,0,0,0,0,0,1878
2,0,0,0,1,0,1879
2,0,0,0,1,0,1883
2,0,3,4,2,0,1885
2,0,3,4,3,0,1886
2,0,0,0,1,0,1887
