RD,AC,RL,AL,LL,GL,edgeID
0,1,0,0,0,2,0
0,0,0,0,0,0,1
0,0,2,0,2,0,3
0,0,2,0,2,0,4
0,0,0,0,0,0,5
0,0,1,0,0,0,8
0,1,0,0,0,2,11
0,0,0,0,0,0,14
0,0,0,0,0,0,20
0,0,0,0,0,0,21
0,0,0,0,0,0,22
1,1,2,0,2,0,24
2,1,1,1,2,0,25
1,1,3,0,2,0,26
2,1,2,1,2,0,27
20,2,8,3,10,0,30
26,3,8,4,11,2,31
6,1,2,1,1,2,32
2,0,0,1,5,0,33
0,0,0,1,5,0,34
2,0,0,0,0,0,35
0,0,5,0,0,0,37
0,0,5,0,0,0,38
1,0,1,0,1,0,41
0,1,0,1,0,1,42
1,1,1,1,1,1,43
3,1,4,0,4,0,55
1,1,3,0,3,0,56
2,0,1,0,1,0,57
1,0,2,0,2,1,59
1,0,3,0,2,0,65
0,0,0,0,0,0,66
1,0,3,0,2,0,67
0,0,1,0,0,0,68
0,0,1,0,0,0,69
0,0,2,0,0,0,70
0,0,3,0,0,0,74
0,0,1,0,0,0,75
0,0,1,0,0,0,78
1,2,1,0,3,0,90
1,1,1,1,0,1,92
0,0,3,0,1,0,94
0,0,0,0,0,0,107
0,0,0,0,0,6,108
0,0,0,0,0,0,112
1,0,0,0,0,0,119
0,1,1,1,0,1,121
0,0,0,0,0,0,123
3,0,3,0,1,0,124
1,0,0,0,0,0,129
0,0,0,0,0,0,130
2,0,0,1,3,0,135
2,0,0,1,3,0,136
3,10,10,21,8,2,142
0,0,0,0,0,0,143
3,10,10,21,8,2,144
0,0,0,0,0,0,153
0,0,0,0,0,0,154
0,0,0,0,0,0,155
0,1,0,0,0,0,167
0,1,0,0,0,0,168
0,0,1,0,2,0,169
0,0,1,0,2,0,170
0,0,0,0,0,0,172
0,0,1,0,2,0,174
0,0,1,2,2,2,181
0,0,0,2,0,2,182
0,0,0,1,0,0,190
0,0,1,1,2,0,191
1,0,2,0,0,1,195
1,0,2,0,0,1,196
0,0,0,0,0,0,197
1,0,1,0,1,0,198
1,4,4,6,5,0,202
3,0,2,2,4,0,205
3,0,1,2,4,0,206
0,0,1,0,0,0,207
3,0,3,0,1,0,208
3,0,3,0,1,0,209
1,5,1,4,0,13,211
0,3,0,1,0,13,213
0,0,0,0,0,1,226
5,11,3,7,5,1,227
5,11,3,7,5,0,228
0,0,0,0,0,0,239
0,0,0,0,0,0,240
0,0,0,0,0,0,241
0,0,0,0,0,0,243
0,0,5,0,0,0,245
0,0,3,0,0,0,246
0,0,2,0,0,0,247
0,0,0,0,0,0,251
0,0,2,1,0,0,252
0,0,2,1,0,0,253
3,0,2,2,6,0,264
2,2,2,2,3,3,268
3,2,2,2,4,3,269
1,0,0,0,1,0,270
0,0,0,0,0,0,275
0,0,0,0,0,0,276
1,0,1,0,0,0,278
1,0,1,0,0,0,279
0,4,2,4,1,1,282
0,2,1,1,1,0,283
1,0,1,0,0,0,286
4,1,3,1,1,0,289
1,2,0,1,0,0,292
0,2,0,1,0,0,295
0,3,0,1,0,1,330
0,0,0,0,0,0,344
0,0,0,0,0,0,347
3,0,3,0,1,0,349
2,1,1,1,1,1,361
0,0,1,0,0,1,370
2,1,2,1,1,2,373
0,0,0,0,0,0,381
3,11,10,21,8,6,390
2,1,2,1,2,13,393
1,0,3,0,3,0,398
0,0,3,0,0,1,416
0,0,1,0,0,0,423
0,1,2,1,1,1,426
0,0,1,0,0,1,444
0,0,0,0,0,3,450
0,0,0,0,0,0,456
0,0,1,0,0,1,457
0,0,1,0,0,1,458
0,0,0,0,0,0,463
0,0,0,0,0,0,466
0,0,0,0,0,0,467
0,0,0,0,0,0,469
0,0,0,0,0,4,476
5,33,3,13,2,24,494
0,0,0,0,0,0,502
1,0,0,0,0,0,503
0,0,0,9,0,12,512
0,0,14,0,2,0,513
0,0,14,9,2,12,514
1,0,7,0,1,2,516
0,0,0,0,0,6,528
0,0,0,0,0,0,532
0,0,2,0,0,0,533
0,0,2,0,0,0,534
0,0,15,0,2,0,536
0,0,1,0,0,0,537
0,0,1,0,1,6,550
0,0,4,0,1,8,551
0,0,3,0,0,2,552
0,0,0,0,0,2,553
0,0,3,0,0,0,554
0,0,2,1,1,0,559
0,0,0,0,0,0,572
3,0,3,0,1,0,573
0,0,2,0,0,0,575
0,0,0,0,0,0,576
1,2,2,6,1,1,578
1,2,9,6,2,6,579
0,0,7,0,1,5,580
0,0,0,0,0,1,583
5,1,4,0,5,0,585
0,0,0,0,0,0,588
1,0,1,0,1,1,591
0,0,1,0,0,6,595
1,1,2,2,1,0,607
1,1,5,2,2,5,608
3,0,2,2,1,1,610
3,0,1,2,1,0,611
0,0,1,0,2,1,612
1,0,0,0,0,0,616
1,0,0,0,0,0,617
2,0,0,0,0,0,618
1,0,5,0,2,0,619
3,0,6,1,7,0,620
4,0,1,1,5,0,621
1,0,1,1,1,0,622
0,0,2,1,2,0,624
0,0,1,2,1,0,625
1,1,3,2,2,0,630
0,0,0,3,0,1,631
1,0,1,2,1,0,632
1,6,1,0,1,0,633
1,6,1,0,1,0,634
0,0,0,0,0,0,635
1,0,1,0,2,1,636
0,0,0,0,0,0,639
0,1,0,1,0,1,640
0,1,0,1,0,1,641
0,0,0,0,0,0,643
1,0,1,0,1,0,645
1,0,1,0,1,0,646
0,0,1,2,1,0,648
1,0,0,0,0,0,650
1,0,0,0,0,0,651
1,0,0,0,0,0,653
