RD,AC,RL,AL,LL,GL,edgeID
0,0,0,0,0,0,532
0,0,3,0,0,1,533
0,0,3,0,0,1,534
0,0,8,0,3,0,536
0,0,0,0,0,0,537
1,0,0,0,0,7,550
1,0,2,0,0,20,551
0,0,2,0,0,13,552
0,0,0,0,0,13,553
0,0,2,0,0,0,554
0,0,4,3,2,4,559
0,0,1,0,0,1,572
0,0,3,2,1,1,573
0,0,3,0,0,1,575
0,0,0,0,0,0,576
1,7,2,4,2,1,578
1,7,6,4,2,4,579
0,0,4,0,0,3,580
0,0,0,0,0,0,583
3,1,1,0,4,0,585
0,0,1,0,0,1,588
1,0,1,0,1,0,591
1,0,1,0,0,1,595
1,0,0,1,2,1,607
1,0,4,1,2,4,608
3,3,1,2,1,2,610
5,3,1,2,1,0,611
2,0,0,0,0,2,612
0,0,0,0,0,0,616
1,0,0,0,0,0,617
1,0,0,0,0,0,618
2,0,5,0,2,0,619
7,1,6,3,6,0,620
5,1,3,3,4,0,621
0,0,0,0,0,0,622
0,1,0,1,0,0,624
0,1,0,1,0,0,625
2,0,1,1,1,1,630
2,3,0,2,0,0,631
4,3,1,2,1,0,632
1,2,1,0,1,1,633
0,2,0,0,0,0,634
1,0,1,0,1,1,635
1,0,2,0,2,1,636
0,1,0,1,0,0,639
0,0,0,0,0,0,640
0,1,0,1,0,0,641
0,0,0,0,0,0,643
0,0,0,0,0,0,645
0,0,0,0,0,0,646
0,1,0,1,0,0,648
0,0,0,0,0,0,650
0,0,0,0,0,0,651
1,0,1,1,1,0,653
1,0,1,1,1,0,654
0,1,0,0,0,8,655
0,0,0,0,0,0,658
0,0,0,0,0,0,659
0,0,0,0,0,0,660
0,0,0,0,0,0,661
0,0,0,0,0,0,662
0,0,0,0,0,2,674
6,3,3,4,4,5,678
5,10,2,5,7,2,686
3,10,2,5,7,0,688
1,0,2,2,1,0,691
0,0,0,0,0,0,720
16,7,8,7,17,0,724
0,0,1,0,0,3,726
0,0,1,0,0,3,727
0,0,0,0,0,0,728
10,3,3,3,7,0,730
0,0,0,0,0,1,731
0,0,0,0,0,1,733
0,0,0,0,0,0,734
0,0,0,0,0,1,735
7,14,29,35,25,32,752
3,1,1,0,1,0,754
4,6,28,28,26,16,758
0,0,0,0,0,1,787
3,1,3,3,3,4,788
3,1,3,3,3,3,789
0,0,0,0,0,0,791
0,0,0,0,0,1,792
0,0,0,0,0,0,793
0,0,0,0,0,0,794
0,0,0,0,0,0,795
6,1,2,2,3,0,800
1,4,3,1,1,3,802
1,5,0,0,0,0,836
0,1,1,1,2,0,837
1,6,2,2,1,0,838
0,0,1,1,1,0,839
5,1,4,0,1,0,846
8,0,2,5,5,0,848
0,1,3,3,3,0,850
0,2,2,4,2,3,855
2,1,2,5,2,8,857
0,0,0,0,0,0,866
1,1,3,1,1,0,877
1,0,6,1,9,0,882
1,1,1,4,1,0,886
1,0,6,2,10,0,899
0,0,0,1,1,0,901
9,1,7,3,4,2,907
0,0,0,0,0,0,918
0,0,0,0,0,0,920
0,0,0,0,0,0,921
0,0,0,0,0,0,922
0,0,0,0,0,0,935
0,0,0,0,0,0,936
0,0,0,0,0,0,937
0,0,0,0,0,0,960
0,0,0,0,0,0,961
0,0,0,0,0,0,962
0,1,0,1,1,0,980
0,0,0,0,0,0,1032
0,0,4,4,6,0,1051
0,0,0,0,0,0,1052
0,0,4,4,6,0,1053
2,2,1,1,3,1,1060
0,1,1,2,1,1,1067
2,1,2,1,1,4,1070
0,0,0,0,0,0,1076
0,0,0,0,0,0,1077
0,0,0,0,0,0,1078
1,0,1,1,0,1,1080
0,1,0,0,0,0,1089
1,6,0,0,0,0,1090
2,7,0,1,0,0,1097
0,1,0,0,0,0,1111
0,0,0,0,0,0,1121
5,14,6,10,2,5,1126
0,0,4,0,0,0,1127
1,0,1,1,0,4,1129
0,0,0,1,0,4,1130
1,0,1,0,0,0,1131
1,1,1,2,2,0,1133
8,8,6,6,5,1,1134
0,0,0,0,0,0,1139
0,0,0,0,0,0,1140
0,0,0,0,0,0,1141
2,0,1,0,1,0,1145
2,0,1,0,2,0,1146
0,0,0,0,1,0,1147
1,0,0,0,0,3,1153
0,2,0,1,0,0,1154
1,0,0,0,0,4,1155
0,2,0,1,0,1,1156
0,0,1,1,0,0,1160
1,0,0,2,0,5,1161
1,0,1,1,0,5,1162
1,1,1,0,1,0,1165
3,4,0,1,3,0,1184
11,4,3,3,7,0,1188
0,0,0,0,0,0,1189
11,4,3,3,7,0,1190
0,0,0,0,0,0,1192
0,0,0,0,0,0,1193
0,0,0,0,0,0,1195
0,0,0,0,0,0,1196
0,0,0,0,0,0,1197
0,0,0,0,0,0,1199
0,0,0,0,0,0,1200
0,1,2,1,0,0,1201
1,4,3,3,3,3,1202
1,3,3,2,3,3,1203
2,13,2,6,5,4,1204
4,1,2,2,3,1,1205
4,12,2,6,6,3,1207
0,0,0,0,0,1,1218
0,0,1,0,0,4,1227
0,0,0,0,0,0,1253
0,0,0,0,0,0,1254
0,0,0,0,0,0,1256
0,1,0,0,0,10,1289
1,1,0,0,0,10,1290
1,0,0,0,0,0,1291
0,0,10,1,0,1,1299
0,0,10,1,0,1,1300
0,6,3,9,1,0,1303
0,0,1,1,0,2,1313
0,0,10,1,0,1,1314
0,0,11,0,0,1,1315
0,0,1,0,3,0,1328
2,0,2,2,6,0,1329
2,0,2,2,4,0,1330
0,0,0,0,2,0,1331
0,0,1,0,2,0,1335
0,0,0,0,0,0,1337
0,0,1,0,2,0,1338
6,2,24,4,8,1,1340
0,0,1,0,1,0,1343
1,0,0,0,1,1,1349
0,0,1,1,0,2,1350
0,1,0,0,0,0,1351
4,0,8,0,7,0,1352
5,1,10,0,12,1,1353
5,1,12,2,9,3,1354
8,20,3,12,5,4,1358
0,0,1,1,0,0,1359
7,21,5,12,6,5,1360
3,4,0,1,3,0,1377
3,3,0,1,3,0,1378
0,1,0,1,1,0,1418
0,1,0,1,1,0,1419
0,1,0,1,0,5,1423
0,0,0,0,0,0,1444
1,3,0,5,3,9,1448
6,4,2,3,4,10,1449
0,0,4,0,0,0,1453
0,0,4,0,0,0,1454
0,0,0,0,0,0,1459
2,0,0,1,3,0,1463
0,0,0,0,0,0,1464
0,0,0,0,0,0,1465
0,0,1,0,0,0,1469
0,0,0,0,1,0,1473
1,1,0,0,0,0,1474
1,1,0,0,1,0,1475
0,0,0,0,0,0,1476
0,0,0,0,0,1,1481
0,0,0,0,0,0,1484
0,0,0,0,0,0,1489
0,0,0,0,0,0,1490
0,0,0,0,0,0,1491
0,0,0,1,0,0,1492
0,0,0,1,0,0,1493
2,0,1,0,2,0,1495
2,0,1,0,2,0,1497
0,0,0,1,0,0,1498
0,0,1,0,0,5,1503
1,1,1,0,1,0,1505
3,1,3,2,4,33,1508
5,7,11,26,11,2,1509
1,6,1,6,1,2,1523
0,0,0,0,0,0,1526
0,0,0,0,0,0,1532
0,0,0,0,0,0,1533
1,0,1,0,1,0,1541
0,0,0,0,1,0,1543
1,0,1,0,0,0,1544
0,0,2,0,0,0,1545
1,0,3,0,0,0,1546
2,0,2,0,3,0,1553
0,0,0,0,0,0,1563
0,0,0,0,0,0,1564
0,0,0,0,0,0,1565
0,0,0,0,0,0,1570
0,0,0,0,0,0,1571
0,0,0,0,0,0,1572
0,1,0,0,0,4,1575
0,0,0,0,0,0,1579
1,0,2,0,1,0,1587
0,0,2,0,0,0,1588
1,0,0,0,1,0,1589
1,0,0,5,1,0,1590
3,0,4,0,4,0,1596
3,0,3,0,4,0,1597
0,0,1,0,0,0,1598
0,0,0,0,0,0,1600
0,0,0,0,0,0,1603
0,0,1,0,0,0,1604
1,1,2,1,1,0,1606
0,0,0,0,0,2,1607
1,1,2,1,1,2,1608
1,0,1,0,0,0,1609
1,0,1,0,0,0,1611
3,0,2,0,3,0,1635
1,0,0,0,0,0,1637
0,1,0,0,0,0,1641
0,1,0,0,0,0,1656
0,1,0,0,0,0,1657
0,0,0,0,0,0,1658
1,1,1,1,1,0,1659
1,2,1,1,1,0,1661
0,0,0,0,0,0,1662
1,2,0,1,0,1,1663
1,2,0,1,0,1,1664
0,0,0,0,0,0,1666
0,0,0,0,0,0,1667
0,0,0,0,0,0,1668
1,0,7,2,1,0,1704
2,0,7,1,1,0,1707
0,0,0,0,0,0,1717
0,0,1,0,0,0,1718
0,0,1,0,0,0,1719
0,0,0,0,0,0,1731
0,0,0,0,0,0,1732
0,0,0,0,0,0,1733
0,0,0,0,0,0,1741
0,0,0,0,0,0,1742
0,0,0,0,0,0,1745
0,0,0,0,1,0,1747
0,0,0,0,1,0,1748
2,1,3,0,3,0,1761
2,1,3,0,3,0,1762
0,0,0,0,0,0,1763
0,3,2,0,1,0,1767
0,3,2,0,1,0,1768
0,0,0,0,0,0,1769
0,0,3,2,1,0,1776
0,0,0,0,0,0,1784
1,0,0,0,0,0,1785
1,0,0,0,0,0,1786
1,2,2,1,2,0,1790
2,0,0,0,0,0,1796
3,3,0,4,2,0,1797
1,3,0,4,2,0,1798
4,5,1,3,2,21,1799
4,0,2,2,1,1,1802
3,0,2,2,1,1,1803
0,0,0,1,0,1,1805
1,2,2,2,2,1,1807
1,2,2,2,2,1,1809
1,0,0,0,0,0,1810
0,0,0,0,0,1,1812
1,0,0,0,0,0,1816
0,0,0,0,0,0,1818
0,0,0,0,0,0,1822
1,0,0,0,0,0,1824
0,0,0,0,0,0,1832
0,0,0,0,0,1,1833
0,0,1,0,0,0,1836
2,0,0,0,0,0,1837
2,0,1,0,0,0,1838
0,0,0,0,0,0,1840
1,0,0,0,0,0,1842
1,1,6,2,0,0,1858
0,0,0,0,0,0,1863
0,0,1,1,0,0,1864
0,0,1,1,0,0,1865
0,0,1,0,0,0,1866
0,0,0,0,0,0,1867
0,0,0,0,0,0,1869
0,0,0,0,0,0,1870
0,0,0,0,0,0,1871
0,0,0,0,0,0,1878
0,0,1,0,0,0,1879
0,0,1,0,0,0,1883
4,0,4,1,2,0,1885
4,0,5,1,2,0,1886
0,0,1,0,0,0,1887
0,1,0,0,0,0,1888
1,0,2,0,1,1,1889
4,7,0,3,0,0,1891
4,7,0,3,0,0,1892
0,0,0,0,0,0,1893
0,0,0,0,0,0,1894
0,0,0,0,0,0,1895
4,7,0,3,0,0,1897
0,0,0,1,0,3,1902
1,1,0,0,0,0,1904
0,0,0,0,0,0,1905
1,1,0,0,0,0,1906
0,0,1,0,0,2,1907
0,0,1,0,0,0,1908
0,0,0,0,0,2,1909
0,0,0,0,0,0,1916
0,0,1,0,1,0,1917
3,1,5,3,7,33,1926
2,1,2,4,3,0,1929
2,1,1,4,3,0,1930
0,0,1,0,0,0,1931
0,0,0,0,0,0,1936
0,0,0,0,0,0,1937
0,0,0,0,0,0,1938
10,6,9,1,7,4,1951
1,0,0,5,2,0,2004
1,1,0,2,2,0,2005
2,1,0,5,0,0,2006
1,0,0,0,2,3,2007
0,0,0,0,0,1,2008
0,0,0,0,0,1,2010
0,0,5,0,0,0,2011
0,0,5,0,0,1,2012
0,0,0,0,0,0,2022
0,0,0,0,0,0,2023
4,2,3,1,5,7,2030
3,2,3,4,3,1,2035
0,0,1,0,1,0,2041
0,0,0,0,0,0,2042
0,0,1,0,0,0,2043
0,0,0,0,0,0,2050
0,0,0,0,0,0,2051
0,0,1,1,1,1,2055
1,3,0,0,0,3,2056
4,3,4,5,4,3,2066
0,0,0,0,0,0,2088
0,0,1,0,0,0,2089
1,2,1,1,1,0,2115
1,5,5,7,5,1,2119
0,0,0,0,1,0,2122
0,1,0,0,0,0,2123
0,1,0,0,1,0,2124
0,1,0,0,0,0,2125
1,1,0,0,0,0,2126
1,0,0,0,0,0,2127
1,1,0,0,1,0,2146
1,0,0,0,1,0,2147
3,3,2,4,5,8,2152
0,0,0,0,0,8,2166
3,3,2,4,5,0,2167
3,2,2,1,2,0,2199
0,0,1,0,1,8,2204
0,0,0,0,1,1,2205
3,1,3,1,4,0,2206
2,0,1,0,3,6,2207
1,0,2,0,3,0,2208
7,6,4,3,5,0,2209
5,5,3,2,4,0,2211
0,0,0,0,1,2,2212
0,0,0,0,0,2,2213
0,0,0,0,1,0,2214
2,2,1,2,1,0,2216
0,0,0,0,0,0,2219
0,0,0,0,0,0,2222
0,0,0,0,0,0,2223
7,7,4,4,5,1,2224
8,6,5,3,6,0,2225
0,0,0,0,0,0,2228
1,0,1,0,1,0,2229
4,4,3,1,4,0,2230
0,0,1,0,1,0,2243
0,0,0,0,1,0,2245
1,1,3,1,1,2,2246
1,1,3,1,1,2,2247
0,0,0,0,0,0,2248
8,2,2,5,7,0,2249
8,2,2,5,7,0,2250
0,0,0,0,0,0,2251
1,1,2,4,1,0,2252
0,0,0,0,0,0,2253
1,1,2,4,1,0,2254
0,0,9,1,0,2,2256
8,2,11,6,7,2,2257
2,0,1,0,2,0,2258
1,3,1,5,0,0,2261
0,0,0,1,0,1,2262
1,3,1,4,0,1,2263
0,0,0,1,0,0,2265
1,3,1,6,0,0,2266
1,3,1,6,0,4,2267
0,0,0,0,0,4,2268
0,0,0,0,0,0,2270
2,4,1,6,1,0,2271
2,4,1,6,1,0,2272
1,0,0,0,0,0,2273
3,0,2,0,1,0,2275
2,0,2,0,1,0,2276
1,1,2,0,2,5,2277
0,1,2,1,5,9,2280
4,3,9,2,13,0,2283
0,0,0,0,0,0,2298
0,0,0,0,0,0,2299
0,0,0,0,0,0,2300
0,0,0,0,0,0,2301
0,0,0,0,0,0,2302
0,0,0,0,0,0,2303
0,0,0,0,0,0,2304
0,0,0,0,0,0,2305
0,0,0,0,0,0,2307
0,0,0,0,0,0,2308
0,0,0,0,0,0,2310
0,0,0,0,0,0,2311
0,0,0,0,0,0,2313
0,0,0,0,0,0,2316
0,0,0,0,0,0,2317
0,0,0,0,0,0,2321
0,0,0,0,0,0,2323
0,0,0,0,0,0,2325
0,0,0,0,0,0,2326
0,0,0,0,0,0,2329
0,0,0,0,0,0,2332
0,0,0,0,0,0,2353
0,0,0,0,0,0,2355
0,0,0,0,0,0,2357
0,0,0,0,0,0,2358
1,3,1,0,1,1,2363
2,1,4,2,3,1,2364
0,0,0,0,0,0,2378
0,0,0,0,0,0,2390
1,3,3,4,2,11,2399
3,2,5,2,4,0,2402
3,2,1,1,1,1,2412
5,2,5,2,4,0,2413
2,0,0,0,0,0,2414
0,1,1,4,1,8,2419
0,0,1,1,2,0,2423
0,0,1,1,2,1,2424
0,0,0,0,0,1,2425
4,0,6,3,5,1,2426
0,0,0,0,0,0,2432
1,0,1,0,2,0,2447
0,0,1,2,1,2,2467
2,1,5,4,4,1,2470
0,0,0,0,0,0,2471
0,0,0,0,0,0,2474
0,0,1,0,0,0,2475
0,13,0,4,1,6,2476
1,14,2,5,0,7,2477
10,6,2,2,3,1,2479
10,6,4,8,6,2,2480
0,0,4,6,5,3,2481
1,1,1,1,1,0,2482
1,1,0,1,1,0,2483
0,2,0,0,0,0,2485
0,8,0,7,1,0,2489
0,0,0,0,0,0,2490
0,0,0,0,0,0,2491
0,0,0,0,0,0,2492
0,1,1,0,0,0,2494
1,0,0,0,0,2,2495
1,1,0,0,0,1,2496
0,0,1,0,0,1,2497
4,0,8,16,10,0,2502
4,0,8,16,10,0,2503
0,0,0,0,0,0,2504
3,0,3,0,2,0,2509
1,0,1,0,3,0,2510
4,0,2,0,1,0,2511
0,0,1,0,1,1,2512
3,1,5,1,3,4,2513
3,1,6,1,4,1,2514
0,0,0,1,0,0,2519
3,1,10,4,12,0,2520
3,1,10,3,12,0,2521
1,0,2,0,0,0,2523
1,0,2,0,2,0,2524
2,0,0,0,2,0,2525
1,1,1,1,1,0,2526
0,2,0,0,0,3,2527
0,0,0,0,0,2,2528
1,0,0,1,0,0,2533
1,1,1,2,1,0,2537
1,0,0,0,0,0,2545
1,0,0,0,0,0,2546
0,0,0,0,0,4,2560
0,0,1,1,0,0,2568
0,0,0,1,0,0,2593
0,0,0,1,0,0,2594
0,0,0,0,0,1,2596
4,0,4,6,7,0,2600
5,0,4,6,7,0,2601
1,0,0,0,0,0,2602
3,5,0,10,4,0,2603
1,0,0,0,0,0,2611
1,1,0,1,1,0,2627
0,1,0,1,1,0,2628
0,0,1,0,0,0,2636
3,0,1,0,2,1,2641
0,0,0,1,0,0,2652
1,1,1,0,1,0,2653
0,0,0,0,0,1,2654
0,0,0,0,0,0,2656
3,6,0,1,1,1,2690
1,0,0,0,1,1,2702
0,0,0,0,0,0,2722
0,3,1,5,3,0,2723
0,3,1,5,3,0,2724
0,0,0,1,0,4,2725
1,12,3,11,0,27,2726
1,12,3,10,0,23,2727
7,2,8,3,15,1,2728
6,2,6,2,13,2,2729
2,1,1,0,1,0,2730
0,0,0,0,0,0,2734
0,0,0,0,0,0,2735
0,0,0,0,0,0,2736
2,2,1,1,1,3,2738
1,1,0,0,0,1,2740
1,0,0,0,0,0,2751
2,0,1,0,2,0,2752
4,1,4,1,10,3,2754
0,0,0,0,0,0,2756
1,0,0,0,0,0,2759
0,0,0,0,0,0,2760
2,0,2,0,2,0,2762
0,0,0,0,0,0,2763
0,0,0,0,0,0,2764
0,0,0,1,0,1,2769
0,0,0,0,0,0,2772
0,0,0,0,0,0,2773
0,0,0,0,0,0,2778
0,0,0,0,0,0,2784
0,0,0,0,0,0,2785
0,0,0,0,0,0,2786
0,0,1,0,1,0,2787
0,0,1,1,1,1,2789
0,0,0,0,0,0,2793
0,0,0,1,0,0,2794
0,0,0,1,0,0,2795
0,0,0,0,0,0,2796
0,1,0,1,0,0,2797
0,0,0,0,0,0,2803
0,0,0,0,0,0,2804
0,0,0,0,0,0,2805
10,3,3,3,7,0,2810
10,3,3,3,7,0,2811
3,0,1,1,2,0,2813
3,0,3,1,2,0,2814
0,0,2,0,0,0,2815
3,0,1,0,1,0,2819
0,0,0,0,0,0,2822
0,0,0,0,0,0,2824
0,1,1,1,1,0,2828
1,0,0,0,0,0,2832
1,0,4,0,0,0,2839
1,0,2,0,0,0,2840
0,0,0,0,0,0,2845
1,0,1,0,0,0,2853
0,0,0,0,1,0,2854
1,0,1,0,1,0,2855
6,2,7,3,14,1,2860
6,2,7,3,14,1,2861
0,0,0,0,0,0,2862
6,2,7,3,14,1,2863
0,0,0,0,0,0,2864
1,0,3,1,2,0,2866
0,0,0,0,0,26,2873
1,2,0,0,0,1,2876
1,2,0,0,0,0,2879
0,1,0,1,1,1,2880
1,1,0,1,1,1,2881
0,0,0,1,0,0,2885
0,0,0,0,0,0,2886
1,1,1,0,1,1,2888
1,1,1,0,1,0,2889
2,2,2,0,2,1,2890
0,0,0,0,0,0,2894
0,0,1,0,0,0,2895
0,0,1,0,0,0,2896
0,0,0,1,0,0,2900
0,0,0,0,0,0,2902
1,0,3,0,0,32,2909
2,1,4,1,1,7,2911
0,0,0,0,0,5,2916
0,3,1,5,3,5,2917
0,0,0,0,2,5,2922
0,0,0,0,2,0,2924
0,0,0,0,0,1,2942
0,0,2,0,0,0,2943
0,0,2,0,0,1,2944
0,0,0,0,0,0,2947
0,0,0,0,0,1,2957
14,2,8,4,9,0,2961
1,5,5,7,5,1,2974
0,0,1,0,0,0,2980
14,2,7,4,9,0,2984
0,0,0,0,0,0,2987
0,0,0,0,0,0,2989
0,0,0,0,0,0,2990
0,0,0,0,0,0,2991
2,4,3,6,5,0,3013
1,5,0,2,0,3,3027
11,4,8,4,7,0,3028
0,0,0,0,0,0,3030
0,0,0,0,0,0,3031
0,0,0,0,0,0,3032
0,0,0,0,0,1,3034
0,0,0,0,0,0,3040
0,0,0,0,0,0,3041
0,0,0,0,0,0,3042
0,0,2,2,2,0,3043
0,0,0,0,1,7,3053
6,2,10,4,10,8,3054
6,2,10,4,9,1,3055
4,2,17,4,7,1,3058
0,0,0,0,0,0,3062
5,4,1,2,0,1,3088
5,1,8,3,8,0,3095
2,1,5,1,4,1,3098
4,1,2,1,3,7,3109
5,0,7,2,8,0,3112
5,3,0,0,0,1,3115
1,1,1,0,3,1,3118
2,0,1,0,2,0,3149
0,0,0,0,0,0,3150
2,0,1,0,2,0,3151
0,0,0,0,0,0,3155
0,0,0,0,0,0,3156
3,0,3,0,1,0,3158
0,0,0,0,0,0,3159
3,0,3,0,1,0,3160
0,0,0,0,0,1,3163
0,0,0,0,0,1,3173
1,1,1,1,1,0,3174
0,0,0,0,0,0,3175
0,1,0,1,0,0,3203
1,0,1,0,1,0,3204
0,1,0,1,0,0,3206
0,1,0,1,0,0,3207
0,0,0,0,0,15,3209
0,0,0,0,0,0,3210
0,0,0,0,0,0,3213
0,0,0,0,0,0,3216
3,0,2,0,2,1,3217
1,0,0,0,0,1,3218
2,0,2,0,2,0,3219
0,2,0,1,0,0,3221
0,0,0,0,0,0,3223
0,0,0,0,0,0,3224
0,0,0,0,0,0,3225
1,0,1,0,1,0,3229
0,1,0,1,0,1,3231
0,1,3,1,1,0,3235
0,1,2,1,1,0,3236
0,0,1,0,0,0,3237
0,0,0,0,0,0,3238
1,0,1,0,1,0,3239
1,0,1,0,1,0,3240
1,1,3,2,3,1,3241
0,0,2,3,2,0,3242
1,1,1,1,1,1,3243
1,0,3,4,3,3,3247
1,0,3,4,3,3,3248
0,0,0,0,0,0,3249
1,1,1,2,1,0,3253
1,1,0,2,1,0,3254
0,0,0,0,0,2,3256
0,0,0,0,0,1,3257
0,0,0,0,0,3,3258
1,2,1,2,2,2,3259
1,2,1,2,2,1,3261
0,0,0,0,0,2,3264
3,2,4,1,4,1,3268
0,0,0,0,0,0,3270
5,1,0,1,0,1,3281
0,1,0,0,1,1,3303
0,4,2,3,1,0,3315
0,4,0,3,1,0,3316
0,0,2,0,0,0,3317
2,1,4,1,3,7,3325
3,0,0,0,2,8,3336
5,1,0,1,0,5,3342
0,0,1,0,0,0,3355
3,1,0,2,0,0,3361
0,2,0,0,0,1,3363
0,2,0,0,0,1,3364
0,0,0,0,0,0,3365
0,0,0,0,0,0,3373
0,0,0,0,0,2,3374
0,0,0,0,0,0,3375
1,1,0,1,0,0,3379
3,14,4,12,5,7,3380
4,0,5,2,5,0,3381
0,0,0,0,0,0,3382
4,0,5,2,5,0,3383
1,0,3,0,2,1,3389
4,35,6,29,7,13,3400
0,1,2,1,2,8,3406
8,34,10,29,8,12,3413
17,3,8,2,8,1,3415
0,0,0,0,0,1,3422
0,0,0,0,0,0,3424
3,0,8,9,8,2,3436
0,0,0,0,0,0,3447
0,0,0,0,0,0,3482
2,2,1,2,4,0,3484
0,1,1,1,0,8,3507
3,9,1,8,0,3,3510
3,1,1,1,2,0,3528
0,1,0,1,0,0,3549
0,1,0,1,0,0,3550
1,4,5,8,0,3,3555
0,1,2,1,2,1,3560
3,10,1,6,1,0,3561
0,0,0,0,0,0,3576
0,0,0,0,0,0,3577
0,0,0,0,0,0,3584
0,0,0,0,0,0,3595
0,0,0,0,0,0,3597
0,0,0,0,0,0,3602
3,1,3,1,3,0,3603
3,1,3,1,3,0,3604
8,30,1,11,3,0,3619
2,1,4,3,4,1,3622
2,1,4,3,3,1,3623
0,0,0,0,1,0,3624
0,0,0,1,0,0,3628
0,0,0,0,0,0,3629
0,0,0,1,0,0,3630
0,0,0,0,1,0,3632
0,0,1,0,1,0,3634
0,0,0,0,1,0,3636
1,4,0,3,1,2,3640
0,0,0,0,0,0,3647
0,0,0,1,0,0,3649
8,30,1,11,3,0,3655
0,0,0,0,0,0,3656
0,0,0,0,0,0,3657
1,4,2,2,2,0,3658
8,28,1,10,3,0,3660
0,0,0,0,0,0,3661
4,4,3,2,2,0,3665
1,0,0,1,1,0,3676
4,1,1,0,1,1,3687
0,0,0,0,0,2,3691
0,2,0,2,0,0,3711
2,3,1,1,1,0,3739
0,0,0,0,1,0,3749
0,0,0,1,1,0,3750
0,0,0,0,0,0,3751
0,0,0,1,0,0,3752
0,0,0,0,0,0,3755
1,3,1,9,1,1,3789
1,0,0,0,0,0,3794
