RD,AC,RL,AL,LL,GL,edgeID
1,0,1,1,0,3,0
1,0,1,0,0,0,1
0,0,2,0,2,0,3
0,0,2,0,1,0,4
0,0,0,0,1,0,5
0,0,0,0,0,0,8
0,0,0,1,0,3,11
0,0,0,0,0,0,14
0,0,1,0,0,0,20
0,0,0,0,0,0,21
0,0,1,0,0,0,22
1,0,0,0,2,0,24
5,1,2,1,4,0,25
1,0,0,0,2,0,26
5,1,2,1,4,0,27
15,1,10,5,8,0,30
17,2,11,5,9,3,31
2,1,1,0,1,3,32
2,0,0,0,0,0,33
0,1,1,0,0,0,34
3,0,2,1,1,1,35
0,0,3,0,1,0,37
0,0,3,0,1,0,38
1,0,1,0,2,0,41
3,4,1,3,3,2,42
1,3,0,2,1,1,43
7,0,7,0,8,0,55
2,0,3,0,3,0,56
5,0,4,0,5,0,57
2,0,3,1,3,0,59
0,0,0,0,0,0,65
1,1,2,1,1,0,66
1,1,2,1,1,0,67
1,0,2,0,0,1,68
0,0,0,0,0,0,69
1,0,2,0,0,1,70
0,0,3,0,0,0,74
1,0,1,0,0,1,75
1,0,0,0,0,2,78
2,1,2,3,2,0,90
0,0,0,0,1,0,92
0,0,3,0,1,0,94
0,0,0,0,0,0,107
0,0,0,0,0,6,108
1,1,1,1,1,1,112
0,0,0,0,0,0,119
0,0,0,0,1,0,121
0,0,0,0,1,2,123
3,2,6,3,3,0,124
0,0,0,0,0,0,129
0,0,0,0,0,0,130
2,0,0,0,0,0,135
2,0,0,0,0,0,136
7,8,9,16,7,7,142
4,0,2,0,2,0,143
11,8,11,16,9,7,144
3,0,1,0,1,1,153
0,1,0,1,0,0,154
4,0,2,0,2,0,155
2,0,0,0,0,1,167
0,1,0,1,0,1,168
0,1,0,1,0,0,169
0,0,0,0,0,0,170
0,0,0,0,0,0,172
0,0,0,0,0,0,174
0,0,0,0,0,1,181
0,0,0,0,0,1,182
0,0,0,0,0,0,190
0,1,0,1,0,0,191
1,0,0,0,0,0,195
1,0,0,0,0,0,196
0,0,0,0,0,0,197
1,1,1,1,1,0,198
2,2,7,10,3,1,202
0,0,2,0,2,1,205
0,0,2,0,2,0,206
0,0,0,0,0,1,207
4,2,4,1,2,0,208
5,3,5,2,3,1,209
0,4,0,4,0,8,211
0,4,0,2,0,8,213
1,1,1,1,1,1,226
3,7,3,5,2,1,227
2,6,2,4,1,0,228
0,0,0,0,0,0,239
0,0,0,0,0,0,240
0,0,0,0,0,0,241
0,0,0,0,0,0,243
0,0,5,0,3,0,245
0,0,1,0,3,0,246
0,0,4,0,0,0,247
0,0,2,1,2,0,251
0,0,3,0,1,0,252
0,0,5,1,3,0,253
6,0,1,1,2,0,264
1,1,2,0,0,1,268
1,1,1,0,0,1,269
0,0,1,0,0,0,270
0,0,0,0,0,0,275
2,0,0,0,0,0,276
0,0,0,0,0,0,278
0,0,0,0,0,0,279
0,3,0,2,2,0,282
2,1,2,0,2,0,283
0,0,0,0,0,0,286
1,1,1,3,1,0,289
0,1,0,0,0,0,292
0,2,0,0,0,0,295
1,3,0,1,0,0,330
3,0,0,0,0,1,344
0,0,0,0,0,2,347
4,3,5,2,3,2,349
0,0,2,2,0,1,361
0,0,1,0,0,1,370
0,0,3,2,0,2,373
0,0,0,0,0,0,381
7,7,9,15,7,7,390
0,1,3,2,1,12,393
1,0,4,0,3,0,398
0,1,4,0,1,1,416
1,0,0,0,1,0,423
0,1,1,1,0,3,426
0,0,0,1,0,2,444
0,0,0,0,0,2,450
0,0,0,0,0,0,456
0,1,2,0,0,2,457
0,1,2,0,0,2,458
0,0,1,0,0,0,463
0,0,2,0,0,0,466
0,0,2,0,0,0,467
0,0,0,0,0,0,469
0,0,0,1,0,7,476
3,29,3,16,3,17,494
0,0,0,0,0,0,502
1,0,0,0,0,0,503
0,0,0,8,0,9,512
0,0,13,1,2,0,513
0,0,13,9,2,9,514
1,0,8,3,1,3,516
0,0,0,0,0,6,528
