RD,AC,RL,AL,LL,GL,edgeID
0,0,0,0,0,5,0
0,0,0,0,0,0,1
2,1,1,1,2,0,3
2,1,1,1,2,0,4
0,0,0,0,0,0,5
0,0,1,0,0,1,8
0,0,0,0,0,5,11
2,0,0,0,1,0,14
0,0,0,0,0,1,20
0,0,0,0,0,1,21
0,0,0,0,0,0,22
2,1,3,1,3,0,24
3,0,1,1,4,0,25
2,1,3,1,3,0,26
3,0,1,1,4,0,27
16,2,6,2,9,0,30
19,2,6,2,10,3,31
3,0,0,0,3,3,32
3,0,0,0,0,0,33
1,0,0,0,0,0,34
2,0,0,0,0,0,35
0,0,3,0,0,0,37
0,0,3,0,0,1,38
0,0,0,0,0,0,41
0,0,0,0,0,0,42
0,0,0,0,0,0,43
1,0,1,0,0,0,55
1,0,1,0,0,0,56
0,0,0,0,0,0,57
1,0,1,0,1,0,59
1,0,1,0,0,0,65
0,0,1,0,0,1,66
1,0,2,0,0,1,67
1,2,3,2,2,0,68
1,0,1,0,0,0,69
2,2,4,2,2,0,70
0,0,2,0,0,0,74
1,1,3,1,1,1,75
0,0,1,0,0,1,78
0,2,4,2,1,0,90
1,0,1,1,1,0,92
1,0,3,1,1,0,94
0,0,0,1,0,0,107
0,1,0,0,0,2,108
1,0,1,0,1,0,112
0,0,0,0,0,0,119
1,0,1,1,1,0,121
0,0,0,0,0,0,123
1,1,1,1,0,0,124
0,0,0,0,0,0,129
0,0,0,0,0,0,130
3,0,0,0,0,0,135
3,0,0,0,0,0,136
3,7,7,8,6,1,142
0,0,0,0,0,0,143
3,7,7,8,6,1,144
0,0,0,0,0,0,153
0,0,0,0,0,0,154
0,0,0,0,0,0,155
0,0,0,0,0,0,167
0,0,0,0,0,0,168
0,0,0,0,0,0,169
0,0,0,0,0,0,170
0,0,0,0,0,0,172
0,0,0,0,0,0,174
0,0,0,0,0,1,181
0,0,0,0,0,1,182
0,0,0,0,0,0,190
0,0,0,0,0,0,191
2,0,1,0,1,0,195
2,0,1,0,1,0,196
0,0,0,0,0,0,197
0,0,0,0,0,0,198
3,7,8,12,6,1,202
3,0,4,1,1,1,205
3,0,4,1,1,1,206
0,0,0,0,0,0,207
1,2,4,2,1,0,208
3,1,3,1,1,0,209
0,3,0,2,1,4,211
0,0,0,0,0,4,213
0,1,0,0,0,0,226
4,8,2,9,1,0,227
4,7,2,9,1,0,228
0,0,0,0,0,0,239
0,0,1,0,0,0,240
0,0,1,0,0,0,241
0,0,0,0,0,0,243
1,0,5,0,2,0,245
1,0,1,0,2,0,246
0,0,4,0,0,0,247
0,0,0,0,0,0,251
0,0,0,0,0,0,252
0,0,0,0,0,0,253
1,1,4,2,2,0,264
5,1,2,1,0,3,268
4,1,2,1,0,3,269
1,0,2,0,0,0,270
0,1,0,0,0,0,275
1,0,0,0,0,0,276
0,0,1,0,1,0,278
0,0,1,0,1,0,279
0,0,0,0,0,0,282
1,1,2,1,1,0,283
0,0,0,0,1,0,286
1,1,1,1,1,1,289
0,0,0,0,0,0,292
0,0,0,0,0,0,295
0,0,0,3,0,0,330
3,0,1,0,1,0,344
0,0,0,0,0,2,347
1,1,2,1,0,0,349
0,1,2,2,2,1,361
0,0,0,0,0,4,370
0,1,2,2,2,5,373
0,0,0,0,0,0,381
3,7,8,8,6,4,390
1,2,2,3,2,10,393
2,1,4,1,2,0,398
1,2,4,1,1,1,416
0,0,0,0,1,2,423
0,1,0,0,0,2,426
0,0,0,0,0,4,444
0,0,0,0,0,5,450
0,0,0,0,0,0,456
0,0,1,0,0,1,457
0,0,1,0,0,1,458
0,0,0,0,0,0,463
0,0,1,0,0,0,466
1,0,1,0,1,0,467
1,0,0,0,1,0,469
1,0,0,0,0,4,476
4,27,2,16,1,30,494
0,0,0,0,0,0,502
0,0,0,0,0,0,503
0,1,0,8,0,13,512
0,0,9,0,1,0,513
0,1,9,8,1,13,514
2,0,3,0,2,2,516
0,0,0,0,0,3,528
1,0,1,0,1,1,532
0,0,4,1,0,2,533
0,1,2,0,0,0,534
0,0,8,0,1,0,536
0,0,1,0,0,0,537
3,0,2,0,1,7,550
3,0,11,0,1,17,551
0,0,9,0,0,10,552
0,0,0,0,0,10,553
0,0,9,0,0,0,554
0,0,2,1,1,5,559
0,1,1,1,0,3,572
1,3,3,3,1,3,573
0,0,4,1,0,2,575
0,0,0,0,0,0,576
2,4,0,3,1,1,578
2,4,6,3,1,7,579
0,0,6,0,0,6,580
0,0,0,0,0,0,583
5,0,6,0,8,0,585
1,1,1,1,1,0,588
0,0,2,2,2,1,591
1,0,1,0,0,3,595
4,1,4,1,2,0,607
4,1,4,1,2,6,608
1,0,0,0,0,2,610
1,0,0,0,0,0,611
0,0,0,0,0,2,612
0,0,0,0,0,0,616
